"jurisdiction_id","service_request_id","status","status_notes","service_name","service_code","description","agency_responsible","service_notice","requested_datetime","updated_datetime","expected_datetime","address","address_id","zipcode","latitude","longitude","requested_date","updated_date","last_table_update"
"CINCINNATI","SR21103188","NEW",,"""Metal Furniture, Spec Collectn""","""MTL-FRN""",""" ""","Public Services",,"2021-12-06","2021-12-06","2021-12-20","""3732 MAPLE PARK AV - GJ2121136092 """,,"45209","39.1459321954739","-84.4402682111541","2021-12-06T00:00:00.000","2021-12-06T00:00:00.000","2021-12-06T00:00:00.000"
"CINCINNATI","SR21103041","NEW",,"""Metal Furniture, Spec Collectn""","""MTL-FRN""","""BED""","Public Services",,"2021-12-06","2021-12-06","2021-12-20","""2630 KIPLING AV - GJ0910841899 """,,"45239","39.201200978848","-84.5784068428614","2021-12-06T00:00:00.000","2021-12-06T00:00:00.000","2021-12-06T00:00:00.000"
"CINCINNATI","SR21103015","NEW",,"""ROW furniture/trash dumping""","""RWFRNTRT""","""PROPERTY OWNER ADV SHE IS SEEING PEOPLE DUMP NEAR HER BUILDINGS- TRASH , FURNITURE- A BED A COUCH, TIRES ""","Public Services",,"2021-12-06","2021-12-06","2021-12-13","""1132 DRAPER ST - GJ1305233825 """,,"45214","39.1275556499273","-84.5353002442126","2021-12-06T00:00:00.000","2021-12-06T00:00:00.000","2021-12-06T00:00:00.000"
"CINCINNATI","SR21102988","CLOS",,"""Pothole, repair""","""PTHOLE""","""PER 463@ 2:50AM - 4 POTHOLES/3 BAGS COLD MIX""","Public Services",,"2021-12-06","2021-12-06","2021-12-18","""4261 CRAWFORD AV - GJ1332138048 """,,"45223","39.1655138114664","-84.5308642144397","2021-12-06T00:00:00.000","2021-12-06T00:00:00.000","2021-12-06T00:00:00.000"
"CINCINNATI","SR21103059","NEW",,"""Default, police (and junk veh)""","""DFLTPLC""","""CREAM GMC SUV, RED BUICK NO PLATES ON EITHER VEHICLE HAVE BEEN SITTING SINCE APRIL WITHOUT MOVING""","Police Department",,"2021-12-06","2021-12-06","2021-12-07","""901 POPLAR ST - GJ1358232423 """,,"45214","39.1148077766265","-84.5296221724262","2021-12-06T00:00:00.000","2021-12-06T00:00:00.000","2021-12-06T00:00:00.000"
"CINCINNATI","SR21103130","NEW",,"""Metal Furniture, Spec Collectn""","""MTL-FRN""",""" ""","Public Services",,"2021-12-06","2021-12-06","2021-12-20","""3077 SPENCERHILL LN - GJ2177934017 """,,"45226","39.1271086991715","-84.4343789272933","2021-12-06T00:00:00.000","2021-12-06T00:00:00.000","2021-12-06T00:00:00.000"
"CINCINNATI","SR21103246","CLOS",,"""Yard waste, tagged collections""","""YRDWSTTC""","""PER 729 @ 11:17AM 8 PLASTIC BAGS OF YARD WASTE ""","Public Services",,"2021-12-06","2021-12-06","2021-12-13","""1142 CORONADO AV - GJ0742432346 """,,"45238","39.1156016033234","-84.6008161825469","2021-12-06T00:00:00.000","2021-12-06T00:00:00.000","2021-12-06T00:00:00.000"
"CINCINNATI","SR21103101","NEW",,"""Metal Furniture, Spec Collectn""","""MTL-FRN""",""" ""","Public Services",,"2021-12-06","2021-12-06","2021-12-20","""3012 HACKBERRY ST - GJ1830934475 """,,"45206","39.132111542094","-84.4743408621388","2021-12-06T00:00:00.000","2021-12-06T00:00:00.000","2021-12-06T00:00:00.000"
"CINCINNATI","SR21103308","NEW",,"""Default, police (and junk veh)""","""DFLTPLC""","""Request entered through the Web. Refer to Intake Questions for further description.""","Police Department",,"2021-12-06","2021-12-06","2021-12-07","""915 SUIRE AV, CINC - GJ0904031657""",,"45205","39.1090196104588","-84.5823419005949","2021-12-06T00:00:00.000","2021-12-06T00:00:00.000","2021-12-06T00:00:00.000"
"CINCINNATI","SR21103079","NEW",,"""Default, msd""","""DFLTMSD""","""Transfer: 12/06/2021 11:36 AM/SGOODWINPER 467- THIS IS AN MSD  MANHOLE COVER/LID IS MISSING - POLICE ON SITE  - CLOSE TO THE ENTRANCE OF THE SPRING GROVE CEMETERY- A MAN HOLE COVER IS MISSING- HEADING EAST - IN THE LEFT LANE
12/06/2021 11:34 AM/SGOODWIN - PER 467- THIS IS AN MSD MANHOLE COVER . POLICE IS ON SITE
12/06/2021 11:36 AM/SGOODWIN - NOTIFIED MSD DISPATCH ""","Metropolitan Sewer",,"2021-12-06","2021-12-06","2021-12-07","""4521 SPRING GROVE AV - GJ1400837972 """,,"45232","39.1646607401752","-84.5229477806153","2021-12-06T00:00:00.000","2021-12-06T00:00:00.000","2021-12-06T00:00:00.000"
"CINCINNATI","SR21103082","CLOS",,"""Yard waste,rtc""","""YDWSTA-J""","""RTC- Missed collections 12/06/2021, collected rest of street, missed this address.""","Public Services",,"2021-12-06","2021-12-06","2021-12-13","""1036 GLENNA DR - GJ0657932238 """,,"45238","39.1148304008045","-84.6106114246561","2021-12-06T00:00:00.000","2021-12-06T00:00:00.000","2021-12-06T00:00:00.000"
"CINCINNATI","SR21103314","NEW",,"""Sign, street sign name missing""","""MSSNGSTR""","""STREET NAME SIGN MISSING ""","Public Services",,"2021-12-06","2021-12-06","2021-12-20","""DEXTER AV & HACKBERRY ST - GJ1830034679 """,,"45206","39.1339481866171","-84.4743783277939","2021-12-06T00:00:00.000","2021-12-06T00:00:00.000","2021-12-06T00:00:00.000"
"CINCINNATI","SR21103031","NEW",,"""Building, residential""","""BLD-RES""","""MOLD AND BATHROOM SMELLS LIKE SEWEGE
THESE ISSUES HAVE BEEN ONGOING FOR 3 YEARS 
PROPERTY MANAGER IS AWARE- HAS ADV TENENT TO BLEACH WALLS AND USE VINEGAR FOR TOILET ISSUES ""","Cinc Building Dept",,"2021-12-06","2021-12-06","2022-12-06","""2001 SUNSET LN - GJ0930433614 """,,"45238","39.1265685437892","-84.5786973793545","2021-12-06T00:00:00.000","2021-12-06T00:00:00.000","2021-12-06T00:00:00.000"
"CINCINNATI","SR21103058","NEW",,"""Metal Furniture, Spec Collectn""","""MTL-FRN""",""" ""","Public Services",,"2021-12-06","2021-12-06","2021-12-20","""5949 WAYSIDE AV - GJ2527229941 """,,"45230","39.0895224959475","-84.3953605983005","2021-12-06T00:00:00.000","2021-12-06T00:00:00.000","2021-12-06T00:00:00.000"
"CINCINNATI","SR21103288","NEW",,"""Metal Furniture, Spec Collectn""","""MTL-FRN""",""" ""","Public Services",,"2021-12-06","2021-12-06","2021-12-20","""2159 ST JAMES AV - GJ1691033093 """,,"45206","39.1200127416857","-84.490952125893","2021-12-06T00:00:00.000","2021-12-06T00:00:00.000","2021-12-06T00:00:00.000"
"CINCINNATI","SR21103214","NEW",,"""Building, residential""","""BLD-RES""","""Issue existing orders to new owner.""","Cinc Building Dept",,"2021-12-06","2021-12-06","2022-12-06","""3107 COLERAIN AV - GJ1272435237 """,,"45225","39.1403552038228","-84.5386507780255","2021-12-06T00:00:00.000","2021-12-06T00:00:00.000","2021-12-06T00:00:00.000"
"CINCINNATI","SR21103376","NEW",,"""Metal Furniture, Spec Collectn""","""MTL-FRN""","""Request entered through the Web. Refer to Intake Questions for further description.""","Public Services",,"2021-12-06","2021-12-06","2021-12-20","""2400 MADISON RD, CINC - """,,"45208","39.1385908150984","-84.4551765285671","2021-12-06T00:00:00.000","2021-12-06T00:00:00.000","2021-12-06T00:00:00.000"
"CINCINNATI","SR21103131","NEW",,"""Metal Furniture, Spec Collectn""","""MTL-FRN""",""" ""","Public Services",,"2021-12-06","2021-12-06","2021-12-20","""1610 BLAIR AV - GJ1821335364 """,,"45207","39.1401388095","-84.4751587409869","2021-12-06T00:00:00.000","2021-12-06T00:00:00.000","2021-12-06T00:00:00.000"
"CINCINNATI","SR21102981","CLOS",,"""Pothole, repair""","""PTHOLE""","""PER 447@ 1:21AM - 2 POTHOLES/1 BAG COLD PATCH ""","Public Services",,"2021-12-06","2021-12-06","2021-12-18","""1534 JONATHAN AV - GJ1807835681 """,,"45207","39.1430277606207","-84.4766188481007","2021-12-06T00:00:00.000","2021-12-06T00:00:00.000","2021-12-06T00:00:00.000"
"CINCINNATI","SR21103126","NEW",,"""Metal Furniture, Spec Collectn""","""MTL-FRN""",""" ""","Public Services",,"2021-12-06","2021-12-06","2021-12-20","""5613 ABBOTTSFORD AV - GJ2106939561 """,,"45212","39.177201113549","-84.4407752117469","2021-12-06T00:00:00.000","2021-12-06T00:00:00.000","2021-12-06T00:00:00.000"
"CINCINNATI","SR21103149","OPEN",,"""Recycling, collect green cart""","""RCYCLNG""","""RTC- RECYCLING MISSED - STREET COLLECTED""","City Manager's Office",,"2021-12-06","2021-12-06","2021-12-07","""1026 BENZ AV - GJ0728431976 """,,"45238","39.1123021166035","-84.6025402022897","2021-12-06T00:00:00.000","2021-12-06T00:00:00.000","2021-12-06T00:00:00.000"
"CINCINNATI","SR21103325","NEW",,"""Metal Furniture, Spec Collectn""","""MTL-FRN""",""" ""","Public Services",,"2021-12-06","2021-12-06","2021-12-20","""6104 CONOVER ST - GJ2546437635 """,,"45227","39.158729319693","-84.3905881091555","2021-12-06T00:00:00.000","2021-12-06T00:00:00.000","2021-12-06T00:00:00.000"
"CINCINNATI","SR21103247","CLOS",,"""Yard waste, tagged collections""","""YRDWSTTC""","""PER 878 @ 11:20AM 4 PLASTIC BAGS OF YARDWASTE""","Public Services",,"2021-12-06","2021-12-06","2021-12-13","""3735 MAYFIELD AV - GJ0974432410 """,,"45205","39.1156208711287","-84.5739776063042","2021-12-06T00:00:00.000","2021-12-06T00:00:00.000","2021-12-06T00:00:00.000"
"CINCINNATI","SR21103232","NEW",,"""Pothole, repair""","""PTHOLE""","""POTHOLE IN CURB LANE""","Public Services",,"2021-12-06","2021-12-06","2021-12-18","""5620 VOGEL RD - GJ0900641270 """,,"45239","39.1955628250452","-84.5797788718981","2021-12-06T00:00:00.000","2021-12-06T00:00:00.000","2021-12-06T00:00:00.000"
