"site_id","type","neighborhood","address","description","perimeter","high_visibility","freq_year","priority","hn_comment","task","latitude","longitude","cleaned_date"
"838","STEPS","SPRING GROVE VILLAGE","4816 WINTON RIDGE LN. (ADJACENT)","WINTON RIDGE LE., FROM 4816 WINTON RIDGE LE. TO 4814 WINTON RD. ( STEPS).","152.803","N","2","2","ADJACENT TO PRIVATE PROPERTY",,"39.1786420000897","-84.518562",
"579","STEPS","OAKLEY","3921 KILBOURNE AVE. (ADJACENT)","KILBOURNE AVE. , FROM 3917 KILBOURNE TO OAKLEY  PARK, STEPS","782.053","N","2","2","ADJACENT TO PRIVATE PROPERTY",,"39.1496040000897","-84.424429",
"580","WALL","OAKLEY","2835 HARRIS AVE. (ADJACENT)","HARRIS AVE. @ R.R BRIDGE, WALLS","231.47","N","3","2","RR- 60 IN. BUFFER",,"39.1622440000897","-84.438317",
"302","GUARDRAILS","LINWOOD","5878 WOOSTER RD.","WOOSTER RD. , FROM 5878 TO HUTTON, 2 GUARDRAILS ADJACENT TO CREEK (W. SIDE)","738.404","N","3","2",,"EDGE; SPRAY; LITTER","39.1318580000897","-84.403532",
"497","CONC_ISLANDS","NORTH FAIRMOUNT","2900 BEEKMAN ST.","BEEKMAN ST., AT WESTWOOD NORTHERN BLVD. (2 ISLANDS).","91.651300000000006","N","2","2",,"SPRAY; LITTER","39.1373610000897","-84.547993",
"838","STEPS","SPRING GROVE VILLAGE","4816 WINTON RIDGE LN. (ADJACENT)","WINTON RIDGE LE., FROM 4816 WINTON RIDGE LE. TO 4814 WINTON RD. ( STEPS).","152.803","N","2","2","ADJACENT TO PRIVATE PROPERTY",,"39.1786420000897","-84.518562",
"605","ALLEY","OVER-THE-RHINE","226 E 12TH ST","COGSWELL ALLEY","453.887","N","1","0",,,"39.1095490000897","-84.510388",
"915","ALLEY","WEST END","315 COURT ST","LLOYD ALLEY","310.745","N","1","0",,,"39.1052770000897","-84.519642",
"896","ALLEY","WEST END","2159 COLERAIN AV (REAR)","ANDRESS ALLEY","1791.54","N","1","0",,,"39.1214180000897","-84.5328",
"902","ALLEY","WEST END","2162 COLERAIN AV","BELOIT ALLEY (PATTERSON TO BELOIT)","659.09500000000003","N","1","0",,,"39.1213510000897","-84.53233",
