"contact_id","city","state","postal_code","council_member","community_board","case_id","case_type","sub_types","case_subject","case_start_date","case_end_date","case_status"
"54.0","New York","NY","10027.0","Mark Levine [7]","10.0","3.0","Housing",,"Rent Arrears","2017-06-26T00:00:00.000",,"Pending"
"61.0","New York","NY","10031.0",,"9.0","4.0","Housing",,"Housing Information","2017-06-27T00:00:00.000","2017-06-27T00:00:00.000","Closed"
"99.0","New York","NY","10027.0","Mark Levine [7]","9.0","5.0","NYCHA",,"Repairs","2017-07-03T00:00:00.000",,"Pending"
"100.0","New York","NY","10023.0",,"7.0","6.0","NYCHA",,"Quality of Life","2017-07-03T00:00:00.000",,"Pending"
"108.0","New York","NY","10027.0",,"9.0","7.0","Housing",,"Security Deposit","2017-07-05T00:00:00.000",,"Pending"
"45.0",,"NY",,,"7.0","9.0","Employment",,"Employment","2017-07-05T00:00:00.000",,"Pending"
"109.0","New york","NY","10027.0",,"9.0","10.0","Employment",,"employment","2017-07-05T00:00:00.000",,"Pending"
"110.0","New York","NY","10031.0",,"9.0","11.0","Social Services",,"Medicare","2017-07-06T00:00:00.000","2017-07-06T00:00:00.000","Closed"
"112.0","New York","NY","10025.0","Helen Rosenthal [6]","7.0","12.0","Immigration",,"Immigration","2017-07-06T00:00:00.000","2017-07-06T00:00:00.000","Closed"
"115.0","New York","NY","10025.0","Helen Rosenthal [6]","7.0","13.0","NYCHA",,"Eviction","2017-07-06T00:00:00.000",,"Pending"
"116.0","New York","NY","10027.0","Bill Perkins [9]","9.0","14.0","Housing",,"Re-certification","2017-07-06T00:00:00.000","2017-07-06T00:00:00.000","Closed"
"117.0","New York","NY","10028.0","Ben Kallos [5]","8.0","15.0","Housing",,"Lease Renewal","2017-07-07T00:00:00.000",,"Pending"
"118.0","New York","NY","10027.0",,"9.0","16.0","NYCHA",,"Repairs","2017-07-07T00:00:00.000",,"Pending"
"119.0","New York","NY","10025.0",,"7.0","17.0","Legal",,"Lawsuit","2017-07-07T00:00:00.000","2017-07-07T00:00:00.000","Closed"
"120.0","New York","NY","10024.0","Helen Rosenthal [6]","7.0","18.0","NYCHA",,"Lease","2017-07-07T00:00:00.000","2017-07-07T00:00:00.000","Closed"
"121.0","New York","NY","10029.0",,"11.0","19.0","Housing",,"Legal","2017-07-07T00:00:00.000","2017-07-07T00:00:00.000","Closed"
"122.0","Bronx","NY","10452.0",,,"20.0","Housing",,"Housing","2017-07-07T00:00:00.000","2017-12-16T00:00:00.000","Closed"
"123.0","New York","NY","10037.0","Bill Perkins [9]","10.0","21.0","Housing",,"SCRIE Renewal","2017-07-07T00:00:00.000","2017-07-07T00:00:00.000","Closed"
"124.0","New York","NY","10024.0",,"7.0","22.0","NYCHA",,"Repairs","2017-07-10T00:00:00.000",,"Pending"
"127.0","New York","NY","10021.0",,"8.0","23.0","Buildings Dept (DOB)",,"DEP","2017-07-14T00:00:00.000","2017-07-14T00:00:00.000","Closed"
"128.0","New York","NY","10031.0","Mark Levine [7]","9.0","24.0","Small Business",,"Small Business","2017-07-14T00:00:00.000",,"Pending"
"104.0",,"NY",,,,"25.0","Housing",,"Security Deposit","2017-07-05T00:00:00.000",,"Pending"
"143.0","New York","NY","10037.0","Bill Perkins [9]","11.0","26.0","NYCHA",,"Rent Adjustment","2017-07-21T00:00:00.000",,"Pending"
"144.0","New York","NY","10023.0","Helen Rosenthal [6]","7.0","27.0","Housing",,"Bedbugs","2017-07-21T00:00:00.000","2017-12-18T00:00:00.000","Closed"
"135.0","New York","NY","10024.0",,"7.0","28.0","NYCHA",,"Repairs ","2017-07-21T00:00:00.000","2017-07-21T00:00:00.000","Closed"
"152.0","New York","NY","10027.0","Bill Perkins [9]","10.0","29.0","Housing",,"HDFC","2017-07-25T00:00:00.000","2017-07-25T00:00:00.000","Closed"
"153.0","New York","NY","10039.0","Bill Perkins [9]","10.0","30.0","NYCHA",,"Repairs","2017-07-25T00:00:00.000",,"Pending"
"155.0","New York","NY","10027.0","Mark Levine [7]","9.0","31.0","Disability",,"SSD","2017-07-25T00:00:00.000","2017-07-25T00:00:00.000","Closed"
"155.0","New York","NY","10027.0","Mark Levine [7]","9.0","32.0","NYCHA",,"Repairs","2017-07-26T00:00:00.000","2017-11-27T00:00:00.000","Closed"
"156.0",,"NY",,,,"33.0","Housing",,"Shelter","2017-07-26T00:00:00.000","2017-07-26T00:00:00.000","Closed"
"158.0","New York","NY","10031.0","Bill Perkins [9]","9.0","34.0","Housing",,"One Shot Deal","2017-07-26T00:00:00.000","2017-11-02T00:00:00.000","Closed"
"160.0","New York","NY","10027.0","Mark Levine [7]","9.0","35.0","Immigration",,"Immigration","2017-07-28T00:00:00.000",,"Pending"
"105.0",,"NY",,,,"37.0","Housing",,"Repairs","2017-07-31T00:00:00.000",,"Pending"
"164.0","New York","NY","10038.0","Margaret S. Chin [1]","3.0","38.0","NYCHA",,"Repairs","2017-08-01T00:00:00.000",,"Pending"
"169.0","New York","NY","10024.0","Helen Rosenthal [6]","7.0","39.0","NYCHA",,"One Shot Deal","2017-08-02T00:00:00.000",,"Pending"
"172.0","New York","NY","10027.0","Mark Levine [7]","9.0","40.0","Social Services",,"Health Insurance ","2017-08-02T00:00:00.000","2017-08-02T00:00:00.000","Closed"
"173.0","New York","NY","10027.0","Mark Levine [7]","9.0","41.0","NYCHA",,"Repairs","2017-08-03T00:00:00.000","2017-08-03T00:00:00.000","Closed"
"175.0","New York","NY","10027.0","Mark Levine [7]","9.0","42.0","Housing",,"Lease Renewal","2017-08-03T00:00:00.000","2017-08-03T00:00:00.000","Closed"
"179.0","New York","NY","10040.0","Ydanis Rodriguez [10]","12.0","44.0","SCRIE",,"Renewal","2017-08-09T00:00:00.000","2017-08-09T00:00:00.000","Closed"
"180.0","New York","NY","10018.0","Corey Johnson [3]","4.0","45.0","Buildings Dept (DOB)",,"Construction","2017-08-10T00:00:00.000","2017-08-10T00:00:00.000","Closed"
"181.0","New York","NY","10030.0","Bill Perkins [9]","10.0","46.0","Quality of Life",,"Rats","2017-08-10T00:00:00.000","2017-08-10T00:00:00.000","Closed"
"182.0","New York","NY","10027.0","Bill Perkins [9]","10.0","47.0","Dept Sanitation (DSNY)",,"Rats","2017-08-10T00:00:00.000",,"Pending"
"183.0","Lynbrook","NY","11563.0",,,"48.0","Housing",,"Housing","2017-08-10T00:00:00.000","2017-08-10T00:00:00.000","Closed"
"184.0","New York","NY","10025.0","Helen Rosenthal [6]","7.0","49.0","NYCHA",,"Rent","2017-08-11T00:00:00.000",,"Pending"
"185.0","New York","NY","10024.0","Helen Rosenthal [6]","7.0","50.0","Other",,"Mailing","2017-08-14T00:00:00.000","2017-08-14T00:00:00.000","Closed"
"186.0","New York","NY","10023.0","Helen Rosenthal [6]","7.0","51.0","Housing",,"Primary Residence","2017-08-14T00:00:00.000","2017-08-14T00:00:00.000","Closed"
"187.0","New York","NY","10027.0","Mark Levine [7]","9.0","52.0","Housing",,"Eviction","2017-08-14T00:00:00.000",,"Pending"
"188.0","New York","NY","10035.0","Melissa Mark-Viverito [8]","11.0","53.0","Utilities",,"Verizon ","2017-08-14T00:00:00.000",,"Pending"
"189.0","New York","NY","10040.0","Ydanis Rodriguez [10]","12.0","54.0","Other","None","DMV Moving Violation","2017-08-15T00:00:00.000","2017-08-15T00:00:00.000","Closed"
"192.0","Bronx","NY","10452.0",,,"55.0","Housing","DHS","Shelter","2017-08-16T00:00:00.000","2017-08-16T00:00:00.000","Closed"
"193.0","New York","NY","10025.0","Helen Rosenthal [6]","7.0","56.0","Housing",,"Repairs","2017-08-16T00:00:00.000",,"Pending"
"194.0","New York","NY","10019.0","Helen Rosenthal [6]","7.0","57.0","Housing","Application","Application","2017-08-16T00:00:00.000","2017-08-16T00:00:00.000","Closed"
"195.0","New York","NY","10040.0","Ydanis Rodriguez [10]","12.0","58.0","Housing","Application","Application","2017-08-16T00:00:00.000","2017-08-16T00:00:00.000","Closed"
"197.0","New York","NY",,,,"59.0","Housing","DHS","Shelter on Park View","2017-08-16T00:00:00.000","2017-08-16T00:00:00.000","Closed"
"198.0","New York","NY","10027.0","Bill Perkins [9]","10.0","60.0","Other","None","GAB","2017-08-16T00:00:00.000","2017-08-16T00:00:00.000","Closed"
"199.0","New York","NY","10039.0","Bill Perkins [9]","10.0","61.0","Dept Transportation (DOT)","None","Lights","2017-08-16T00:00:00.000","2017-08-16T00:00:00.000","Closed"
"200.0",,"NY",,,,"62.0","Quality of Life","Rats","Rats","2017-08-16T00:00:00.000","2017-08-16T00:00:00.000","Closed"
"206.0","New York","NY","10032.0","Mark Levine [7]","12.0","63.0","Housing","Eviction","Eviction","2017-08-16T00:00:00.000","2017-08-16T00:00:00.000","Closed"
"207.0","New York","NY","10027.0","Mark Levine [7]","9.0","64.0","NYCHA","Repairs","Repairs","2017-08-16T00:00:00.000",,"Pending"
"208.0","New York","NY","10027.0","Mark Levine [7]","9.0","65.0","Quality of Life","Air Conditioner","Air Conditioner","2017-08-16T00:00:00.000","2017-08-16T00:00:00.000","Closed"
"209.0","New York","NY","10027.0","Mark Levine [7]","9.0","66.0","Housing","Section 8","Eviction","2017-08-17T00:00:00.000","2017-12-01T00:00:00.000","Closed"
"213.0","New York","NY","10033.0","Ydanis Rodriguez [10]","12.0","67.0","Housing","DHCR","DHCR","2017-08-18T00:00:00.000","2017-08-18T00:00:00.000","Closed"
"210.0","New York","NY","10040.0","Ydanis Rodriguez [10]","12.0","68.0","Housing","DHCR","DHCR","2017-08-18T00:00:00.000",,"Pending"
"217.0","New York","NY","10027.0","Mark Levine [7]","9.0","70.0","Housing","Application","None","2017-08-18T00:00:00.000","2017-08-18T00:00:00.000","Closed"
"218.0","New York","NY","10027.0","Mark Levine [7]","9.0","71.0","Social Services","Human Rescources Adm (HRA)","SNAP","2017-08-18T00:00:00.000","2017-08-18T00:00:00.000","Closed"
"219.0","New York","NY","10031.0","Mark Levine [7]","9.0","72.0","NYCHA","Repairs","Repairs","2017-08-18T00:00:00.000","2017-08-18T00:00:00.000","Closed"
"220.0","New York","NY","10024.0","Helen Rosenthal [6]","7.0","73.0","Quality of Life","Noise","Con Ed","2017-05-18T00:00:00.000","2017-08-21T00:00:00.000","Closed"
"221.0",,"NY",,,,"74.0","Dept Consumer Affairs (DCA)","None","this is a DCA description for heru","2017-08-21T00:00:00.000",,"Pending"
"224.0","New York","NY","10030.0","Bill Perkins [9]","10.0","78.0","Other","None","Health","2017-08-21T00:00:00.000","2017-08-21T00:00:00.000","Closed"
"231.0","NY","NY","10029.0","Melissa Mark-Viverito [8]","11.0","80.0","Housing","Application","Housing:Application","2017-01-09T00:00:00.000",,"Closed"
"232.0","NY","NY","10035.0","Bill Perkins [9]","10.0","81.0","NYCHA","Repairs","NYCHA:Repairs","2017-01-18T00:00:00.000",,"Closed"
"480.0","NY","NY",,"Helen Rosenthal [6]","7.0","318.0","MTA",,"MTA","2017-02-13T00:00:00.000",,"Pending"
"233.0","NY","NY","10033.0","Ydanis Rodriguez [10]","12.0","82.0","Social Services","Child Support","Social services:Child Support","2017-02-22T00:00:00.000",,"Pending"
