"id","timestamp","location","mode","age_group","type_of_question","visitors","count"
"32600","2019-05-31T15:46:36.000","Adult Info Desk","In-person","Adult","Computers/Copying/Printing",,"1"
"32599","2019-05-31T15:16:14.000","Adult Info Desk","In-person","Adult","Computers/Copying/Printing",,"1"
"32598","2019-05-31T15:16:07.000","Adult Info Desk","In-person","Adult, Child","Computers/Copying/Printing",,"1"
"32597","2019-05-31T14:36:02.000","Adult Info Desk","In-person","Adult, Child","SRP",,"1"
"32596","2019-05-31T14:35:52.000","Adult Info Desk","In-person","Teen/Young Adult","Computers/Copying/Printing",,"1"
"32595","2019-05-31T14:35:38.000","Adult Info Desk","In-person","Adult","Computers/Copying/Printing",,"1"
"32594","2019-05-31T14:34:36.000","Adult Info Desk","In-person","Adult","Computers/Copying/Printing",,"1"
"32593","2019-05-31T14:16:50.000","Adult Info Desk","In-person","Adult","Research 1-9 minutes",,"1"
"32592","2019-05-31T14:16:42.000","Adult Info Desk","In-person","Adult","Computers/Copying/Printing",,"1"
"32591","2019-05-31T14:16:16.000","Adult Info Desk","In-person","Teen/Young Adult","Computers/Copying/Printing",,"1"
"32590","2019-05-31T14:00:08.000","Adult Info Desk","In-person","Adult, Child","Literacy",,"1"
"32589","2019-05-31T13:59:53.000","Adult Info Desk","In-person","Adult","Computers/Copying/Printing",,"1"
"32588","2019-05-31T13:17:15.000","Adult Info Desk","Phone","Adult","Literacy",,"1"
"32587","2019-05-31T13:10:45.000","Adult Info Desk","In-person","Adult","Research 1-9 minutes",,"1"
"32586","2019-05-30T16:52:49.000","Adult Info Desk","In-person","Adult","Research 1-9 minutes",,"1"
"32585","2019-05-30T16:32:55.000","Adult Info Desk","In-person","Adult, Teen/Young Adult","Research 1-9 minutes, place hold",,"1"
"32584","2019-05-30T16:27:38.000","Adult Info Desk","In-person","Adult","Research 1-9 minutes",,"1"
"32583","2019-05-30T16:25:44.000","Adult Info Desk","In-person","Adult","Computers/Copying/Printing",,"1"
"32582","2019-05-30T16:25:34.000","Adult Info Desk","In-person","Adult","Computers/Copying/Printing",,"1"
"32581","2019-05-30T16:21:14.000","Adult Info Desk","In-person","Adult","Computers/Copying/Printing",,"1"
"32580","2019-05-30T16:21:00.000","Adult Info Desk","In-person","Adult","Computers/Copying/Printing",,"1"
"32579","2019-05-30T16:20:50.000","Adult Info Desk","In-person","Adult","Computers/Copying/Printing",,"1"
"32578","2019-05-30T16:20:39.000","Adult Info Desk","In-person","Adult","Computers/Copying/Printing",,"1"
"32577","2019-05-30T16:20:29.000","Adult Info Desk","In-person","Adult","Literacy",,"1"
"32576","2019-05-30T16:20:17.000","Adult Info Desk","In-person","Adult","Literacy",,"1"
"32575","2019-05-30T16:20:04.000","Adult Info Desk","In-person","Teen/Young Adult","Literacy",,"1"
"32574","2019-05-30T16:18:01.000","Adult Info Desk","In-person","Teen/Young Adult","Literacy",,"1"
"32573","2019-05-30T16:12:29.000","Adult Info Desk","In-person","Teen/Young Adult","Computers/Copying/Printing","2","1"
"32572","2019-05-30T16:06:26.000","Adult Info Desk","In-person","Adult","Directional",,"1"
"32571","2019-05-30T12:54:36.000","Adult Info Desk","In-person","Adult","Zip Books",,"1"
"32570","2019-05-30T12:54:24.000","Adult Info Desk","In-person","Adult","Directional",,"1"
"32569","2019-05-30T12:54:12.000","Adult Info Desk","In-person","Adult","Computers/Copying/Printing",,"1"
"32568","2019-05-30T10:41:02.000","Adult Info Desk","In-person","Adult","Directional",,"1"
"32567","2019-05-30T10:28:37.000","Adult Info Desk","In-person","Adult","Fair Housing",,"1"
"32566","2019-05-30T10:28:22.000","Adult Info Desk","In-person","Adult","Computers/Copying/Printing",,"1"
"32565","2019-05-30T10:15:29.000","Adult Info Desk","Phone","Adult","Circulation Related, Directional",,"1"
"32564","2019-05-29T20:53:05.000","Adult Info Desk","Phone","Adult, Teen/Young Adult","Circulation Related, Research 1-9 minutes","4","1"
"32563","2019-05-29T20:52:47.000","Adult Info Desk","In-person","Adult, Child, Teen/Young Adult","Circulation Related, Computers/Copying/Printing, Research 1-9 minutes","9","1"
"32562","2019-05-29T17:45:33.000","Adult Info Desk","In-person","Teen/Young Adult","Computers/Copying/Printing","2","1"
"32561","2019-05-29T17:45:19.000","Adult Info Desk","In-person","Adult","Research 1-9 minutes","1","1"
"32560","2019-05-29T17:39:58.000","Adult Info Desk","In-person","Adult","Computers/Copying/Printing","1","1"
"32559","2019-05-29T17:38:57.000","Adult Info Desk","In-person","Adult","Research 1-9 minutes","1","1"
"32558","2019-05-29T17:15:07.000","Adult Info Desk","In-person","Adult","Directional","1","1"
"32557","2019-05-29T16:55:50.000","Adult Info Desk","In-person","Adult","Circulation Related, online resources",,"1"
"32556","2019-05-29T16:55:38.000","Adult Info Desk","In-person","Adult","Computers/Copying/Printing",,"1"
"32555","2019-05-29T16:28:05.000","Adult Info Desk","In-person","Adult","Computers/Copying/Printing",,"1"
"32554","2019-05-29T16:13:04.000","Adult Info Desk","In-person","Adult","Directional",,"1"
"32553","2019-05-29T16:05:29.000","Adult Info Desk","In-person","Adult","Directional",,"1"
"32552","2019-05-29T15:50:22.000","Adult Info Desk","In-person","Adult","Computers/Copying/Printing",,"1"
"32551","2019-05-29T15:19:56.000","Adult Info Desk","In-person","Adult","zipbooks",,"1"
"32550","2019-05-29T15:15:37.000","Adult Info Desk","In-person","Teen/Young Adult","zipbooks",,"1"
"32549","2019-05-29T15:14:36.000","Adult Info Desk","In-person","Adult","Circulation Related",,"1"
"32548","2019-05-29T15:14:29.000","Adult Info Desk","In-person","Teen/Young Adult","Research 1-9 minutes",,"1"
"32547","2019-05-29T15:14:20.000","Adult Info Desk","In-person","Adult","Research 1-9 minutes",,"1"
"32546","2019-05-29T15:14:12.000","Adult Info Desk","In-person","Adult","Circulation Related",,"1"
"32545","2019-05-29T14:20:07.000","Adult Info Desk","In-person","Teen/Young Adult","Research 1-9 minutes",,"1"
"32544","2019-05-29T13:56:52.000","Adult Info Desk","In-person","Adult","Computers/Copying/Printing",,"1"
"32543","2019-05-29T13:44:25.000","Adult Info Desk","In-person","Teen/Young Adult","Research 1-9 minutes",,"1"
"32542","2019-05-29T13:36:03.000","Adult Info Desk","In-person","Adult","Research 1-9 minutes, zip book request",,"1"
"32541","2019-05-29T13:06:09.000","Adult Info Desk","In-person","Adult","Computers/Copying/Printing",,"1"
"32540","2019-05-29T13:00:50.000","Adult Info Desk","Phone","Adult","Research 1-9 minutes, courtesy hold",,"1"
"32539","2019-05-29T13:00:34.000","Adult Info Desk","In-person","Adult","Computers/Copying/Printing",,"1"
"32538","2019-05-29T12:33:12.000","Adult Info Desk","In-person","Adult","Research 1-9 minutes",,"1"
"32537","2019-05-29T12:19:19.000","Adult Info Desk","In-person","Adult","Research 1-9 minutes, zip books",,"1"
"32536","2019-05-29T12:07:38.000","Adult Info Desk","In-person","Adult","Computers/Copying/Printing",,"1"
"32535","2019-05-29T12:07:29.000","Adult Info Desk","In-person","Adult","Computers/Copying/Printing",,"1"
"32534","2019-05-29T10:10:55.000","Adult Info Desk","Phone","Adult","Study Rooms",,"1"
"32533","2019-05-28T20:42:54.000","Adult Info Desk","In-person","Adult","Computers/Copying/Printing",,"1"
"32532","2019-05-28T20:29:07.000","Adult Info Desk","In-person","Teen/Young Adult","Circulation Related, Research 1-9 minutes",,"1"
"32531","2019-05-28T19:48:30.000","Adult Info Desk","In-person","Adult","Computers/Copying/Printing",,"1"
"32530","2019-05-28T19:48:21.000","Adult Info Desk","In-person","Adult","Computers/Copying/Printing",,"1"
"32529","2019-05-28T19:48:15.000","Adult Info Desk","In-person","Adult","Computers/Copying/Printing",,"1"
"32528","2019-05-28T19:48:08.000","Adult Info Desk","Phone","Adult","Study Rooms",,"1"
"32527","2019-05-28T19:47:46.000","Adult Info Desk","In-person","Adult, Child","Research 1-9 minutes",,"1"
"32526","2019-05-28T19:45:41.000","Adult Info Desk","Phone","Adult","Circulation Related",,"1"
"32525","2019-05-28T19:31:22.000","Adult Info Desk","In-person","Adult","Research 1-9 minutes, zipbooks",,"1"
"32524","2019-05-28T19:12:33.000","Adult Info Desk","In-person","Adult","Computers/Copying/Printing",,"1"
"32523","2019-05-28T19:12:26.000","Adult Info Desk","In-person","Adult","lost and found",,"1"
"32522","2019-05-28T19:00:36.000","Adult Info Desk","In-person","Adult","Volunteering",,"1"
"32521","2019-05-28T18:54:14.000","Adult Info Desk","In-person","Adult, Child","Research 1-9 minutes",,"1"
"32520","2019-05-28T18:54:05.000","Adult Info Desk","Phone","Adult","Circulation Related",,"1"
"32519","2019-05-28T18:42:06.000","Adult Info Desk","In-person","Teen/Young Adult","Computers/Copying/Printing",,"1"
"32518","2019-05-28T18:35:06.000","Adult Info Desk","In-person","Adult","Computers/Copying/Printing",,"1"
"32517","2019-05-28T18:29:49.000","Adult Info Desk","In-person","Adult","Volunteering",,"1"
"32516","2019-05-28T18:26:31.000","Adult Info Desk","In-person","Adult, Child","Circulation Related",,"1"
"32515","2019-05-28T18:25:12.000","Adult Info Desk","In-person","Adult","Research 1-9 minutes",,"1"
"32514","2019-05-28T18:14:38.000","Adult Info Desk","In-person","Teen/Young Adult","Computers/Copying/Printing",,"1"
"32513","2019-05-28T18:14:30.000","Adult Info Desk","In-person","Teen/Young Adult","Computers/Copying/Printing",,"1"
"32512","2019-05-28T18:14:21.000","Adult Info Desk","In-person","Adult","Computers/Copying/Printing",,"1"
"32511","2019-05-28T18:14:13.000","Adult Info Desk","In-person","Adult","Computers/Copying/Printing",,"1"
"32510","2019-05-28T18:06:02.000","Adult Info Desk","In-person","Adult","Computers/Copying/Printing",,"1"
"32509","2019-05-28T18:05:01.000","Adult Info Desk","In-person","Teen/Young Adult","Research 1-9 minutes",,"1"
"32508","2019-05-28T16:57:49.000","Adult Info Desk","Phone","Adult","Research 1-9 minutes",,"1"
"32507","2019-05-28T16:57:34.000","Adult Info Desk","In-person","Adult, Teen/Young Adult","Computers/Copying/Printing, Research 1-9 minutes","7","1"
"32506","2019-05-28T15:01:22.000","Adult Info Desk","In-person","Adult","book club kits",,"1"
"32505","2019-05-28T14:53:20.000","Adult Info Desk","In-person","Adult","eMedia downloading",,"1"
"32504","2019-05-28T14:53:04.000","Adult Info Desk","In-person","Adult","Computers/Copying/Printing",,"1"
"32503","2019-05-28T14:26:47.000","Adult Info Desk","In-person","Adult","Computers/Copying/Printing",,"1"
"32502","2019-05-28T14:24:23.000","Adult Info Desk","Phone","Teen/Young Adult","Research 1-9 minutes",,"1"
"32501","2019-05-28T14:15:00.000","Adult Info Desk","In-person","Adult","Research 1-9 minutes",,"1"
"32500","2019-05-28T14:02:29.000","Adult Info Desk","In-person","Adult","Computers/Copying/Printing",,"1"
"32499","2019-05-28T14:02:17.000","Adult Info Desk","In-person","Adult","Directional",,"1"
"32498","2019-05-28T14:02:03.000","Adult Info Desk","In-person","Adult","downloading eMedia",,"1"
"32497","2019-05-28T13:42:07.000","Adult Info Desk","In-person","Adult","Computers/Copying/Printing",,"1"
"32496","2019-05-28T13:27:10.000","Adult Info Desk","In-person","Adult","Research 1-9 minutes",,"1"
"32495","2019-05-28T13:05:13.000","Adult Info Desk","In-person","Adult","Computers/Copying/Printing",,"1"
"32494","2019-05-28T11:02:48.000","Adult Info Desk","In-person","Adult","Computers/Copying/Printing",,"1"
