"fiscal_year","fiscal_period","transaction_code","entry_type","fund_charged","budget_unit","department","account_code","expense_category","date","payment_id","check_date","amount","invoice_id","description"
"2017","13","19","Journal Entries","100","103000","FINANCE OFFICE","5010","AUDITING","2017-06-30T00:00:00.000",,,"-2988.00",,"FY17 AUDIT ALLOCATION"
"2017","13","19","Journal Entries","680","680010","COMM PARTNERSHPS-ADMIN","5010","AUDITING","2017-06-30T00:00:00.000",,,"2988.00",,"FY17 AUDIT ALLOCATION"
"2017","13","21","Accounts Payable","100","103000","FINANCE OFFICE","5010","AUDITING","2017-07-25T00:00:00.000","341741","2017-07-25T00:00:00.000","6500.00","210611","FINANCIAL AUDIT"
"2017","3","21","Accounts Payable","100","103000","FINANCE OFFICE","5010","AUDITING","2016-09-20T00:00:00.000","332628","2016-09-20T00:00:00.000","2200.00","50875","FINANCIAL AUDIT"
"2017","4","21","Accounts Payable","100","103000","FINANCE OFFICE","5010","AUDITING","2016-10-18T00:00:00.000","333420","2016-10-18T00:00:00.000","4000.00","51219","FINANCIAL AUDIT"
"2017","5","21","Accounts Payable","100","103000","FINANCE OFFICE","5010","AUDITING","2016-11-22T00:00:00.000","334620","2016-11-22T00:00:00.000","14000.00","206774","FINANCIAL AUDIT"
"2017","6","21","Accounts Payable","100","103000","FINANCE OFFICE","5010","AUDITING","2016-12-20T00:00:00.000","335445","2016-12-20T00:00:00.000","22000.00","207113","FINANCIAL AUDIT"
"2017","7","21","Accounts Payable","100","103000","FINANCE OFFICE","5010","AUDITING","2017-01-24T00:00:00.000","336373","2017-01-24T00:00:00.000","3000.00","207302-1","FINANCIAL AUDIT"
"2017","8","21","Accounts Payable","100","103000","FINANCE OFFICE","5010","AUDITING","2017-02-21T00:00:00.000","337240","2017-02-21T00:00:00.000","3000.00","207712","FINANCIAL AUDIT"
"2017","9","21","Accounts Payable","100","103000","FINANCE OFFICE","5010","AUDITING","2017-03-21T00:00:00.000","338020","2017-03-21T00:00:00.000","6000.00","208001","FINANCIAL AUDIT"
"2017","13","19","Journal Entries","850","850010","OPEB TRUST-QA COUNTY","5015","OPEB-MACO TRUST EXPENSES","2017-06-30T00:00:00.000",,,"1250.00",,"CORR FY16 EXP AND END BAL"
"2017","13","19","Journal Entries","850","850010","OPEB TRUST-QA COUNTY","5015","OPEB-MACO TRUST EXPENSES","2017-06-30T00:00:00.000",,,"7085.00",,"FY17 MACO TRUST ACTIVITY"
"2017","1","20","Manual/Void Checks","202","202900","SO.KI WW CAP PROJ/CONSTR","5020","CONSULTANTS","2016-07-26T00:00:00.000","328367","2016-05-03T00:00:00.000","-10725.00","117853","SANITARY"
"2017","1","20","Manual/Void Checks","202","202900","SO.KI WW CAP PROJ/CONSTR","5020","CONSULTANTS","2016-07-26T00:00:00.000","328367","2016-05-03T00:00:00.000","-1089.00","117854","SANITARY"
"2017","10","19","Journal Entries","100","110000","SHERIFF'S OFFICE","5020","CONSULTANTS","2017-04-25T00:00:00.000",,,"975.00",,"RECODE CHES RIV BEH HEALT"
"2017","10","19","Journal Entries","410","416000","DEBT","5020","CONSULTANTS","2017-04-03T00:00:00.000",,,"56119.10",,"WIRE PUBLIC ADVISORY CONS"
"2017","10","21","Accounts Payable","100","104000","HUMAN RESOURCES","5020","CONSULTANTS","2017-04-04T00:00:00.000","338274","2017-04-04T00:00:00.000","157.50","0034364-IN","QAG"
"2017","10","21","Accounts Payable","100","110000","SHERIFF'S OFFICE","5020","CONSULTANTS","2017-04-11T00:00:00.000","338594","2017-04-11T00:00:00.000","200.00",,"SHERIFF"
"2017","10","21","Accounts Payable","100","110000","SHERIFF'S OFFICE","5020","CONSULTANTS","2017-04-18T00:00:00.000","338685","2017-04-18T00:00:00.000","200.00",,"SHERIFF"
"2017","10","21","Accounts Payable","100","110000","SHERIFF'S OFFICE","5020","CONSULTANTS","2017-04-18T00:00:00.000","338752","2017-04-18T00:00:00.000","172.00",,"SHERIFF"
"2017","10","21","Accounts Payable","100","176000","NON-DEPARTMENTAL","5020","CONSULTANTS","2017-04-18T00:00:00.000","338787","2017-04-18T00:00:00.000","3350.00","2017003","IT"
"2017","10","21","Accounts Payable","202","202900","SO.KI WW CAP PROJ/CONSTR","5020","CONSULTANTS","2017-04-04T00:00:00.000","338456","2017-04-04T00:00:00.000","232860.20","APPL#1","QAC SKI 16-02"
"2017","10","21","Accounts Payable","202","202900","SO.KI WW CAP PROJ/CONSTR","5020","CONSULTANTS","2017-04-25T00:00:00.000","338840","2017-04-25T00:00:00.000","158036.59","APPL#2","SKI PROJECT"
"2017","10","21","Accounts Payable","202","202900","SO.KI WW CAP PROJ/CONSTR","5020","CONSULTANTS","2017-04-25T00:00:00.000","338858","2017-04-25T00:00:00.000","2954.25","26432","SANITARY"
"2017","10","21","Accounts Payable","202","202900","SO.KI WW CAP PROJ/CONSTR","5020","CONSULTANTS","2017-04-25T00:00:00.000","338954","2017-04-25T00:00:00.000","710130.23","APPL#2","QAC SKI 16-02"
"2017","10","21","Accounts Payable","202","202900","SO.KI WW CAP PROJ/CONSTR","5020","CONSULTANTS","2017-04-25T00:00:00.000","338954","2017-04-25T00:00:00.000","511412.55","APPL#4","QAC SKI 16-03"
"2017","10","21","Accounts Payable","410","416000","DEBT","5020","CONSULTANTS","2017-04-11T00:00:00.000","338569","2017-04-11T00:00:00.000","18500.00","P0234660","9000000459"
"2017","10","21","Accounts Payable","410","416000","DEBT","5020","CONSULTANTS","2017-04-25T00:00:00.000","338862","2017-04-25T00:00:00.000","18000.00","7119039584","FINANCE"
"2017","11","21","Accounts Payable","100","101010","QAC-TV","5020","CONSULTANTS","2017-05-02T00:00:00.000","339013","2017-05-02T00:00:00.000","33.32",,"5474 1518 8220 7001"
"2017","11","21","Accounts Payable","100","101010","QAC-TV","5020","CONSULTANTS","2017-05-30T00:00:00.000","339816","2017-05-30T00:00:00.000","50.51",,"5474 1518 8220 7001"
"2017","11","21","Accounts Payable","100","110000","SHERIFF'S OFFICE","5020","CONSULTANTS","2017-05-16T00:00:00.000","339497","2017-05-16T00:00:00.000","540.00",,"SHERIFF/HUTCHINS,CUST"
"2017","11","21","Accounts Payable","100","110000","SHERIFF'S OFFICE","5020","CONSULTANTS","2017-05-30T00:00:00.000","339838","2017-05-30T00:00:00.000","325.00",,"SHERIFF"
"2017","11","21","Accounts Payable","100","110000","SHERIFF'S OFFICE","5020","CONSULTANTS","2017-05-30T00:00:00.000","339920","2017-05-30T00:00:00.000","277.00",,"SHERIFF/GONZALEZ,EISE"
"2017","11","21","Accounts Payable","100","110000","SHERIFF'S OFFICE","5020","CONSULTANTS","2017-05-30T00:00:00.000","339950","2017-05-30T00:00:00.000","82.00",,"SHERIFF/HEPATITIS B"
"2017","11","21","Accounts Payable","100","176000","NON-DEPARTMENTAL","5020","CONSULTANTS","2017-05-16T00:00:00.000","339560","2017-05-16T00:00:00.000","2350.00","2017004","IT"
"2017","11","21","Accounts Payable","200","200000","SANITARY ADMINISTRATION","5020","CONSULTANTS","2017-05-02T00:00:00.000","339033","2017-05-02T00:00:00.000","360.00","313002","SANITARY"
"2017","11","21","Accounts Payable","200","200000","SANITARY ADMINISTRATION","5020","CONSULTANTS","2017-05-30T00:00:00.000","339840","2017-05-30T00:00:00.000","360.00","313010","SANITARY"
"2017","11","21","Accounts Payable","202","202900","SO.KI WW CAP PROJ/CONSTR","5020","CONSULTANTS","2017-05-23T00:00:00.000","339641","2017-05-23T00:00:00.000","141401.16","APPL#3","SKI PROJECT"
"2017","11","21","Accounts Payable","202","202900","SO.KI WW CAP PROJ/CONSTR","5020","CONSULTANTS","2017-05-23T00:00:00.000","339659","2017-05-23T00:00:00.000","7157.25","26466","SANITARY"
"2017","11","21","Accounts Payable","202","202900","SO.KI WW CAP PROJ/CONSTR","5020","CONSULTANTS","2017-05-23T00:00:00.000","339672","2017-05-23T00:00:00.000","759.00","139815","QUE0033855"
"2017","11","21","Accounts Payable","202","202900","SO.KI WW CAP PROJ/CONSTR","5020","CONSULTANTS","2017-05-30T00:00:00.000","339961","2017-05-30T00:00:00.000","633906.73","APPL#3","QAC SKI 16-02"
"2017","11","21","Accounts Payable","202","202900","SO.KI WW CAP PROJ/CONSTR","5020","CONSULTANTS","2017-05-30T00:00:00.000","339961","2017-05-30T00:00:00.000","575687.65","APPL#5","QAC SKI 16-03"
"2017","11","21","Accounts Payable","210","210010","KNSG WTR ADMINISTRATION","5020","CONSULTANTS","2017-05-02T00:00:00.000","339033","2017-05-02T00:00:00.000","360.00","313002","SANITARY"
"2017","11","21","Accounts Payable","210","210010","KNSG WTR ADMINISTRATION","5020","CONSULTANTS","2017-05-30T00:00:00.000","339840","2017-05-30T00:00:00.000","360.00","313010","SANITARY"
"2017","11","21","Accounts Payable","320","320010","BAY BRIDGE AIRPORT OPERAT","5020","CONSULTANTS","2017-05-02T00:00:00.000","339177","2017-05-02T00:00:00.000","7324.04","37897400","20834500"
"2017","11","21","Accounts Payable","410","410000","GENERAL GOVERNMENT","5020","CONSULTANTS","2017-05-02T00:00:00.000","339112","2017-05-02T00:00:00.000","3203.41","QAC CHESAPEA","PLANNING & ZONING"
"2017","11","21","Accounts Payable","636","636010","SENIOR CENTERS-GENERAL","5020","CONSULTANTS","2017-05-30T00:00:00.000","339834","2017-05-30T00:00:00.000","1820.00","000553185","0176760"
"2017","12","19","Journal Entries","410","416000","DEBT","5020","CONSULTANTS","2017-06-02T00:00:00.000",,,"691.83",,"WIRE PUBLIC ADVISORY CONS"
"2017","12","21","Accounts Payable","100","101010","QAC-TV","5020","CONSULTANTS","2017-06-27T00:00:00.000","340646","2017-06-27T00:00:00.000","15.17",,"5474 1518 8220 7001"
"2017","12","21","Accounts Payable","100","105730","MIS","5020","CONSULTANTS","2017-06-13T00:00:00.000","340281","2017-06-13T00:00:00.000","920.00","INV000220804","QNCNTY"
"2017","12","21","Accounts Payable","100","105730","MIS","5020","CONSULTANTS","2017-06-13T00:00:00.000","340297","2017-06-13T00:00:00.000","900.00","41609","IT DEPT"
"2017","12","21","Accounts Payable","100","105730","MIS","5020","CONSULTANTS","2017-06-13T00:00:00.000","340344","2017-06-13T00:00:00.000","797.50","2444","IT"
"2017","12","21","Accounts Payable","100","110000","SHERIFF'S OFFICE","5020","CONSULTANTS","2017-06-27T00:00:00.000","340720","2017-06-27T00:00:00.000","142.00",,"SHERIFF/ROUDIEZ"
"2017","12","21","Accounts Payable","100","176000","NON-DEPARTMENTAL","5020","CONSULTANTS","2017-06-13T00:00:00.000","340333","2017-06-13T00:00:00.000","2700.00","2017005","IT"
"2017","12","21","Accounts Payable","100","176000","NON-DEPARTMENTAL","5020","CONSULTANTS","2017-06-13T00:00:00.000","340344","2017-06-13T00:00:00.000","2702.50","2444","IT"
"2017","12","21","Accounts Payable","200","200000","SANITARY ADMINISTRATION","5020","CONSULTANTS","2017-06-20T00:00:00.000","340413","2017-06-20T00:00:00.000","360.00","313014","SANITARY"
"2017","12","21","Accounts Payable","202","202900","SO.KI WW CAP PROJ/CONSTR","5020","CONSULTANTS","2017-06-27T00:00:00.000","340661","2017-06-27T00:00:00.000","659846.53","APPL#4","SKI PROJECT"
"2017","12","21","Accounts Payable","202","202900","SO.KI WW CAP PROJ/CONSTR","5020","CONSULTANTS","2017-06-27T00:00:00.000","340763","2017-06-27T00:00:00.000","734540.48","APPL#6","QAC SKI 16-03"
"2017","12","21","Accounts Payable","210","210010","KNSG WTR ADMINISTRATION","5020","CONSULTANTS","2017-06-20T00:00:00.000","340413","2017-06-20T00:00:00.000","360.00","313014","SANITARY"
"2017","12","21","Accounts Payable","410","410000","GENERAL GOVERNMENT","5020","CONSULTANTS","2017-06-20T00:00:00.000","340573","2017-06-20T00:00:00.000","4301.95","COS00005420","QUEEN ANNE CTY"
"2017","12","21","Accounts Payable","410","416000","DEBT","5020","CONSULTANTS","2017-06-27T00:00:00.000","340722","2017-06-27T00:00:00.000","35000.00",,"FINANCE/BOND COUNSEL"
"2017","13","19","Journal Entries","100","105730","MIS","5020","CONSULTANTS","2017-06-30T00:00:00.000",,,"-22350.00",,"FY17 JAMES SLAVIN COSTS"
"2017","13","19","Journal Entries","200","200900","KNSG WW CAPITAL CONSTRCTN","5020","CONSULTANTS","2017-06-30T00:00:00.000",,,"135128.45",,"RETAINAGE PAYABLE P200103"
"2017","13","19","Journal Entries","200","200900","KNSG WW CAPITAL CONSTRCTN","5020","CONSULTANTS","2017-06-30T00:00:00.000",,,"150306.09",,"RETAINAGE PAYABLE P200105"
"2017","13","19","Journal Entries","200","200900","KNSG WW CAPITAL CONSTRCTN","5020","CONSULTANTS","2017-06-30T00:00:00.000",,,"234044.84",,"RETAINAGE PAYABLE P200107"
"2017","13","19","Journal Entries","200","200900","KNSG WW CAPITAL CONSTRCTN","5020","CONSULTANTS","2017-06-30T00:00:00.000",,,"-135128.45",,"RVRS JE71347 SKI RETAINAG"
"2017","13","19","Journal Entries","200","200900","KNSG WW CAPITAL CONSTRCTN","5020","CONSULTANTS","2017-06-30T00:00:00.000",,,"-150306.09",,"RVRS JE71348 SKI RETAINAG"
"2017","13","19","Journal Entries","200","200900","KNSG WW CAPITAL CONSTRCTN","5020","CONSULTANTS","2017-06-30T00:00:00.000",,,"-234044.84",,"RVRS JE71349 SKI RETAINAG"
"2017","13","19","Journal Entries","202","202900","SO.KI WW CAP PROJ/CONSTR","5020","CONSULTANTS","2016-10-18T00:00:00.000",,,"3156.00",,"333329 - 1380 EARTH DATA"
"2017","13","19","Journal Entries","202","202900","SO.KI WW CAP PROJ/CONSTR","5020","CONSULTANTS","2017-06-30T00:00:00.000",,,"135128.45",,"RETAINAGE PAYABLE P200103"
"2017","13","19","Journal Entries","202","202900","SO.KI WW CAP PROJ/CONSTR","5020","CONSULTANTS","2017-06-30T00:00:00.000",,,"150306.09",,"RETAINAGE PAYABLE P200105"
"2017","13","19","Journal Entries","202","202900","SO.KI WW CAP PROJ/CONSTR","5020","CONSULTANTS","2017-06-30T00:00:00.000",,,"234044.84",,"RETAINAGE PAYABLE P200107"
"2017","13","19","Journal Entries","410","410000","GENERAL GOVERNMENT","5020","CONSULTANTS","2017-06-30T00:00:00.000",,,"22350.00",,"FY17 JAMES SLAVIN COSTS"
"2017","13","21","Accounts Payable","100","103000","FINANCE OFFICE","5020","CONSULTANTS","2017-07-25T00:00:00.000","341533","2017-07-25T00:00:00.000","1773.75",,"OPEB PLAN"
"2017","13","21","Accounts Payable","100","110000","SHERIFF'S OFFICE","5020","CONSULTANTS","2017-07-03T00:00:00.000","340960","2017-07-03T00:00:00.000","82.00",,"SHERIFF/VACCINE"
"2017","13","21","Accounts Payable","100","110000","SHERIFF'S OFFICE","5020","CONSULTANTS","2017-07-18T00:00:00.000","341364","2017-07-18T00:00:00.000","136.69","4101","885-3310132A"
"2017","13","21","Accounts Payable","100","111000","DETENTION CENTER","5020","CONSULTANTS","2017-08-01T00:00:00.000","341815","2017-08-01T00:00:00.000","12000.00","1","PROJ 3075"
"2017","13","21","Accounts Payable","100","111000","DETENTION CENTER","5020","CONSULTANTS","2017-08-01T00:00:00.000","341815","2017-08-01T00:00:00.000","12000.00","2","PROJ 3075"
"2017","13","21","Accounts Payable","100","123000","ROADS ADMINISTRATION","5020","CONSULTANTS","2017-07-18T00:00:00.000","341303","2017-07-18T00:00:00.000","9915.75","0446851-IN","QUE001"
"2017","13","21","Accounts Payable","100","123000","ROADS ADMINISTRATION","5020","CONSULTANTS","2017-07-18T00:00:00.000","341303","2017-07-18T00:00:00.000","374.00","0447053-IN","QUE001"
"2017","13","21","Accounts Payable","100","155310","ECONOMIC DEVELOPMENT","5020","CONSULTANTS","2017-07-03T00:00:00.000","340861","2017-07-03T00:00:00.000","6000.00","02318","ECON DEV"
"2017","13","21","Accounts Payable","100","176000","NON-DEPARTMENTAL","5020","CONSULTANTS","2017-07-18T00:00:00.000","341455","2017-07-18T00:00:00.000","2700.00","2017006","IT"
"2017","13","21","Accounts Payable","202","202900","SO.KI WW CAP PROJ/CONSTR","5020","CONSULTANTS","2017-07-03T00:00:00.000","340979","2017-07-03T00:00:00.000","606552.68","APPL#4R-1","QAC SKI 16-02"
"2017","13","21","Accounts Payable","202","202900","SO.KI WW CAP PROJ/CONSTR","5020","CONSULTANTS","2017-07-18T00:00:00.000","341307","2017-07-18T00:00:00.000","6050.00","0617-024X","SANITARY"
"2017","13","21","Accounts Payable","202","202900","SO.KI WW CAP PROJ/CONSTR","5020","CONSULTANTS","2017-07-25T00:00:00.000","341598","2017-07-25T00:00:00.000","2879.00","141770","QUE0033855"
"2017","13","21","Accounts Payable","202","202900","SO.KI WW CAP PROJ/CONSTR","5020","CONSULTANTS","2017-08-01T00:00:00.000","341813","2017-08-01T00:00:00.000","1121427.77","APPL#5","SKI PROJECT"
"2017","13","21","Accounts Payable","202","202900","SO.KI WW CAP PROJ/CONSTR","5020","CONSULTANTS","2017-08-01T00:00:00.000","341919","2017-08-01T00:00:00.000","672365.82","APPL#5","QAC SKI 16-02"
"2017","13","21","Accounts Payable","202","202900","SO.KI WW CAP PROJ/CONSTR","5020","CONSULTANTS","2017-08-01T00:00:00.000","341919","2017-08-01T00:00:00.000","557280.68","APPL#7","QAC SKI 16-03"
"2017","13","21","Accounts Payable","410","414000","RECREATION & PARKS","5020","CONSULTANTS","2017-07-18T00:00:00.000","341333","2017-07-18T00:00:00.000","800.00","161116","44897"
"2017","13","21","Accounts Payable","615","615020","MFP - MD ACCESS POINT","5020","CONSULTANTS","2017-07-11T00:00:00.000","341047","2017-07-11T00:00:00.000","125.00","008829","COMM SERV"
"2017","2","21","Accounts Payable","100","101010","QAC-TV","5020","CONSULTANTS","2016-08-02T00:00:00.000","331230","2016-08-02T00:00:00.000","3000.00","09781","QAC001"
"2017","2","21","Accounts Payable","100","101010","QAC-TV","5020","CONSULTANTS","2016-08-16T00:00:00.000","331455","2016-08-16T00:00:00.000","66.68",,"5820"
"2017","2","21","Accounts Payable","100","105730","MIS","5020","CONSULTANTS","2016-08-02T00:00:00.000","331218","2016-08-02T00:00:00.000","1900.00","20160001","IT"
"2017","2","21","Accounts Payable","100","110000","SHERIFF'S OFFICE","5020","CONSULTANTS","2016-08-16T00:00:00.000","331463","2016-08-16T00:00:00.000","1300.00",,"SHERIFF"
"2017","2","21","Accounts Payable","100","110000","SHERIFF'S OFFICE","5020","CONSULTANTS","2016-08-16T00:00:00.000","331562","2016-08-16T00:00:00.000","1298.57","3403","885-3310132A"
"2017","2","21","Accounts Payable","200","200000","SANITARY ADMINISTRATION","5020","CONSULTANTS","2016-08-02T00:00:00.000","331086","2016-08-02T00:00:00.000","360.00","254941","SANITARY"
"2017","2","21","Accounts Payable","200","200000","SANITARY ADMINISTRATION","5020","CONSULTANTS","2016-08-23T00:00:00.000","331689","2016-08-23T00:00:00.000","360.00","254946","SANITARY"
"2017","2","21","Accounts Payable","200","200100","KNSG WW COLLECTION","5020","CONSULTANTS","2016-08-02T00:00:00.000","331167","2016-08-02T00:00:00.000","354.56","116000103","C1160001"
"2017","2","21","Accounts Payable","200","200100","KNSG WW COLLECTION","5020","CONSULTANTS","2016-08-30T00:00:00.000","332012","2016-08-30T00:00:00.000","144.72","116000104","C1160001"
"2017","2","21","Accounts Payable","202","202900","SO.KI WW CAP PROJ/CONSTR","5020","CONSULTANTS","2016-08-02T00:00:00.000","331102","2016-08-02T00:00:00.000","10725.00","117853","SANITARY"
"2017","2","21","Accounts Payable","202","202900","SO.KI WW CAP PROJ/CONSTR","5020","CONSULTANTS","2016-08-02T00:00:00.000","331102","2016-08-02T00:00:00.000","1089.00","117854","SANITARY"
"2017","2","21","Accounts Payable","202","202900","SO.KI WW CAP PROJ/CONSTR","5020","CONSULTANTS","2016-08-02T00:00:00.000","331102","2016-08-02T00:00:00.000","5148.00","119216","SANITARY"
"2017","2","21","Accounts Payable","202","202900","SO.KI WW CAP PROJ/CONSTR","5020","CONSULTANTS","2016-08-02T00:00:00.000","331136","2016-08-02T00:00:00.000","6901.00","0000012","31255-000"
"2017","2","21","Accounts Payable","202","202900","SO.KI WW CAP PROJ/CONSTR","5020","CONSULTANTS","2016-08-23T00:00:00.000","331717","2016-08-23T00:00:00.000","13947.75","26229","4740"
"2017","2","21","Accounts Payable","210","210010","KNSG WTR ADMINISTRATION","5020","CONSULTANTS","2016-08-02T00:00:00.000","331086","2016-08-02T00:00:00.000","360.00","254941","SANITARY"
"2017","2","21","Accounts Payable","210","210010","KNSG WTR ADMINISTRATION","5020","CONSULTANTS","2016-08-23T00:00:00.000","331689","2016-08-23T00:00:00.000","360.00","254946","SANITARY"
"2017","2","21","Accounts Payable","320","320010","BAY BRIDGE AIRPORT OPERAT","5020","CONSULTANTS","2016-08-16T00:00:00.000","331642","2016-08-16T00:00:00.000","5597.69","37777168","20834500"
"2017","2","21","Accounts Payable","320","320010","BAY BRIDGE AIRPORT OPERAT","5020","CONSULTANTS","2016-08-23T00:00:00.000","331867","2016-08-23T00:00:00.000","830.09","37787144","20834500"
"2017","2","21","Accounts Payable","410","410000","GENERAL GOVERNMENT","5020","CONSULTANTS","2016-08-16T00:00:00.000","331478","2016-08-16T00:00:00.000","26310.00","285","CONQUEST LIVING SHORE"
"2017","2","21","Accounts Payable","410","410000","GENERAL GOVERNMENT","5020","CONSULTANTS","2016-08-16T00:00:00.000","331478","2016-08-16T00:00:00.000","9000.00","286","CONQUEST LIVING SHORE"
"2017","2","21","Accounts Payable","410","410000","GENERAL GOVERNMENT","5020","CONSULTANTS","2016-08-16T00:00:00.000","331650","2016-08-16T00:00:00.000","3990.00","0084399","20140720.06.0"
