"fiscal_year","fiscal_period","transaction_code","entry_type","fund_charged","budget_unit","department","account_code","expense_category","date","payment_id","check_date","amount","invoice_id","description"
"2018","10","21","Accounts Payable","100","103000","FINANCE OFFICE","5010","AUDITING","2018-04-24T00:00:00.000","349435","2018-04-24T00:00:00.000","5000.00","213719","205501"
"2018","11","20","Manual/Void Checks","682","682045","HEALTHY FAM/HOME VISITING","5010","AUDITING","2018-05-01T00:00:00.000","349604","2018-05-01T00:00:00.000","-1647.00",,"HEALTHY FAMILIES/ACCO"
"2018","11","21","Accounts Payable","682","682045","HEALTHY FAM/HOME VISITING","5010","AUDITING","2018-05-01T00:00:00.000","349604","2018-05-01T00:00:00.000","1647.00",,"HEALTHY FAMILIES/ACCO"
"2018","11","21","Accounts Payable","682","682045","HEALTHY FAM/HOME VISITING","5010","AUDITING","2018-05-01T00:00:00.000","349665","2018-05-01T00:00:00.000","1647.00",,"HEALTHY FAMILIES/ACCO"
"2018","12","21","Accounts Payable","100","103000","FINANCE OFFICE","5010","AUDITING","2018-06-19T00:00:00.000","351119","2018-06-19T00:00:00.000","4000.00","215096","205501"
"2018","13","19","Journal Entries","100","103000","FINANCE OFFICE","5010","AUDITING","2018-06-30T00:00:00.000",,,"-2988.00",,"ALLOCATE AUDIT EXP FY18"
"2018","13","19","Journal Entries","680","680010","COMM PARTNERSHPS-ADMIN","5010","AUDITING","2018-06-30T00:00:00.000",,,"2988.00",,"ALLOCATE AUDIT EXP FY18"
"2018","13","21","Accounts Payable","682","682043","FAMILY NAVIGATOR","5010","AUDITING","2018-07-10T00:00:00.000","351728","2018-07-10T00:00:00.000","-76.00",,"COMM PARTNERSHIP"
"2018","13","21","Accounts Payable","682","682045","HEALTHY FAM/HOME VISITING","5010","AUDITING","2018-07-10T00:00:00.000","351780","2018-07-10T00:00:00.000","1647.00",,"HEALTHY FAMILIES/ACCO"
"2018","2","21","Accounts Payable","100","103000","FINANCE OFFICE","5010","AUDITING","2017-08-22T00:00:00.000","342528","2017-08-22T00:00:00.000","4000.00","210910","FINANCIAL AUDIT"
"2018","4","21","Accounts Payable","100","103000","FINANCE OFFICE","5010","AUDITING","2017-10-24T00:00:00.000","344337","2017-10-24T00:00:00.000","4000.00","211310","FINANCIAL AUDIT"
"2018","5","21","Accounts Payable","100","103000","FINANCE OFFICE","5010","AUDITING","2017-11-21T00:00:00.000","345153","2017-11-21T00:00:00.000","22300.00","211552","FINANCIAL AUDIT"
"2018","5","21","Accounts Payable","682","682043","FAMILY NAVIGATOR","5010","AUDITING","2017-11-14T00:00:00.000","344902","2017-11-14T00:00:00.000","76.00",,"FAMILY NAV/ACCOUNTING"
"2018","6","21","Accounts Payable","100","103000","FINANCE OFFICE","5010","AUDITING","2017-12-19T00:00:00.000","345873","2017-12-19T00:00:00.000","20000.00","211953","FINANCIAL AUDIT"
"2018","7","21","Accounts Payable","100","103000","FINANCE OFFICE","5010","AUDITING","2018-01-23T00:00:00.000","346756","2018-01-23T00:00:00.000","200.00","212048","FINANCIAL AUDIT"
"2018","7","21","Accounts Payable","682","682045","HEALTHY FAM/HOME VISITING","5010","AUDITING","2018-01-30T00:00:00.000","346942","2018-01-30T00:00:00.000","1647.00",,"HEALTHY FAMILIES/ACCO"
"2018","1","19","Journal Entries","202","202900","SO.KI WW CAP PROJ/CONSTR","5020","CONSULTANTS","2017-07-01T00:00:00.000",,,"-135128.45",,"RVRS RETAINAGE P200103"
"2018","1","19","Journal Entries","202","202900","SO.KI WW CAP PROJ/CONSTR","5020","CONSULTANTS","2017-07-01T00:00:00.000",,,"-150306.09",,"RVRS RETAINAGE P200105"
"2018","1","19","Journal Entries","202","202900","SO.KI WW CAP PROJ/CONSTR","5020","CONSULTANTS","2017-07-01T00:00:00.000",,,"-234044.84",,"RVRS RETAINAGE P200107"
"2018","1","21","Accounts Payable","100","110700","FEC-FIRE CHIEFS ASSOCIATN","5020","CONSULTANTS","2017-07-25T00:00:00.000","341594","2017-07-25T00:00:00.000","119.97","14666","FIRE&EMS"
"2018","1","21","Accounts Payable","410","410000","GENERAL GOVERNMENT","5020","CONSULTANTS","2017-07-18T00:00:00.000","341458","2017-07-18T00:00:00.000","31500.84","4298","OPEN DATA"
"2018","10","19","Journal Entries","100","103000","FINANCE OFFICE","5020","CONSULTANTS","2018-04-24T00:00:00.000",,,"-738.00",,"ALLOCATE SHREDDING INV"
"2018","10","19","Journal Entries","100","104000","HUMAN RESOURCES","5020","CONSULTANTS","2018-04-24T00:00:00.000",,,"276.75",,"ALLOCATE SHREDDING INV"
"2018","10","21","Accounts Payable","100","103000","FINANCE OFFICE","5020","CONSULTANTS","2018-04-24T00:00:00.000","349465","2018-04-24T00:00:00.000","1845.00","5300032718","FINANCE"
"2018","10","21","Accounts Payable","100","105730","INFORMATION TECHNOLOGY","5020","CONSULTANTS","2018-04-24T00:00:00.000","349279","2018-04-24T00:00:00.000","5360.00","QAC002","IT"
"2018","10","21","Accounts Payable","100","105730","INFORMATION TECHNOLOGY","5020","CONSULTANTS","2018-04-24T00:00:00.000","349425","2018-04-24T00:00:00.000","3100.00","201803","IT"
"2018","10","21","Accounts Payable","100","110000","SHERIFF'S OFFICE","5020","CONSULTANTS","2018-04-17T00:00:00.000","349061","2018-04-17T00:00:00.000","375.00",,"SHERIFF"
"2018","10","21","Accounts Payable","100","110000","SHERIFF'S OFFICE","5020","CONSULTANTS","2018-04-17T00:00:00.000","349181","2018-04-17T00:00:00.000","77.90","104643","SHERIFF"
"2018","10","21","Accounts Payable","100","110000","SHERIFF'S OFFICE","5020","CONSULTANTS","2018-04-17T00:00:00.000","349228","2018-04-17T00:00:00.000","16.21","03809057","2204E0001628"
"2018","10","21","Accounts Payable","100","110000","SHERIFF'S OFFICE","5020","CONSULTANTS","2018-04-24T00:00:00.000","349440","2018-04-24T00:00:00.000","747.33","26880","SHERIFF"
"2018","10","21","Accounts Payable","100","110000","SHERIFF'S OFFICE","5020","CONSULTANTS","2018-04-24T00:00:00.000","349440","2018-04-24T00:00:00.000","2241.99","27152","SHERIFF"
"2018","10","21","Accounts Payable","100","123000","ROADS ADMINISTRATION","5020","CONSULTANTS","2018-04-10T00:00:00.000","349013","2018-04-10T00:00:00.000","5500.00","1","217047.0001"
