"provider_location_guid","loc_store_no","loc_phone","loc_name","loc_admin_street1","loc_admin_street2","loc_admin_city","loc_admin_state","loc_admin_zip","sunday_hours","monday_hours","tuesday_hours","wednesday_hours","thursday_hours","friday_hours","saturday_hours","web_address","pre_screen","insurance_accepted","walkins_accepted","provider_notes","ndc","med_name","in_stock","supply_level","quantity_last_updated","latitude","longitude","category","unnamed_column","offers_free_masks","min_age_months","min_age_years"
"ef03adfe-3397-43ad-9bdc-c741ecf6575d","RA102223","410-549-6250","Rite Aid #RA102223","FREEDOM VILLAGE S/C",,"ELDERSBURG","MD","21784-6419","10:00 AM-6:00 PM","09:00 AM-9:00 PM","09:00 AM-9:00 PM","09:00 AM-9:00 PM","09:00 AM-9:00 PM","09:00 AM-9:00 PM","09:00 AM-5:00 PM","https://www.riteaid.com","https://www.riteaid.com/pharmacy/scheduler","true","false","Please consult RiteAid.com for more details and information.","59267-1000-01","Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL","false","0","2022-08-03","39.400104","-76.943590","covid",,"false","0","3"
"fd2ed4fd-b533-4ce3-b954-ad5d2e09ce7f","Not applicable","(410) 569-4224","Plumtree Family Health Center","104 PLUMTREE RD STE 102",,"Bel Air","MD","21015-6095","Closed","7:00 AM - 7:00 PM","7:00 AM - 5:00 PM","7:00 AM - 7:00 PM","7:00 AM - 5:00 PM","7:00 AM - 12:00 PM","Closed","http://www.plumtreefamily.com",,"true","false",,"80777-0273-10","Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose","false","0","2022-05-24","39.502087","-76.329712","covid",,"false","0","18"
"ebf1cea4-15f3-4263-8473-6f1104011508","RA106560","916-784-1590","Rite Aid #RA106560","446 ROSEVILLE SQUARE",,"ROSEVILLE","CA","95678-2808","10:00 AM-6:00 PM","09:00 AM-9:00 PM","09:00 AM-9:00 PM","09:00 AM-9:00 PM","09:00 AM-9:00 PM","09:00 AM-9:00 PM","09:00 AM-6:00 PM","https://www.riteaid.com","https://www.riteaid.com/pharmacy/scheduler","true","false","Please consult RiteAid.com for more details and information.","59267-1000-01","Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL","false","0","2022-08-03","38.744290","-121.276138","covid",,"false","0","3"
"40e517d9-5012-4470-aee9-aab22293ce75","Not applicable","(423) 623-1057","RURAL MEDICAL SERVICES - NEWPORT CENTER","229 HEDRICK DRIVE",,"NEWPORT","TN","37821",,,,,,,,,,,,"Please call to schedule an appointment ONLY if you are eligible to receive vaccine at this time.","59267-1025-01","Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose","false","0","2022-04-22","35.965120","-83.197679","covid",,"false",,
"5d9844e0-2c44-4235-84d7-cbdf7d93cafe","Not applicable","(435) 655-0926","Wasatch Peds-Summit","750 Round Valley Dr","STE 102","Park City","UT","84060",,"9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM",,"http://www.wasatchpeds.net/ParkCity",,"true","false","Appointment required","59267-1000-01","Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL","false","0","2022-03-14","40.685781","-111.467016","covid",,"false",,
"9bcc00fd-2145-48fc-b56f-b91ffe516a3b","4353974","(605) 367-2510","LEWIS DRUGS INC #10 #4353974","6109 S LOUISE AVE.",,"SIOUX FALLS","SD","57108","10:00 AM - 9:00 PM","8:00 AM - 9:00 PM","8:00 AM - 9:00 PM","8:00 AM - 9:00 PM","8:00 AM - 9:00 PM","8:00 AM - 9:00 PM","9:00 AM - 9:00 PM","https://www.lewisdrug.com",,,"true",,"59267-0078-01","Pfizer-BioNTech, COVID-19 Vaccine, 3 mcg/0.2 mL, tris-sucrose","false","0","2022-08-03","43.488812","-96.768639","covid",,"false",,
"b7c8f8b6-ba05-409e-886f-6401a1cd01be","MS1001967","(731) 648-5146","GLEASON CITY DRUG STORE #MS1001967","102 MAIN STREET",,"GLEASON","TN","38229","Closed","9:00 AM - 6:00 PM","9:00 AM - 6:00 PM","9:00 AM - 6:00 PM","9:00 AM - 6:00 PM","9:00 AM - 6:00 PM","9:00 AM - 12:00 PM","http://www.gleasoncitydrug.com","https://hipaa.jotform.com/210475562788062","true","true","We accept walk-ins.  Call us at 731-648-5146 for more information.","80777-0273-10","Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose","false","0","2022-08-08","36.214587","-88.611279","covid",,"false",,
"07b1affd-3b85-4ef2-a6ed-e0cf9e69147d","4300606","(605) 367-2310","LEWIS DRUGS INC #3 #4300606","1301 E 10TH ST.",,"SIOUX FALLS","SD","57103","10:00 AM - 6:00 PM","9:00 AM - 8:00 PM","9:00 AM - 8:00 PM","9:00 AM - 8:00 PM","9:00 AM - 8:00 PM","9:00 AM - 8:00 PM","9:00 AM - 6:00 PM","https://www.lewisdrug.com/stores/lewis-10th-cliff-sioux-falls","https://lewisdrugc19.as.me/schedule.php?calendarID=4925755","true","true","COVID vaccinations are available by walk in Monday through Friday 12pm to 8pm and Saturday 10am to 5pm now. All vaccines do need approx 15 mins to warm up once out of refrigerator so if you'd like please call ahead to let us know which vaccine you'd like and what time you'll plan to be in so we can prepare things in advance as best we can.","00069-2025-01","Pfizer-BioNTech, COMIRNATY, 30 mcg/0.3 mL, tris-sucrose","false","0","2022-08-03","43.545886","-96.709433","covid",,"false",,
"eb5fe653-b6b8-45d2-b100-557511865c38","0725551","(860) 225-6487","DEGROFF RX LLC #0725551","543 WEST MAIN ST",,"NEW BRITAIN","CT","06053",,"9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 3:00 PM","9:00 AM - 12:00 PM",,,"true","true",,"59267-0078-01","Pfizer-BioNTech, COVID-19 Vaccine, 3 mcg/0.2 mL, tris-sucrose","false","0","2022-08-03","41.666178","-72.800263","covid",,"false",,
"036e28ae-0036-4c23-a3e5-2c983534361d","RA104879","609-387-4998","Rite Aid #RA104879","108 EAST ROUTE 130 S",,"BURLINGTON","NJ","08016-2774","10:00 AM-6:00 PM","09:00 AM-9:00 PM","09:00 AM-9:00 PM","09:00 AM-9:00 PM","09:00 AM-9:00 PM","09:00 AM-9:00 PM","09:00 AM-6:00 PM","https://www.riteaid.com","https://www.riteaid.com/pharmacy/scheduler","true","true","Please consult RiteAid.com for more details and information.","80777-0273-10","Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose","true","-1","2022-05-16","40.071569","-74.853957","covid",,"false","0","3"
"cdcc375f-6898-4742-b888-a0dc0c2f7994","213515","(443) 949-8373","ARNOLD PROFESSIONAL PHARMACY #213515","1460 RITCHIE HWY 103",,"ARNOLD","MD","21012","9:00 AM - 3:00 PM","8:00 AM - 8:00 PM","8:00 AM - 8:00 PM","8:00 AM - 8:00 PM","8:00 AM - 8:00 PM","8:00 AM - 8:00 PM","9:00 AM - 6:00 PM","http://professionalpharmacygroup.com","https://arnold-professional-pharmacy.myrxappointment.com/?locale=en","true","true",,"80777-0273-10","Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose","true","4","2022-08-01","39.029220","-76.506032","covid",,"false",,
"5036e217-bba8-4f3a-855b-9448c5325420","Not applicable","(478) 471-0273","MACON PEDIATRICS","3203 VINEVILLE AVENUE","Ste A","MACON","GA","31204","Closed","8:00 AM - 4:00 PM","8:00 AM - 12:00 PM","8:00 AM - 4:00 PM","8:00 AM - 12:00 PM","8:00 AM - 4:00 PM","Closed","https://fcmga.com/",,"true","false","Appointment Only.   Family Care of Middle Georgia(Formerly known as Macon Pediatrics)","80777-0273-10","Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose","false","0","2022-07-14","32.852386","-83.676126","covid",,"false",,
"9c271bdf-d666-41db-82a9-cab85248c55e","MS1004909","(908) 638-4000","GRAYROCK PHARMACY #MS1004909","2004 STATE ROUTE 31 UNIT 4",,"CLINTON","NJ","08809-2040","10:00 AM - 1:00 PM","9:00 AM - 7:00 PM","9:00 AM - 7:00 PM","9:00 AM - 7:00 PM","9:00 AM - 7:00 PM","9:00 AM - 7:00 PM","9:00 AM - 3:00 PM","http://grayrockrx.com",,"true","true","CALL 908 638 4000 Walk -ins Welcome ,  No Appointment Neede.","59676-0580-05","Janssen, COVID-19 Vaccine, 0.5 mL","false","0","2022-08-14","40.670124","-74.914807","covid",,"false","0","3"
"db17787b-b792-45d6-a587-91268068e7f1","20675","7045048199","MinuteClinic #20675","14125 STEELE CREEK RD",,"CHARLOTTE","NC","28273",,,,,,,,,,"false","false",,"59267-1000-01","Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL","false","0","2022-06-24","35.102363","-80.987496","covid",,"false","18","0"
"3fde0211-6034-4bbe-905d-6ec62867b29d","2817","973-762-5044","Stop & Shop #2817","407 VALLEY STREET",,"SOUTH ORANGE","NJ","07079","9:00AM-5:00PM","9:00AM-7:00PM","9:00AM-7:00PM","9:00AM-7:00PM","9:00AM-7:00PM","9:00AM-7:00PM","9:00AM-5:00PM","https://stopandshopsched.rxtouch.com/rbssched/program/wellness","https://stopandshopsched.rxtouch.com/rbssched/program/wellness","true","true",,"59267-1000-01","Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL","false","0","2022-05-04","40.739121","-74.265341","covid",,"false","0","3"
"19dbe9a1-0576-437e-81af-c07c5db22fa8","Not applicable","9169790621","MANZANITA MEDICAL CLINIC","5810 JAMESON CT",,"CARMICHAEL","CA","95608",,,,,,,,,,,,,"59676-0580-05","Janssen, COVID-19 Vaccine, 0.5 mL","false","0","2022-07-20","38.650900","-121.329066","covid",,"false",,
"6f2f2c19-add4-44fe-ab73-af7306b89d6e","Not applicable","410-355-3610","Ritchie Pharmacy LLC","5507 suite B ritchie hwy",,"brooklyn park","MD","21225",,,,,,,,,,,,,"59267-1025-01","Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose","true","-1","2022-07-29","39.220764","-76.612769","covid",,"false",,
"fbbb2f96-6ed7-450d-ba22-0c80f10900c9","20096","6148502407","MinuteClinic #20096","4961 ROBERTS RD",,"HILLIARD","OH","43026",,,,,,,,,,"false","false",,"59267-1000-01","Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL","false","0","2022-06-24","40.002615","-83.139520","covid",,"false","18","0"
"60a10b6d-fcef-4f8a-9ed3-d74a31a4d678","346577","(704) 909-4700","CAROLINA PHARMACY #346577","8035 PROVIDENCE RD SUITE 100",,"CHARLOTTE","NC","28277","Closed","8:00 AM - 6:00 PM","8:00 AM - 6:00 PM","8:00 AM - 6:00 PM","8:00 AM - 6:00 PM","8:00 AM - 6:00 PM","9:00 AM - 1:00 PM","http://www.carolinapharmacy.com","http://www.carolinapharmacy.com","true","false",,"80777-0273-10","Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose","true","-1","2022-06-14","35.098661","-80.776429","covid",,"false",,
"5ba99142-efcc-4596-9cbd-24716da58308","RA105455","323-563-6635","Rite Aid #RA105455","11750 WILMINGTON AVENUE",,"LOS ANGELES","CA","90059-2553","10:00 AM-6:00 PM","07:00 AM-9:00 PM","07:00 AM-9:00 PM","07:00 AM-9:00 PM","07:00 AM-9:00 PM","07:00 AM-9:00 PM","09:00 AM-6:00 PM","https://www.riteaid.com","https://www.riteaid.com/pharmacy/scheduler","true","false","Please consult RiteAid.com for more details and information.","59267-1000-01","Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL","false","0","2022-08-03","33.926663","-118.237666","covid",,"false","0","3"
"e5bf0812-01fa-455c-9e1e-90fa9c9f0407","Not applicable","(436) 893-2946","Mountain Utah Family Medicine","879 N Main",,"Richfield","UT","84701","Closed","9:30 AM - 5:00 PM","9:30 AM - 5:00 PM","9:30 AM - 5:00 PM","9:30 AM - 5:00 PM","9:30 AM - 5:00 PM","Closed","http://mountainutahfamilymedicine.com",,"true","false",,"59267-1000-01","Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL","false","0","2021-10-06","38.780526","-112.085409","covid",,"false",,
"77d7577a-cdc7-433e-941b-bc4f1be61b86","243297","(651) 777-2350","CUB PHARMACY #1591 #243297","1920 BUERKLE ROAD",,"WHITE BEAR LAKE","MN","55110","9:00 AM - 6:00 PM","9:00 AM - 9:00 PM","9:00 AM - 9:00 PM","9:00 AM - 9:00 PM","9:00 AM - 9:00 PM","9:00 AM - 9:00 PM","9:00 AM - 6:00 PM","https://www.cub.com/pharmacy.html","https://www.cub.com/pharmacy/services/covid-testing-information.html",,"true",,"59676-0580-05","Janssen, COVID-19 Vaccine, 0.5 mL","false","0","2022-06-15","45.038943","-93.020535","covid",,"false",,
"8b686eff-9c27-488a-a4dc-fe225b68cb88","Not applicable","423-500-0477","ROGERSVILLE MEDICAL COMPLEX","4307 HWY 66 SOUTH",,"ROGERSVILLE","TN","37857",,"8:00 AM - 5:00 PM","8:00 AM - 5:00 PM","8:00 AM - 5:00 PM","8:00 AM - 5:00 PM","8:00 AM - 5:00 PM",,"http://www.rhsctn.com","http://www.rhsctn.events",,"false",,"59676-0580-05","Janssen, COVID-19 Vaccine, 0.5 mL","false","0","2022-04-22","36.396465","-83.015892","covid",,"false",,
"3bb8af86-bc34-4072-9935-2ff5d7f5dda5","Not applicable","202-847-4258","Mary's Center Ft. Totten","100 Gallatin St. NE",,"washington DC","DC","20011",,,,,,,,,,,,,"80777-0273-10","Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose","true","4","2022-05-06","38.952919","-77.007461","covid",,"false",,
"54f56ac8-313b-4980-a128-5339299fd7e0","Not applicable","(734) 857-7400","JOY HIX PHARMACY","9950 WAYNE RD STE 200",,"ROMULUS","MI","48174","Closed","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","10:00 AM - 2:00 PM","http://www.joyhixpharmacy.com",,"true","false","NEXT TO TACO BELL.","59267-1000-01","Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL","false","0","2022-08-15","42.231025","-83.386660","covid",,"false",,
"101ac1a3-30fc-49cb-be91-9f955a5100b9","MS1002655","(269) 792-6223","WAYLAND VILLAGE PHARMACY #MS1002655","300 RENO DR",,"WAYLAND","MI","49348","Closed","9:00 AM - 7:00 PM","9:00 AM - 7:00 PM","9:00 AM - 7:00 PM","9:00 AM - 7:00 PM","9:00 AM - 7:00 PM","9:00 AM - 1:00 PM","http://WWW.WAYLANDRX.COM","https://book-ch.appointment-plus.com/d1xx2spg","true","false",,"80777-0273-10","Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose","true","4","2022-08-17","42.672079","-85.657455","covid",,"false",,
"ec376019-8767-4c8f-a4d9-27f289bf610a","Not applicable",,"NEW CASTLE DISCOUNT PHARMACY","232 NEW CASTLE AVE",,"NEW CASTLE","DE","19720",,,,,,,,,,,,,"80777-0273-10","Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose","false","0","2022-07-12","39.686286","-75.556680","covid",,"false",,
"aae53237-c625-4cde-bfa5-091c291d3f5b","MS1001055","787-824-7777","FARMACIA GARROD #MS1001055","CALLE MUNOZ RIVERA 24",,"SALINAS","PR","00751",,,,,,,,,,,,,"59267-1025-01","Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose","false","0","2022-06-21","17.977756","-66.297893","covid",,"false",,
"b1e95b40-808b-4b35-8b10-89754f57dabe","062783","607-733-2399","Weis Pharmacy #116 #062783","401 N MAIN STREET","Weis Pharmacy #116","ELMIRA","NY","14902","10:00 AM - 2:00 PM","9:00 AM - 9:00 PM","9:00 AM - 9:00 PM","9:00 AM - 9:00 PM","9:00 AM - 9:00 PM","9:00 AM - 9:00 PM","9:00 AM - 6:00 PM","http://www.weismarkets.com","https://www.weismarkets.com/pharmacy-services","true","true","Please consider scheduling an appointment. Limited walkins are welcome based on availbility. Vaccine administered each day is shown when you schedule. We will schedule your second dose appointment when you come to your first dose appointment.","59267-1000-01","Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL","false","0","2022-06-28","42.092016","-76.809803","covid",,"true",,
"cc5ace9e-d514-4966-be22-cd3fed3645d0","Not applicable","706-782-5991","MEDLINK - RABUN","896 Highway 441 South",,"Clayton","GA","30525",,,,,,,,,,,,,"59267-1000-01","Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL","false","0","2022-08-17","34.866439","-83.404464","covid",,"false",,
"cd8a3d12-7c19-4bab-8511-7e78bd4c8693","RA102591","610-777-8278","Rite Aid #RA102591","670 PHILADELPHIA AVENUE",,"READING","PA","19607-2769","09:00 AM-5:00 PM","09:00 AM-9:00 PM","09:00 AM-9:00 PM","09:00 AM-9:00 PM","09:00 AM-9:00 PM","09:00 AM-9:00 PM","09:00 AM-6:00 PM","https://www.riteaid.com","https://www.riteaid.com/pharmacy/scheduler","true","false","Please consult RiteAid.com for more details and information.","59267-1000-01","Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL","false","0","2022-08-03","40.297349","-75.949499","covid",,"false","0","3"
"bfa02426-9bfe-46d5-9364-b31baac7bd1b","Not applicable","833-427-5634","Carine Pediatrics","3300 Riverside Dr","Suite 200","Upper Arlington","OH","43221",,,,,,,,"http://gettheshot.coronavirus.ohio.gov","http://gettheshot.coronavirus.ohio.gov",,,,"59676-0580-05","Janssen, COVID-19 Vaccine, 0.5 mL","false","0","2022-06-07","40.020889","-83.091794","covid",,"false",,
"902fa837-a14c-472b-8be9-79990743cf7f","Not applicable","443-272-7858","Metro XtraCare - Primary and Urgent Care","3608 MILFORD MILL RD",,"WINDSOR MILL","MD","21244-3328",,,,,,,,,,,,,"59267-1025-01","Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose","true","-1","2022-07-29","39.355267","-76.757885","covid",,"false",,
"d78e16d3-cede-42ad-805d-7ed2fdba9751","Not applicable","985-537-8687","Children's Clinic of Raceland","110 Acadia Dr.",,"Raceland","LA","70394",,"8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","8:00 AM - 4:00 PM",,,,,,,"59267-1025-01","Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose","true","-1","2022-04-29","29.701788","-90.564511","covid",,"false",,
"0f3f8bfa-a5b7-421a-aafa-3583e0d828ac","MS1000205","(956) 399-5501","SALINAS PHARMACY #MS1000205","500 N SAM HOUSTON BLVD STE 1",,"SAN BENITO","TX","78586","Closed","8:30 AM - 7:00 PM","8:30 AM - 7:00 PM","8:30 AM - 7:00 PM","8:30 AM - 7:00 PM","8:30 AM - 6:30 PM","8:30 AM - 1:30 PM",,,"true","true",,"59267-1055-01","Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose","true","-1","2022-06-02","26.134799","-97.628602","covid",,"false",,
"af9e1aa8-272f-4626-9655-91f00bc8bd6f","Not applicable","337-457-8166","Heinen Medical Eunice","151 Leon Avenue","Suite B","Eunice","LA","70535",,"8:30 AM - 5:00 PM","8:30 AM - 5:00 PM","8:30 AM - 5:00 PM","8:30 AM - 5:00 PM","8:30 AM - 5:00 PM",,,,,,,"59267-1055-01","Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose","true","-1","2022-07-05","30.495313","-92.392123","covid",,"false",,
"ede5cd86-b1d6-46af-88ef-1206d2009134","RA110920","412-761-1890","Rite Aid #RA110920","535 LINCOLN AVENUE",,"PITTSBURGH","PA","15202-3548","10:00 AM-5:00 PM","09:00 AM-9:00 PM","09:00 AM-9:00 PM","09:00 AM-9:00 PM","09:00 AM-9:00 PM","09:00 AM-9:00 PM","09:00 AM-5:00 PM","https://www.riteaid.com","https://www.riteaid.com/pharmacy/scheduler","true","false","Please consult RiteAid.com for more details and information.","59267-1000-01","Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL","false","0","2022-08-03","40.495921","-80.057007","covid",,"false","0","3"
