"year","date","statefips","countyfips","ctfips","latitude","longitude","ds_o3_pred","ds_o3_stdd"
"2011","01JAN2011","01","001","01001020200","32.47425","-86.47339","31.803317","6.49654"
"2011","01JAN2011","01","001","01001020300","32.47544","-86.4602","31.704823","6.546769"
"2011","01JAN2011","01","001","01001020400","32.47204","-86.4437","31.504105","6.459677"
"2011","01JAN2011","01","001","01001020500","32.45892","-86.42271","31.585142","6.501828"
"2011","01JAN2011","01","001","01001020600","32.44253","-86.47877","31.722067","6.329407"
"2011","01JAN2011","01","001","01001020700","32.42723","-86.44118","31.653579","6.397593"
"2011","01JAN2011","01","001","01001020801","32.41336","-86.5261","31.74745","6.297528"
"2011","01JAN2011","01","001","01001020802","32.53474","-86.51259","31.646923","6.461804"
"2011","01JAN2011","01","001","01001020900","32.64296","-86.52377","31.866139","6.364455"
"2011","01JAN2011","01","001","01001021000","32.60895","-86.75607","31.807008","6.513804"
"2011","01JAN2011","01","001","01001021100","32.45595","-86.73223","31.879985","6.413711"
"2011","01JAN2011","01","003","01003010100","31.11273","-87.78625","33.35383","6.419434"
"2011","01JAN2011","01","003","01003010200","30.94276","-87.68177","33.781362","6.319636"
"2011","01JAN2011","01","003","01003010300","30.83433","-87.86679","33.892508","6.226316"
"2011","01JAN2011","01","003","01003010400","30.71633","-87.61629","34.088819","6.030158"
"2011","01JAN2011","01","003","01003010500","30.89824","-87.77266","33.923017","6.379024"
"2011","01JAN2011","01","003","01003010600","30.84936","-87.76804","33.982064","6.212355"
"2011","01JAN2011","01","003","01003010701","30.74237","-87.95182","33.913379","6.256766"
"2011","01JAN2011","01","003","01003010703","30.64171","-87.83763","33.975874","6.183408"
"2011","01JAN2011","01","003","01003010704","30.6479","-87.88297","34.062849","6.139423"
"2011","01JAN2011","01","003","01003010705","30.63206","-87.89608","34.207815","6.201366"
"2011","01JAN2011","01","003","01003010800","30.5941","-87.89881","34.162771","6.268989"
"2011","01JAN2011","01","003","01003010903","30.60645","-87.77777","34.360384","6.238099"
"2011","01JAN2011","01","003","01003010904","30.56651","-87.57691","34.491627","5.934214"
"2011","01JAN2011","01","003","01003010905","30.53592","-87.75682","34.377121","6.385905"
"2011","01JAN2011","01","003","01003010906","30.56419","-87.68753","34.62864","6.130486"
"2011","01JAN2011","01","003","01003011000","30.49073","-87.68073","34.862041","6.154411"
"2011","01JAN2011","01","003","01003011101","30.52309","-87.842","34.952646","6.343231"
"2011","01JAN2011","01","003","01003011102","30.47414","-87.84105","34.77363","6.231621"
"2011","01JAN2011","01","003","01003011201","30.53863","-87.88692","34.437025","6.2937"
"2011","01JAN2011","01","003","01003011202","30.50446","-87.90424","34.788031","6.277698"
"2011","01JAN2011","01","003","01003011300","30.43412","-87.8773","34.981302","6.329508"
"2011","01JAN2011","01","003","01003011401","30.38186","-87.76636","35.397318","6.401272"
"2011","01JAN2011","01","003","01003011403","30.31693","-87.66788","35.572064","6.147138"
"2011","01JAN2011","01","003","01003011405","30.29105","-87.53787","35.840523","5.993734"
"2011","01JAN2011","01","003","01003011406","30.27334","-87.63433","35.98807","6.156975"
"2011","01JAN2011","01","003","01003011407","30.25686","-87.75147","35.608198","6.457586"
"2011","01JAN2011","01","003","01003011408","30.2377","-87.91575","34.895631","6.366499"
"2011","01JAN2011","01","003","01003011501","30.431","-87.68147","34.956074","6.19827"
"2011","01JAN2011","01","003","01003011502","30.38064","-87.66896","35.243247","6.116689"
"2011","01JAN2011","01","003","01003011601","30.41467","-87.5588","35.315644","5.96177"
"2011","01JAN2011","01","003","01003011602","30.41759","-87.45999","35.037608","5.685864"
"2011","01JAN2011","01","005","01005950100","32.04077","-85.23996","30.705004","6.374923"
"2011","01JAN2011","01","005","01005950200","31.92043","-85.45371","31.798531","6.424551"
"2011","01JAN2011","01","005","01005950300","31.80017","-85.57256","32.058359","6.452653"
"2011","01JAN2011","01","005","01005950400","31.67314","-85.56805","32.02038","6.378539"
"2011","01JAN2011","01","005","01005950500","31.77365","-85.28555","31.107524","6.298004"
"2011","01JAN2011","01","005","01005950600","31.87747","-85.26625","31.085962","6.163186"
"2011","01JAN2011","01","005","01005950700","31.94255","-85.26256","30.758731","6.129436"
"2011","01JAN2011","01","005","01005950800","31.91226","-85.16932","31.070345","6.176127"
"2011","01JAN2011","01","005","01005950900","31.85273","-85.15824","31.054034","6.310174"
"2011","01JAN2011","01","007","01007010001","33.08376","-87.1762","32.159726","6.362082"
"2011","01JAN2011","01","007","01007010002","33.17741","-87.0958","31.875905","6.00632"
"2011","01JAN2011","01","007","01007010003","32.96149","-87.00935","32.132908","6.188513"
"2011","01JAN2011","01","007","01007010004","32.94538","-87.27495","32.45348","6.575664"
"2011","01JAN2011","01","009","01009050101","33.875","-86.46405","33.710367","6.047746"
"2011","01JAN2011","01","009","01009050102","33.95315","-86.4655","33.683423","5.832387"
"2011","01JAN2011","01","009","01009050200","33.99901","-86.54407","33.505275","6.106869"
"2011","01JAN2011","01","009","01009050300","34.07582","-86.39101","34.198472","6.162061"
"2011","01JAN2011","01","009","01009050400","34.16521","-86.48808","33.935304","6.212647"
"2011","01JAN2011","01","009","01009050500","34.03277","-86.63583","33.155516","5.981805"
"2011","01JAN2011","01","009","01009050601","33.86891","-86.8956","32.125029","5.953143"
"2011","01JAN2011","01","009","01009050602","33.907","-86.77246","32.451135","5.901652"
"2011","01JAN2011","01","009","01009050700","33.84808","-86.64353","32.653916","6.108549"
"2011","01JAN2011","01","011","01011952100","32.10965","-85.52202","32.077901","6.582634"
"2011","01JAN2011","01","011","01011952200","32.15462","-85.7059","33.296037","6.641677"
"2011","01JAN2011","01","011","01011952500","32.06817","-85.82577","33.906064","6.765124"
"2011","01JAN2011","01","013","01013952700","31.90333","-86.58842","33.391307","6.508117"
"2011","01JAN2011","01","013","01013952800","31.83775","-86.62834","32.769257","6.323451"
"2011","01JAN2011","01","013","01013952900","31.84836","-86.67633","33.465639","6.729359"
"2011","01JAN2011","01","013","01013953000","31.87619","-86.79442","33.104646","6.657307"
"2011","01JAN2011","01","013","01013953100","31.79667","-86.65337","32.971803","6.506952"
"2011","01JAN2011","01","013","01013953200","31.77761","-86.52412","33.086566","6.615447"
"2011","01JAN2011","01","013","01013953300","31.71866","-86.74744","32.714005","6.427939"
"2011","01JAN2011","01","013","01013953400","31.60537","-86.80725","32.870575","6.527478"
"2011","01JAN2011","01","013","01013953500","31.57844","-86.6158","32.585388","6.476573"
"2011","01JAN2011","01","015","01015000200","33.67371","-85.81661","33.196773","6.182318"
"2011","01JAN2011","01","015","01015000300","33.67642","-85.83154","33.101302","6.254846"
"2011","01JAN2011","01","015","01015000400","33.67732","-85.8585","33.12001","6.193474"
"2011","01JAN2011","01","015","01015000500","33.66269","-85.84524","33.147059","6.212161"
"2011","01JAN2011","01","015","01015000600","33.6429","-85.84153","32.954097","6.237744"
"2011","01JAN2011","01","015","01015000700","33.70847","-85.79168","33.278182","6.106483"
"2011","01JAN2011","01","015","01015000800","33.64548","-85.82706","32.889321","6.269289"
"2011","01JAN2011","01","015","01015000900","33.64793","-85.79317","33.062201","6.272804"
"2011","01JAN2011","01","015","01015001000","33.6302","-85.78615","33.023358","6.283867"
"2011","01JAN2011","01","015","01015001100","33.59142","-85.78587","32.67951","6.092205"
"2011","01JAN2011","01","015","01015001201","33.61073","-85.84954","32.86027","6.223322"
"2011","01JAN2011","01","015","01015001202","33.6092","-85.88057","33.020553","6.210591"
"2011","01JAN2011","01","015","01015001300","33.64395","-85.87322","32.978662","6.143825"
"2011","01JAN2011","01","015","01015001400","33.66164","-85.89818","32.858614","6.054885"
"2011","01JAN2011","01","015","01015001500","33.62239","-85.97026","33.026083","6.146041"
"2011","01JAN2011","01","015","01015001600","33.70493","-85.85971","33.325017","6.256956"
"2011","01JAN2011","01","015","01015001700","33.72822","-85.84656","33.379302","6.123892"
"2011","01JAN2011","01","015","01015001800","33.76312","-85.78953","33.341225","6.176285"
"2011","01JAN2011","01","015","01015002000","33.73698","-85.67785","33.605402","6.151542"
"2011","01JAN2011","01","015","01015002101","33.8382","-85.77182","33.709034","6.167117"
"2011","01JAN2011","01","015","01015002102","33.83627","-85.73823","33.630963","6.063086"
"2011","01JAN2011","01","015","01015002103","33.79741","-85.75899","33.484663","6.24343"
"2011","01JAN2011","01","015","01015002200","33.89843","-85.60703","33.761412","6.084027"
"2011","01JAN2011","01","015","01015002300","33.93457","-85.67102","33.638125","6.074794"
"2011","01JAN2011","01","015","01015002400","33.87393","-85.7731","33.730809","6.226625"
"2011","01JAN2011","01","015","01015002501","33.7845","-85.90178","33.460798","6.288854"
"2011","01JAN2011","01","015","01015002502","33.88429","-85.8882","33.385018","5.969192"
"2011","01JAN2011","01","015","01015002600","33.76703","-86.03559","33.267898","5.973658"
"2011","01JAN2011","01","015","01015981901","33.65295","-85.96894","33.357416","6.186875"
"2011","01JAN2011","01","015","01015981902","33.71801","-85.95016","33.312741","6.13961"
"2011","01JAN2011","01","015","01015981903","33.70251","-85.74786","33.130299","6.085491"
"2011","01JAN2011","01","017","01017953800","33.03866","-85.39943","31.712602","6.19309"
"2011","01JAN2011","01","017","01017953900","32.91507","-85.24809","31.439991","6.208357"
"2011","01JAN2011","01","017","01017954000","32.86129","-85.4601","31.540572","6.304211"
"2011","01JAN2011","01","017","01017954200","32.84267","-85.26772","31.193771","6.282132"
"2011","01JAN2011","01","017","01017954300","32.77707","-85.27874","30.936411","6.092381"
"2011","01JAN2011","01","017","01017954400","32.84739","-85.1971","31.339459","6.099633"
"2011","01JAN2011","01","017","01017954500","32.85795","-85.20673","30.957473","6.01318"
"2011","01JAN2011","01","017","01017954600","32.83613","-85.17266","30.722371","6.0947"
"2011","01JAN2011","01","017","01017954700","32.77058","-85.17229","30.543178","5.985177"
"2011","01JAN2011","01","019","01019955701","34.23371","-85.52953","33.931775","6.119947"
"2011","01JAN2011","01","019","01019955702","34.35537","-85.56934","34.998748","6.193422"
"2011","01JAN2011","01","019","01019955800","34.20428","-85.75265","33.952086","5.929258"
"2011","01JAN2011","01","019","01019955900","34.05058","-85.66864","33.556346","6.047561"
"2011","01JAN2011","01","019","01019956000","34.16407","-85.65218","33.83705","6.102009"
"2011","01JAN2011","01","019","01019956100","34.075","-85.50186","33.450592","6.021887"
"2011","01JAN2011","01","021","01021060101","32.81422","-86.6409","31.895405","6.388898"
"2011","01JAN2011","01","021","01021060102","32.87132","-86.65708","31.811239","6.450757"
"2011","01JAN2011","01","021","01021060200","32.85923","-86.54656","32.375278","6.421969"
"2011","01JAN2011","01","021","01021060300","32.98007","-86.60561","32.090235","6.128177"
"2011","01JAN2011","01","021","01021060401","32.92471","-86.728","31.993947","6.295426"
"2011","01JAN2011","01","021","01021060402","32.99412","-86.80298","31.867089","6.225729"
"2011","01JAN2011","01","021","01021060500","32.76311","-86.89884","32.048618","6.336872"
"2011","01JAN2011","01","021","01021060600","32.77243","-86.73827","31.964044","6.383883"
"2011","01JAN2011","01","021","01021060700","32.75957","-86.52586","32.091141","6.116832"
"2011","01JAN2011","01","023","01023956700","32.2428","-88.2134","35.06194","6.937771"
"2011","01JAN2011","01","023","01023956800","32.06637","-88.21249","35.185361","6.886145"
"2011","01JAN2011","01","023","01023956900","31.93955","-88.34856","35.160853","6.792697"
"2011","01JAN2011","01","023","01023957000","31.76172","-88.30235","35.056419","6.838228"
"2011","01JAN2011","01","025","01025957500","31.79798","-87.66104","33.758395","6.64284"
"2011","01JAN2011","01","025","01025957601","31.88342","-87.90491","34.266826","6.850581"
"2011","01JAN2011","01","025","01025957602","31.91182","-87.71897","33.86301","6.67844"
"2011","01JAN2011","01","025","01025957700","31.8339","-88.06096","34.315254","6.844001"
"2011","01JAN2011","01","025","01025957800","31.6348","-87.69967","33.965719","6.590157"
"2011","01JAN2011","01","025","01025957901","31.63397","-87.96717","34.06831","6.746959"
"2011","01JAN2011","01","025","01025957902","31.50492","-87.87045","33.51053","6.646517"
"2011","01JAN2011","01","025","01025958001","31.54951","-87.79013","34.057852","6.614941"
"2011","01JAN2011","01","025","01025958002","31.35568","-87.83093","33.419179","6.40178"
"2011","01JAN2011","01","027","01027958900","33.39418","-85.77289","32.916524","6.204193"
"2011","01JAN2011","01","027","01027959000","33.30475","-85.87716","33.087439","6.481439"
"2011","01JAN2011","01","027","01027959100","33.18509","-85.7659","32.904895","6.335345"
"2011","01JAN2011","01","027","01027959200","33.18996","-86.02087","33.393565","6.511281"
"2011","01JAN2011","01","029","01029959500","33.82446","-85.47009","33.605381","6.149673"
"2011","01JAN2011","01","029","01029959600","33.69258","-85.56229","33.575097","6.371678"
"2011","01JAN2011","01","029","01029959700","33.55517","-85.63609","33.181172","6.22928"
"2011","01JAN2011","01","029","01029959800","33.57908","-85.39799","32.980397","6.226452"
"2011","01JAN2011","01","031","01031010100","31.55875","-86.05693","33.581468","6.46624"
"2011","01JAN2011","01","031","01031010200","31.54481","-85.90066","33.202495","6.269375"
"2011","01JAN2011","01","031","01031010300","31.43044","-85.87618","32.856049","6.389103"
"2011","01JAN2011","01","031","01031010400","31.40195","-86.02536","33.038862","6.245914"
"2011","01JAN2011","01","031","01031010500","31.42769","-86.13795","32.882284","6.348144"
"2011","01JAN2011","01","031","01031010600","31.27577","-86.15295","32.461056","6.178036"
"2011","01JAN2011","01","031","01031010700","31.25325","-86.02859","32.407221","6.048776"
"2011","01JAN2011","01","031","01031010800","31.23582","-85.86968","32.698788","6.179327"
"2011","01JAN2011","01","031","01031010900","31.28708","-85.87406","32.708945","6.208779"
"2011","01JAN2011","01","031","01031011000","31.31978","-85.89144","32.934641","6.178314"
"2011","01JAN2011","01","031","01031011100","31.32691","-85.85253","32.782321","6.300569"
"2011","01JAN2011","01","031","01031011201","31.3601","-85.83488","32.713779","6.108152"
"2011","01JAN2011","01","031","01031011202","31.32854","-85.8089","32.452708","6.169"
"2011","01JAN2011","01","031","01031011300","31.30165","-85.82307","32.794393","6.089666"
"2011","01JAN2011","01","033","01033020100","34.76933","-87.68022","35.668472","6.874247"
"2011","01JAN2011","01","033","01033020200","34.76602","-87.70057","35.825803","7.031537"
"2011","01JAN2011","01","033","01033020300","34.75302","-87.69788","35.514708","6.975769"
"2011","01JAN2011","01","033","01033020400","34.74169","-87.72782","35.800125","7.010318"
"2011","01JAN2011","01","033","01033020500","34.71878","-87.72653","35.641828","6.980498"
"2011","01JAN2011","01","033","01033020600","34.72394","-87.68552","35.753553","6.931158"
"2011","01JAN2011","01","033","01033020701","34.72414","-87.6198","35.52599","6.821028"
"2011","01JAN2011","01","033","01033020703","34.7471","-87.63986","35.372467","6.855355"
"2011","01JAN2011","01","033","01033020704","34.74423","-87.66694","35.738283","6.869999"
"2011","01JAN2011","01","033","01033020801","34.77286","-87.50447","35.54525","6.928249"
"2011","01JAN2011","01","033","01033020802","34.6523","-87.53723","35.544114","6.967648"
"2011","01JAN2011","01","033","01033020901","34.61883","-87.6952","35.432329","6.905514"
"2011","01JAN2011","01","033","01033020902","34.66625","-87.82336","35.858914","6.969421"
"2011","01JAN2011","01","033","01033021000","34.72264","-88.01317","36.148666","6.984085"
"2011","01JAN2011","01","035","01035960200","31.59697","-87.00693","33.678124","6.621123"
"2011","01JAN2011","01","035","01035960300","31.35356","-87.24682","33.568423","6.5065"
"2011","01JAN2011","01","035","01035960400","31.34926","-87.04117","33.160311","6.39301"
"2011","01JAN2011","01","035","01035960500","31.46627","-87.00226","33.104354","6.480613"
"2011","01JAN2011","01","035","01035960600","31.38504","-86.80101","32.855158","6.080729"
"2011","01JAN2011","01","037","01037961000","32.99443","-86.07539","33.366235","6.368005"
"2011","01JAN2011","01","037","01037961100","33.00197","-86.33585","33.071654","6.363508"
"2011","01JAN2011","01","037","01037961200","32.8339","-86.20598","33.054086","6.457685"
"2011","01JAN2011","01","039","01039961600","31.43891","-86.4048","32.619335","6.550178"
"2011","01JAN2011","01","039","01039961700","31.37892","-86.61415","32.168937","6.172292"
"2011","01JAN2011","01","039","01039961800","31.26582","-86.51077","32.131728","6.191711"
"2011","01JAN2011","01","039","01039961900","31.26343","-86.46338","32.126648","6.110742"
"2011","01JAN2011","01","039","01039962000","31.34674","-86.46516","32.420532","6.336605"
"2011","01JAN2011","01","039","01039962100","31.32595","-86.50798","32.422218","6.202908"
"2011","01JAN2011","01","039","01039962300","31.25618","-86.38535","32.162996","6.142335"
"2011","01JAN2011","01","039","01039962400","31.3568","-86.23831","32.316229","6.169423"
"2011","01JAN2011","01","039","01039962500","31.29531","-86.27475","32.290388","6.200405"
