"indicator","unit","unit_num","stub_name","stub_name_num","stub_label","stub_label_num","year","year_num","age","age_num","estimate","flag"
"Death rates for suicide","Deaths per 100,000 resident population, age-adjusted","1","Total","0","All persons","0","1950","1","All ages","0","13.2",
"Death rates for suicide","Deaths per 100,000 resident population, age-adjusted","1","Total","0","All persons","0","1960","2","All ages","0","12.5",
"Death rates for suicide","Deaths per 100,000 resident population, age-adjusted","1","Total","0","All persons","0","1970","3","All ages","0","13.1",
"Death rates for suicide","Deaths per 100,000 resident population, age-adjusted","1","Total","0","All persons","0","1980","4","All ages","0","12.2",
"Death rates for suicide","Deaths per 100,000 resident population, age-adjusted","1","Total","0","All persons","0","1981","5","All ages","0","12.3",
"Death rates for suicide","Deaths per 100,000 resident population, age-adjusted","1","Total","0","All persons","0","1982","6","All ages","0","12.5",
"Death rates for suicide","Deaths per 100,000 resident population, age-adjusted","1","Total","0","All persons","0","1983","7","All ages","0","12.4",
"Death rates for suicide","Deaths per 100,000 resident population, age-adjusted","1","Total","0","All persons","0","1984","8","All ages","0","12.6",
"Death rates for suicide","Deaths per 100,000 resident population, age-adjusted","1","Total","0","All persons","0","1985","9","All ages","0","12.5",
"Death rates for suicide","Deaths per 100,000 resident population, age-adjusted","1","Total","0","All persons","0","1986","10","All ages","0","13",
"Death rates for suicide","Deaths per 100,000 resident population, age-adjusted","1","Total","0","All persons","0","1987","11","All ages","0","12.8",
"Death rates for suicide","Deaths per 100,000 resident population, age-adjusted","1","Total","0","All persons","0","1988","12","All ages","0","12.5",
"Death rates for suicide","Deaths per 100,000 resident population, age-adjusted","1","Total","0","All persons","0","1989","13","All ages","0","12.3",
"Death rates for suicide","Deaths per 100,000 resident population, age-adjusted","1","Total","0","All persons","0","1990","14","All ages","0","12.5",
"Death rates for suicide","Deaths per 100,000 resident population, age-adjusted","1","Total","0","All persons","0","1991","15","All ages","0","12.3",
"Death rates for suicide","Deaths per 100,000 resident population, age-adjusted","1","Total","0","All persons","0","1992","16","All ages","0","12",
"Death rates for suicide","Deaths per 100,000 resident population, age-adjusted","1","Total","0","All persons","0","1993","17","All ages","0","12.1",
"Death rates for suicide","Deaths per 100,000 resident population, age-adjusted","1","Total","0","All persons","0","1994","18","All ages","0","11.9",
"Death rates for suicide","Deaths per 100,000 resident population, age-adjusted","1","Total","0","All persons","0","1995","19","All ages","0","11.8",
"Death rates for suicide","Deaths per 100,000 resident population, age-adjusted","1","Total","0","All persons","0","1996","20","All ages","0","11.5",
"Death rates for suicide","Deaths per 100,000 resident population, age-adjusted","1","Total","0","All persons","0","1997","21","All ages","0","11.2",
"Death rates for suicide","Deaths per 100,000 resident population, age-adjusted","1","Total","0","All persons","0","1998","22","All ages","0","11.1",
"Death rates for suicide","Deaths per 100,000 resident population, age-adjusted","1","Total","0","All persons","0","1999","23","All ages","0","10.5",
"Death rates for suicide","Deaths per 100,000 resident population, age-adjusted","1","Total","0","All persons","0","2000","24","All ages","0","10.4",
"Death rates for suicide","Deaths per 100,000 resident population, age-adjusted","1","Total","0","All persons","0","2001","25","All ages","0","10.7",
"Death rates for suicide","Deaths per 100,000 resident population, age-adjusted","1","Total","0","All persons","0","2002","26","All ages","0","10.9",
"Death rates for suicide","Deaths per 100,000 resident population, age-adjusted","1","Total","0","All persons","0","2003","27","All ages","0","10.8",
"Death rates for suicide","Deaths per 100,000 resident population, age-adjusted","1","Total","0","All persons","0","2004","28","All ages","0","11",
"Death rates for suicide","Deaths per 100,000 resident population, age-adjusted","1","Total","0","All persons","0","2005","29","All ages","0","10.9",
