"registry_date","entity_type","business_name","address_","city","zip_code","associated_name_type","registry_number","first_name","middle_name","last_name","suffix","not_of_record_entity","entity_of_record_reg_number","entity_of_record_name","address_continued","state"
"2022-05-19T13:54:44.000","FOREIGN LIMITED LIABILITY COMPANY","1050 HIGH STREET LLC","1400 EXECUTIVE PKWY STE 300","EUGENE","97401","MAILING ADDRESS","197166292",,,,,,,,,"OR"
"2022-05-19T13:54:44.000","FOREIGN LIMITED LIABILITY COMPANY","1050 HIGH STREET LLC","1400 EXECUTIVE PKWY STE 300","EUGENE","97401","REGISTERED AGENT","197166292",,,,,,"71713391","STROHMAN FORD, LLC",,"OR"
"2022-05-19T13:54:44.000","FOREIGN LIMITED LIABILITY COMPANY","1050 HIGH STREET LLC","1400 EXECUTIVE PKWY STE 300","EUGENE","97401","REGISTERED AGENT","197166292",,,,,,"71713391","KIRK H. STROHMAN, LLC",,"OR"
"2022-05-13T08:29:49.000","DOMESTIC LIMITED LIABILITY COMPANY","1088R LLC","975 OAK ST STE 800","EUGENE","97401","REGISTERED AGENT","196928999","MICHAEL","T","FAULCONER",,,,,,"OR"
"2022-05-13T08:29:49.000","DOMESTIC LIMITED LIABILITY COMPANY","1088R LLC","975 OAK ST STE 985","EUGENE","97401","INDIVIDUAL WITH DIRECT KNOWLEDGE","196928999","ANDY",,"STOMENT",,,,,,"OR"
"2022-05-13T08:29:49.000","DOMESTIC LIMITED LIABILITY COMPANY","1088R LLC","975 OAK ST STE 985","EUGENE","97401","MANAGER","196928999","ANDY",,"STORMENT",,,,,,"OR"
"2022-05-13T08:29:49.000","DOMESTIC LIMITED LIABILITY COMPANY","1088R LLC","975 OAK ST STE 985","EUGENE","97401","PRINCIPAL PLACE OF BUSINESS","196928999",,,,,,,,,"OR"
"2022-05-13T08:29:49.000","DOMESTIC LIMITED LIABILITY COMPANY","1088R LLC","PO BOX 1147","EUGENE","97440","MAILING ADDRESS","196928999",,,,,,,,,"OR"
"2022-05-16T09:21:01.000","ASSUMED BUSINESS NAME","10FORWARD COSMETIC TATTOO","2266 2ND STREET","SPRINGFIELD","97477","REGISTRANT","196996897","SARRAH","HELEN","BALCOM",,,,,,"OR"
"2022-05-16T09:21:01.000","ASSUMED BUSINESS NAME","10FORWARD COSMETIC TATTOO","2266 2ND STREET","SPRINGFIELD","97477","AUTHORIZED REPRESENTATIVE","196996897","SARRAH","HELEN","BALCOM",,,,,,"OR"
"2022-05-16T09:21:01.000","ASSUMED BUSINESS NAME","10FORWARD COSMETIC TATTOO","2266 2ND STREET","SPRINGFIELD","97477","PRINCIPAL PLACE OF BUSINESS","196996897",,,,,,,,,"OR"
"2022-05-23T13:43:11.000","DOMESTIC BUSINESS CORPORATION","110 CONTRACTING, INC.","425 ART LOTT LANE","CRESWELL","97426","PRESIDENT","197309298","JOHN",,"DEMELLO",,,,,,"OR"
"2022-05-23T13:43:11.000","DOMESTIC BUSINESS CORPORATION","110 CONTRACTING, INC.","425 ART LOTT LANE","CRESWELL","97426","SECRETARY","197309298","HEATHER",,"DEMELLO",,,,,,"OR"
"2022-05-23T13:43:11.000","DOMESTIC BUSINESS CORPORATION","110 CONTRACTING, INC.","425 ART LOTT LANE","CRESWELL","97426","MAILING ADDRESS","197309298",,,,,,,,,"OR"
"2022-05-23T13:43:11.000","DOMESTIC BUSINESS CORPORATION","110 CONTRACTING, INC.","425 ART LOTT LANE","CRESWELL","97426","INDIVIDUAL WITH DIRECT KNOWLEDGE","197309298","JOHN",,"DEMELLO",,,,,,"OR"
"2022-05-23T13:43:11.000","DOMESTIC BUSINESS CORPORATION","110 CONTRACTING, INC.","425 ART LOTT LANE","CRESWELL","97426","REGISTERED AGENT","197309298","JOHN",,"DEMELLO",,,,,,"OR"
"2022-05-23T13:43:11.000","DOMESTIC BUSINESS CORPORATION","110 CONTRACTING, INC.","425 ART LOTT LANE","CRESWELL","97426","PRINCIPAL PLACE OF BUSINESS","197309298",,,,,,,,,"OR"
"2022-05-24T12:45:49.000","DOMESTIC LIMITED LIABILITY COMPANY","1366 NAPA VALLEY, LLC","58 W 11TH AVE","EUGENE","97401","INDIVIDUAL WITH DIRECT KNOWLEDGE","197371298","ROBERT",,"STECK",,,,,,"OR"
"2022-05-24T12:45:49.000","DOMESTIC LIMITED LIABILITY COMPANY","1366 NAPA VALLEY, LLC","58 W 11TH AVE","EUGENE","97401","PRINCIPAL PLACE OF BUSINESS","197371298",,,,,,,,,"OR"
"2022-05-24T12:45:49.000","DOMESTIC LIMITED LIABILITY COMPANY","1366 NAPA VALLEY, LLC","1259 WILLAMETTE ST","EUGENE","97401","REGISTERED AGENT","197371298",,,,,,"150603893","HUTCHINSON COX LLC",,"OR"
"2022-05-24T12:45:49.000","DOMESTIC LIMITED LIABILITY COMPANY","1366 NAPA VALLEY, LLC","1259 WILLAMETTE ST","EUGENE","97401","MAILING ADDRESS","197371298",,,,,,,,,"OR"
"2022-05-24T12:45:49.000","DOMESTIC LIMITED LIABILITY COMPANY","1366 NAPA VALLEY, LLC","58 W 11TH AVE","EUGENE","97401","MEMBER","197371298","ROBERT",,"STECK",,,,,,"OR"
"2022-05-18T11:53:31.000","DOMESTIC LIMITED LIABILITY COMPANY","140 FISHING ROCK DR, LLC","1151 IRVING RD","EUGENE","97404","INDIVIDUAL WITH DIRECT KNOWLEDGE","197129795","BENJAMIN","D","BAZER",,,,,,"OR"
"2022-05-18T11:53:31.000","DOMESTIC LIMITED LIABILITY COMPANY","140 FISHING ROCK DR, LLC","1151 IRVING RD","EUGENE","97404","MAILING ADDRESS","197129795",,,,,,,,,"OR"
