"lt_cd","filenumber","filing_date","lapse_date","secured_party","addr1","addr2","city","state","postalcode","country","image_link"
"UCC","104008","1991-07-02T00:00:00.000","2026-07-02T00:00:00.000","KEY BANK OF OREGON","PO BOX 66550",,"PORTLAND","OR","97290-6550","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A104008"
"UCC","104134","1991-07-03T00:00:00.000","2026-07-03T00:00:00.000","AMERICAN HONDA FINANCE CORPORATION","PO BOX 2295",,"TORRANCE","CA","90509-2295","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A104134"
"UCC","104134-3","1995-01-18T00:00:00.000","2026-07-03T00:00:00.000","AMERICAN HONDA FINANCE CORP","PO BOX 2295",,"TORRANCE","CA","90509-2295","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A104134-3"
"UCC","92781094","2021-04-26T00:00:00.000","2026-04-26T00:00:00.000","LOANPAL, LLC","8781 SIERRA COLLEGE BOULEVARD",,"ROSEVILLE","CA","95746","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92781094"
"UCC","92781107","2021-04-26T00:00:00.000","2026-04-26T00:00:00.000","LOANPAL, LLC","8781 SIERRA COLLEGE BOULEVARD",,"ROSEVILLE","CA","95746","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92781107"
"UCC","92781121","2021-04-26T00:00:00.000","2026-04-26T00:00:00.000","LOANPAL, LLC","8781 SIERRA COLLEGE BOULEVARD",,"ROSEVILLE","CA","95746","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92781121"
"UCC","92781138","2021-04-26T00:00:00.000","2026-04-26T00:00:00.000","LOANPAL, LLC","8781 SIERRA COLLEGE BOULEVARD",,"ROSEVILLE","CA","95746","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92781138"
"UCC","92781145","2021-04-26T00:00:00.000","2026-04-26T00:00:00.000","LOANPAL, LLC","8781 SIERRA COLLEGE BOULEVARD",,"ROSEVILLE","CA","95746","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92781145"
"UCC","104855","1991-07-11T00:00:00.000","2026-07-11T00:00:00.000","KEY BANK OF OREGON  SW PORTLAND CBC","PO BOX 19177",,"PORTLAND","OR","97219","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A104855"
"UCC","90692818","2016-01-15T00:00:00.000","2026-01-15T00:00:00.000","CATERPILLAR FINANCIAL SERVICES CORPORATION","2120 WEST END AVE",,"NASHVILLE","TN","37203","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A90692818"
