"yearstart","yearend","locationabbr","locationdesc","datasource","topic","category","question","response","age","gender","raceethnicity","riskfactor","riskfactorresponse","data_value_unit","data_value_type","data_value","data_value_footnote_symbol","data_value_footnote","low_confidence_limit","high_confidence_limit","numerator","sample_size","locationid","topicid","categoryid","questionid","responseid","datavaluetypeid","ageid","genderid","raceethnicityid","riskfactorid","riskfactorresponseid","geolocation"
"2016","2017","US","National","NHIS","Service Utilization","Cataract Surgery","Percentage of people with diagnosed cataract who had a treatment claim","Yes","65-84 years","Female","Asian","Diabetes","Borderline","%","Crude Prevalence",,"#","Value suppressed",,,,,"59","TUTL","CCATS","QCATS","RYES",,"AGE6584","GF","ASN","RFDM","RFBD",
"2016","2017","US","National","NHIS","Service Utilization","Cataract Surgery","Percentage of people with diagnosed cataract who had a treatment claim","Yes","85 years and older","Male","Other","Diabetes","No","%","Crude Prevalence",,"#","Value suppressed",,,,,"59","TUTL","CCATS","QCATS","RYES",,"AGE85PLUS","GM","OTH","RFDM","RFNO",
"2016","2017","US","National","NHIS","Service Utilization","Eye Protection","Proportion of adults who participate in activities which may cause injury that wear eye protection","Refused","40-64 years","All genders","Other","Diabetes","Yes","%","Crude Prevalence",,"#","Value suppressed",,,,,"59","TUTL","CPROT","ISPROT","RRF",,"AGE4064","GALL","OTH","RFDM","RFYES",
"2016","2017","US","National","NHIS","Service Utilization","Eye Protection","Proportion of adults who participate in activities which may cause injury that wear eye protection","Don't Know","40-64 years","Male","All races","Diabetes","Yes","%","Crude Prevalence",,"#","Value suppressed",,,,"398","59","TUTL","CPROT","ISPROT","RDK",,"AGE4064","GM","ALLRACE","RFDM","RFYES",
"2016","2017","US","National","NHIS","Service Utilization","Eye Protection","Proportion of adults who participate in activities which may cause injury that wear eye protection","Some of the time","18-39 years","Male","Asian","Diabetes","No","%","Crude Prevalence","16.63",,,"8.4","28.23",,"174","59","TUTL","CPROT","ISPROT","RSOMT",,"AGE1839","GM","ASN","RFDM","RFNO",
"2016","2017","US","National","NHIS","Service Utilization","Eye Protection","Proportion of adults who participate in activities which may cause injury that wear eye protection","Always","18-39 years","Male","Asian","Diabetes","No","%","Crude Prevalence","18.75",,,"11.59","27.87",,"174","59","TUTL","CPROT","ISPROT","RALW",,"AGE1839","GM","ASN","RFDM","RFNO",
"2016","2017","US","National","NHIS","Service Utilization","Eye Protection","Proportion of adults who participate in activities which may cause injury that wear eye protection","Always","18 years and older","Male","Asian","Diabetes","No","%","Crude Prevalence","27.29",,,"19.67","36.04",,"284","59","TUTL","CPROT","ISPROT","RALW",,"AGE18PLUS","GM","ASN","RFDM","RFNO",
"2016","2017","US","National","NHIS","Visual Function","Blind or Difficulty Seeing","Percentage of adults who are blind or unable to see at all (NHIS Adult Module)","Yes","18-39 years","Female","Asian","Hypertension","No","%","Crude Prevalence",,"#","Value suppressed",,,,"587","59","TVFUNC","CBLIND","ISBLA","RYES",,"AGE1839","GF","ASN","RFHT","RFNO",
"2016","2017","US","National","NHIS","Visual Function","Blind or Difficulty Seeing","Percentage of adults who are blind or unable to see at all (NHIS Adult Module)","Yes","85 years and older","Female","All races","Hypertension","Yes","%","Crude Prevalence","2.08",,,"1.15","3.45",,"909","59","TVFUNC","CBLIND","ISBLA","RYES",,"AGE85PLUS","GF","ALLRACE","RFHT","RFYES",
"2016","2017","US","National","NHIS","Visual Function","Difficulty Finding Objects","Percentage of adults who even when wearing glasses or contact lenses find it difficult to find something on a crowded shelf (NHIS Adult Module)","Refused","18 years and older","Female","Black, non-Hispanic","Diabetes","No","%","Crude Prevalence","0.02",,,"0","0.15",,"3091","59","TVFUNC","CFUNC","ISFS5","RRF",,"AGE18PLUS","GF","BLK","RFDM","RFNO",
"2016","2017","US","National","NHIS","Visual Function","Difficulty Finding Objects","Percentage of adults who even when wearing glasses or contact lenses find it difficult to find something on a crowded shelf (NHIS Adult Module)","Refused","40-64 years","Female","White, non-Hispanic","Diabetes","No","%","Crude Prevalence","0.05",,,"0","0.22",,"7930","59","TVFUNC","CFUNC","ISFS5","RRF",,"AGE4064","GF","WHT","RFDM","RFNO",
