"yearstart","yearend","locationabbr","locationdesc","datasource","topic","category","question","response","age","gender","raceethnicity","riskfactor","riskfactorresponse","data_value_unit","data_value_type","data_value","data_value_footnote_symbol","data_value_footnote","low_confidence_limit","high_confidence_limit","numerator","sample_size","locationid","topicid","categoryid","questionid","responseid","datavaluetypeid","ageid","genderid","raceethnicityid","riskfactorid","riskfactorresponseid","geolocation","geographiclevel"
"2017","2017","Crenshaw","Crenshaw County","Prevalence Estimate","Visual Function","Measured Visual Acuity","Prevalence of Vision Loss, by detailed age groups","Any vision loss","0-11 years","Male","Other","All persons","Total","%","Adjusted Prevalence","0.63",,,"0.08","1.35","0","73","1041","TVFUNC","CVISAC","QVLD","RVANY","ADJPREV","AGE011","GM","OTH","RFPERS","RFTOT","POINT (-86.29708 31.743487)","County"
"2017","2017","Jackson","Jackson County","Prevalence Estimate","Visual Function","Measured Visual Acuity","Prevalence of Vision Loss, by major age groups","Any vision loss","All ages","Male","Other","All persons","Total","%","Adjusted Prevalence","2.75",,,"1.41","4.18","34","1231","1071","TVFUNC","CVISAC","QVLM","RVANY","ADJPREV","AGEALL","GM","OTH","RFPERS","RFTOT","POINT (-85.938698 34.731984)","County"
"2017","2017","Jackson","Jackson County","Prevalence Estimate","Visual Function","Measured Visual Acuity","Prevalence of Vision Loss, by major age groups","Any vision loss","0-17 years","Female","Other","All persons","Total","%","Adjusted Prevalence","0.74",,,"0.25","1.5","2","327","1071","TVFUNC","CVISAC","QVLM","RVANY","ADJPREV","AGE017","GF","OTH","RFPERS","RFTOT","POINT (-85.938698 34.731984)","County"
"2017","2017","Marshall","Marshall County","Prevalence Estimate","Visual Function","Measured Visual Acuity","Prevalence of Vision Loss, by major age groups","Any vision loss","0-17 years","Female","Other","All persons","Total","%","Crude Prevalence","0.63",,,"0.14","1.29","3","410","1095","TVFUNC","CVISAC","QVLM","RVANY","CRDPREV","AGE017","GF","OTH","RFPERS","RFTOT","POINT (-86.293279 34.311974)","County"
"2017","2017","Shelby","Shelby County","Prevalence Estimate","Visual Function","Measured Visual Acuity","Prevalence of Vision Loss, by major age groups","Any vision loss","0-17 years","Female","Other","All persons","Total","%","Crude Prevalence","0.56",,,"0.12","1.11","7","1163","1117","TVFUNC","CVISAC","QVLM","RVANY","CRDPREV","AGE017","GF","OTH","RFPERS","RFTOT","POINT (-86.737978 33.290719)","County"
"2017","2017","Nome","Nome Census Area","Prevalence Estimate","Visual Function","Measured Visual Acuity","Prevalence of Vision Loss, by major age groups","Any vision loss","0-17 years","Male","White, non-Hispanic","All persons","Total","%","Adjusted Prevalence","0.62",,,"0.17","1.27","1","107","2180","TVFUNC","CVISAC","QVLM","RVANY","ADJPREV","AGE017","GM","WHT","RFPERS","RFTOT","POINT (-165.295491 64.457026)","County"
"2017","2017","Greenlee","Greenlee County","Prevalence Estimate","Visual Function","Measured Visual Acuity","Prevalence of Vision Loss, by major age groups","Any vision loss","0-17 years","Female","Other","All persons","Total","%","Adjusted Prevalence","0.37",,,"0.13","0.69","0","38","4011","TVFUNC","CVISAC","QVLM","RVANY","ADJPREV","AGE017","GF","OTH","RFPERS","RFTOT","POINT (-109.248712 32.970402)","County"
"2017","2017","Santa Cruz","Santa Cruz County","Prevalence Estimate","Visual Function","Measured Visual Acuity","Prevalence of Vision Loss, by major age groups","Any vision loss","All ages","Male","Other","All persons","Total","%","Crude Prevalence","1.94",,,"0.96","3.15","6","308","4023","TVFUNC","CVISAC","QVLM","RVANY","CRDPREV","AGEALL","GM","OTH","RFPERS","RFTOT","POINT (-110.943195 31.434733)","County"
"2017","2017","Yavapai","Yavapai County","Prevalence Estimate","Visual Function","Measured Visual Acuity","Prevalence of Vision Loss, by major age groups","Any vision loss","0-17 years","Female","Other","All persons","Total","%","Adjusted Prevalence","0.56",,,"0.15","1.06","7","1257","4025","TVFUNC","CVISAC","QVLM","RVANY","ADJPREV","AGE017","GF","OTH","RFPERS","RFTOT","POINT (-112.267767 34.629014)","County"
"2017","2017","Arkansas","Arkansas County","Prevalence Estimate","Visual Function","Measured Visual Acuity","Prevalence of Vision Loss, by major age groups","Any vision loss","40-64 years","Male","Other","All persons","Total","%","Crude Prevalence","1.27",,,"0.5","2.06","1","77","5001","TVFUNC","CVISAC","QVLM","RVANY","CRDPREV","AGE4064","GM","OTH","RFPERS","RFTOT","POINT (-91.461284 34.405316)","County"
"2017","2017","Cleburne","Cleburne County","Prevalence Estimate","Visual Function","Measured Visual Acuity","Prevalence of Vision Loss, by major age groups","Any vision loss","40-64 years","Male","Other","All persons","Total","%","Crude Prevalence","1.66",,,"0.72","2.73","2","107","5023","TVFUNC","CVISAC","QVLM","RVANY","CRDPREV","AGE4064","GM","OTH","RFPERS","RFTOT","POINT (-92.037481 35.510232)","County"
"2017","2017","Columbia","Columbia County","Prevalence Estimate","Visual Function","Measured Visual Acuity","Prevalence of Vision Loss, by detailed age groups","Any vision loss","0-11 years","Male","Other","All persons","Total","%","Adjusted Prevalence","0.42",,,"0.07","0.89","0","79","5027","TVFUNC","CVISAC","QVLD","RVANY","ADJPREV","AGE011","GM","OTH","RFPERS","RFTOT","POINT (-93.247459 33.258045)","County"
"2017","2017","Craighead","Craighead County","Prevalence Estimate","Visual Function","Measured Visual Acuity","Prevalence of Vision Loss, by major age groups","Any vision loss","All ages","Male","Other","All persons","Total","%","Crude Prevalence","1.96",,,"1.02","3.12","38","1954","5031","TVFUNC","CVISAC","QVLM","RVANY","CRDPREV","AGEALL","GM","OTH","RFPERS","RFTOT","POINT (-90.669325 35.835235)","County"
"2017","2017","Jefferson","Jefferson County","Prevalence Estimate","Visual Function","Measured Visual Acuity","Prevalence of Vision Loss, by major age groups","Any vision loss","All ages","Male","Other","All persons","Total","%","Crude Prevalence","1.86",,,"0.72","3.42","21","1152","5069","TVFUNC","CVISAC","QVLM","RVANY","CRDPREV","AGEALL","GM","OTH","RFPERS","RFTOT","POINT (-92.041179 34.233473)","County"
"2017","2017","Phillips","Phillips County","Prevalence Estimate","Visual Function","Measured Visual Acuity","Prevalence of Vision Loss, by major age groups","Any vision loss","0-17 years","Female","Other","All persons","Total","%","Adjusted Prevalence","0.68",,,"0.18","1.38","0","56","5107","TVFUNC","CVISAC","QVLM","RVANY","ADJPREV","AGE017","GF","OTH","RFPERS","RFTOT","POINT (-90.707796 34.529768)","County"
"2017","2017","Alameda","Alameda County","Prevalence Estimate","Visual Function","Measured Visual Acuity","Prevalence of Vision Loss, by major age groups","Any vision loss","All ages","Male","Other","All persons","Total","%","Adjusted Prevalence","1.71",,,"0.9","2.8","4563","267558","6001","TVFUNC","CVISAC","QVLM","RVANY","ADJPREV","AGEALL","GM","OTH","RFPERS","RFTOT","POINT (-122.100393 37.705201)","County"
"2017","2017","El Dorado","El Dorado County","Prevalence Estimate","Visual Function","Measured Visual Acuity","Prevalence of Vision Loss, by detailed age groups","Any vision loss","0-11 years","Male","Other","All persons","Total","%","Crude Prevalence","0.35",,,"0.03","0.83","5","1359","6017","TVFUNC","CVISAC","QVLD","RVANY","CRDPREV","AGE011","GM","OTH","RFPERS","RFTOT","POINT (-120.74433 38.746543)","County"
"2017","2017","Imperial","Imperial County","Prevalence Estimate","Visual Function","Measured Visual Acuity","Prevalence of Vision Loss, by major age groups","Any vision loss","All ages","Female","Other","All persons","Total","%","Crude Prevalence","2.8",,,"0.97","4.84","85","3031","6025","TVFUNC","CVISAC","QVLM","RVANY","CRDPREV","AGEALL","GF","OTH","RFPERS","RFTOT","POINT (-115.534487 32.841101)","County"
"2017","2017","Imperial","Imperial County","Prevalence Estimate","Visual Function","Measured Visual Acuity","Prevalence of Vision Loss, by major age groups","Any vision loss","0-17 years","Female","Other","All persons","Total","%","Crude Prevalence","0.57",,,"0.1","1.13","4","772","6025","TVFUNC","CVISAC","QVLM","RVANY","CRDPREV","AGE017","GF","OTH","RFPERS","RFTOT","POINT (-115.534487 32.841101)","County"
"2017","2017","Modoc","Modoc County","Prevalence Estimate","Visual Function","Measured Visual Acuity","Prevalence of Vision Loss, by major age groups","Any vision loss","0-17 years","All genders","Other","All persons","Total","%","Adjusted Prevalence","0.45",,,"0.17","0.79","1","166","6049","TVFUNC","CVISAC","QVLM","RVANY","ADJPREV","AGE017","GALL","OTH","RFPERS","RFTOT","POINT (-120.650911 41.522584)","County"
"2017","2017","Siskiyou","Siskiyou County","Prevalence Estimate","Visual Function","Measured Visual Acuity","Prevalence of Vision Loss, by major age groups","Any vision loss","0-17 years","Male","Other","All persons","Total","%","Adjusted Prevalence","0.42",,,"0.1","0.83","3","678","6093","TVFUNC","CVISAC","QVLM","RVANY","ADJPREV","AGE017","GM","OTH","RFPERS","RFTOT","POINT (-122.489833 41.576203)","County"
"2017","2017","Archuleta","Archuleta County","Prevalence Estimate","Visual Function","Measured Visual Acuity","Prevalence of Vision Loss, by major age groups","Any vision loss","0-17 years","Male","Other","All persons","Total","%","Adjusted Prevalence","0.45",,,"0.13","0.9","0","78","8007","TVFUNC","CVISAC","QVLM","RVANY","ADJPREV","AGE017","GM","OTH","RFPERS","RFTOT","POINT (-107.085027 37.240087)","County"
"2017","2017","Jefferson","Jefferson County","Prevalence Estimate","Visual Function","Measured Visual Acuity","Prevalence of Vision Loss, by major age groups","Any vision loss","0-17 years","Male","Other","All persons","Total","%","Adjusted Prevalence","0.37",,,"0.1","0.73","17","4640","8059","TVFUNC","CVISAC","QVLM","RVANY","ADJPREV","AGE017","GM","OTH","RFPERS","RFTOT","POINT (-105.128819 39.720524)","County"
"2017","2017","Montezuma","Montezuma County","Prevalence Estimate","Visual Function","Measured Visual Acuity","Prevalence of Vision Loss, by major age groups","Any vision loss","0-17 years","Male","Other","All persons","Total","%","Adjusted Prevalence","0.42",,,"0.12","0.78","3","707","8083","TVFUNC","CVISAC","QVLM","RVANY","ADJPREV","AGE017","GM","OTH","RFPERS","RFTOT","POINT (-108.557116 37.370817)","County"
"2017","2017","Prowers","Prowers County","Prevalence Estimate","Visual Function","Measured Visual Acuity","Prevalence of Vision Loss, by major age groups","Any vision loss","All ages","Male","Other","All persons","Total","%","Adjusted Prevalence","2.02",,,"1.14","3.08","3","130","8099","TVFUNC","CVISAC","QVLM","RVANY","ADJPREV","AGEALL","GM","OTH","RFPERS","RFTOT","POINT (-102.547035 38.083772)","County"
"2017","2017","Rio Blanco","Rio Blanco County","Prevalence Estimate","Visual Function","Measured Visual Acuity","Prevalence of Vision Loss, by major age groups","Any vision loss","0-17 years","Male","Other","All persons","Total","%","Adjusted Prevalence","0.4",,,"0.13","0.74","0","39","8103","TVFUNC","CVISAC","QVLM","RVANY","ADJPREV","AGE017","GM","OTH","RFPERS","RFTOT","POINT (-108.280174 40.051033)","County"
"2017","2017","Rio Grande","Rio Grande County","Prevalence Estimate","Visual Function","Measured Visual Acuity","Prevalence of Vision Loss, by major age groups","Any vision loss","18-39 years","Male","Other","All persons","Total","%","Crude Prevalence","0.68",,,"0.26","1.13","0","41","8105","TVFUNC","CVISAC","QVLM","RVANY","CRDPREV","AGE1839","GM","OTH","RFPERS","RFTOT","POINT (-106.238805 37.616658)","County"
"2017","2017","Sussex","Sussex County","Prevalence Estimate","Visual Function","Measured Visual Acuity","Prevalence of Vision Loss, by detailed age groups","Any vision loss","0-11 years","Male","Other","All persons","Total","%","Adjusted Prevalence","0.3",,,"0.04","0.72","3","1125","10005","TVFUNC","CVISAC","QVLD","RVANY","ADJPREV","AGE011","GM","OTH","RFPERS","RFTOT","POINT (-75.346649 38.662387)","County"
"2017","2017","Charlotte","Charlotte County","Prevalence Estimate","Visual Function","Measured Visual Acuity","Prevalence of Vision Loss, by major age groups","Any vision loss","0-17 years","Male","Other","All persons","Total","%","Adjusted Prevalence","0.48",,,"0.12","0.96","5","971","12015","TVFUNC","CVISAC","QVLM","RVANY","ADJPREV","AGE017","GM","OTH","RFPERS","RFTOT","POINT (-82.119946 26.954793)","County"
"2017","2017","Collier","Collier County","Prevalence Estimate","Visual Function","Measured Visual Acuity","Prevalence of Vision Loss, by detailed age groups","Any vision loss","0-11 years","Male","Other","All persons","Total","%","Adjusted Prevalence","0.25",,,"0.03","0.56","2","947","12021","TVFUNC","CVISAC","QVLD","RVANY","ADJPREV","AGE011","GM","OTH","RFPERS","RFTOT","POINT (-81.699625 26.199831)","County"
"2017","2017","Dixie","Dixie County","Prevalence Estimate","Visual Function","Measured Visual Acuity","Prevalence of Vision Loss, by detailed age groups","Any vision loss","0-11 years","All genders","Other","All persons","Total","%","Crude Prevalence","0.36",,,"0.09","0.69","0","81","12029","TVFUNC","CVISAC","QVLD","RVANY","CRDPREV","AGE011","GALL","OTH","RFPERS","RFTOT","POINT (-83.056329 29.634179)","County"
"2017","2017","Gadsden","Gadsden County","Prevalence Estimate","Visual Function","Measured Visual Acuity","Prevalence of Vision Loss, by detailed age groups","Any vision loss","0-11 years","Male","Other","All persons","Total","%","Adjusted Prevalence","0.36",,,"0.06","0.78","0","96","12039","TVFUNC","CVISAC","QVLD","RVANY","ADJPREV","AGE011","GM","OTH","RFPERS","RFTOT","POINT (-84.581397 30.59828)","County"
