"yearstart","yearend","locationabbr","locationdesc","datasource","topic","category","question","response","age","gender","raceethnicity","riskfactor","riskfactorresponse","data_value_unit","data_value_type","data_value","data_value_footnote_symbol","data_value_footnote","low_confidence_limit","high_confidence_limit","numerator","sample_size","locationid","topicid","categoryid","questionid","responseid","datavaluetypeid","ageid","genderid","raceethnicityid","riskfactorid","riskfactorresponseid","geolocation"
"2005","2008","US","National","NHANES","Visual Function","Blind or Difficulty Seeing","Percentage of people blind in both eyes","Yes","All ages","Female","All races","Diabetes","No","%","Crude Prevalence","0",,,"0","0",,"5800","59","TVFUNC","CBLIND","NHBL","RYES",,"AGEALL","GF","ALLRACE","RFDM","RFNO",
"1999","2008","US","National","NHANES","Visual Function","Measured Visual Acuity","Best-corrected visual acuity","Visual impairment","40-64 years","All genders","Other","Smoking","Yes","%","Crude Prevalence","0",,,"0","0",,"155","59","TVFUNC","CVISAC","QVISA","RVIMP",,"AGE4064","GALL","OTH","RFSM","RFYES",
"1999","2008","US","National","NHANES","Visual Function","Measured Visual Acuity","Best-corrected visual acuity","US-defined blindness","12-17 years","Male","Other","Diabetes","No","%","Crude Prevalence","0",,,"0","0",,"54","59","TVFUNC","CVISAC","QVISA","RVUSB",,"AGE1217","GM","OTH","RFDM","RFNO",
"2005","2008","US","National","NHANES","Visual Function","Blind or Difficulty Seeing","Percentage of people blind in both eyes","Yes","All ages","Female","Other","Diabetes","Yes","%","Crude Prevalence","0",,,"0","0",,"32","59","TVFUNC","CBLIND","NHBL","RYES",,"AGEALL","GF","OTH","RFDM","RFYES",
"2005","2008","US","National","NHANES","Visual Function","Blind or Difficulty Seeing","Percentage of people blind in both eyes","Yes","18-39 years","Female","Black, non-Hispanic","Diabetes","No","%","Crude Prevalence","0",,,"0","0",,"476","59","TVFUNC","CBLIND","NHBL","RYES",,"AGE1839","GF","BLK","RFDM","RFNO",
"1999","2008","US","National","NHANES","Visual Function","Measured Visual Acuity","Best-corrected visual acuity","Normal vision","All ages","All genders","White, non-Hispanic","Smoking","No","%","Crude Prevalence","98.3",,,"98","98.7",,"5091","59","TVFUNC","CVISAC","QVISA","RVNORM",,"AGEALL","GALL","WHT","RFSM","RFNO",
"1999","2008","US","National","NHANES","Visual Function","Measured Visual Acuity","Best-corrected visual acuity","Any vision loss","18-39 years","Female","All races","Smoking","Yes","%","Crude Prevalence","0.9",,,"0.5","1.6",,"1511","59","TVFUNC","CVISAC","QVISA","RVANY",,"AGE1839","GF","ALLRACE","RFSM","RFYES",
"1999","2008","US","National","NHANES","Visual Function","Measured Visual Acuity","Best-corrected visual acuity","Any vision loss","40-64 years","All genders","Other","Diabetes","No","%","Crude Prevalence","0",,,"0","0",,"130","59","TVFUNC","CVISAC","QVISA","RVANY",,"AGE4064","GALL","OTH","RFDM","RFNO",
"1999","2008","US","National","NHANES","Visual Function","Measured Visual Acuity","Best-corrected visual acuity","US-defined blindness","All ages","Male","Other","Diabetes","No","%","Crude Prevalence","0",,,"0","0",,"208","59","TVFUNC","CVISAC","QVISA","RVUSB",,"AGEALL","GM","OTH","RFDM","RFNO",
"1999","2008","US","National","NHANES","Visual Function","Measured Visual Acuity","Best-corrected visual acuity","Monocular vision loss","65-79 years","All genders","Other","Diabetes","Yes","%","Crude Prevalence","28.1",,,"14.6","45.2",,"37","59","TVFUNC","CVISAC","QVISA","RVMON",,"AGE6579","GALL","OTH","RFDM","RFYES",
"1999","2008","US","National","NHANES","Visual Function","Measured Visual Acuity","Best-corrected visual acuity","Monocular vision loss","All ages","Female","Hispanic, any race","Smoking","No","%","Crude Prevalence","5.9",,,"5","7",,"2534","59","TVFUNC","CVISAC","QVISA","RVMON",,"AGEALL","GF","HISP","RFSM","RFNO",
"1999","2008","US","National","NHANES","Visual Function","Measured Visual Acuity","Best-corrected visual acuity","Monocular vision loss","All ages","Male","Other","Hypertension","No","%","Crude Prevalence","3.6",,,"1.9","5.9",,"488","59","TVFUNC","CVISAC","QVISA","RVMON",,"AGEALL","GM","OTH","RFHT","RFNO",
"2005","2008","US","National","NHANES","Eye Health Conditions","Exam-Based Diabetic Retinopathy","Percentage of people with diabetic retinopathy, based on examination","Yes","65-79 years","All genders","Other","Diabetes","Yes","%","Crude Prevalence",,"***","Some values are suppressed due to a sample size <30 and a relative standard error >30%",,,,,"59","TCOND","CEDR","NHEDR","RYES",,"AGE6579","GALL","OTH","RFDM","RFYES",
"1999","2008","US","National","NHANES","Visual Function","Measured Visual Acuity","Best-corrected visual acuity","Visual impairment","18-39 years","Female","Black, non-Hispanic","Smoking","No","%","Crude Prevalence","2",,,"1.1","3.4",,"644","59","TVFUNC","CVISAC","QVISA","RVIMP",,"AGE1839","GF","BLK","RFSM","RFNO",
"2005","2008","US","National","NHANES","Visual Function","Blind or Difficulty Seeing","Percentage of people blind in both eyes","Yes","18-39 years","Male","Black, non-Hispanic","Hypertension","No","%","Crude Prevalence","0",,,"0","0",,"439","59","TVFUNC","CBLIND","NHBL","RYES",,"AGE1839","GM","BLK","RFHT","RFNO",
"2005","2008","US","National","NHANES","Visual Function","Blind or Difficulty Seeing","Percentage of people blind in both eyes","Yes","65-79 years","All genders","Black, non-Hispanic","Smoking","No","%","Crude Prevalence",,"**","Some values are suppressed due to a relative standard error >30%",,,,"169","59","TVFUNC","CBLIND","NHBL","RYES",,"AGE6579","GALL","BLK","RFSM","RFNO",
