YEAR,LocationAbbr,LocationDesc,DataSource,Topic,Subtopic,ShortQuestionText,Greater_Risk_Question,Description,Data_Value_Symbol,Data_Value_Type,Greater_Risk_Data_Value,Greater_Risk_Data_Value_Footnote_Symbol,Greater_Risk_Data_Value_Footnote,Greater_Risk_Low_Confidence_Limit,Greater_Risk_High_Confidence_Limit,Lesser_Risk_Question,Lesser_Risk_Data_Value,Lesser_Risk_Data_Value_Footnote_Symbol,Lesser_Risk_Data_Value_Footnote,Lesser_Risk_Low_Confidence_Limit,Lesser_Risk_High_Confidence_Limit,Sample_Size,Sex,Race,Grade,GeoLocation,TopicId,SubTopicID,QuestionCode,LocationId,StratID1,StratID2,StratID3,StratificationType,States,Counties
2017,XX,United States,YRBSS,Sexual Behaviors,Sexual Behaviors,Alcohol/drugs and sex,Drank alcohol or used drugs before last sexual intercourse,among students who were currently sexually active,%,Percentage,18.8,,,17.14,20.51,Did not drink alcohol or use drugs before last sexual intercourse,81.2,,,79.49,82.86,3710,Total,Total,Total,,C04,C16,H63,59,S1,R1,G1,National,,
2017,AK,Alaska,YRBSS,Sexual Behaviors,Sexual Behaviors,Alcohol/drugs and sex,Drank alcohol or used drugs before last sexual intercourse,among students who were currently sexually active,%,Percentage,20.6,,,14.84,27.97,Did not drink alcohol or use drugs before last sexual intercourse,79.4,,,72.03,85.16,269,Total,Total,Total,"(64.845079957001, -147.722059036)",C04,C16,H63,02,S1,R1,G1,State,51,1673
2017,AZB,Arizona,YRBSS,Sexual Behaviors,Sexual Behaviors,Alcohol/drugs and sex,Drank alcohol or used drugs before last sexual intercourse,among students who were currently sexually active,%,Percentage,18.2,,,12.08,26.57,Did not drink alcohol or use drugs before last sexual intercourse,81.8,,,73.43,87.92,431,Total,Total,Total,"(34.86597028, -111.763811277)",C04,C16,H63,04,S1,R1,G1,State,7,986
2017,AR,Arkansas,YRBSS,Sexual Behaviors,Sexual Behaviors,Alcohol/drugs and sex,Drank alcohol or used drugs before last sexual intercourse,among students who were currently sexually active,%,Percentage,16.9,,,12.48,22.54,Did not drink alcohol or use drugs before last sexual intercourse,83.1,,,77.46,87.52,334,Total,Total,Total,"(34.748650124, -92.274490743)",C04,C16,H63,05,S1,R1,G1,State,15,998
2017,CA,California,YRBSS,Sexual Behaviors,Sexual Behaviors,Alcohol/drugs and sex,Drank alcohol or used drugs before last sexual intercourse,among students who were currently sexually active,%,Percentage,16.0,,,9.58,25.38,Did not drink alcohol or use drugs before last sexual intercourse,84.0,,,74.62,90.42,278,Total,Total,Total,"(37.638640123, -120.999999538)",C04,C16,H63,06,S1,R1,G1,State,8,1340
2017,CO,Colorado,YRBSS,Sexual Behaviors,Sexual Behaviors,Alcohol/drugs and sex,Drank alcohol or used drugs before last sexual intercourse,among students who were currently sexually active,%,Percentage,21.0,,,14.77,28.85,Did not drink alcohol or use drugs before last sexual intercourse,79.0,,,71.15,85.23,246,Total,Total,Total,"(38.843840757, -106.133610921)",C04,C16,H63,08,S1,R1,G1,State,9,1398
2017,CT,Connecticut,YRBSS,Sexual Behaviors,Sexual Behaviors,Alcohol/drugs and sex,Drank alcohol or used drugs before last sexual intercourse,among students who were currently sexually active,%,Percentage,19.1,,,14.92,24.05,Did not drink alcohol or use drugs before last sexual intercourse,80.9,,,75.95,85.08,520,Total,Total,Total,"(41.56266102, -72.649840952)",C04,C16,H63,09,S1,R1,G1,State,24,1043
2017,DE,Delaware,YRBSS,Sexual Behaviors,Sexual Behaviors,Alcohol/drugs and sex,Drank alcohol or used drugs before last sexual intercourse,among students who were currently sexually active,%,Percentage,20.3,,,16.23,25.06,Did not drink alcohol or use drugs before last sexual intercourse,79.7,,,74.94,83.77,800,Total,Total,Total,"(39.008830667, -75.577741168)",C04,C16,H63,10,S1,R1,G1,State,43,1046
2017,FL,Florida,YRBSS,Sexual Behaviors,Sexual Behaviors,Alcohol/drugs and sex,Drank alcohol or used drugs before last sexual intercourse,among students who were currently sexually active,%,Percentage,20.4,,,18.06,23.01,Did not drink alcohol or use drugs before last sexual intercourse,79.6,,,76.99,81.94,1408,Total,Total,Total,"(28.932040377, -81.928960539)",C04,C16,H63,12,S1,R1,G1,State,30,1112
2017,HI,Hawaii,YRBSS,Sexual Behaviors,Sexual Behaviors,Alcohol/drugs and sex,Drank alcohol or used drugs before last sexual intercourse,among students who were currently sexually active,%,Percentage,22.8,,,19.73,26.15,Did not drink alcohol or use drugs before last sexual intercourse,77.2,,,73.85,80.27,1092,Total,Total,Total,"(21.304850435, -157.857749403)",C04,C16,H63,15,S1,R1,G1,State,4,1657
2017,ID,Idaho,YRBSS,Sexual Behaviors,Sexual Behaviors,Alcohol/drugs and sex,Drank alcohol or used drugs before last sexual intercourse,among students who were currently sexually active,%,Percentage,16.5,,,12.51,21.54,Did not drink alcohol or use drugs before last sexual intercourse,83.5,,,78.46,87.49,412,Total,Total,Total,"(43.682630005, -114.363730042)",C04,C16,H63,16,S1,R1,G1,State,5,1687
2017,IL,Illinois,YRBSS,Sexual Behaviors,Sexual Behaviors,Alcohol/drugs and sex,Drank alcohol or used drugs before last sexual intercourse,among students who were currently sexually active,%,Percentage,18.0,,,13.31,23.92,Did not drink alcohol or use drugs before last sexual intercourse,82.0,,,76.08,86.69,1165,Total,Total,Total,"(40.485010283, -88.997710178)",C04,C16,H63,17,S1,R1,G1,State,34,1795
2017,IA,Iowa,YRBSS,Sexual Behaviors,Sexual Behaviors,Alcohol/drugs and sex,Drank alcohol or used drugs before last sexual intercourse,among students who were currently sexually active,%,Percentage,17.7,,,12.42,24.72,Did not drink alcohol or use drugs before last sexual intercourse,82.3,,,75.28,87.58,409,Total,Total,Total,"(42.469400913, -93.816490556)",C04,C16,H63,19,S1,R1,G1,State,16,281
2017,KS,Kansas,YRBSS,Sexual Behaviors,Sexual Behaviors,Alcohol/drugs and sex,Drank alcohol or used drugs before last sexual intercourse,among students who were currently sexually active,%,Percentage,21.2,,,16.69,26.48,Did not drink alcohol or use drugs before last sexual intercourse,78.8,,,73.52,83.31,515,Total,Total,Total,"(38.3477403, -98.200781227)",C04,C16,H63,20,S1,R1,G1,State,17,1287
2017,KY,Kentucky,YRBSS,Sexual Behaviors,Sexual Behaviors,Alcohol/drugs and sex,Drank alcohol or used drugs before last sexual intercourse,among students who were currently sexually active,%,Percentage,17.5,,,13.39,22.48,Did not drink alcohol or use drugs before last sexual intercourse,82.5,,,77.52,86.61,510,Total,Total,Total,"(37.645970271, -84.774971048)",C04,C16,H63,21,S1,R1,G1,State,36,235
2017,ME,Maine,YRBSS,Sexual Behaviors,Sexual Behaviors,Alcohol/drugs and sex,Drank alcohol or used drugs before last sexual intercourse,among students who were currently sexually active,%,Percentage,15.7,,,13.64,18.12,Did not drink alcohol or use drugs before last sexual intercourse,84.3,,,81.88,86.36,2194,Total,Total,Total,"(45.254228894001, -68.985031336)",C04,C16,H63,23,S1,R1,G1,State,49,1725
2017,MD,Maryland,YRBSS,Sexual Behaviors,Sexual Behaviors,Alcohol/drugs and sex,Drank alcohol or used drugs before last sexual intercourse,among students who were currently sexually active,%,Percentage,21.2,,,19.97,22.50,Did not drink alcohol or use drugs before last sexual intercourse,78.8,,,77.50,80.03,9452,Total,Total,Total,"(39.290580964, -76.609260111)",C04,C16,H63,24,S1,R1,G1,State,45,1857
2017,MA,Massachusetts,YRBSS,Sexual Behaviors,Sexual Behaviors,Alcohol/drugs and sex,Drank alcohol or used drugs before last sexual intercourse,among students who were currently sexually active,%,Percentage,18.2,,,15.75,20.96,Did not drink alcohol or use drugs before last sexual intercourse,81.8,,,79.04,84.25,631,Total,Total,Total,"(42.27687047, -72.082690675)",C04,C16,H63,25,S1,R1,G1,State,25,1919
2017,MI,Michigan,YRBSS,Sexual Behaviors,Sexual Behaviors,Alcohol/drugs and sex,Drank alcohol or used drugs before last sexual intercourse,among students who were currently sexually active,%,Percentage,19.9,,,16.39,24.00,Did not drink alcohol or use drugs before last sexual intercourse,80.1,,,76.00,83.61,363,Total,Total,Total,"(44.661319543001, -84.71439027)",C04,C16,H63,26,S1,R1,G1,State,50,436
