"yearstart","yearend","locationabbr","locationdesc","datasource","topic","category","question","response","age","gender","raceethnicity","riskfactor","riskfactorresponse","data_value_unit","data_value_type","data_value","data_value_footnote_symbol","data_value_footnote","low_confidence_limit","high_confidence_limit","numerator","sample_size","locationid","topicid","categoryid","questionid","responseid","datavaluetypeid","ageid","genderid","raceethnicityid","riskfactorid","riskfactorresponseid","geolocation"
"2016","2016","NY","New York","MSCANCC","Eye Health Conditions","Glaucoma","Annual prevalence of treated glaucoma","Congenital glaucoma","0-17 years","Female","All races","Hypertension","Yes","%","Crude Prevalence","0",,,"0","0.74","0","500","36","TCOND","CDXC5","QDXC5","R5_7","CRDPREV","AGE017","GF","ALLRACE","RFHT","RFYES","POINT (-75.54397043 42.82700103)"
"2016","2016","AK","Alaska","MSCANCC","Eye Health Conditions","Glaucoma","Annual prevalence of treated glaucoma","Secondary glaucoma","All ages","Female","All races","Diabetes","Yes","%","Crude Prevalence","0",,,"0","0.92","0","400","2","TCOND","CDXC5","QDXC5","R5_10","CRDPREV","AGEALL","GF","ALLRACE","RFDM","RFYES","POINT (-147.722059 64.84507996)"
"2016","2016","VT","Vermont","MSCANCC","Eye Health Conditions","Cataracts","Annual prevalence of treated cataracts","Senile cataract","0-17 years","Male","All races","Diabetes","No","%","Crude Prevalence","0",,,"0","0.22","0","1700","50","TCOND","CDXC6","QDXC6","R6_1","CRDPREV","AGE017","GM","ALLRACE","RFDM","RFNO","POINT (-72.51764079 43.62538124)"
"2016","2016","US","National","MSCANCC","Eye Health Conditions","Cataracts","Annual prevalence of treated cataracts","Aphakia and disorders of lens","All ages","Female","All races","All patients","Total","%","Crude Prevalence","0.02",,,"0.02","0.02","3000","14874100","59","TCOND","CDXC6","QDXC6","R6_6","CRDPREV","AGEALL","GF","ALLRACE","RFALL","RFTOT",
"2016","2016","XX","Missing Location","MSCANCC","Eye Health Conditions","Cataracts","Annual prevalence of treated cataracts","Senile cataract","18-39 years","All genders","All races","Diabetes","No","%","Crude Prevalence","0.04",,,"0.02","0.07","0","38100","99","TCOND","CDXC6","QDXC6","R6_1","CRDPREV","AGE1839","GALL","ALLRACE","RFDM","RFNO",
"2016","2016","OR","Oregon","MSCANCC","Eye Health Conditions","Glaucoma","Annual prevalence of treated glaucoma","Congenital glaucoma","65-84 years","Female","All races","Hypertension","No","%","Crude Prevalence","0",,,"0","0.41","0","900","41","TCOND","CDXC5","QDXC5","R5_7","CRDPREV","AGE6584","GF","ALLRACE","RFHT","RFNO","POINT (-120.1550313 44.56744942)"
"2016","2016","US","National","MSCANCC","Eye Health Conditions","Cataracts","Annual prevalence of treated cataracts","Senile cataract","40-64 years","Female","All races","Hypertension","No","%","Crude Prevalence","3.65",,,"3.63","3.67","165600","4537800","59","TCOND","CDXC6","QDXC6","R6_1","CRDPREV","AGE4064","GF","ALLRACE","RFHT","RFNO",
"2016","2016","US","National","MSCANCC","Eye Health Conditions","Glaucoma","Annual prevalence of treated glaucoma","Congenital glaucoma","0-17 years","All genders","All races","Hypertension","Yes","%","Crude Prevalence","0.04",,,"0.02","0.08","0","17900","59","TCOND","CDXC5","QDXC5","R5_7","CRDPREV","AGE017","GALL","ALLRACE","RFHT","RFYES",
"2016","2016","US","National","MSCANCC","Eye Health Conditions","Glaucoma","Annual prevalence of treated glaucoma","Low-tension glaucoma","65-84 years","Female","All races","Diabetes","No","%","Crude Prevalence","0.13",,,"0.11","0.16","100","81500","59","TCOND","CDXC5","QDXC5","R5_3","CRDPREV","AGE6584","GF","ALLRACE","RFDM","RFNO",
"2016","2016","MT","Montana","MSCANCC","Eye Health Conditions","Cataracts","Annual prevalence of treated cataracts","Pseudophakia","18-39 years","Male","All races","Diabetes","No","%","Crude Prevalence","0.03",,,"0","0.12","0","5700","30","TCOND","CDXC6","QDXC6","R6_5","CRDPREV","AGE1839","GM","ALLRACE","RFDM","RFNO","POINT (-109.4244206 47.06652897)"
"2016","2016","XX","Missing Location","MSCANCC","Eye Health Conditions","Glaucoma","Annual prevalence of treated glaucoma","Glaucoma suspect","18-39 years","Male","All races","Diabetes","Yes","%","Crude Prevalence","0.56",,,"0.02","2.86","0","200","99","TCOND","CDXC5","QDXC5","R5_4","CRDPREV","AGE1839","GM","ALLRACE","RFDM","RFYES",
"2016","2016","FL","Florida","MSCANCC","Eye Health Conditions","Cataracts","Annual prevalence of treated cataracts","Congenital Cataract","65-84 years","Female","All races","Diabetes","No","%","Crude Prevalence","0.02",,,"0","0.1","0","5700","12","TCOND","CDXC6","QDXC6","R6_3","CRDPREV","AGE6584","GF","ALLRACE","RFDM","RFNO","POINT (-81.92896054 28.93204038)"
"2016","2016","MN","Minnesota","MSCANCC","Eye Health Conditions","Glaucoma","Annual prevalence of treated glaucoma","Congenital glaucoma","0-17 years","Female","All races","Diabetes","No","%","Crude Prevalence","0.01",,,"0","0.03","0","39000","27","TCOND","CDXC5","QDXC5","R5_7","CRDPREV","AGE017","GF","ALLRACE","RFDM","RFNO","POINT (-94.7942005 46.35564874)"
"2016","2016","US","National","MSCANCC","Eye Health Conditions","Glaucoma","Annual prevalence of treated glaucoma","Primary open-angle glaucoma","18-39 years","Female","All races","Hypertension","Yes","%","Crude Prevalence","0",,,"0","0","0","223300","59","TCOND","CDXC5","QDXC5","R5_2","CRDPREV","AGE1839","GF","ALLRACE","RFHT","RFYES",
"2016","2016","OH","Ohio","MSCANCC","Eye Health Conditions","Glaucoma","Annual prevalence of treated glaucoma","Open-angle glaucoma","0-17 years","Female","All races","Hypertension","No","%","Crude Prevalence","0",,,"0","0","0","149500","39","TCOND","CDXC5","QDXC5","R5_1","CRDPREV","AGE017","GF","ALLRACE","RFHT","RFNO","POINT (-82.40426006 40.06021014)"
"2016","2016","ID","Idaho","MSCANCC","Eye Health Conditions","Glaucoma","Annual prevalence of treated glaucoma","Glaucoma suspect","0-17 years","Male","All races","Diabetes","Yes","%","Crude Prevalence","0",,,"0","1.83","0","200","16","TCOND","CDXC5","QDXC5","R5_4","CRDPREV","AGE017","GM","ALLRACE","RFDM","RFYES","POINT (-114.36373 43.68263001)"
"2016","2016","OH","Ohio","MSCANCC","Eye Health Conditions","Glaucoma","Annual prevalence of treated glaucoma","Secondary glaucoma","0-17 years","Male","All races","Diabetes","Yes","%","Crude Prevalence","0",,,"0","0.61","0","600","39","TCOND","CDXC5","QDXC5","R5_10","CRDPREV","AGE017","GM","ALLRACE","RFDM","RFYES","POINT (-82.40426006 40.06021014)"
"2016","2016","FL","Florida","MSCANCC","Eye Health Conditions","Glaucoma","Annual prevalence of treated glaucoma","Primary open-angle glaucoma","All ages","Male","All races","Hypertension","Yes","%","Crude Prevalence","0",,,"0","0","0","147100","12","TCOND","CDXC5","QDXC5","R5_2","CRDPREV","AGEALL","GM","ALLRACE","RFHT","RFYES","POINT (-81.92896054 28.93204038)"
"2016","2016","US","National","MSCANCC","Eye Health Conditions","Glaucoma","Annual prevalence of treated glaucoma","Glaucoma suspect","40-64 years","All genders","All races","Diabetes","No","%","Crude Prevalence","2.12",,,"2.11","2.13","220800","10415100","59","TCOND","CDXC5","QDXC5","R5_4","CRDPREV","AGE4064","GALL","ALLRACE","RFDM","RFNO",
"2016","2016","XX","Missing Location","MSCANCC","Eye Health Conditions","Cataracts","Annual prevalence of treated cataracts","Non-congenital cataract","18-39 years","All genders","All races","Diabetes","Yes","%","Crude Prevalence","0",,,"0","0.92","0","400","99","TCOND","CDXC6","QDXC6","R6_2","CRDPREV","AGE1839","GALL","ALLRACE","RFDM","RFYES",
"2016","2016","ME","Maine","MSCANCC","Eye Health Conditions","Glaucoma","Annual prevalence of treated glaucoma","Low-tension glaucoma","65-84 years","Male","All races","Hypertension","Yes","%","Crude Prevalence","0",,,"0","3.62","0","100","23","TCOND","CDXC5","QDXC5","R5_3","CRDPREV","AGE6584","GM","ALLRACE","RFHT","RFYES","POINT (-68.98503134 45.25422889)"
"2016","2016","WY","Wyoming","MSCANCC","Eye Health Conditions","Cataracts","Annual prevalence of treated cataracts","Aphakia and disorders of lens","All ages","Female","All races","Diabetes","No","%","Crude Prevalence","0.01",,,"0","0.04","0","15500","56","TCOND","CDXC6","QDXC6","R6_6","CRDPREV","AGEALL","GF","ALLRACE","RFDM","RFNO","POINT (-108.1098304 43.23554134)"
"2016","2016","VA","Virginia","MSCANCC","Eye Health Conditions","Glaucoma","Annual prevalence of treated glaucoma","Congenital glaucoma","0-17 years","Male","All races","Diabetes","Yes","%","Crude Prevalence","0",,,"0","1.83","0","200","51","TCOND","CDXC5","QDXC5","R5_7","CRDPREV","AGE017","GM","ALLRACE","RFDM","RFYES","POINT (-78.45789046 37.54268067)"
"2016","2016","MN","Minnesota","MSCANCC","Eye Health Conditions","Glaucoma","Annual prevalence of treated glaucoma","Low-tension glaucoma","18-39 years","Male","All races","Diabetes","Yes","%","Crude Prevalence","0",,,"0","0.53","0","700","27","TCOND","CDXC5","QDXC5","R5_3","CRDPREV","AGE1839","GM","ALLRACE","RFDM","RFYES","POINT (-94.7942005 46.35564874)"
"2016","2016","XX","Missing Location","MSCANCC","Eye Health Conditions","Cataracts","Annual prevalence of treated cataracts","Non-congenital cataract","All ages","Female","All races","All patients","Total","%","Crude Prevalence","0.14",,,"0.11","0.17","100","59700","99","TCOND","CDXC6","QDXC6","R6_2","CRDPREV","AGEALL","GF","ALLRACE","RFALL","RFTOT",
"2016","2016","US","National","MSCANCC","Eye Health Conditions","Glaucoma","Annual prevalence of treated glaucoma","Open-angle glaucoma","18-39 years","Male","All races","Diabetes","No","%","Crude Prevalence","0.05",,,"0.05","0.05","2400","4765700","59","TCOND","CDXC5","QDXC5","R5_1","CRDPREV","AGE1839","GM","ALLRACE","RFDM","RFNO",
"2016","2016","AZ","Arizona","MSCANCC","Eye Health Conditions","Cataracts","Annual prevalence of treated cataracts","All Cataracts","0-17 years","Female","All races","Hypertension","No","%","Crude Prevalence","0.04",,,"0.03","0.06","0","67800","4","TCOND","CDXC6","QDXC6","R6_ALL","CRDPREV","AGE017","GF","ALLRACE","RFHT","RFNO","POINT (-111.7638113 34.86597028)"
"2016","2016","US","National","MSCANCC","Eye Health Conditions","Glaucoma","Annual prevalence of treated glaucoma","Secondary glaucoma","40-64 years","Male","All races","Diabetes","Yes","%","Crude Prevalence","0.14",,,"0.13","0.15","1000","692400","59","TCOND","CDXC5","QDXC5","R5_10","CRDPREV","AGE4064","GM","ALLRACE","RFDM","RFYES",
"2016","2016","US","National","MSCANCC","Eye Health Conditions","Cataracts","Annual prevalence of treated cataracts","Pseudophakia","18-39 years","Male","All races","Diabetes","Yes","%","Crude Prevalence","0.14",,,"0.12","0.17","100","82800","59","TCOND","CDXC6","QDXC6","R6_5","CRDPREV","AGE1839","GM","ALLRACE","RFDM","RFYES",
"2016","2016","AK","Alaska","MSCANCC","Eye Health Conditions","Cataracts","Annual prevalence of treated cataracts","Pseudophakia","0-17 years","Female","All races","Diabetes","No","%","Crude Prevalence","0",,,"0","0.11","0","3500","2","TCOND","CDXC6","QDXC6","R6_5","CRDPREV","AGE017","GF","ALLRACE","RFDM","RFNO","POINT (-147.722059 64.84507996)"
"2016","2016","ME","Maine","MSCANCC","Eye Health Conditions","Cataracts","Annual prevalence of treated cataracts","Pseudophakia","0-17 years","Male","All races","All patients","Total","%","Crude Prevalence","0.01",,,"0","0.07","0","6800","23","TCOND","CDXC6","QDXC6","R6_5","CRDPREV","AGE017","GM","ALLRACE","RFALL","RFTOT","POINT (-68.98503134 45.25422889)"
"2016","2016","AZ","Arizona","MSCANCC","Eye Health Conditions","Glaucoma","Annual prevalence of treated glaucoma","Congenital glaucoma","18-39 years","Female","All races","Diabetes","Yes","%","Crude Prevalence","0",,,"0","0.2","0","1800","4","TCOND","CDXC5","QDXC5","R5_7","CRDPREV","AGE1839","GF","ALLRACE","RFDM","RFYES","POINT (-111.7638113 34.86597028)"
"2016","2016","OH","Ohio","MSCANCC","Eye Health Conditions","Cataracts","Annual prevalence of treated cataracts","Pseudophakia","0-17 years","Male","All races","Diabetes","Yes","%","Crude Prevalence","0",,,"0","0.61","0","600","39","TCOND","CDXC6","QDXC6","R6_5","CRDPREV","AGE017","GM","ALLRACE","RFDM","RFYES","POINT (-82.40426006 40.06021014)"
"2016","2016","KY","Kentucky","MSCANCC","Eye Health Conditions","Glaucoma","Annual prevalence of treated glaucoma","All Glaucoma","40-64 years","Male","All races","Diabetes","Yes","%","Crude Prevalence","5.4",,,"5.07","5.75","900","17400","21","TCOND","CDXC5","QDXC5","R5_ALL","CRDPREV","AGE4064","GM","ALLRACE","RFDM","RFYES","POINT (-84.77497105 37.64597027)"
"2016","2016","US","National","MSCANCC","Eye Health Conditions","Cataracts","Annual prevalence of treated cataracts","Aphakia and disorders of lens","40-64 years","All genders","All races","Hypertension","Yes","%","Crude Prevalence","0.06",,,"0.06","0.06","2100","3487300","59","TCOND","CDXC6","QDXC6","R6_6","CRDPREV","AGE4064","GALL","ALLRACE","RFHT","RFYES",
"2016","2016","US","National","MSCANCC","Eye Health Conditions","Glaucoma","Annual prevalence of treated glaucoma","Low-tension glaucoma","40-64 years","Female","All races","All patients","Total","%","Crude Prevalence","0.08",,,"0.08","0.08","5000","6257700","59","TCOND","CDXC5","QDXC5","R5_3","CRDPREV","AGE4064","GF","ALLRACE","RFALL","RFTOT",
"2016","2016","NC","North Carolina","MSCANCC","Eye Health Conditions","Glaucoma","Annual prevalence of treated glaucoma","Glaucoma suspect","0-17 years","Female","All races","Diabetes","Yes","%","Crude Prevalence","0.33",,,"0.01","1.84","0","300","37","TCOND","CDXC5","QDXC5","R5_4","CRDPREV","AGE017","GF","ALLRACE","RFDM","RFYES","POINT (-79.15925046 35.46622098)"
"2016","2016","XX","Missing Location","MSCANCC","Eye Health Conditions","Cataracts","Annual prevalence of treated cataracts","Senile cataract","0-17 years","Female","All races","All patients","Total","%","Crude Prevalence","0.01",,,"0","0.04","0","16800","99","TCOND","CDXC6","QDXC6","R6_1","CRDPREV","AGE017","GF","ALLRACE","RFALL","RFTOT",
"2016","2016","US","National","MSCANCC","Eye Health Conditions","Glaucoma","Annual prevalence of treated glaucoma","Open-angle glaucoma","65-84 years","Male","All races","Diabetes","No","%","Crude Prevalence","1.18",,,"1.1","1.26","800","67700","59","TCOND","CDXC5","QDXC5","R5_1","CRDPREV","AGE6584","GM","ALLRACE","RFDM","RFNO",
"2016","2016","NY","New York","MSCANCC","Eye Health Conditions","Glaucoma","Annual prevalence of treated glaucoma","Primary open-angle glaucoma","65-84 years","Female","All races","Diabetes","No","%","Crude Prevalence","0",,,"0","0.05","0","7600","36","TCOND","CDXC5","QDXC5","R5_2","CRDPREV","AGE6584","GF","ALLRACE","RFDM","RFNO","POINT (-75.54397043 42.82700103)"
"2016","2016","OK","Oklahoma","MSCANCC","Eye Health Conditions","Cataracts","Annual prevalence of treated cataracts","Posterior capsular opacity","65-84 years","Male","All races","Diabetes","No","%","Crude Prevalence","0.23",,,"0.03","0.81","0","900","40","TCOND","CDXC6","QDXC6","R6_4","CRDPREV","AGE6584","GM","ALLRACE","RFDM","RFNO","POINT (-97.52107021 35.47203136)"
"2016","2016","GA","Georgia","MSCANCC","Eye Health Conditions","Cataracts","Annual prevalence of treated cataracts","Senile cataract","65-84 years","Male","All races","Diabetes","No","%","Crude Prevalence","4.17",,,"3.51","4.91","100","3300","13","TCOND","CDXC6","QDXC6","R6_1","CRDPREV","AGE6584","GM","ALLRACE","RFDM","RFNO","POINT (-83.62758035 32.83968109)"
"2016","2016","US","National","MSCANCC","Service Utilization","Eye Exams","Proportion of patients who had an eye exam in selected year","By any provider type","0-17 years","Female","All races","Hypertension","Yes","%","Crude Prevalence","95.41",,,"94.89","95.88","6800","7100","59","TUTL","CUTLEX","QUTLEX","REXANY","CRDPREV","AGE017","GF","ALLRACE","RFHT","RFYES",
