"year","locationabbr","locationdesc","topictype","topicdesc","measuredesc","datasource","response","data_value_unit","data_value_type","data_value","data_value_footnote_symbol","data_value_footnote","data_value_std_err","low_confidence_limit","high_confidence_limit","sample_size","gender","race","age","education","geolocation","topictypeid","topicid","measureid","stratificationid1","stratificationid2","stratificationid3","stratificationid4","submeasureid","displayorder"
"2019","AL","Alabama","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","BRFSS",,"%","Percentage",,"*","Data in these cells have been suppressed because of a small sample size",,,,,"Overall","Asian/Pacific Islander","All Ages","All Grades","
,  
(32.84057112200048, -86.63186076199969)","BEH","150BEH","177SCU","1GEN","8AGE","3RAC","6EDU","BRF71","71"
"2019","AL","Alabama","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","BRFSS",,"%","Percentage","9.9",,,"1.7","6.6","13.2","582","Overall","All Races","Age 25 and Older","< 12th Grade","
,  
(32.84057112200048, -86.63186076199969)","BEH","150BEH","177SCU","1GEN","7AGE","6RAC","3EDU","BRF68","68"
"2019","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","20.4",,,"1.4","17.7","23.1","1699","Overall","African American","All Ages","All Grades","
,  
(32.84057112200048, -86.63186076199969)","BEH","100BEH","110CSA","1GEN","8AGE","1RAC","6EDU","BRF22","22"
"2019","AL","Alabama","Tobacco Use – Survey Data","Cessation (Adults)","Quit Attempt in Past Year Among Every Day Cigarette Smokers","BRFSS",,"%","Percentage","54.1",,,"3.2","47.9","60.3","431","Female","All Races","All Ages","All Grades","
,  
(32.84057112200048, -86.63186076199969)","BEH","101BEH","167QUA","3GEN","8AGE","6RAC","6EDU","BRF10","10"
"2019","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","28.3",,,"1.5","25.4","31.2","1393","Overall","All Races","25 to 44 Years","All Grades","
,  
(32.84057112200048, -86.63186076199969)","BEH","100BEH","110CSA","1GEN","2AGE","6RAC","6EDU","BRF23","23"
"2019","AL","Alabama","Tobacco Use – Survey Data","Cessation (Adults)","Percent of Former Smokers Among Ever Smokers","BRFSS",,"%","Percentage","54.5",,,"1.2","52.1","56.9","2926","Overall","All Races","All Ages","All Grades","
,  
(32.84057112200048, -86.63186076199969)","BEH","101BEH","169QUP","1GEN","8AGE","6RAC","6EDU","BRF05","5"
"2019","AL","Alabama","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Frequency of Use","BRFSS","Some Days","%","Percentage","40.8",,,"3.4","34.1","47.5","336","Overall","All Races","All Ages","All Grades","
,  
(32.84057112200048, -86.63186076199969)","BEH","150BEH","178SFU","1GEN","8AGE","6RAC","6EDU","BRF79","79"
"2019","AL","Alabama","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","User Status","BRFSS","Not Current","%","Percentage","93.8",,,"0.4","93","94.6","6750","Overall","All Races","All Ages","All Grades","
,  
(32.84057112200048, -86.63186076199969)","BEH","150BEH","179SUS","1GEN","8AGE","6RAC","6EDU","BRF81","81"
"2019","AL","Alabama","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","BRFSS",,"%","Percentage","4.6",,,"0.5","3.7","5.5","3982","Overall","All Races","Age 25 and Older","> 12th Grade","
,  
(32.84057112200048, -86.63186076199969)","BEH","150BEH","177SCU","1GEN","7AGE","6RAC","5EDU","BRF68","68"
"2019","AL","Alabama","Tobacco Use – Survey Data","Cessation (Adults)","Quit Attempt in Past Year Among Every Day Cigarette Smokers","BRFSS",,"%","Percentage","54.1",,,"2.2","49.7","58.5","816","Overall","All Races","All Ages","All Grades","
,  
(32.84057112200048, -86.63186076199969)","BEH","101BEH","167QUA","1GEN","8AGE","6RAC","6EDU","BRF08","8"
"2019","AL","Alabama","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","BRFSS",,"%","Percentage","2.7",,,"0.5","1.7","3.7","1697","Overall","African American","All Ages","All Grades","
,  
(32.84057112200048, -86.63186076199969)","BEH","150BEH","177SCU","1GEN","8AGE","1RAC","6EDU","BRF71","71"
"2019","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage",,"*","Data in these cells have been suppressed because of a small sample size",,,,,"Overall","Asian/Pacific Islander","All Ages","All Grades","
,  
(32.84057112200048, -86.63186076199969)","BEH","100BEH","110CSA","1GEN","8AGE","3RAC","6EDU","BRF22","22"
"2019","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","BRFSS","Some Days","%","Percentage","27.5",,,"1.7","24.2","30.8","1158","Overall","All Races","All Ages","All Grades","
,  
(32.84057112200048, -86.63186076199969)","BEH","100BEH","166SSP","1GEN","8AGE","6RAC","6EDU","BRF26","26"
"2019","AL","Alabama","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Frequency of Use","BRFSS","Every Day","%","Percentage","59.2",,,"3.4","52.5","65.9","336","Overall","All Races","All Ages","All Grades","
,  
(32.84057112200048, -86.63186076199969)","BEH","150BEH","178SFU","1GEN","8AGE","6RAC","6EDU","BRF78","78"
"2019","AL","Alabama","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","BRFSS",,"%","Percentage","9.8",,,"1.6","6.6","13","593","Overall","All Races","Age 20 and Older","< 12th Grade","
,  
(32.84057112200048, -86.63186076199969)","BEH","150BEH","177SCU","1GEN","6AGE","6RAC","3EDU","BRF68","68"
"2019","AL","Alabama","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","BRFSS",,"%","Percentage","4.7",,,"0.6","3.5","5.9","2586","Overall","All Races","65 Years and Older","All Grades","
,  
(32.84057112200048, -86.63186076199969)","BEH","150BEH","177SCU","1GEN","4AGE","6RAC","6EDU","BRF67","67"
"2019","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Former","%","Percentage","19.7",,,"0.8","18.1","21.3","4016","Female","All Races","All Ages","All Grades","
,  
(32.84057112200048, -86.63186076199969)","BEH","100BEH","165SSA","3GEN","8AGE","6RAC","6EDU","BRF28","28"
"2019","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","26.1",,,"1.3","23.5","28.7","1849","Overall","All Races","Age 25 and Older","12th Grade","
,  
(32.84057112200048, -86.63186076199969)","BEH","100BEH","110CSA","1GEN","7AGE","6RAC","4EDU","BRF24","24"
"2019","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","10.8",,,"0.8","9.2","12.4","2576","Overall","All Races","65 Years and Older","All Grades","
,  
(32.84057112200048, -86.63186076199969)","BEH","100BEH","110CSA","1GEN","4AGE","6RAC","6EDU","BRF23","23"
"2019","AL","Alabama","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Frequency of Use","BRFSS","Some Days","%","Percentage","57.5",,,"9.9","38.1","76.9","58","Female","All Races","All Ages","All Grades","
,  
(32.84057112200048, -86.63186076199969)","BEH","150BEH","178SFU","3GEN","8AGE","6RAC","6EDU","BRF79","79"
"2019","AL","Alabama","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","BRFSS",,"%","Percentage","7.2",,,"0.8","5.7","8.7","1936","Overall","All Races","Age 20 and Older","12th Grade","
,  
(32.84057112200048, -86.63186076199969)","BEH","150BEH","177SCU","1GEN","6AGE","6RAC","4EDU","BRF68","68"
"2019","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Former","%","Percentage","29.4",,,"1.1","27.3","31.5","2728","Male","All Races","All Ages","All Grades","
,  
(32.84057112200048, -86.63186076199969)","BEH","100BEH","165SSA","2GEN","8AGE","6RAC","6EDU","BRF28","28"
"2019","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Current","%","Percentage","18.3",,,"0.9","16.6","20","4016","Female","All Races","All Ages","All Grades","
,  
(32.84057112200048, -86.63186076199969)","BEH","100BEH","165SSA","3GEN","8AGE","6RAC","6EDU","BRF27","27"
"2019","AL","Alabama","Tobacco Use – Survey Data","Cessation (Adults)","Percent of Former Smokers Among Ever Smokers","BRFSS",,"%","Percentage","51.8",,,"1.7","48.4","55.2","1495","Female","All Races","All Ages","All Grades","
,  
(32.84057112200048, -86.63186076199969)","BEH","101BEH","169QUP","3GEN","8AGE","6RAC","6EDU","BRF07","7"
"2019","AL","Alabama","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","User Status","BRFSS","Current","%","Percentage","11.4",,,"0.8","9.9","12.9","2729","Male","All Races","All Ages","All Grades","
,  
(32.84057112200048, -86.63186076199969)","BEH","150BEH","179SUS","2GEN","8AGE","6RAC","6EDU","BRF80","80"
"2019","AL","Alabama","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","BRFSS",,"%","Percentage","8.3",,,"0.9","6.5","10.1","1392","Overall","All Races","25 to 44 Years","All Grades","
,  
(32.84057112200048, -86.63186076199969)","BEH","150BEH","177SCU","1GEN","2AGE","6RAC","6EDU","BRF67","67"
"2019","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","30.5",,,"6.4","17.9","43.1","98","Overall","American Indian/Alaska Native","All Ages","All Grades","
,  
(32.84057112200048, -86.63186076199969)","BEH","100BEH","110CSA","1GEN","8AGE","2RAC","6EDU","BRF22","22"
"2019","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","22.6",,,"1.6","19.4","25.8","977","Female","All Races","18 to 44 Years","All Grades","
,  
(32.84057112200048, -86.63186076199969)","BEH","100BEH","110CSA","3GEN","5AGE","6RAC","6EDU","BRF45","45"
"2019","AL","Alabama","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","BRFSS",,"%","Percentage","7.5",,,"0.5","6.4","8.6","4616","Overall","White","All Ages","All Grades","
,  
(32.84057112200048, -86.63186076199969)","BEH","150BEH","177SCU","1GEN","8AGE","5RAC","6EDU","BRF71","71"
"2019","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","19.8",,,"0.8","18.2","21.4","4612","Overall","White","All Ages","All Grades","
,  
(32.84057112200048, -86.63186076199969)","BEH","100BEH","110CSA","1GEN","8AGE","5RAC","6EDU","BRF22","22"
"2019","AL","Alabama","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","BRFSS",,"%","Percentage","7",,,"1.5","4.1","9.9","321","Overall","All Races","18 to 24 Years","All Grades","
,  
(32.84057112200048, -86.63186076199969)","BEH","150BEH","177SCU","1GEN","1AGE","6RAC","6EDU","BRF67","67"
"2019","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","BRFSS","Every Day","%","Percentage","74.9",,,"2.2","70.7","79.1","625","Female","All Races","All Ages","All Grades","
,  
(32.84057112200048, -86.63186076199969)","BEH","100BEH","166SSP","3GEN","8AGE","6RAC","6EDU","BRF25","25"
"2019","AL","Alabama","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","User Status","BRFSS","Current","%","Percentage","6.2",,,"0.4","5.4","7","6750","Overall","All Races","All Ages","All Grades","
,  
(32.84057112200048, -86.63186076199969)","BEH","150BEH","179SUS","1GEN","8AGE","6RAC","6EDU","BRF80","80"
"2019","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Former","%","Percentage","24.3",,,"0.7","23","25.6","6744","Overall","All Races","All Ages","All Grades","
,  
(32.84057112200048, -86.63186076199969)","BEH","100BEH","165SSA","1GEN","8AGE","6RAC","6EDU","BRF28","28"
"2019","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","35.9",,,"2.6","30.8","41","583","Overall","All Races","Age 25 and Older","< 12th Grade","
,  
(32.84057112200048, -86.63186076199969)","BEH","100BEH","110CSA","1GEN","7AGE","6RAC","3EDU","BRF24","24"
"2019","AL","Alabama","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","BRFSS",,"%","Percentage","5.8",,,"3.7","0","13.1","89","Overall","Hispanic","All Ages","All Grades","
,  
(32.84057112200048, -86.63186076199969)","BEH","150BEH","177SCU","1GEN","8AGE","4RAC","6EDU","BRF71","71"
"2019","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","14.9",,,"0.8","13.4","16.4","3981","Overall","All Races","Age 25 and Older","> 12th Grade","
,  
(32.84057112200048, -86.63186076199969)","BEH","100BEH","110CSA","1GEN","7AGE","6RAC","5EDU","BRF24","24"
"2019","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","18.3",,,"0.9","16.6","20","4016","Female","All Races","All Ages","All Grades","
,  
(32.84057112200048, -86.63186076199969)","BEH","100BEH","110CSA","3GEN","8AGE","6RAC","6EDU","BRF21","21"
"2019","AL","Alabama","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","User Status","BRFSS","Not Current","%","Percentage","98.4",,,"0.3","97.7","99.1","4021","Female","All Races","All Ages","All Grades","
,  
(32.84057112200048, -86.63186076199969)","BEH","150BEH","179SUS","3GEN","8AGE","6RAC","6EDU","BRF81","81"
"2019","AL","Alabama","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","BRFSS",,"%","Percentage","2",,,"0.7","0.6","3.4","974","Female","All Races","18 to 44 Years","All Grades","
,  
(32.84057112200048, -86.63186076199969)","BEH","150BEH","177SCU","3GEN","5AGE","6RAC","6EDU","BRF72","72"
"2019","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Never","%","Percentage","61.9",,,"1","59.9","63.9","4016","Female","All Races","All Ages","All Grades","
,  
(32.84057112200048, -86.63186076199969)","BEH","100BEH","165SSA","3GEN","8AGE","6RAC","6EDU","BRF29","29"
"2019","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","BRFSS","Some Days","%","Percentage","29.7",,,"2.6","24.7","34.7","533","Male","All Races","All Ages","All Grades","
,  
(32.84057112200048, -86.63186076199969)","BEH","100BEH","166SSP","2GEN","8AGE","6RAC","6EDU","BRF26","26"
"2019","AL","Alabama","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Frequency of Use","BRFSS","Every Day","%","Percentage","61.8",,,"3.5","54.9","68.7","278","Male","All Races","All Ages","All Grades","
,  
(32.84057112200048, -86.63186076199969)","BEH","150BEH","178SFU","2GEN","8AGE","6RAC","6EDU","BRF78","78"
"2019","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","20.2",,,"0.7","18.9","21.5","6744","Overall","All Races","All Ages","All Grades","
,  
(32.84057112200048, -86.63186076199969)","BEH","100BEH","110CSA","1GEN","8AGE","6RAC","6EDU","BRF20","20"
"2019","AL","Alabama","Tobacco Use – Survey Data","Cessation (Adults)","Percent of Former Smokers Among Ever Smokers","BRFSS",,"%","Percentage","56.8",,,"1.7","53.5","60.1","1431","Male","All Races","All Ages","All Grades","
,  
(32.84057112200048, -86.63186076199969)","BEH","101BEH","169QUP","2GEN","8AGE","6RAC","6EDU","BRF06","6"
"2019","AL","Alabama","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Frequency of Use","BRFSS","Every Day","%","Percentage","42.5",,,"9.9","23.1","61.9","58","Female","All Races","All Ages","All Grades","
,  
(32.84057112200048, -86.63186076199969)","BEH","150BEH","178SFU","3GEN","8AGE","6RAC","6EDU","BRF78","78"
"2019","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","BRFSS","Some Days","%","Percentage","25.1",,,"2.2","20.9","29.3","625","Female","All Races","All Ages","All Grades","
,  
(32.84057112200048, -86.63186076199969)","BEH","100BEH","166SSP","3GEN","8AGE","6RAC","6EDU","BRF26","26"
"2019","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Never","%","Percentage","55.5",,,"0.8","53.9","57.1","6744","Overall","All Races","All Ages","All Grades","
,  
(32.84057112200048, -86.63186076199969)","BEH","100BEH","165SSA","1GEN","8AGE","6RAC","6EDU","BRF29","29"
"2019","AL","Alabama","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","BRFSS",,"%","Percentage","7.8",,,"3.2","1.6","14","97","Overall","American Indian/Alaska Native","All Ages","All Grades","
,  
(32.84057112200048, -86.63186076199969)","BEH","150BEH","177SCU","1GEN","8AGE","2RAC","6EDU","BRF71","71"
"2019","AL","Alabama","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","BRFSS",,"%","Percentage","4.8",,,"0.5","3.9","5.7","4127","Overall","All Races","Age 20 and Older","> 12th Grade","
,  
(32.84057112200048, -86.63186076199969)","BEH","150BEH","177SCU","1GEN","6AGE","6RAC","5EDU","BRF68","68"
"2019","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Current","%","Percentage","20.2",,,"0.7","18.9","21.5","6744","Overall","All Races","All Ages","All Grades","
,  
(32.84057112200048, -86.63186076199969)","BEH","100BEH","165SSA","1GEN","8AGE","6RAC","6EDU","BRF27","27"
"2019","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","14.3",,,"0.7","12.9","15.7","4126","Overall","All Races","Age 20 and Older","> 12th Grade","
,  
(32.84057112200048, -86.63186076199969)","BEH","100BEH","110CSA","1GEN","6AGE","6RAC","5EDU","BRF24","24"
