"year","locationabbr","locationdesc","topictype","topicdesc","measuredesc","datasource","response","data_value_unit","data_value_type","data_value","data_value_footnote_symbol","data_value_footnote","data_value_std_err","low_confidence_limit","high_confidence_limit","sample_size","gender","race","age","education","geolocation","topictypeid","topicid","measureid","stratificationid1","stratificationid2","stratificationid3","stratificationid4","submeasureid","displayorder"
"2017","AZ","Arizona","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","Ever","%","Percentage","5.8",,,"1.2","3.5","8.1","670","Male","All Races","All Ages","Middle School","(34.86597028, -111.763811277)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","1EDU","YTS11","11"
"2017","AZ","Arizona","Tobacco Use – Survey Data","Cessation (Youth)","Percent of Current Smokers Who Want to Quit","YTS",,"%","Percentage",,"*","Data in these cells have been suppressed because of a small sample size",,,,,"Female","All Races","All Ages","Middle School","(34.86597028, -111.763811277)","BEH","105BEH","170CES","3GEN","8AGE","6RAC","1EDU","YTS03","3"
"2017","AZ","Arizona","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","Current","%","Percentage","2.4",,,"0.5","1.4","3.4","1346","Overall","All Races","All Ages","Middle School","(34.86597028, -111.763811277)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","1EDU","YTS07","7"
"2017","AZ","Arizona","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","Frequent","%","Percentage","0.2",,,"0.1","0","0.4","662","Female","All Races","All Ages","Middle School","(34.86597028, -111.763811277)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","1EDU","YTS12","12"
"2017","AZ","Arizona","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","Ever","%","Percentage","5.1",,,"0.8","3.6","6.6","1340","Overall","All Races","All Ages","Middle School","(34.86597028, -111.763811277)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","1EDU","YTS11","11"
"2017","AZ","Arizona","Tobacco Use – Survey Data","Cessation (Youth)","Quit Attempt in Past Year Among Current Cigarette Smokers","YTS",,"%","Percentage",,"*","Data in these cells have been suppressed because of a small sample size",,,,,"Male","All Races","All Ages","Middle School","(34.86597028, -111.763811277)","BEH","105BEH","169QUA","2GEN","8AGE","6RAC","1EDU","YTS05","5"
"2017","AZ","Arizona","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","Current","%","Percentage","1.8",,,"0.8","0.2","3.4","666","Male","All Races","All Ages","Middle School","(34.86597028, -111.763811277)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","1EDU","YTS10","10"
"2017","AZ","Arizona","Tobacco Use – Survey Data","Cessation (Youth)","Percent of Current Smokers Who Want to Quit","YTS",,"%","Percentage",,"*","Data in these cells have been suppressed because of a small sample size",,,,,"Male","All Races","All Ages","Middle School","(34.86597028, -111.763811277)","BEH","105BEH","170CES","2GEN","8AGE","6RAC","1EDU","YTS02","2"
"2017","AZ","Arizona","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","Ever","%","Percentage","4.4",,,"1.4","1.6","7.2","663","Female","All Races","All Ages","Middle School","(34.86597028, -111.763811277)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","1EDU","YTS11","11"
"2017","AZ","Arizona","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","Frequent","%","Percentage","0.3",,,"0.2","0","0.7","1346","Overall","All Races","All Ages","Middle School","(34.86597028, -111.763811277)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","1EDU","YTS09","9"
