"id","full_address","latitude","longitude","status","applicant_date","issue_date","company_name","contractor_name","type_of_dewatering","location_of_dewatering","description_of_dewatering","discharge_rate","end_date","dewatering_permit_number","mwra_sewer_use_discharge","source_of_discharge","start_date"
"191927","28 Dewolfe St, Cambridge, MA 02138","42.3694","-71.1167","Active","2022-08-24T00:00:00.000","2022-09-01","Bond Brothers","C-48","Construction Activities","Separated Storm Drain","Sump pumps within utility tunnel repair excavation, which will run via hoses to a dewatering tank adjacent to the work area. &nbsp;Sediment controls within tank and bag filters/chemical/pH treatment system will be implemented to monitor discharge via hose","150","2022-11-11T00:00:00.000","See attached H&A memo","","Residential","2022-08-31T00:00:00.000"
"167409","36 Hampshire St, Cambridge, MA 02139","42.3663","-71.092","Active","2022-03-22T00:00:00.000","2022-08-24","Sea-Dar Construction","C-721","Construction Activities","Sanitary or Combined Sewer","Dewatering during excavation for foundation of the building","50","2023-03-31T00:00:00.000","","","Commercial","2022-04-01T00:00:00.000"
"185067","325 Main St, Cambridge, MA 02142","42.3626","-71.087","Active","2022-07-08T00:00:00.000","2022-07-21","Turner Construction ","C-28","Construction Activities","Separated Storm Drain","Periodic dewatering of elevator pit Hhole during rain events and discharge of rain water and ground water during the construction of the building.","40","2024-01-10T00:00:00.000","MAR100450","","Commercial","2022-08-01T00:00:00.000"
"172592","100 Cambridgeside Pl, Cambridge, MA 02141","42.3691","-71.0771","Active","2022-04-27T00:00:00.000","2022-06-06","John Moriarty and Associates","C-98","Construction Activities","Sanitary or Combined Sewer","Dewatering will be conducted via depressurization wells installed within the basement of the<br>garage.","150","2023-04-01T00:00:00.000","","09409374","Industrial","2022-04-27T00:00:00.000"
"160710","402 Rindge Ave, Cambridge, MA 02140","42.3931","-71.14","Active","2022-01-25T00:00:00.000","2022-05-12","Dellbrook JKS","C-313","Construction Activities","Separated Storm Drain","Groundwater and standing water pumped through bag filters and into settling tank before being pumped into stormwater system","25","2023-05-09T00:00:00.000","","","Residential","2022-05-09T00:00:00.000"
"166416","301 Vassar St, Cambridge, MA 02139","42.3555","-71.1045","Active","2022-03-15T00:00:00.000","2022-03-30","John Moriarty and Associates","C-98","Construction Activities","Separated Storm Drain","Dewatering will be conducted using a frac tank and bag filters","150","2023-03-21T00:00:00.000","MAG911027","","Commercial","2022-03-21T00:00:00.000"
"164909","55 Spinelli Pl, Cambridge, MA 02138","42.3917","-71.1537","Active","2022-03-04T00:00:00.000","2022-03-24","Sea-Dar Construction","C-721","Construction Activities","Separated Storm Drain","Dewatering operation during construction of new 55 spinelli place building. Water to be treated, and discharged to city storm water system","200","2022-11-30T00:00:00.000","","","Commercial","2022-03-29T00:00:00.000"
"148577","176 River St, Cambridge, MA 02139","42.3633","-71.11","Active","2021-10-06T00:00:00.000","2021-10-15","N.A. Manosh Corp","C-628","Construction Activities","Separated Storm Drain","Drilling activities will use a deverter to send to frac tank and then through filters to storm drain.","250","2021-10-29T00:00:00.000","MAG911019","","Commercial","2021-10-12T00:00:00.000"
"110947","600 Main St, Cambridge, MA 02139","42.3628","-71.0927","Active","2021-03-09T00:00:00.000","2021-09-14","Consigli Construction","C-66","Construction Activities","Sanitary or Combined Sewer","We will be dewatering for two story below grade foundation system during construction operations until permanent systems in place. A series of sediment tanks and filtration systems will be put in place as well.&nbsp;","50","2022-12-31T00:00:00.000","","","Commercial","2021-09-01T00:00:00.000"
"138739","197 Vassal Ln, Cambridge, MA 02138","42.3841","-71.1397","Active","2021-08-13T00:00:00.000","2021-08-26","W.T. Rich Co.","C-202","Construction Activities","Separated Storm Drain","As per the attached Dewatering Plan (as reviewed and approved by CDM Smith (geotechnical engineer for the City of Cambridge)), construction related water management for discharge relating to groundwater and rainwater.&nbsp;","100","2025-09-01T00:00:00.000","","","Commercial","2021-11-02T00:00:00.000"
"136082","40 Thorndike St, Cambridge, MA 02141","42.3695","-71.0796","Active","2021-07-27T00:00:00.000","2021-08-23","John Moriarty and Associates","C-98","Construction Activities","Separated Storm Drain","Removal of ground water to facilitate concrete foundation construction activities","25","2023-08-31T00:00:00.000","MAR000598979","","Commercial","2021-08-03T00:00:00.000"
"133298","101 Smith Pl, Cambridge, MA 02138","42.393","-71.151","Active","2021-07-14T00:00:00.000","2021-08-09","The Davis Companies","C-624","Construction Activities","Separated Storm Drain","Construction related dewatering under NPDES RGP and MCP Release Abatement Measure (RAM)","200","2022-11-22T00:00:00.000","MAG910983","","Industrial","2021-07-20T00:00:00.000"
"127179","441 Morgan Ave, Cambridge, MA 02141","42.3714","-71.0744","Active","2021-06-15T00:00:00.000","2021-07-02","John Moriarty and Associates","C-98","Construction Activities","Separated Storm Drain","Dewatering associated with construction activities - slurry wall install, mass excavation, etc.&nbsp;","50","2023-09-30T00:00:00.000","MAR1003D4","","Commercial","2021-07-02T00:00:00.000"
"120744","201 Amherst St, Cambridge, MA 02139","42.3549","-71.1025","Active","2021-05-11T00:00:00.000","2021-06-14","Lee Kennedy co","C-69","Construction Activities","Separated Storm Drain","Deliver 2 sedimentation tanks on site. 2 "" pumps pumping water out of excavation and discharging into Sedimentation &nbsp;tanks. Then the Sedimentation&nbsp; tanks will discharge into existing storm drain.","200","2023-04-01T00:00:00.000","MAG910970","","Commercial","2021-06-01T00:00:00.000"
"110943","87 Cambridgepark Dr, Cambridge, MA 02140","42.3955","-71.1447","Active","2021-03-08T00:00:00.000","2021-04-06","A. A. Will Corporation","C-63","Construction Activities","Separated Storm Drain","Using sump pits to dewater garage foundation excavation and utility excavation","50","2022-11-01T00:00:00.000","MAR1002UP","","Commercial","2021-04-06T00:00:00.000"
"97738","35 Berkshire St, Cambridge, MA 02141","42.3691","-71.0917","Complete","2020-10-27T00:00:00.000","2020-10-27","Bostonian Investment Realty Group LLC","C-454","Construction Activities","Separated Storm Drain","Excavation Hole Contain Rain Water <br><br>","20","2021-06-30T00:00:00.000","","","Residential","2020-10-27T00:00:00.000"
"60216","55 Wheeler St, Cambridge, MA 02138","42.3905","-71.1444","Active","2019-11-08T00:00:00.000","2020-09-30","Dellbrook JKS","C-313","Construction Activities","Separated Storm Drain","Construction dewatering will include piping and discharging into storm drains located along Wheeler<br>Street. One route flows north from Wheeler. Street and discharges to outfall D45OF0000. The other route flows west north of the site and flows north of ","50","2023-02-26T00:00:00.000","","","Commercial","2019-11-08T00:00:00.000"
"65817","151 North First Street, Cambridge, MA 02141","42.372","-71.0758","Active","2020-01-31T00:00:00.000","2020-02-14","John Moriarty and Associates","C-98","Construction Activities","Separated Storm Drain","Construction site excavation dewatering after being filtered in treatment equipment.","15","2022-04-08T00:00:00.000","MAG910888","","Commercial","2020-02-11T00:00:00.000"
"64446","1 East Street, Cambridge MA","42.3709","-71.0757","Active","2020-01-16T00:00:00.000","2020-01-23","GLXConstructors","C-62","Construction Activities","Separated Storm Drain","GLXC will be installing micropile foundations underneath the existing MBTA viaduct. Water for drilling operations will be provided by a City of Cambridge hydrant. The drilling operation will be recycling water but may generate more water than needed. GLXC","150","2022-07-31T00:00:00.000","EPA CGP MAR10017Z","","Commercial","2018-04-05T00:00:00.000"
"58381","750 Main St, Cambridge, MA 02139","42.3631","-71.0962","Active","2019-10-11T00:00:00.000","2020-01-17","Consigli Construction","C-66","Construction Activities","Sanitary or Combined Sewer","Localized groundwater cutoff will be achieved in the proposed building footprint through the slurry wall excavation support system. The slurry wall is proposed to extend to a minimum depth of 15 feet below the nearest adjacent perimeter footing subgrade c","50","2021-12-31T00:00:00.000","","","Commercial","2019-10-29T00:00:00.000"
"52069","325 Main St, Cambridge, MA 02142","42.3626","-71.087","Active","2019-07-11T00:00:00.000","2020-01-08","Turner Construction ","C-28","Construction Activities","Separated Storm Drain","Periodic dewatering of foundation hole during rain events and discharge of rain water during the construction of the building.","40","2021-11-02T00:00:00.000","MAR1001T9","","Commercial","2019-08-06T00:00:00.000"
"59941","266 Massachusetts Ave, Cambridge, MA 02139","42.3617","-71.0981","Active","2019-11-06T00:00:00.000","2019-12-30","Groundwater & Environmental Services, Inc.","C-309","Construction Activities","Separated Storm Drain","Groundwater will be removed from the site during UST replacement activities and directed in to a frac tank. &nbsp;The groundwater will then be treated through sediment filters (bag filters) and two (2) 2,000-lb liquid-phase granular activated carbon vesse","100","2020-04-30T00:00:00.000","","","Commercial","2019-12-09T00:00:00.000"
"58222","1557 Massachusetts Ave, Cambridge, MA 02138","42.3782","-71.1192","Active","2019-10-10T00:00:00.000","2019-12-23","James W. Flett Co., Inc.","C-60","Construction Activities","Sanitary or Combined Sewer","Excavation for elevator pit and for separating sewer and drainage laterals","30","2020-12-31T00:00:00.000","","Pending- submitted to CPWD","Commercial","2019-11-15T00:00:00.000"
