"domain","dataset_fields","frequency","published_version_name","category","name","u_id","owner_uid","api_endpoint","parent_uid","special_use_disclaimer","public","routing_approval","last_update_date_data","license","derived_view","creation_date","dataset_link","keywords","owner","data_provided_by","source_link","visits","contactemail","type","provenance","description","downloads","publishing_department","published_version_uid","publication_stage"
"data.oaklandca.gov",,,,"Equity Indicators","Equity Background","tn2z-rnrc","5kuu-fdze","https://data.oaklandca.gov/resource/tn2z-rnrc.json",,,"true",,"2018-07-25T18:18:00.000Z",,"false","2018-07-25T18:18:00.000Z","https://data.oaklandca.gov/d/tn2z-rnrc","equity,race,report,equity indicators,racial equity oakland,equity data,racial equity reports,oakland","Richard J. Luna",,,"943",,"story","official","Oakland has a long history of activism around issues of justice and equity. Both oppression and this resistance to oppression have shaped the city’s past and the lives of its residents to this day. It is, therefore, not surprising that Oakland was chosen in 2017 to be among the first cohort of five cities to develop local Equity Indicators tools in partnership with the City University of New York’s Institute for State and Local Governance (CUNY ISLG) and with funding from the Rockefeller Foundation.","0",,,"published"
"data.oaklandca.gov",,,,"Equity Indicators","Equity Overview","vgam-uuia","5kuu-fdze","https://data.oaklandca.gov/resource/vgam-uuia.json",,,"true",,"2018-07-25T17:07:00.000Z",,"false","2018-07-25T17:07:00.000Z","https://data.oaklandca.gov/d/vgam-uuia","equity,race,report,equity indicators,racial equity oakland,equity data,racial equity reports,oakland","Richard J. Luna",,,"2068",,"story","official","Oakland has a long history of activism around issues of inequity and social justice. It is, therefore, not surprising that Oakland was chosen in 2017 to be among the first cohort of five cities to develop local Equity Indicators tools in partnership with the City University of New York’s Institute for State and Local Governance (CUNY ISLG) and with funding from the Rockefeller Foundation.","0",,,"published"
"data.oaklandca.gov",,,,"Equity Indicators","Equity Methodology","e2tb-ksm9","5kuu-fdze","https://data.oaklandca.gov/resource/e2tb-ksm9.json",,,"true",,"2018-07-25T18:33:00.000Z",,"false","2018-07-25T18:33:00.000Z","https://data.oaklandca.gov/d/e2tb-ksm9","equity,race,report,equity indicators,racial equity oakland,equity data,racial equity reports,oakland","Richard J. Luna",,,"1870",,"story","official","The Oakland Equity Indicators framework is structured at four levels: Citywide, Theme, Topic, and Indicator. The Citywide framework consists of six Themes that cover broad areas of people’s lives: 1-Economy, 2-Education, 3-Public Health, 4-Housing, 5-Public Safety, and 6-Neighborhood and Civic Life. These Themes are not exhaustive, but were chosen based on areas of inequity in Oakland.","0",,,"published"
"data.oaklandca.gov",,,,"Equity Indicators","Employment","f9u6-zi33","5kuu-fdze","https://data.oaklandca.gov/resource/f9u6-zi33.json",,,"true",,"2018-07-16T21:31:00.000Z",,"false","2018-07-16T21:31:00.000Z","https://data.oaklandca.gov/d/f9u6-zi33","equity,race,report,equity indicators,racial equity oakland,equity data,racial equity reports,oakland,economy,employment","Richard J. Luna",,,"1926",,"story","official","The Employment Topic includes three Indicators that measure participation in the workforce, an essential component of economic wellbeing. The first Indicator in this Topic measures disparities in the rate of disconnectedness from school or work among young people ages 16 to 24 between African Americans and Asians. The second Indicator measures disparities in labor force participation, while the third Indicator focuses on disparities in unemployment, both between African American and White Oaklanders.","0",,,"published"
"data.oaklandca.gov",,,,"Equity Indicators","Transportation and Infrastructure","v3qw-bkhx","b6sx-5aq2","https://data.oaklandca.gov/resource/v3qw-bkhx.json",,,"true",,"2018-07-12T19:56:00.000Z",,"false","2018-07-12T19:56:00.000Z","https://data.oaklandca.gov/d/v3qw-bkhx","equity,race,report,equity indicators,racial equity oakland,equity data,racial equity reports,oakland,neighborhood,civic life,transportation,infrastructure","Kevin Donohue",,,"1524","","story","official","The three Indicators in the Transportation and Infrastructure Topic measure the different ways Oaklanders travel in the city. The first Indicator measures racial and ethnic disparities in car access, which is important due to the heavy reliance on cars for commuting to work, school, and other places. The second Indicator measures the frequency of buses along each segment of the network and compares majority non-White/mixed and majority African American census tracts. The third Indicator is a citywide measurement of curb ramps that are accessible to individuals with limited mobility, including seniors and those with physical disabilities.","0",,,"published"
"data.oaklandca.gov",,,,"Equity Indicators","Civic Engagement","trf5-btfx","b6sx-5aq2","https://data.oaklandca.gov/resource/trf5-btfx.json",,,"true",,"2018-07-12T19:51:00.000Z",,"false","2018-07-12T19:51:00.000Z","https://data.oaklandca.gov/d/trf5-btfx","equity,race,report,equity indicators,racial equity oakland,equity data,racial equity reports,oakland,neighborhood,civic life,civic engagement","Kevin Donohue",,,"1108",,"story","official","The Civic Engagement Topic measures three different aspects of an engaged community working to improve conditions and collectively shape the future of Oakland. The first Indicator compares the percents of drains that have been adopted in majority Asian and majority White census tracts through the Adopt a Drain program. The second Indicator compares voter turnout rates among residents in Council District 7 and Council District 1. Finally, the third Indicator compares the percent of the population that is Spanish-speaking with limited English proficiency (LEP) and the percent of city public contact position (PCP) employees that are bilingual in Spanish and English to ensure that LEP status does not inhibit access to city services.","0",,,"published"
"data.oaklandca.gov",,,,"Equity Indicators","Environmental Health","ht6v-tu2n","b6sx-5aq2","https://data.oaklandca.gov/resource/ht6v-tu2n.json",,,"true",,"2018-07-12T19:52:00.000Z",,"false","2018-07-12T19:52:00.000Z","https://data.oaklandca.gov/d/ht6v-tu2n","equity,race,report,equity indicators,racial equity oakland,equity data,racial equity reports,oakland,neighborhood,civic life,environmental health","Kevin Donohue",,,"1173",,"story","official","A safe, clean, and healthy environment is a key component of neighborhood quality. The three Indicators in this Topic explored different attributes of neighborhoods that have an impact on resident health. The first Indicator compared park quality in Council District 1 and Council District 7. The second Indicator compared the rates of service request for illegal dumping in majority Latino and majority White census tracts. The third Indicator compared the pollution burden score in majority Asian and majority White census tracts.","0",,,"published"
"data.oaklandca.gov",,,,"Equity Indicators","Built Environment","s9rj-xdjg","b6sx-5aq2","https://data.oaklandca.gov/resource/s9rj-xdjg.json",,,"true",,"2018-07-12T19:49:00.000Z",,"false","2018-07-12T19:49:00.000Z","https://data.oaklandca.gov/d/s9rj-xdjg","equity,race,report,equity indicators,racial equity oakland,equity data,racial equity reports,oakland,neighborhood,civic life,built environment","Kevin Donohue",,,"1322",,"story","official","The Built Environment Topic includes three Indicators that measure the safety, resilience, and quality of Oakland neighborhoods. All three of these Indicators measure geographic disparities based on the majority race/ethnicity of census tracts. The first Indicator in this Topic measures disparities in the location of streets where there have been a high number of pedestrian injuries. The second Indicator measures disparities in the location of soft story buildings, which are prone to collapse in the event of an earthquake. The third Indicator measures disparities in the location of residential addresses that have been vacant for two years or more.","0",,,"published"
"data.oaklandca.gov",,,,"Equity Indicators","Mortality","34sv-75nz","b6sx-5aq2","https://data.oaklandca.gov/resource/34sv-75nz.json",,,"true",,"2018-07-11T21:52:00.000Z",,"false","2018-07-11T21:52:00.000Z","https://data.oaklandca.gov/d/34sv-75nz","equity,race,report,equity indicators,racial equity oakland,equity data,racial equity reports,oakland,public health,mortality","Kevin Donohue",,,"1714",,"story","official","Mortality is a widely recognized measure of population health. This Topic includes an Indicator on infant mortality, which is particularly important to public health and relates to other health outcomes, including access to care. The other two Indicators in this Topic, life expectancy and premature death, reveal disparities in how long individuals are expected to live and whether they are able to meet those expectations. In all three Indicators, African Americans have the worst outcomes.","0",,,"published"
"data.oaklandca.gov",,,,"Equity Indicators","Child Health","2gyp-zckr","b6sx-5aq2","https://data.oaklandca.gov/resource/2gyp-zckr.json",,,"true",,"2018-07-11T21:45:00.000Z",,"false","2018-07-11T21:45:00.000Z","https://data.oaklandca.gov/d/2gyp-zckr","equity,race,report,equity indicators,racial equity oakland,equity data,racial equity reports,oakland,public health,child health","Kevin Donohue",,,"1294",,"story","official","Wellness, physical activity, and nutrition are essential for children as they prepare for a healthy lifestyle and positive health outcomes as adults. The Child Health Topic includes three Indicators that measure different aspects of child health and wellness: childhood asthma emergency department visits, physical fitness, and SNAP recipiency. The first Indicator measures asthma-related emergency department visits and is related to the environmental and housing conditions that affect children’s health. The second Indicator, physical fitness, a measure of student fitness levels assessed in schools, tracks physical aptitude and activity. The third Indicator, SNAP recipiency, shows whether families have adequate income to provide healthy food for their children.","0",,,"published"
"data.oaklandca.gov",,,,"Equity Indicators","Community Stressors","2hrw-adzf","b6sx-5aq2","https://data.oaklandca.gov/resource/2hrw-adzf.json",,,"true",,"2018-07-11T21:32:00.000Z",,"false","2018-07-11T21:32:00.000Z","https://data.oaklandca.gov/d/2hrw-adzf","equity,race,report,equity indicators,racial equity oakland,equity data,racial equity reports,oakland,public safety,community stressors","Kevin Donohue",,,"2419",,"story","official","The Community Stressors Topic includes three Indicators that measure racial and ethnic disparities in domestic violence, homicides, and juvenile felony arrests. The first Indicator measures disparities in domestic violence victimization between African Americans and Asians. The second Indicator measures disparities in homicides between African Americans and Asians. The third Indicator measures disparities in juvenile felony arrests between African Americans and Whites.","0",,,"published"
"data.oaklandca.gov",,,,"Equity Indicators","Staffing","q4tj-jw9n","b6sx-5aq2","https://data.oaklandca.gov/resource/q4tj-jw9n.json",,,"true",,"2018-07-11T21:30:00.000Z",,"false","2018-07-11T21:30:00.000Z","https://data.oaklandca.gov/d/q4tj-jw9n","equity,race,report,equity indicators,racial equity oakland,equity data,racial equity reports,oakland,public safety,staffing","Kevin Donohue",,,"2331",,"story","official","The Staffing Topic includes three Indicators that measure racial and ethnic disparities in OPD sworn staff representation, attrition from academy, and attrition from field training. The first Indicator measures disparities in how well OPD sworn staff represent the demographics of Oakland, specifically between Whites and African Americans. The second Indicator measures disparities in attrition from academy between African Americans and Whites. The third Indicator measures disparities in attrition from field training between Latinos/Asians and Whites.","0",,,"published"
