"entity_name","fiscal_year","entity_id","estimated_population","field_type","category","line_description","value","city_state"
"Adelanto","2014","1128","32511","EXP","Expenditures","Airport Enterprise_Total Expenses","0","Adelanto, CA"
"Adelanto","2014","1128","32511","EXP","Expenditures","Electric Enterprise_Total Expenses","0","Adelanto, CA"
"Adelanto","2014","1128","32511","EXP","Expenditures","Gas Enterprise_Total Expenses","0","Adelanto, CA"
"Adelanto","2014","1128","32511","EXP","Expenditures","Sewer Enterprise_Total Expenses","0","Adelanto, CA"
"Adelanto","2014","1128","32511","EXP","Expenditures","Transit Enterprise_Total Expenses",,"Adelanto, CA"
"Adelanto","2014","1128","32511","EXP","Expenditures","Water Enterprise_Total Expenses","0","Adelanto, CA"
"Adelanto","2014","1128","32511","EXP","Expenditures","Other Enterprise_Total Expenses","0","Adelanto, CA"
"Adelanto","2014","1128","32511","EXP","Expenditures","Total Expenditures_General Government","3067352","Adelanto, CA"
"Adelanto","2014","1128","32511","EXP","Expenditures","Total Expenditures_Public Safety","8031438","Adelanto, CA"
"Adelanto","2014","1128","32511","EXP","Expenditures","Total Expenditures_Transportation","1538640","Adelanto, CA"
"Adelanto","2014","1128","32511","EXP","Expenditures","Total Expenditures_Community Development","796756","Adelanto, CA"
"Adelanto","2014","1128","32511","EXP","Expenditures","Total Expenditures_Health","0","Adelanto, CA"
"Adelanto","2014","1128","32511","EXP","Expenditures","Total Expenditures_Culture and Leisure","125886","Adelanto, CA"
"Adelanto","2014","1128","32511","EXP","Expenditures","Total Expenditures_Public Utilities","0","Adelanto, CA"
"Adelanto","2014","1128","32511","EXP","Expenditures","Total Expenditures_Other","0","Adelanto, CA"
"Agoura Hills","2014","1129","20625","EXP","Expenditures","Airport Enterprise_Total Expenses","0","Agoura Hills, CA"
"Agoura Hills","2014","1129","20625","EXP","Expenditures","Electric Enterprise_Total Expenses","0","Agoura Hills, CA"
"Agoura Hills","2014","1129","20625","EXP","Expenditures","Gas Enterprise_Total Expenses","0","Agoura Hills, CA"
"Agoura Hills","2014","1129","20625","EXP","Expenditures","Sewer Enterprise_Total Expenses","0","Agoura Hills, CA"
"Agoura Hills","2014","1129","20625","EXP","Expenditures","Transit Enterprise_Total Expenses","1008024","Agoura Hills, CA"
"Agoura Hills","2014","1129","20625","EXP","Expenditures","Water Enterprise_Total Expenses","0","Agoura Hills, CA"
"Agoura Hills","2014","1129","20625","EXP","Expenditures","Other Enterprise_Total Expenses","95020","Agoura Hills, CA"
"Agoura Hills","2014","1129","20625","EXP","Expenditures","Total Expenditures_General Government","4741078","Agoura Hills, CA"
"Agoura Hills","2014","1129","20625","EXP","Expenditures","Total Expenditures_Public Safety","3878655","Agoura Hills, CA"
"Agoura Hills","2014","1129","20625","EXP","Expenditures","Total Expenditures_Transportation","6814826","Agoura Hills, CA"
"Agoura Hills","2014","1129","20625","EXP","Expenditures","Total Expenditures_Community Development","3170444","Agoura Hills, CA"
"Agoura Hills","2014","1129","20625","EXP","Expenditures","Total Expenditures_Health","95020","Agoura Hills, CA"
"Agoura Hills","2014","1129","20625","EXP","Expenditures","Total Expenditures_Culture and Leisure","4689593","Agoura Hills, CA"
"Agoura Hills","2014","1129","20625","EXP","Expenditures","Total Expenditures_Public Utilities","0","Agoura Hills, CA"
"Agoura Hills","2014","1129","20625","EXP","Expenditures","Total Expenditures_Other","0","Agoura Hills, CA"
"Alameda","2014","1130","75988","EXP","Expenditures","Airport Enterprise_Total Expenses","0","Alameda, CA"
"Alameda","2014","1130","75988","EXP","Expenditures","Electric Enterprise_Total Expenses","47699344","Alameda, CA"
"Alameda","2014","1130","75988","EXP","Expenditures","Gas Enterprise_Total Expenses","0","Alameda, CA"
"Alameda","2014","1130","75988","EXP","Expenditures","Sewer Enterprise_Total Expenses","5336886","Alameda, CA"
"Alameda","2014","1130","75988","EXP","Expenditures","Transit Enterprise_Total Expenses",,"Alameda, CA"
"Alameda","2014","1130","75988","EXP","Expenditures","Water Enterprise_Total Expenses","0","Alameda, CA"
"Alameda","2014","1130","75988","EXP","Expenditures","Other Enterprise_Total Expenses","6752979","Alameda, CA"
"Alameda","2014","1130","75988","EXP","Expenditures","Total Expenditures_General Government","20203026","Alameda, CA"
"Alameda","2014","1130","75988","EXP","Expenditures","Total Expenditures_Public Safety","55096003","Alameda, CA"
"Alameda","2014","1130","75988","EXP","Expenditures","Total Expenditures_Transportation","13183764","Alameda, CA"
"Alameda","2014","1130","75988","EXP","Expenditures","Total Expenditures_Community Development","10864987","Alameda, CA"
"Alameda","2014","1130","75988","EXP","Expenditures","Total Expenditures_Health","5255289","Alameda, CA"
"Alameda","2014","1130","75988","EXP","Expenditures","Total Expenditures_Culture and Leisure","19997678","Alameda, CA"
"Alameda","2014","1130","75988","EXP","Expenditures","Total Expenditures_Public Utilities","50213755","Alameda, CA"
"Alameda","2014","1130","75988","EXP","Expenditures","Total Expenditures_Other","0","Alameda, CA"
"Albany","2014","1131","18472","EXP","Expenditures","Airport Enterprise_Total Expenses","0","Albany, CA"
"Albany","2014","1131","18472","EXP","Expenditures","Electric Enterprise_Total Expenses","0","Albany, CA"
"Albany","2014","1131","18472","EXP","Expenditures","Gas Enterprise_Total Expenses","0","Albany, CA"
"Albany","2014","1131","18472","EXP","Expenditures","Sewer Enterprise_Total Expenses","2979554","Albany, CA"
"Albany","2014","1131","18472","EXP","Expenditures","Transit Enterprise_Total Expenses",,"Albany, CA"
"Albany","2014","1131","18472","EXP","Expenditures","Water Enterprise_Total Expenses","0","Albany, CA"
"Albany","2014","1131","18472","EXP","Expenditures","Other Enterprise_Total Expenses","0","Albany, CA"
"Albany","2014","1131","18472","EXP","Expenditures","Total Expenditures_General Government","3100358","Albany, CA"
"Albany","2014","1131","18472","EXP","Expenditures","Total Expenditures_Public Safety","10627861","Albany, CA"
"Albany","2014","1131","18472","EXP","Expenditures","Total Expenditures_Transportation","6544044","Albany, CA"
"Albany","2014","1131","18472","EXP","Expenditures","Total Expenditures_Community Development","376065","Albany, CA"
"Albany","2014","1131","18472","EXP","Expenditures","Total Expenditures_Health","2991860","Albany, CA"
"Albany","2014","1131","18472","EXP","Expenditures","Total Expenditures_Culture and Leisure","3221819","Albany, CA"
"Albany","2014","1131","18472","EXP","Expenditures","Total Expenditures_Public Utilities","0","Albany, CA"
"Albany","2014","1131","18472","EXP","Expenditures","Total Expenditures_Other","0","Albany, CA"
"Alhambra","2014","1132","84697","EXP","Expenditures","Airport Enterprise_Total Expenses","0","Alhambra, CA"
"Alhambra","2014","1132","84697","EXP","Expenditures","Electric Enterprise_Total Expenses","0","Alhambra, CA"
"Alhambra","2014","1132","84697","EXP","Expenditures","Gas Enterprise_Total Expenses","0","Alhambra, CA"
"Alhambra","2014","1132","84697","EXP","Expenditures","Sewer Enterprise_Total Expenses","1866799","Alhambra, CA"
"Alhambra","2014","1132","84697","EXP","Expenditures","Transit Enterprise_Total Expenses","3696912","Alhambra, CA"
"Alhambra","2014","1132","84697","EXP","Expenditures","Water Enterprise_Total Expenses","13636582","Alhambra, CA"
"Alhambra","2014","1132","84697","EXP","Expenditures","Other Enterprise_Total Expenses","17837920","Alhambra, CA"
"Alhambra","2014","1132","84697","EXP","Expenditures","Total Expenditures_General Government","5886869","Alhambra, CA"
"Alhambra","2014","1132","84697","EXP","Expenditures","Total Expenditures_Public Safety","41859073","Alhambra, CA"
"Alhambra","2014","1132","84697","EXP","Expenditures","Total Expenditures_Transportation","13870502","Alhambra, CA"
"Alhambra","2014","1132","84697","EXP","Expenditures","Total Expenditures_Community Development","6572315","Alhambra, CA"
"Alhambra","2014","1132","84697","EXP","Expenditures","Total Expenditures_Health","11028484","Alhambra, CA"
"Alhambra","2014","1132","84697","EXP","Expenditures","Total Expenditures_Culture and Leisure","10183304","Alhambra, CA"
"Alhambra","2014","1132","84697","EXP","Expenditures","Total Expenditures_Public Utilities","14182401","Alhambra, CA"
"Alhambra","2014","1132","84697","EXP","Expenditures","Total Expenditures_Other","0","Alhambra, CA"
