"registration_account","company","tax_type","address_line_1","address_line_2","city","state","zip_code","location"
"11118701","1492 INC PREMIER CAPITOL CIGAR","TOBACCO TAX / CIGARETTE FLOOR TAX","668 N. COAST HWY, STE. 230",,"LAGUNA BEACH","CA","92651","POINT (-117.794843 33.546466)"
"11118701","1492 INC PREMIER CAPITOL CIGAR","TOBACCO TAX / WHOLESALER QUARTERLY","668 N. COAST HWY, STE. 230",,"LAGUNA BEACH","CA","92651","POINT (-117.794843 33.546466)"
"21003667","4 M OIL INC.","TOBACCO TAX / OTP FLOOR TAX","11201 W CERMAK RD",,"WESTCHESTER","IL","60154 - 5706","POINT (-87.901992 41.848089)"
"21003667","4 M OIL INC.","TOBACCO TAX / CIGARETTE FLOOR TAX","11201 W CERMAK RD",,"WESTCHESTER","IL","60154 - 5706","POINT (-87.901992 41.848089)"
"21004245","92 SMOKE & VAPE INC","TOBACCO TAX / CIGARETTE FLOOR TAX","1703 W ALGONQUIN RD",,"MOUNT PROSPECT","IL","60056 - 5401","POINT (-87.960934 42.035804)"
"21004245","92 SMOKE & VAPE INC","TOBACCO TAX / OTP FLOOR TAX","1703 W ALGONQUIN RD",,"MOUNT PROSPECT","IL","60056 - 5401","POINT (-87.960934 42.035804)"
"10852157","ALI BABA CAFE & RESTAURANT","TOBACCO TAX / WHOLESALER","4046 W. LAWRENCE AVE",,"CHICAGO","IL","60630","POINT (-87.729902 41.968248)"
"10852157","ALI BABA CAFE & RESTAURANT","TOBACCO TAX / WHOLESALER QUARTERLY","4046 W. LAWRENCE AVE",,"CHICAGO","IL","60630","POINT (-87.729902 41.968248)"
"10852157","ALI BABA CAFE & RESTAURANT","TOBACCO TAX / CIGARETTE FLOOR TAX","4046 W. LAWRENCE AVE",,"CHICAGO","IL","60630","POINT (-87.729902 41.968248)"
"11127908","AMERICAN GREEN SMOKE WHOLESALE INC.","TOBACCO TAX / WHOLESALER","75 EISENHOWER LN","S","LOMBARD","IL","60148","POINT (-88.017468 41.84042)"
"11127908","AMERICAN GREEN SMOKE WHOLESALE INC.","TOBACCO TAX / WHOLESALER QUARTERLY","75 EISENHOWER LN","S","LOMBARD","IL","60148","POINT (-88.017468 41.84042)"
"11127908","AMERICAN GREEN SMOKE WHOLESALE INC.","TOBACCO TAX / CIGARETTE FLOOR TAX","75 EISENHOWER LN","S","LOMBARD","IL","60148","POINT (-88.017468 41.84042)"
"10839153","AMERICAN SNUFF CO.","TOBACCO TAX / WHOLESALER","5106 TRADEPORT DR.",,"MEMPHIS","TN","38141","POINT (-89.857713 35.009559)"
"10839153","AMERICAN SNUFF CO.","TOBACCO TAX / CIGARETTE FLOOR TAX","5106 TRADEPORT DR.",,"MEMPHIS","TN","38141","POINT (-89.857713 35.009559)"
"10839153","AMERICAN SNUFF CO.","TOBACCO TAX / WHOLESALER QUARTERLY","5106 TRADEPORT DR.",,"MEMPHIS","TN","38141","POINT (-89.857713 35.009559)"
"10810433","ARANGO CIGAR CO.","TOBACCO TAX / CIGARETTE FLOOR TAX","3170 COMMERICAL AVE.",,"NORTHBROOK","IL","60062","POINT (-87.85875 42.146493)"
"10810433","ARANGO CIGAR CO.","TOBACCO TAX / CIGARETTE STAMPS","3170 COMMERICAL AVE.",,"NORTHBROOK","IL","60062","POINT (-87.85875 42.146493)"
"10810433","ARANGO CIGAR CO.","TOBACCO TAX / WHOLESALER","3170 COMMERICAL AVE.",,"NORTHBROOK","IL","60062","POINT (-87.85875 42.146493)"
"10810433","ARANGO CIGAR CO.","TOBACCO TAX / WHOLESALER QUARTERLY","3170 COMMERICAL AVE.",,"NORTHBROOK","IL","60062","POINT (-87.85875 42.146493)"
"11114561","Arlington Pipe and Cigar Shop","TOBACCO TAX / WHOLESALER","546 W Northwest Highway",,"Arlington Heights","IL","60004","POINT (-87.989772 42.087165)"
"11114561","Arlington Pipe and Cigar Shop","TOBACCO TAX / WHOLESALER QUARTERLY","546 W Northwest Highway",,"Arlington Heights","IL","60004","POINT (-87.989772 42.087165)"
"11114561","Arlington Pipe and Cigar Shop","TOBACCO TAX / CIGARETTE FLOOR TAX","546 W Northwest Highway",,"Arlington Heights","IL","60004","POINT (-87.989772 42.087165)"
"10804302","AROUND THE WORLD CIGARS & GIFTS","TOBACCO TAX / WHOLESALER QUARTERLY","31 1/2 S. PROSPECT AVE.",,"PARK RIDGE","IL","60068","POINT (-87.830282 42.010166)"
"10804302","AROUND THE WORLD CIGARS & GIFTS","TOBACCO TAX / CIGARETTE FLOOR TAX","31 1/2 S. PROSPECT AVE.",,"PARK RIDGE","IL","60068","POINT (-87.830282 42.010166)"
"10804302","AROUND THE WORLD CIGARS & GIFTS","TOBACCO TAX / WHOLESALER","31 1/2 S. PROSPECT AVE.",,"PARK RIDGE","IL","60068","POINT (-87.830282 42.010166)"
"10836137","AROUND THE WORLD TABACCO","TOBACCO TAX / WHOLESALER","1044 W. BELMONT AVE",,"CHICAGO","IL","60657","POINT (-87.65584 41.939912)"
"10836137","AROUND THE WORLD TABACCO","TOBACCO TAX / WHOLESALER QUARTERLY","1044 W. BELMONT AVE",,"CHICAGO","IL","60657","POINT (-87.65584 41.939912)"
"10836137","AROUND THE WORLD TABACCO","TOBACCO TAX / CIGARETTE FLOOR TAX","1044 W. BELMONT AVE",,"CHICAGO","IL","60657","POINT (-87.65584 41.939912)"
"10845308","ASSOCIATED WHOLESALE GROCERS","TOBACCO TAX / WHOLESALER","8100 60TH ST.",,"KENOSHA","WI","53144","POINT (-87.907609 42.581827)"
"10845308","ASSOCIATED WHOLESALE GROCERS","TOBACCO TAX / WHOLESALER QUARTERLY","8100 60TH ST.",,"KENOSHA","WI","53144","POINT (-87.907609 42.581827)"
"10845308","ASSOCIATED WHOLESALE GROCERS","TOBACCO TAX / CIGARETTE FLOOR TAX","8100 60TH ST.",,"KENOSHA","WI","53144","POINT (-87.907609 42.581827)"
"10845308","ASSOCIATED WHOLESALE GROCERS","TOBACCO TAX / CIGARETTE STAMPS","8100 60TH ST.",,"KENOSHA","WI","53144","POINT (-87.907609 42.581827)"
"11127999","AV WHOLESALE","TOBACCO TAX / CIGARETTE FLOOR TAX","8200 MCCORMICK BLVD",,"SKOKIE","IL","60076 - 2921","POINT (-87.711043 42.030116)"
"11127999","AV WHOLESALE","TOBACCO TAX / WHOLESALER","8200 MCCORMICK BLVD",,"SKOKIE","IL","60076 - 2921","POINT (-87.711043 42.030116)"
"11127999","AV WHOLESALE","TOBACCO TAX / WHOLESALER QUARTERLY","8200 MCCORMICK BLVD",,"SKOKIE","IL","60076 - 2921","POINT (-87.711043 42.030116)"
"21003930","BELMONT 1 LIQUORS INC","TOBACCO TAX / OTP FLOOR TAX","8801 GRAND AVE",,"RIVER GROVE","IL","60171 - 9800","POINT (-87.846449 41.929499)"
"21003930","BELMONT 1 LIQUORS INC","TOBACCO TAX / CIGARETTE FLOOR TAX","8801 GRAND AVE",,"RIVER GROVE","IL","60171 - 9800","POINT (-87.846449 41.929499)"
"11108436","BEVERLY CIGAR CO.","TOBACCO TAX / WHOLESALER","10513 S. WESTERN AVE",,"CHICAGO","IL","60643","POINT (-87.681425 41.702509)"
"11108436","BEVERLY CIGAR CO.","TOBACCO TAX / CIGARETTE FLOOR TAX","10513 S. WESTERN AVE",,"CHICAGO","IL","60643","POINT (-87.681425 41.702509)"
"11108436","BEVERLY CIGAR CO.","TOBACCO TAX / WHOLESALER QUARTERLY","10513 S. WESTERN AVE",,"CHICAGO","IL","60643","POINT (-87.681425 41.702509)"
"11114921","BIG DOG VAPES","TOBACCO TAX / CIGARETTE FLOOR TAX","1281 ELMHURST RD",,"DES PLAINES","IL","60018","POINT (-87.940489 42.028275)"
"11114921","BIG DOG VAPES","TOBACCO TAX / OTP FLOOR TAX","1281 ELMHURST RD",,"DES PLAINES","IL","60018","POINT (-87.940489 42.028275)"
"11128132","BLACK STAR LINE CIGARS","TOBACCO TAX / WHOLESALER","10207 SOUTH ARTESIAN AVE",,"CHICAGO","IL","60655","POINT (-87.682943 41.707904)"
"11128132","BLACK STAR LINE CIGARS","TOBACCO TAX / CIGARETTE FLOOR TAX","10207 SOUTH ARTESIAN AVE",,"CHICAGO","IL","60655","POINT (-87.682943 41.707904)"
"11128132","BLACK STAR LINE CIGARS","TOBACCO TAX / WHOLESALER QUARTERLY","10207 SOUTH ARTESIAN AVE",,"CHICAGO","IL","60655","POINT (-87.682943 41.707904)"
"21004143","BLUE HAVANA, INC.","TOBACCO TAX / CIGARETTE FLOOR TAX","1815 W WILSON AVE",,"CHICAGO","IL","60640 - 5203","POINT (-87.675362 41.965169)"
