"created","bic_number","account_name","trade_name","address","city","state","postcode","phone","email","application_type","disposition_date","effective_date","expiration_date","renewal","export_date","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta","boro"
"2022-08-29T15:34:09.000","BIC-485147","LET ME BUILD, LLC",,"515 Brush Ave","Bronx","NY","10465-1802","(718) 822-1620","sscher@letmebuildllc.com","CL2 - Exempt",,"2020-12-01","2022-11-30","true","2022-08-29T00:00:00.000","40.817150","-73.838739","10","13","  90  ","2091552","2056110078","Soundview-Castle Hill-Clason Point-Harding Park","BRONX"
"2022-08-29T15:34:09.000","BIC-4658","WAP EXPRESS INC.",,"157-04 134 AVENUE, 1 FL","JAMAICA","NY","11434","(917) 577-2241","wilson.peralta02@gmail.com","CL2 - Exempt",,"2022-05-01","2024-04-30","true","2022-08-29T00:00:00.000",,,,,,,,,
"2022-08-29T15:34:09.000","BIC-497872","BAMM DUMPSTERS CORP.",,"155 CECILIA PLACE","OCEANSIDE","NY","11572","(516) 608-1451","bammdump2@aol.com","CL2 - Exempt",,"2021-02-01","2023-01-31","true","2022-08-29T00:00:00.000",,,,,,,,,
"2022-08-29T15:34:09.000","BIC-3386","LEONE ENTERPRISE, INC.",,"58-02 FLUSHING AVENUE","MASPETH","NY","11378","(718) 894-4129","llpavinginc1@aol.com","CL2 - Exempt",,"2022-08-01","2024-07-31","true","2022-08-29T00:00:00.000","40.718106","-73.909064","5","30"," 525  ","4059643","4026540001","Maspeth","QUEENS"
"2022-08-29T15:34:09.000","BIC-2717","SAFEWAY SERVICES CORP","DBA: DUMPSTER KING   DBA: DUMPSTER DEALS","252 - 36 BRATTLE AVENUE","LITTLE NECK","NY","11362","(718) 599-5454","safewaycarting@gmail.com","CL2 - Exempt",,"2021-07-01","2023-06-30","true","2022-08-29T00:00:00.000","40.765837","-73.729754","11","19","150702","4171398","4082510004","Douglas Manor-Douglaston-Little Neck","QUEENS"
"2022-08-29T15:34:09.000","BIC-487972","WEN JIE LI","W.J.L. CARTING","128-17 25TH AVE","COLLEGE POINT","NY","11356","(646) 633-1385","407323460@qq.com","CL2 - Exempt",,"2022-01-01","2023-12-31","true","2022-08-29T00:00:00.000","40.776534","-73.840545","7","19"," 907  ","4099998","4042320001","College Point","QUEENS"
"2022-08-29T15:34:09.000","BIC-489953","JHONATAN TRUCKING LLC",,"5 LENEL ROAD","LANDING","NJ","07850","(201) 275-5282","jhonatantrucking@gmail.com","CL2 - Exempt",,"2020-10-01","2022-09-30","true","2022-08-29T00:00:00.000",,,,,,,,,
"2022-08-29T15:34:09.000","BIC-492683","BALKAN INC.",,"71 HELENA AVENUE","YONKERS","NY","10710","(646) 996-3040","balkaninc@hotmail.com","CL2 - Exempt",,"2021-08-01","2023-07-31","true","2022-08-29T00:00:00.000",,,,,,,,,
"2022-08-29T15:34:09.000","BIC-505201","D. RUBIO'S EXPRESS LLC",,"15 FREDERICK STREET","BELLEVILLE","NJ","07109","862-900-8910","info@drubiosexpress.com","CL2 - Exempt","2021-03-29","2021-04-01","2023-03-31","false","2022-08-29T00:00:00.000",,,,,,,,,
"2022-08-29T15:34:09.000","BIC-495784","LENNY'S REMOVAL INC.",,"107-47 139TH STREET","JAMAICA","NY","11435","(347) 531-7432","lennyremovaldemo@gmail.com","CL2 - Exempt",,"2022-09-01","2024-08-31","true","2022-08-29T00:00:00.000","40.688073","-73.806959","12","28"," 202  ","4215187","4100680224","South Jamaica","QUEENS"
"2022-08-29T15:34:09.000","BIC-492392","NEW WORLD GARBAGE INC.",,"158-28 77TH AVENUE","FRESH MEADOWS","NY","11366","(646) 249-1888","511255336@qq.com","CL2 - Exempt",,"2021-07-01","2023-06-30","true","2022-08-29T00:00:00.000","40.723755","-73.810024","8","24","1257  ","4147872","4068270054","Kew Gardens Hills","QUEENS"
"2022-08-29T15:34:09.000","BIC-493501","SAFEWAY CONSTRUCTION ENTERPRISES LLC",,"54-60 44TH STREET","MASPETH","NY","11378","(718) 349-6645","ap@safewayce.com","CL2 - Exempt",,"2022-04-01","2024-03-31","true","2022-08-29T00:00:00.000","40.730400","-73.923804","2","30"," 205  ","4058825","4025240013","Hunters Point-Sunnyside-West Maspeth","QUEENS"
"2022-08-29T15:34:09.000","BIC-498600","UPPER RESTORATION, INC.",,"72 OTIS STREET","WEST BABYLON","NY","11704","(516) 777-7001","info@upperrestoration.com","CL2 - Exempt","2022-08-18","2020-11-01","2022-10-31","true","2022-08-29T00:00:00.000",,,,,,,,,
"2022-08-29T15:34:09.000","BIC-497075","WENKANG XU","JU MA COMPANY","121 VIRGINIA AVENUE","STATEN ISLAND","NY","10305","(646) 912-3997","shuzhenmai1988@yahoo.com","CL2 - Exempt",,"2022-07-01","2024-06-30","true","2022-08-29T00:00:00.000","40.613701","-74.071125","1","49","   8  ","5042694","5028470145","Stapleton-Rosebank","STATEN IS"
"2022-08-29T15:34:09.000","BIC-494671","HOLLYWOOD CONSTRUCTION GROUP INC",,"84-11 21 AVE #D6","BROOKLYN","NY","11214","(917) 615-8723","hollywoodconstruction.ny@gmail.com","CL2 - Exempt",,"2022-03-01","2024-02-29","true","2022-08-29T00:00:00.000","40.604308","-73.994965","11","47"," 290  ","3165415","3063350006","Bensonhurst West","BROOKLYN"
"2022-08-29T15:34:09.000","BIC-2861","JGS RENOVATIONS INC.",,"1509 BRYANT AVENUE #B1","BRONX","NY","10460","(212) 740-4866","jgs32@live.com","CL2 - Exempt",,"2022-07-01","2024-06-30","true","2022-08-29T00:00:00.000","40.832828","-73.887301","3","17"," 157  ","2010760","2029950026","Crotona Park East","BRONX"
"2022-08-29T15:34:09.000","BIC-2888","ADVANCED SITE CONTRACTORS, INC.",,"4223 ARTHUR KILL ROAD","STATEN ISLAND","NY","10309","(718) 984-7483","info@advancedsitecontractors.com","CL2 - Exempt",,"2021-10-01","2023-09-30","true","2022-08-29T00:00:00.000","40.539425","-74.237519","3","51"," 226  ","5086850","5073850014","Charleston-Richmond Valley-Tottenville","STATEN IS"
"2022-08-29T15:34:09.000","BIC-485177","BADINI CONSTRUCTION CORP.",,"57-26 PENROD STREET BSMT","CORONA","NY","11368","(917) 972-3627","ocardozo@aol.com","CL2 - Exempt",,"2021-05-01","2023-04-30","true","2022-08-29T00:00:00.000",,,,,,,,,
"2022-08-29T15:34:09.000","BIC-4402","CASA RECYCLING INC.",,"119-19 15TH AVENUE","COLLEGE POINT","NY","11356-1628","(646) 773-4222","dawntorres@gmail.com","CL2 - Exempt",,"2021-05-01","2023-04-30","true","2022-08-29T00:00:00.000","40.784122","-73.848287","7","19"," 929  ","4098160","4040720011","College Point","QUEENS"
"2022-08-29T15:34:09.000","BIC-505299","D. RAGNO LANDSCAPING CORP.",,"604 5TH AVENUE","PELHAM","NY","10803","914-738-0652","j.horton@dragnolandscaping.com","CL2 - Exempt","2020-10-06","2020-11-01","2022-10-31","false","2022-08-29T00:00:00.000",,,,,,,,,
"2022-08-29T15:34:09.000","BIC-4622","EMPIRE CITY EQUIPMENT CORP.",,"435 BAYVILLE AVENUE","BAYVILLE","NY","11709","(718) 606-8616","empirecityequipment@gmail.com","CL2 - Exempt",,"2021-10-01","2023-09-30","true","2022-08-29T00:00:00.000",,,,,,,,,
"2022-08-29T15:34:09.000","BIC-4657","LEMODE PLUMBING & HEATING CORP.",,"34-55 11TH STREET","LONG ISLAND CITY","NY","11106","(718) 545-3336","angelo@lemodeinc.com","CL2 - Exempt","2022-08-12","2021-03-01","2023-02-28","true","2022-08-29T00:00:00.000","40.763658","-73.938379","1","26","  85  ","4003884","4003260004","Queensbridge-Ravenswood-Long Island City","QUEENS"
"2022-08-29T15:34:09.000","BIC-2218","MCB TRUCKING LLC.",,"65 VAN REYPER PL","BELLEVILLE","NJ","07109","(973) 592-2724","carmen3087@yahoo.com","CL2 - Exempt",,"2020-10-01","2022-09-30","true","2022-08-29T00:00:00.000",,,,,,,,,
"2022-08-29T15:34:09.000","BIC-3910","NEW WENZHOU MOVING, INC.",,"144-47 27 AVE.","FLUSHING","NY","11354","(917) 609-9866","mweng2004drop@gmail.com","CL2 - Exempt",,"2021-05-01","2023-04-30","true","2022-08-29T00:00:00.000",,,,,,,,,
"2022-08-29T15:34:09.000","BIC-507614","POSILLICO/ EL SOL JOINT VENTURE",,"1750 NEW HWY","FARMIGDALE","NY","11735","917-681-4050","jsottnik@posillicoinc.com","CL2 - Exempt","2021-10-22","2021-11-01","2023-10-31","false","2022-08-29T00:00:00.000",,,,,,,,,
"2022-08-29T15:34:09.000","BIC-493339","S.G.C. CONSTRUCTION INC.","STANZA CONTRACTING","40-02 BELL BLVD","BAYSIDE","NY","11361","(718) 344-3487","stanzaconstr@aol.com","CL2 - Exempt",,"2022-09-01","2024-08-31","true","2022-08-29T00:00:00.000","40.764153","-73.771278","11","19","1123  ","4137556","4062370027","Bayside-Bayside Hills","QUEENS"
"2022-08-29T15:34:09.000","BIC-3331","SUPERIOR QUALITY DESIGN PAVERS, INC",,"172 GRANTWOOD AVENUE","STATEN ISLAND","NY","10312","(646) 201-1977","francisco453@verizon.net","CL2 - Exempt",,"2022-03-01","2024-02-29","true","2022-08-29T00:00:00.000","40.550281","-74.180329","3","51"," 17008","5077294","5057080022","Arden Heights","STATEN IS"
"2022-08-29T15:34:09.000","BIC-449","UPGRADE CONTRACTING CO., INC.",,"81 APOLLO STREET","BROOKLYN","NY","11222","(718) 302-1616","upgco1@aol.com","CL2 - Exempt","2022-07-08","2021-05-01","2023-04-30","true","2022-08-29T00:00:00.000","40.727076","-73.938063","1","33"," 593  ","3258565","3026610027","Greenpoint","BROOKLYN"
"2022-08-29T15:34:09.000","BIC-3085","YANICK CARTING AND DEMOLITION, INC.",,"12 WEST AVENUE","OLD BRIDGE","NJ","08857","(732) 387-0882","yanickdemo@yahoo.com","CL2 - Exempt",,"2021-03-01","2023-02-28","true","2022-08-29T00:00:00.000",,,,,,,,,
"2022-08-29T15:34:09.000","BIC-503971","WESTBURY SERVICES CORP.",,"128 MAGNOLIA AVE","WESTBURY","NY","11590","516-790-0707","westburyservicescorp@gmail.com","CL2 - Exempt",,"2022-02-01","2024-01-31","true","2022-08-29T00:00:00.000",,,,,,,,,
"2022-08-29T15:34:09.000","BIC-503302","GOLD STAR RESTORATION USA LLC",,"1733 FLATBUSH AVENUE","BROOKLYN","NY","11210","718-704-0909","joseph@abhbooksny.com","CL2 - Exempt",,"2022-03-01","2024-02-29","true","2022-08-29T00:00:00.000","40.627602","-73.942125","18","45"," 740  ","3207343","3075990007","Flatlands","BROOKLYN"
"2022-08-29T15:34:09.000","BIC-2072","HNS ENTERPRISE, INC.",,"139-39 228TH STREET","LAURELTON","NY","11413","(718) 712-0382","hnsenterprises@yahoo.com","CL2 - Exempt",,"2021-06-01","2023-05-31","true","2022-08-29T00:00:00.000","40.669059","-73.746923","13","31"," 650  ","4283428","4131830016","Laurelton","QUEENS"
"2022-08-29T15:34:09.000","BIC-509971","J D C M TRUCKING LLC",,"258 S MAIN STREET","FLEMINGTON","NJ","08822","(908) 242-4222","contact@jdcmtrucking.com","CL2 - Exempt","2022-08-09","2022-09-01","2024-08-31","false","2022-08-29T00:00:00.000",,,,,,,,,
"2022-08-29T15:34:09.000","BIC-500790","JF CONSTRUCTION III INC",,"136-11 35TH AVENUE 1FL","FLUSHING","NY","11354","(631) 565-5546","nyjasonusa@gmail.com","CL2 - Exempt",,"2021-08-01","2023-07-31","true","2022-08-29T00:00:00.000","40.764780","-73.830433","7","20"," 88901","4112032","4049510087","Flushing","QUEENS"
"2022-08-29T15:34:09.000","BIC-4013","A REAL ADVANTAGE INC.",,"P.O. BOX 580066","FLUSHING","NY","11358","(718) 767-6950","arealadvantage@gmail.com","CL2 - Exempt",,"2021-10-01","2023-09-30","true","2022-08-29T00:00:00.000",,,,,,,,,
"2022-08-29T15:34:09.000","BIC-4411","ADONAI CONSTRUCTION CORP.",,"157-02 109 AVENUE","JAMAICA","NY","11433","(347) 558-0570","adonaiconstruction12@gmail.com","CL2 - Exempt",,"2022-03-01","2024-02-29","true","2022-08-29T00:00:00.000","40.693209","-73.794251","12","28"," 260  ","4263338","4121480018","South Jamaica","QUEENS"
"2022-08-29T15:34:09.000","BIC-490720","AMERICAN EAGLE GROUP LLC",,"410 NORTH 6TH STREET","NEWARK","NJ","07107","(973) 418-0368","american_eagle2016@yahoo.com","CL2 - Exempt",,"2021-03-01","2023-02-28","true","2022-08-29T00:00:00.000",,,,,,,,,
"2022-08-29T15:34:09.000","BIC-486469","B & L CONSTRUCTION AND REMOVAL CORP.",,"8807 26Th Ave 2ND FLOOR","Brooklyn","NY","11214-5408","(646) 684-8181","bun_ll@yahoo.com","CL2 - Exempt",,"2021-06-01","2023-05-31","true","2022-08-29T00:00:00.000","40.592447","-73.989295","13","47"," 304  ","3186771","3068970028","Bensonhurst East","BROOKLYN"
"2022-08-29T15:34:09.000","BIC-3880","BRD DEVELOPMENT CORP.",,"18-20 130TH STREET","COLLEGE POINT","NY","11356","(718) 961-7215","info@brddev.com","CL2 - Exempt",,"2021-05-01","2023-04-30","true","2022-08-29T00:00:00.000","40.782976","-73.838641","7","19"," 947  ","4099003","4041350034","College Point","QUEENS"
"2022-08-29T15:34:09.000","BIC-492100","CARLOS ARMANDO QUIZHIP CHIMA","C A Q SERVICE","12-04 BOYNTON AVENUE APT. 3C","BRONX","NY","10472","(410) 800-5214","carlosquizhpiapostol@gmail.com","CL2 - Exempt",,"2021-04-01","2023-03-31","true","2022-08-29T00:00:00.000","40.829127","-73.878331","9","18","  54  ","2025223","2037740008","West Farms-Bronx River","BRONX"
"2022-08-29T15:34:09.000","BIC-3663","COLD MIX MANUFACTURING CORP.",,"65 EDISON AVENUE","MOUNT VERNON","NY","10550","(718) 463-1444","dario@greenpatch.com","CL2 - Exempt",,"2021-07-01","2023-06-30","true","2022-08-29T00:00:00.000",,,,,,,,,
"2022-08-29T15:34:09.000","BIC-2923","D. NATALE MASONRY CONTRACTING, INC.",,"53 RENE DRIVE","STATEN ISLAND","NY","10306","(718) 980-1443","adnatal@aol.com","CL2 - Exempt",,"2021-09-01","2023-08-31","true","2022-08-29T00:00:00.000","40.565307","-74.133209","3","50"," 138  ","5060063","5043960007","Oakwood-Oakwood Beach","STATEN IS"
"2022-08-29T15:34:09.000","BIC-489464","DJL BROOKLYN INC",,"254 56TH ST. #1","BROOKLYN","NY","11220-2615","(718) 913-8781","liliang8781@gmail.com","CL2 - Exempt",,"2022-05-01","2024-04-30","true","2022-08-29T00:00:00.000","40.645042","-74.019289","7","38","  22  ","3015217","3008370028","Sunset Park West","BROOKLYN"
"2022-08-29T15:34:09.000","BIC-503268","EMDAD CONSTRUCTION INC.",,"168-15 106TH AVENUE","JAMAICA","NY","11433","718-487-4826","emdadbhuiyan@yahoo.com","CL2 - Exempt",,"2022-02-01","2024-01-31","true","2022-08-29T00:00:00.000","40.700401","-73.788668","12","27"," 440  ","4218161","4102360069","South Jamaica","QUEENS"
"2022-08-29T15:34:09.000","BIC-494911","K & H'S JUNK SOLUTIONS CORP.",,"257 WARBURTON AVENUE APT. BASEMENT","YONKERS","NY","10701","(914) 325-9190","esteko2011@gmail.com","CL2 - Exempt",,"2022-05-01","2024-04-30","true","2022-08-29T00:00:00.000",,,,,,,,,
