"id","name","url","orgranization_and_program","address","borough","zip","display_physical_address","phone","fax","tty","website","hotline_phone","hotline_hours","hotline_hours_other","program_hours","program_hours_other","boroughs_served","language_interpretation_svcs","language_svcs","language_other","wheelchair_access","fee_svc","specialized_svcs","other_specialized_svcs","svcs_provided","other_svcs_provided","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta"
"4c4a6a0d-2a41-4ec1-a0ee-71349d7e5547","76th Precinct, Domestic Violence Unit, New York City Police Department",,"76th Precinct, Domestic Violence Unit, New York City Police Department","191 Union Street","Brooklyn","11231","Yes","1-718-834-3204",,,"https://www1.nyc.gov/site/nypd/bureaus/patrol/precincts-landing.page",,,,"24/7",,"Brooklyn","Yes",,,"Yes","No","Survivors of Sexual Assault and DV;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;Other","Survivors of All Crime",,,"40.683643","-74.000303","6","39","63","3004301","3003370027","Carroll Gardens-Columbia Street-Red Hook"
"dde9880c-a233-42c0-ad94-94c0066be958","Edith and Carl Marks Jewish Community House of Bensonhurst - Family Violence Prevention Program",,"Edith and Carl Marks Jewish Community House of Bensonhurst - Family Violence Prevention Program","7802 Bay Parkway","Brooklyn","11214","Yes","1-718-943-6347","1-718-837-5066",,"http://www.jchb.org/family-violence-prevention-program/",,,,"Mon - Fri: 9:00 AM - 5:00 PM",,"Brooklyn;Bronx;Manhattan;Queens;Staten Island","Yes","English;Polish;Russian;Other",,"Yes","No","Survivors of Sexual Assault and DV;LGBTQ;Immigrants;Elder Abuse Survivors;Stalking Survivors;People with Disabilities",,"Community Education;Crisis Counseling;General Domestic Violence Services;Elder Abuse Services;English as a Second Language Classes",,"40.606369","-73.989235","11","44","270","3162352","3062640030","Bensonhurst West"
"e65c6ba5-177a-409f-a03a-cfcb6aa14523","Safe Horizon - 18th Precinct Crime Victim Assistance Program (CVAP)",,"Safe Horizon - 18th Precinct Crime Victim Assistance Program (CVAP)","306 West 54 Street","Manhattan","10019","Yes","1-212-767-2190",,"1-866-604-5350","https://www.safehorizon.org/our-services/information-and-options/crime-victim-assistance-program/","1-800-621-4673","24/7",,"24/7","Mon. through Fri. 8:00 AM - 4:00 PM","Manhattan","Yes","English",,"Yes","No","Survivors of Sexual Assault and DV;Child Witnesses to DV;LGBTQ;Men;Immigrants;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;People with Disabilities;Teenagers;Other","Survivors of All Crime","Community Education;Court/Police Accompaniment;Crisis Counseling;General Domestic Violence Services;Elder Abuse Services;Emergency Assistance/Transportation;Lock Replacement;Sexual Assault Services;Services for Stalking Survivors;Shelter Assistance/Housing Assistance",,"40.765016","-73.984835","4","3","133","1082822","1010440038","Clinton"
"0c4e5175-76ad-4462-ae6a-d7d9859340d8","Safe Horizon - Queens Supervised Visitation Program",,"Safe Horizon - Queens Supervised Visitation Program","151-20 Jamaica Avenue, 2 Floor","Queens","11432","Yes","1-718-262-0202",,"1-806-604-5350","https://www.safehorizon.org/","1-800-621-4673","24/7",,"Mon - Fri: 9:00 AM - 5:00 PM",,"Queens","Yes","Arabic;English;French;Haitian Creole;Hindi;Spanish;Urdu",,"Yes","No","Survivors of Sexual Assault and DV;Other","Court Referred Supervised Visits","Community Education;Court/Police Accompaniment;Crisis Counseling;General Domestic Violence Services;Emergency Assistance/Transportation;Other","Supervised Visits/Exchanges","40.702499","-73.803109","12","27","240","4438731","4100930001","Jamaica"
"36ae103c-86c4-4229-8ecf-be4d25f700b1","23rd Precinct, Domestic Violence Unit, New York City Police Department",,"23rd Precinct, Domestic Violence Unit, New York City Police Department","162 East 102 Street","Manhattan","10029","Yes","1-212-860-6435",,,"https://www1.nyc.gov/site/nypd/bureaus/patrol/precincts-landing.page",,,,"24/7",,"Manhattan","Yes",,,"Yes","No","Survivors of Sexual Assault and DV;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;Other","Survivors of All Crime",,,"40.789455","-73.947633","11","8","166","1051851","1016290047","East Harlem South"
"b4317f08-d8c2-4175-a503-88756de59634","Safe Horizon - 109th Precinct Domestic Violence Victim Advocate",,"Safe Horizon - 109th Precinct Domestic Violence Victim Advocate","37-05 Union Street","Queens","11354","Yes","1-718-321-8229",,"1-866-604-5350","https://www.safehorizon.org/our-services/information-and-options/crime-victim-assistance-program/","1-800-621-4673","24/7",,"Other","Mon - Fri: 12:00 PM - 8:00 PM","Queens","Yes","English;Spanish",,"Yes","No","Survivors of Sexual Assault and DV;Child Witnesses to DV;LGBTQ;Men;Immigrants;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;People with Disabilities;Teenagers",,"Community Education;Court/Police Accompaniment;Crisis Counseling;General Domestic Violence Services;Elder Abuse Services;Emergency Assistance/Transportation;Lock Replacement;Sexual Assault Services;Services for Stalking Survivors;Shelter Assistance/Housing Assistance",,"40.762286","-73.827436","7","20","865","4113348","4050110006","Flushing"
"a1727aa7-3475-4bce-ad98-06b8cc5ad985","The Center for Anti-Violence Education, Inc.",,"The Center for Anti-Violence Education, Inc.","327 7 St, 2 Floor","Brooklyn","11215","Yes","1-718-788-1775","1-718-499-2284",,"https://www.caeny.org",,,,"Other","Mon - Fri: 10:00 AM - 6:00 PM","Brooklyn;Bronx;Manhattan;Queens;Staten Island","Yes","English;Spanish",,"No","No","Survivors of Sexual Assault and DV;Child Witnesses to DV;LGBTQ;Immigrants;Trafficking Survivors;Survivors of Teen Dating Violence; Children at Risk of Abuse/Neglect;Teenagers",,"Community Education;General Domestic Violence Services;Services for Stalking Survivors;Teen Dating Survivor Services;Trafficking Victim Services",,"40.670610","-73.985743","6","39","137","3337628","3009930042","Park Slope-Gowanus"
"8378721d-a108-4fb3-8c8f-04250b41040d","41st Precinct, Domestic Violence Unit, New York City Police Department",,"41st Precinct, Domestic Violence Unit, New York City Police Department","1035 Longwood Avenue","Bronx","10459","Yes","1-718-542-7960",,,"https://www1.nyc.gov/site/nypd/bureaus/patrol/precincts-landing.page",,,,"24/7",,"Bronx","Yes",,,"Yes","No","Survivors of Sexual Assault and DV;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;Other","Survivors of All Crime",,,"40.816198","-73.896000","2","17","89","2090437","2027320001","Hunts Point"
"ee0fd959-4bc6-4158-b7ee-6f6dc4dde5ef","Safe Horizon - 106th Precinct Crime Victim Assistance Program (CVAP)",,"Safe Horizon - 106th Precinct Crime Victim Assistance Program (CVAP)","105-53 101 Street","Queens","11417","Yes","1-929-420-1808",,"1-866-604-5350","https://www.safehorizon.org/our-services/information-and-options/crime-victim-assistance-program/","1-800-621-4673","24/7",,"Other","Mon - Fri: 8:00 AM - 4:00 PM","Queens","Yes","Bengali;English;Spanish",,"Yes","No","Survivors of Sexual Assault and DV;Child Witnesses to DV;LGBTQ;Men;Immigrants;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;People with Disabilities;Teenagers;Other","Survivors of All Crime","Community Education;Court/Police Accompaniment;Crisis Counseling;General Domestic Violence Services;Elder Abuse Services;Emergency Assistance/Transportation;Lock Replacement;Sexual Assault Services;Services for Stalking Survivors;Shelter Assistance/Housing Assistance",,"40.680567","-73.839170","10","32","94",,,"South Ozone Park"
"b2585187-242c-4bd1-b6e4-ba472d1b4ec4","Safe Horizon - 17th Precinct Domestic Violence Victim Advocate",,"Safe Horizon - 17th Precinct Domestic Violence Victim Advocate","167 East 51 Street","Manhattan","10022","Yes","1-212-826-3250",,"1-866-604-5350","https://www.safehorizon.org/our-services/information-and-options/crime-victim-assistance-program/","1-800-621-4673","24/7",,"Other","Mon. through Fri. 12:00 PM - 8:00 PM","Manhattan","Yes","English",,"Yes","No","Survivors of Sexual Assault and DV;Child Witnesses to DV;LGBTQ;Men;Immigrants;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;People with Disabilities;Teenagers",,"Community Education;Court/Police Accompaniment;Crisis Counseling;General Domestic Violence Services;Elder Abuse Services;Emergency Assistance/Transportation;Lock Replacement;Services for Stalking Survivors;Shelter Assistance/Housing Assistance",,"40.756812","-73.971142","6","4","100","1036462","1013060033","Turtle Bay-East Midtown"
