"property_id","property_name","parent_property_id","parent_property_name","year_ending","nyc_borough_block_and_lot","nyc_building_identification","address_1","address_2","city","county","postcode","primary_property_type_self","primary_property_type","national_median_reference","list_of_all_property_use","largest_property_use_type","largest_property_use_type_1","_2nd_largest_property_use","_2nd_largest_property_use_1","_3rd_largest_property_use","_3rd_largest_property_use_1","year_built","number_of_buildings","occupancy","metered_areas_energy","metered_areas_water","energy_star_score","energy_star_certification","energy_star_certification_1","energy_star_certification_2","site_eui_kbtu_ft","weather_normalized_site_eui","national_median_site_eui","difference_from_national","site_energy_use_kbtu","weather_normalized_site_energy","weather_normalized_site","weather_normalized_site_1","source_eui_kbtu_ft","weather_normalized_source","national_median_source_eui","difference_from_national_1","source_energy_use_adjusted","source_energy_use_kbtu","weather_normalized_source_1","fuel_oil_1_use_kbtu","fuel_oil_2_use_kbtu","fuel_oil_4_use_kbtu","fuel_oil_5_6_use_kbtu","diesel_2_use_kbtu","kerosene_use_kbtu","propane_use_kbtu","district_steam_use_kbtu","district_hot_water_use_kbtu","district_chilled_water_use","natural_gas_use_kbtu","weather_normalized_site_2","electricity_use_grid_purchase","electricity_use_grid_purchase_1","weather_normalized_site_3","electricity_use_grid_purchase_2","electricity_use_generated","electricity_use_generated_1","electricity_use_generated_2","annual_maximum_demand_kw","annual_maximum_demand_mm","annual_maximum_demand_meter","green_power_onsite_kwh","green_power_offsite_kwh","avoided_emissions_onsite","avoided_emissions_offsite","total_ghg_emissions_metric","direct_ghg_emissions_metric","indirect_ghg_emissions_metric","national_median_total_ghg","estimated_data_flag","estimated_data_flag_natural","estimated_data_flag_fuel","estimated_data_flag_fuel_1","estimated_data_flag_fuel_2","estimated_data_flag_district","egrid_output_emissions_rate","net_emissions_metric_tons","percent_of_electricity_that","percent_of_recs_retained","percent_of_total_electricity","costar_property_id","leed_us_project_id","ambulatory_surgical_center","automobile_dealership_gross","bank_branch_gross_floor_area","bank_branch_number_of","college_university_gross","college_university_number","convention_center_gross_floor","courthouse_gross_floor_area","data_center_gross_floor_area","data_center_pdu_input_meter","data_center_pdu_output_meter","data_center_it_equipment","data_center_it_site_energy","data_center_it_source_energy","data_center_pue","data_center_national_median","data_center_ups_output_meter","data_center_cooling_equipment","data_center_it_energy","data_center_ups_system","distribution_center_gross","enclosed_mall_gross_floor","energy_power_station_gross","financial_office_gross_floor","financial_office_number_of","financial_office_number_of_1","financial_office_weekly","financial_office_computer","fitness_center_health_club","food_sales_gross_floor_area","food_service_gross_floor","hospital_general_medical","hospital_general_medical_1","hospital_general_medical_2","hospital_general_medical_3","hospital_general_medical_4","hospital_general_medical_5","hospital_general_medical_6","hospital_general_medical_7","hospital_general_medical_8","hospital_general_medical_9","hospital_general_medical_10","hospital_general_medical_11","hospital_general_medical_12","medical_office_gross_floor","medical_office_number_of","medical_office_number_of_1","medical_office_percent_that","medical_office_percent_that_1","medical_office_weekly","outpatient_rehabilitation","urgent_care_clinic_other","k_12_school_gross_floor_area","laboratory_gross_floor_area","mailing_center_post_office","manufacturing_industrial","movie_theater_gross_floor","multifamily_housing_gross","multifamily_housing_government","multifamily_housing_number","multifamily_housing_number_1","multifamily_housing_number_2","multifamily_housing_total","multifamily_housing_percent","multifamily_housing_percent_1","multifamily_housing_resident","multifamily_housing_number_3","multifamily_housing_total_1","multifamily_housing_number_4","multifamily_housing_number_5","multifamily_housing_number_6","multifamily_housing_number_7","office_gross_floor_area_ft","office_number_of_computers","office_number_of_workers","office_percent_that_can_be","office_percent_that_can_be_1","office_weekly_operating_hours","office_worker_density_number","museum_gross_floor_area_ft","non_refrigerated_warehouse","other_gross_floor_area_ft","other_weekly_operating_hours","other_number_of_computers","other_number_of_workers_on","other_computer_density_number","performing_arts_gross_floor","pre_school_daycare_gross","supermarket_grocery_gross","refrigerated_warehouse_gross","repair_services_vehicle_shoe","residence_hall_dormitory","restaurant_gross_floor_area","self_storage_facility_gross","senior_care_community_gross","social_meeting_hall_gross","wholesale_club_supercenter","worship_facility_gross_floor","retail_store_gross_floor","restaurant_worker_density","restaurant_weekly_operating","retail_store_walk_in","retail_store_percent_that","retail_store_open_or_closed","retail_store_number_of_walk","retail_store_number_of_open","parking_gross_floor_area","parking_open_parking_lot","hotel_gross_floor_area_ft","hotel_gym_fitness_center","hotel_room_density_number","hotel_worker_density_number","hotel_percent_that_can_be","estimated_data_flag_1","alert_data_center_issue_with","alert_gross_floor_area_is","alert_energy_meter_has_single","alert_energy_meter_has","alert_energy_meter_has_gaps","alert_energy_meter_has_less","alert_energy_no_meters","alert_property_has_no_uses","data_quality_checker_run","data_quality_checker_date","default_values","estimated_values_energy","temporary_values","estimated_values_water","property_gfa_self_reported","property_gfa_calculated","property_gfa_calculated_1","property_gfa_calculated_2","water_current_date","water_use_all_water_sources","indoor_water_use_all_water","indoor_water_use_intensity","outdoor_water_use_all_water","municipally_supplied_potable","municipally_supplied_potable_1","water_use_intensity_all_water","municipally_supplied_potable_2","water_score_multifamily_only","irrigated_area_ft","third_party_certification","third_party_certification_1","third_party_certification_2","supermarket_grocery_open","convenience_store_with_gas","convenience_store_with_gas_1","senior_care_community_living","last_modified_date_property","last_modified_date_electric","last_modified_date_gas_meters","last_modified_date_non","last_modified_date_water","generation_date","release_date","borough","latitude","longitude","community_board","council_district","census_tract","nta"
"7365","1155","Not Applicable: Standalone Property","Not Applicable: Standalone Property","2018-12-31T00:00:00.000","1009970029","1022631","1155  Avenue  of  the  Americas","Not Available","Manhattan","Not Available","10036","Office","Office","CBECS - Office & Bank/Financial","Bank Branch, Office","Office","680478.9","Bank Branch","5227","Not Available","Not Available","1982","1","40","Whole Building","Not Available","79","2017, 2015, 2010, 2008, 2006, 2005, 2003, 2002, 2001","10/04/2017","No","45.7","45.8","71.6","-36.2","31355534.8","31371842.5","10.3","Not Available","110.9","110.9","173.7","-36.2","76041571.2","76041571.2","76061190","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","7360193.3","Not Available","Not Available","Not Available","Not Available","23995341.5","7032631.5","7032631.5","23995340.4","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","0","Not Available","0","2520.9","0","2520.9","3948.2","Yes","Not Available","Not Available","Not Available","Not Available","No","84.7","2520.9","0","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","5227","15","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","680478.9","2226.96","1176.9","100","100","46.3","1.72952","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","No","Not Available","No","Yes","No","Unable to Check (not enough data)","686838","685705.9","685705.9","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","04/26/2019 02:18 PM EDT","04/26/2019 02:18 PM EDT","Not Available","04/24/2019 02:44 AM EDT","Not Available","2019-04-30T11:53:26.000","2019-04-30T11:57:52.000","MANHATTAN","40.756631","-73.982826","105","4","119","Midtown-Midtown South"
"8139","200","Not Applicable: Standalone Property","Not Applicable: Standalone Property","2018-12-31T00:00:00.000","1013150001","1037545","200  East  42nd  St.","Not Available","Manhattan","Not Available","10017","Office","Office","CBECS - Office & Bank/Financial","Bank Branch, Office, Retail Store","Office","366528","Retail Store","15789","Bank Branch","2115","1956","1","100","Whole Building","Whole Building","62","2018, 2017, 2015, 2010, 2008, 2001","07/02/2018","No","101","98.9","119.2","-15.3","38834131.1","38013858.7","13.2","Not Available","193.4","190.6","228.3","-15.3","74360654.6","74360654.6","73278739.1","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","21525233","Not Available","Not Available","Not Available","Not Available","17308898.1","5072947.2","5055495","17308898.6","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","0","Not Available","0","2895.1","0","2895.1","3416.7","No","Not Available","Not Available","Not Available","Not Available","No","84.7","2895.1","0","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","2115","8","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","366528","1670","1518","100","100","65","4.14157","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","15789","Not Available","Not Available","0","100","0","0","0","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","No","Not Available","No","No","No","No","384432","384432","384432","Not Available","12/31/2018","7252.6","7252.6","18.87","Not Available","Not Available","7252.6","18.87","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","04/26/2019 02:21 PM EDT","04/26/2019 02:21 PM EDT","Not Available","04/24/2019 02:52 AM EDT","03/08/2019 09:50 AM EST","2019-04-30T11:53:27.000","2019-04-30T11:57:52.000","MANHATTAN","40.750698","-73.974306","106","4","88","Turtle Bay-East Midtown"
"8604","114","Not Applicable: Standalone Property","Not Applicable: Standalone Property","2018-12-31T00:00:00.000","1009990019","1022667","114  West  47th  st","Not Available","Manhattan","Not Available","10036","Financial Office","Financial Office","CBECS - Office & Bank/Financial","Financial Office","Financial Office","577534","Not Available","Not Available","Not Available","Not Available","1989","1","95","Whole Building","Not Available","66","2018, 2016, 2015, 2010, 2008, 2006, 2005, 2003, 2002, 2001","05/02/2018","No","70.3","70.3","87.8","-19.9","40618610.7","40596756.9","12.9","0","155.6","154.6","194.3","-19.9","89892927.4","89892927.4","89267197.3","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","13872326.2","Not Available","Not Available","963227.2","9632.3","25783057.2","7556580.9","7446568.4","25783057.8","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","0","Not Available","0","3155.8","51.2","3104.7","3939.5","No","No","Not Available","Not Available","Not Available","No","84.7","3155.8","0","Not Available","Not Available","Not Available","1000074571","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","577534","1280","1280","90","2.21632","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","No","Not Available","No","No","No","Unable to Check (not enough data)","577534","577534","577534","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","04/26/2019 02:14 PM EDT","04/24/2019 02:26 AM EDT","04/26/2019 02:14 PM EDT","04/24/2019 02:24 AM EDT","Not Available","2019-04-30T11:53:27.000","2019-04-30T11:57:52.000","MANHATTAN","40.75831","-73.982504","105","4","125","Midtown-Midtown South"
"8841","733","Not Applicable: Standalone Property","Not Applicable: Standalone Property","2018-12-31T00:00:00.000","1013190047","1037596","733  Third  Avenue","Not Available","Manhattan","Not Available","10017","Office","Office","CBECS - Office & Bank/Financial","Office","Office","393087.2","Not Available","Not Available","Not Available","Not Available","1961","1","100","Whole Building","Not Available","64","2018, 2017, 2015, 2010, 2008, 2006, 2005, 2003, 2001","05/02/2018","No","97.1","95","118.5","-18","38182282.5","37325389.5","11.7","Not Available","181.5","178.2","221.4","-18","71336439.8","71336439.8","70034515.2","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","22276059.2","Not Available","Not Available","Not Available","Not Available","15906223.2","4661846.8","4612102.7","15906222","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","0","Not Available","0","2826.2","0","2826.2","3448","No","Not Available","Not Available","Not Available","Not Available","No","84.7","2826.2","0","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","393087.2","1860.88","1265.48","100","100","73.22","3.21933","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","No","Not Available","No","No","No","Unable to Check (not enough data)","390878","393087.2","393087.2","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","04/26/2019 02:28 PM EDT","04/26/2019 02:28 PM EDT","04/26/2019 02:27 PM EDT","04/24/2019 03:30 AM EDT","Not Available","2019-04-30T11:53:27.000","2019-04-30T11:57:52.000","MANHATTAN","40.753074","-73.972753","106","4","90","Turtle Bay-East Midtown"
"11809","Conde Nast Building","Not Applicable: Standalone Property","Not Applicable: Standalone Property","2018-12-31T00:00:00.000","1009950005","1085682","4 Times Square","Not Available","Manhattan","Not Available","10036","Office","Office","CBECS - Office & Bank/Financial","Office, Retail Store","Office","1539113","Retail Store","62864","Not Available","Not Available","1999","1","100","Whole Building","Not Available","42","2010, 2008, 2006, 2005, 2003, 2002, 2001","03/22/2011","No","100.4","101.5","90.9","10.5","160831010","162536934.7","20","0.2","226.1","227.3","204.7","10.5","362229159.1","362229159.1","364053096.7","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","14073786.2","Not Available","Not Available","37498520.4","389906.7","109258703.4","32021890.4","32021890.4","109258688.7","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","0","Not Available","0","12179.3","1991.7","10187.6","11025.4","No","No","Not Available","Not Available","Not Available","No","84.7","12179.3","0","Not Available","Not Available","Not Available","1000098026","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","1539113","4008","4727","100","100","78.4","3.07125","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","62864","Not Available","Not Available","0.03181","100","0.07954","2","5","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","No","Not Available","Yes","No","No","Unable to Check (not enough data)","1601977","1601977","1601977","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","04/26/2019 02:31 PM EDT","04/26/2019 02:29 PM EDT","04/26/2019 02:31 PM EDT","04/24/2019 03:22 AM EDT","Not Available","2019-04-30T11:53:27.000","2019-04-30T11:57:52.000","MANHATTAN","40.756181","-73.986244","105","4","119","Midtown-Midtown South"
"13286","201/205","13286","201/205","2018-12-31T00:00:00.000","1013160001","1037549","201/205  East  42nd  st.","Not Available","Manhattan","Not Available","10017","Office","Office","CBECS - Office & Bank/Financial","Office","Office","692455","Not Available","Not Available","Not Available","Not Available","1963","2","100","Whole Building","Not Available","Not Available","2008, 2006","11/20/2008","No","125.3","122.2","63.2","98.4","86772569.2","84632407.3","14.7","0","230.9","226.6","116.4","98.4","Not Available","159890779.3","156894983.6","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","49177556.7","Not Available","Not Available","2593072.7","25930.7","35001939.7","10258480.5","10181199.1","35001933.8","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","0","Not Available","0","6367.4","137.7","6229.6","3209","No","No","Not Available","Not Available","Not Available","No","84.7","6367.4","0","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","692455","1692","1603","100","100","65","2.31495","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","No","Not Available","No","No","No","Unable to Check (not enough data)","692455","692455","692455","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","04/26/2019 02:24 PM EDT","04/24/2019 03:05 AM EDT","04/26/2019 02:24 PM EDT","04/24/2019 03:15 AM EDT","Not Available","2019-04-30T11:53:28.000","2019-04-30T11:57:52.000",,,,,,,
"28400","NYP Columbia (West Campus)","28400","NYP Columbia (West Campus)","2018-12-31T00:00:00.000","1021380040; 1021380030; 1021390001; 1021390085; 1021360245","1084198; 1084387;1084385; 1084386; 1084388; 1084389; 1807867; 1809824; 1063380; 1087281; 1076746; 1813204; 1063403; 1063347","622 168th Street","Not Available","New York","New York","10032","Hospital (General Medical & Surgical)","Hospital (General Medical & Surgical)","ASHE Survey","Hospital (General Medical & Surgical), Parking","Hospital (General Medical & Surgical)","3813938","Parking","211980","Not Available","Not Available","1969","12","100","Whole Building","Whole Building","77","Not Available","Not Available","No","258.2","258.2","297.3","-13.1","984837472.8","984837472.8","22.9","2.7","391.8","391.8","451.1","-13.1","1494437232","1494437232","1494437232","Not Available","41032678","Not Available","Not Available","Not Available","Not Available","Not Available","-383765566.2","Not Available","Not Available","1030009735","10300097.4","297560626","87210020.5","87210020.5","297560622.4","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","0","Not Available","0","57472.7","57753.8","-281.1","66167.4","No","No","No","Not Available","No","No","84.7","57472.7","0","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","12687","3.32648","3813938","100% Yes","3868.12","1.01421","0.00315","12","1786","1.94022","100","100","0.46828","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","211980","0","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Yes","2019-04-29","Yes","No","Yes","No","3813938","4025918","3813938","211980","12/31/2018","412.2","412.2","0.11","Not Available","Not Available","412.2","0.11","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","05/01/2019 12:30 PM EDT","02/08/2019 02:21 PM EST","02/08/2019 02:33 PM EST","02/08/2019 02:29 PM EST","Not Available","2019-05-01T12:54:49.000","2019-05-01T13:02:15.000",,,,,,,
"28402","NYP Cornell (East Campus)","28402","NYP Cornell (East Campus)","2018-12-31T00:00:00.000","1014800001; 1014820040","1084781; 1084780; 1081252","525 East 68th Street","Not Available","New York","New York","10021","Hospital (General Medical & Surgical)","Hospital (General Medical & Surgical)","ASHE Survey","Hospital (General Medical & Surgical), Other","Hospital (General Medical & Surgical)","2971874","Other","302882","Not Available","Not Available","1932","12","100","Whole Building","Whole Building","36","2011","07/19/2011","No","379.9","379.9","356.6","6.5","1243935353","1243935353","8.5","4.8","428.1","428.1","401.9","6.5","1402080928","1402080928","1402080928","Not Available","41558500.9","Not Available","Not Available","Not Available","Not Available","Not Available","-451475778.9","Not Available","Not Available","1558592348","15585923.5","95260283","27919188.6","27919188.6","95260276.3","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","0","Not Available","0","63958.6","85868.3","-21909.7","60038.1","No","No","No","Not Available","Not Available","No","84.7","63958.6","0","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","7599.4","2.55711","2971874","100% Yes","2050.6","0.69","0.00168","5","843","1.32001","100","100","0.28366","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","302882","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Yes","2019-02-08","No","No","No","No","3274756","3274756","3274756","Not Available","12/31/2018","99433.3","99433.3","30.36","Not Available","Not Available","99433.3","30.36","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","05/01/2019 09:41 AM EDT","02/11/2019 03:07 PM EST","02/08/2019 03:34 PM EST","02/11/2019 03:03 PM EST","Not Available","2019-05-01T12:54:49.000","2019-05-01T13:02:15.000","MANHATTAN","40.764149","-73.955251","108","5","116","Lenox Hill-Roosevelt Island"
