"date","language","access_code","duration_seconds"
"2016-01-04T05:54:00.000","MANDARIN","Adjudication","2066"
"2016-01-04T06:19:59.999","SPANISH","Intake","359"
"2016-01-04T07:17:00.000","SPANISH","Intake","294"
"2016-01-04T08:20:00.000","SPANISH","Intake","342"
"2016-01-04T08:56:00.000","CANTONESE","Intake","737"
"2016-01-04T11:49:00.000","SPANISH","Intake","1214"
"2016-01-04T12:50:00.000","SPANISH","Intake","451"
"2016-01-04T12:55:00.000","MANDARIN","Intake","406"
"2016-01-04T13:02:00.000","BURMESE","Intake","521"
"2016-01-04T13:06:00.000","MANDARIN","Intake","1067"
"2016-01-05T06:30:00.000","SPANISH","Licensing","130"
"2016-01-05T07:22:59.999","SPANISH","Intake","354"
"2016-01-05T07:39:00.000","KOREAN","Licensing","286"
"2016-01-05T08:25:59.999","SPANISH","Intake","655"
"2016-01-05T08:42:00.000","SPANISH","Paid Sick Leave","977"
"2016-01-05T08:59:00.000","ITALIAN","Communications","116"
"2016-01-05T09:48:00.000","ITALIAN","Communications","484"
"2016-01-05T10:49:59.999","MANDARIN","Paid Sick Leave","1101"
"2016-01-05T11:00:59.999","HINDI","Enforcement Clerical","458"
"2016-01-05T12:17:00.000","MANDARIN","Licensing","952"
"2016-01-05T13:02:00.000","SPANISH","Intake","1278"
"2016-01-05T13:08:59.999","MANDARIN","Intake","516"
"2016-01-06T06:32:00.000","SPANISH","Collections","613"
"2016-01-06T06:48:59.999","SPANISH","Manhattan Enforcement","937"
"2016-01-06T07:13:00.000","SPANISH","Intake","185"
"2016-01-06T07:17:00.000","SPANISH","Intake","421"
"2016-01-06T07:38:00.000","SPANISH","Intake","587"
"2016-01-06T07:44:00.000","SPANISH","Licensing","171"
"2016-01-06T07:53:00.000","SPANISH","Intake","847"
"2016-01-06T08:07:59.999","SPANISH","Collections","613"
"2016-01-06T08:18:00.000","SPANISH","Intake","492"
"2016-01-06T08:20:00.000","SPANISH","Collections","243"
"2016-01-06T09:59:00.000","KOREAN","Enforcement Clerical","558"
"2016-01-06T09:59:00.000","SPANISH","Intake","506"
"2016-01-06T11:24:00.000","CANTONESE","Brooklyn Enforcement","418"
"2016-01-06T11:43:59.999","SPANISH","Intake","523"
"2016-01-06T12:43:00.000","SPANISH","Intake","355"
"2016-01-06T14:00:00.000","SPANISH","Intake","859"
"2016-01-07T06:14:59.999","SPANISH","Licensing","497"
"2016-01-07T06:30:59.999","MANDARIN","Adjudication","1370"
"2016-01-07T06:44:00.000","SPANISH","Intake","872"
"2016-01-07T07:53:00.000","SPANISH","Collections","169"
"2016-01-07T07:53:59.999","SPANISH","Intake","294"
"2016-01-07T09:16:00.000","KOREAN","Paid Sick Leave","133"
"2016-01-07T09:16:00.000","SPANISH","Intake","199"
"2016-01-07T10:33:00.000","RUSSIAN","Intake","580"
"2016-01-07T11:34:00.000","MANDARIN","Enforcement Clerical","264"
"2016-01-07T12:09:00.000","KOREAN","Adjudication","1356"
"2016-01-07T12:14:00.000","SPANISH","Bronx Enforcement","1748"
"2016-01-08T06:34:00.000","SPANISH","Collections","503"
"2016-01-08T07:13:59.999","SPANISH","Intake","336"
"2016-01-08T07:31:59.999","MANDARIN","Adjudication","1423"
"2016-01-08T08:24:00.000","BENGALI","LL Phone 2248","468"
"2016-01-08T09:25:00.000","SPANISH","Licensing","121"
"2016-01-08T09:48:00.000","SPANISH","Intake","2466"
"2016-01-08T10:15:59.999","SPANISH","Intake","345"
"2016-01-08T10:38:00.000","ARABIC","Adjudication","454"
"2016-01-08T11:59:00.000","RUSSIAN","Communications","306"
"2016-01-08T12:55:00.000","SPANISH","Intake","852"
"2016-01-08T13:33:00.000","SPANISH","Intake","326"
"2016-01-11T07:06:59.999","MANDARIN","Collections","582"
"2016-01-11T07:38:00.000","MANDARIN","LL Phone 2248","692"
"2016-01-11T08:13:00.000","CANTONESE","Intake","265"
"2016-01-11T08:25:00.000","SPANISH","Intake","677"
"2016-01-11T08:29:59.999","ARABIC","Adjudication","1384"
"2016-01-11T08:34:00.000","SPANISH","Intake","1050"
"2016-01-11T09:19:00.000","SPANISH","LL Phone 2248","258"
"2016-01-11T14:00:59.999","SPANISH","Intake","290"
"2016-01-12T06:23:00.000","SPANISH","Intake","492"
"2016-01-12T06:52:00.000","SPANISH","Intake","718"
"2016-01-12T07:30:00.000","SPANISH","Intake","802"
"2016-01-12T08:13:00.000","RUSSIAN","Intake","601"
"2016-01-12T09:41:59.999","SPANISH","Intake","1306"
"2016-01-12T09:44:00.000","BENGALI","Licensing","167"
"2016-01-12T10:26:00.000","SPANISH","Intake","711"
"2016-01-12T10:31:00.000","SPANISH","Adjudication","638"
"2016-01-12T11:16:00.000","SPANISH","Intake","953"
"2016-01-12T11:33:00.000","SPANISH","Intake","916"
"2016-01-12T11:36:59.999","SPANISH","Intake","1358"
"2016-01-12T11:52:00.000","SPANISH","Intake","468"
"2016-01-13T06:07:00.000","ARABIC","Adjudication","144"
"2016-01-13T08:49:00.000","CANTONESE","Intake","1405"
"2016-01-13T09:09:00.000","MANDARIN","Licensing","569"
"2016-01-13T09:41:59.999","TURKISH","LL Phone 2248","14"
"2016-01-13T09:44:00.000","TURKISH","LL Phone 2248","334"
"2016-01-13T11:07:59.999","ARABIC","Licensing","603"
"2016-01-13T11:40:00.000","UZBEK","Brooklyn Enforcement","721"
"2016-01-13T11:54:59.999","FRENCH","Adjudication","2330"
"2016-01-13T12:36:00.000","SPANISH","Licensing","391"
"2016-01-13T13:04:00.000","SPANISH","Intake","36"
"2016-01-13T13:29:00.000","TURKISH","Licensing","319"
"2016-01-13T13:46:00.000","SPANISH","Collections","580"
"2016-01-14T06:59:00.000","SPANISH","Intake","2843"
"2016-01-14T07:15:00.000","SPANISH","Intake","579"
"2016-01-14T08:15:00.000","SPANISH","Intake","184"
"2016-01-14T08:23:00.000","SPANISH","Collections","432"
"2016-01-14T08:59:00.000","SPANISH","Intake","866"
"2016-01-14T09:00:00.000","GREEK","Licensing","417"
"2016-01-14T11:52:00.000","RUSSIAN","Intake","721"
"2016-01-14T12:17:00.000","SPANISH","Intake","660"
"2016-01-14T12:37:00.000","SPANISH","Intake","779"
"2016-01-14T12:55:59.999","CANTONESE","Intake","1779"
"2016-01-14T13:13:00.000","SPANISH","Intake","332"
"2016-01-15T06:21:59.999","RUSSIAN","Brooklyn Enforcement","981"
"2016-01-15T06:48:59.999","MANDARIN","Intake","1339"
"2016-01-15T06:59:00.000","MANDARIN","Enforcement Clerical","145"
"2016-01-15T07:29:00.000","CANTONESE","Intake","1043"
"2016-01-15T08:51:00.000","SPANISH","Licensing","281"
"2016-01-15T09:09:00.000","SPANISH","Intake","674"
"2016-01-15T09:50:59.999","SPANISH","Licensing","431"
"2016-01-15T10:38:00.000","SPANISH","Intake","249"
"2016-01-15T11:11:00.000","MANDARIN","Licensing","935"
"2016-01-15T12:08:00.000","SPANISH","Licensing","533"
"2016-01-15T12:43:00.000","SPANISH","Licensing","35"
"2016-01-15T13:49:59.999","SPANISH","Intake","2154"
"2016-01-15T13:55:00.000","SPANISH","Intake","724"
"2016-01-19T06:10:00.000","MANDARIN","Intake","390"
"2016-01-19T06:23:00.000","SPANISH","Intake","55"
"2016-01-19T07:35:59.999","SPANISH","Intake","265"
"2016-01-19T07:37:00.000","SPANISH","Intake","910"
"2016-01-19T07:42:00.000","MANDARIN","Paid Sick Leave","502"
"2016-01-19T08:02:59.999","SPANISH","Manhattan Enforcement","226"
"2016-01-19T08:07:59.999","SPANISH","Collections","375"
"2016-01-19T08:27:59.999","SPANISH","Intake","30"
"2016-01-19T08:36:00.000","SPANISH","Intake","590"
"2016-01-19T09:16:00.000","SPANISH","Adjudication","1275"
"2016-01-19T09:30:59.999","MANDARIN","Intake","524"
"2016-01-19T09:32:59.999","KAREN","Adjudication","29"
"2016-01-19T09:36:00.000","KAREN","Adjudication","85"
"2016-01-19T09:39:00.000","KOREAN","Adjudication","1713"
"2016-01-19T09:48:59.999","SPANISH","Collections","222"
"2016-01-19T09:50:59.999","SPANISH","Intake","304"
"2016-01-19T09:55:59.999","SPANISH","Intake","575"
"2016-01-19T11:36:00.000","SPANISH","Intake","1259"
"2016-01-19T11:51:00.000","SPANISH","Adjudication","2046"
"2016-01-19T12:45:00.000","SPANISH","Collections","752"
"2016-01-20T06:08:00.000","SPANISH","Intake","573"
"2016-01-20T06:14:00.000","SPANISH","Collections","126"
"2016-01-20T07:19:00.000","KOREAN","Licensing","275"
"2016-01-20T07:22:00.000","MANDARIN","Paid Sick Leave","1179"
"2016-01-20T07:29:00.000","SPANISH","Intake","669"
"2016-01-20T07:31:00.000","KOREAN","Licensing","341"
"2016-01-20T07:33:00.000","SPANISH","Intake","526"
"2016-01-20T07:51:59.999","SPANISH","Intake","950"
"2016-01-20T08:36:00.000","CANTONESE","Collections","521"
"2016-01-20T09:14:00.000","SPANISH","Intake","1104"
"2016-01-20T09:30:59.999","SPANISH","Intake","853"
"2016-01-20T09:41:00.000","SPANISH","LL Phone 2238","337"
"2016-01-20T11:09:59.999","SPANISH","Intake","397"
"2016-01-20T11:16:00.000","SPANISH","Licensing","199"
"2016-01-20T11:34:59.999","SPANISH","Intake","702"
"2016-01-20T12:28:00.000","KOREAN","Licensing","285"
"2016-01-21T06:01:00.000","SPANISH","Intake","432"
"2016-01-21T08:09:59.999","SPANISH","Intake","280"
"2016-01-21T09:26:00.000","CANTONESE","Brooklyn Enforcement","547"
"2016-01-21T09:59:00.000","SPANISH","Licensing","30"
"2016-01-21T10:37:00.000","BENGALI","LL Phone 2248","273"
"2016-01-21T10:48:00.000","KOREAN","Licensing","317"
"2016-01-21T11:36:00.000","SPANISH","Intake","370"
"2016-01-21T11:36:59.999","CANTONESE","Brooklyn Enforcement","226"
"2016-01-21T11:38:59.999","MANDARIN","Intake","1280"
"2016-01-21T11:45:59.999","MANDARIN","Licensing","205"
"2016-01-21T13:10:00.000","SPANISH","Intake","784"
"2016-01-21T13:22:00.000","SPANISH","Intake","2542"
"2016-01-22T07:31:00.000","RUSSIAN","Intake","466"
"2016-01-22T09:19:59.999","ARABIC","Adjudication","2107"
"2016-01-22T09:37:00.000","HINDI","Intake","776"
"2016-01-22T10:06:00.000","MANDARIN","Enforcement Clerical","1833"
"2016-01-22T10:42:00.000","KOREAN","Enforcement Clerical","398"
"2016-01-22T12:19:59.999","KOREAN","Intake","1572"
"2016-01-22T13:29:00.000","MANDARIN","Intake","150"
"2016-01-25T08:07:00.000","SPANISH","Intake","222"
"2016-01-25T09:23:59.999","ARABIC","Adjudication","682"
"2016-01-25T11:07:59.999","BENGALI","LL Phone 2248","132"
"2016-01-25T12:57:59.999","SPANISH","Intake","181"
"2016-01-25T13:04:00.000","KOREAN","Intake","519"
"2016-01-25T13:51:00.000","MANDARIN","Licensing","216"
"2016-01-26T06:55:00.000","BENGALI","LL Phone 2248","239"
"2016-01-26T07:19:00.000","SPANISH","Intake","487"
"2016-01-26T07:55:00.000","SPANISH","Intake","650"
"2016-01-26T10:10:00.000","SPANISH","Collections","1613"
"2016-01-26T10:22:59.999","BENGALI","Licensing","549"
"2016-01-26T10:24:59.999","SPANISH","Intake","353"
"2016-01-26T11:24:00.000","SPANISH","Intake","94"
"2016-01-26T11:36:00.000","MANDARIN","Collections","256"
"2016-01-26T12:12:00.000","SPANISH","Intake","413"
"2016-01-26T12:26:00.000","SPANISH","Intake","167"
"2016-01-26T12:30:00.000","SPANISH","Intake","489"
"2016-01-26T13:17:00.000","SPANISH","Intake","913"
"2016-01-26T14:00:59.999","MANDINKA","Licensing","241"
"2016-01-27T06:14:00.000","SPANISH","Intake","600"
"2016-01-27T06:28:59.999","SPANISH","Paid Sick Leave","203"
"2016-01-27T07:04:00.000","SPANISH","Intake","492"
"2016-01-27T07:46:00.000","SPANISH","Intake","294"
"2016-01-27T07:56:00.000","SPANISH","Intake","462"
"2016-01-27T08:00:59.999","SPANISH","Intake","571"
"2016-01-27T09:01:59.999","SPANISH","Paid Sick Leave","542"
"2016-01-27T13:02:00.000","SPANISH","Intake","191"
"2016-01-27T13:04:00.000","RUSSIAN","LL Phone 2248","575"
"2016-01-27T13:48:00.000","SPANISH","Intake","309"
"2016-01-27T14:06:00.000","SPANISH","Intake","317"
"2016-01-28T06:14:59.999","MANDARIN","Adjudication","2784"
"2016-01-28T07:22:00.000","ARABIC","Licensing","18"
"2016-01-28T07:24:59.999","MANDARIN","Enforcement Clerical","855"
"2016-01-28T07:24:59.999","ARABIC","Collections","562"
"2016-01-28T07:42:59.999","MANDARIN","Intake","952"
"2016-01-28T07:58:59.999","SPANISH","Intake","837"
"2016-01-28T08:16:59.999","MANDARIN","Intake","693"
"2016-01-28T08:23:00.000","SPANISH","Intake","432"
"2016-01-28T08:50:00.000","MANDARIN","Intake","343"
"2016-01-28T08:54:00.000","SPANISH","Intake","423"
"2016-01-28T09:14:00.000","SPANISH","Enforcement Clerical","149"
"2016-01-28T09:37:00.000","SPANISH","Intake","604"
"2016-01-28T10:02:00.000","SPANISH","Intake","163"
"2016-01-28T10:22:00.000","SPANISH","Intake","915"
"2016-01-28T11:38:59.999","ARABIC","Adjudication","1012"
"2016-01-28T11:51:00.000","SPANISH","Intake","276"
