"client_id","request_date","request_id","request_category","request_sub_category","client_affiliation","vet_mil_status","character_of_discharge","gender_identification","race","hispanic_latino","marital_status","zip_code","report_fiscal_year"
"a5ea0ede-1a2a-4deb-9e7a-da1d06a03588","2020-05-28T00:00:00.000","e13ea5b5-ee9f-46d7-bdff-3b353eb14a9e","Benefits Navigation","Benefits Eligibility Screening","Service Member or Veteran","Veteran","Honorable","Male or Man","Black/African American","Undisclosed/No Answer","Single/Never Married","10467","2020"
"a5ea0ede-1a2a-4deb-9e7a-da1d06a03588","2020-05-28T00:00:00.000","9de03397-cda4-44c4-ae6c-f5201f11f68f","Transportation","Undisclosed/No Answer","Service Member or Veteran","Veteran","Honorable","Male or Man","Black/African American","Undisclosed/No Answer","Single/Never Married","10467","2020"
"33fe2c01-52f7-4823-96eb-883fd8f67209","2019-07-21T00:00:00.000","0876526c-ee5c-4e49-a144-83c9cb2806d9","Housing & Shelter","Undisclosed/No Answer","Service Member or Veteran","Reserve","Undisclosed/No Answer","Male or Man","White","Undisclosed/No Answer","Single/Never Married","11213","2020"
"33fe2c01-52f7-4823-96eb-883fd8f67209","2019-07-25T00:00:00.000","0876526c-ee5c-4e49-a144-83c9cb2806d9","Housing & Shelter","Undisclosed/No Answer","Service Member or Veteran","Reserve","Undisclosed/No Answer","Male or Man","White","Undisclosed/No Answer","Single/Never Married","11213","2020"
"a2a9f0cc-6ee9-46d9-be00-f1a8d01ae29f","2019-08-28T00:00:00.000","65b236e3-eeef-4fed-8e73-82f9293a408e","Employment","Undisclosed/No Answer","Service Member or Veteran","Veteran","Honorable","Female or Woman","American Indian or Alaska Native","Undisclosed/No Answer","Single/Never Married","11435","2020"
"a2a9f0cc-6ee9-46d9-be00-f1a8d01ae29f","2019-08-28T00:00:00.000","86737e65-25fe-499e-9185-ba4254bc2e8f","Employment","Undisclosed/No Answer","Service Member or Veteran","Veteran","Honorable","Female or Woman","American Indian or Alaska Native","Undisclosed/No Answer","Single/Never Married","11435","2020"
"a2a9f0cc-6ee9-46d9-be00-f1a8d01ae29f","2019-08-28T00:00:00.000","ce8fe555-9d71-412b-bfcb-802d63c43e5a","Employment","Undisclosed/No Answer","Service Member or Veteran","Veteran","Honorable","Female or Woman","American Indian or Alaska Native","Undisclosed/No Answer","Single/Never Married","11435","2020"
"a2a9f0cc-6ee9-46d9-be00-f1a8d01ae29f","2019-08-28T00:00:00.000","9738367e-611c-454e-be1f-5ecffe97f0f3","Employment","Undisclosed/No Answer","Service Member or Veteran","Veteran","Honorable","Female or Woman","American Indian or Alaska Native","Undisclosed/No Answer","Single/Never Married","11435","2020"
"a2a9f0cc-6ee9-46d9-be00-f1a8d01ae29f","2019-08-29T00:00:00.000","9738367e-611c-454e-be1f-5ecffe97f0f3","Employment","Undisclosed/No Answer","Service Member or Veteran","Veteran","Honorable","Female or Woman","American Indian or Alaska Native","Undisclosed/No Answer","Single/Never Married","11435","2020"
"a2a9f0cc-6ee9-46d9-be00-f1a8d01ae29f","2019-08-29T00:00:00.000","ce8fe555-9d71-412b-bfcb-802d63c43e5a","Employment","Undisclosed/No Answer","Service Member or Veteran","Veteran","Honorable","Female or Woman","American Indian or Alaska Native","Undisclosed/No Answer","Single/Never Married","11435","2020"
