"unique_key","created_date","closed_date","agency","agency_name","complaint_type","descriptor","location_type","incident_zip","incident_address","street_name","cross_street_1","cross_street_2","intersection_street_1","intersection_street_2","address_type","city","landmark","facility_type","status","due_date","resolution_action_updated_date","community_board","borough","x_coordinate_state_plane_","y_coordinate_state_plane_","park_facility_name","park_borough","school_name","school_number","school_region","school_code","school_phone_number","school_address","school_city","school_state","school_zip","school_not_found","school_or_citywide_complaint","vehicle_type","taxi_company_borough","taxi_pick_up_location","bridge_highway_name","bridge_highway_direction","road_ramp","bridge_highway_segment","garage_lot_name","ferry_direction","ferry_terminal_name","latitude","longitude","location"
"12824180","2009-01-01T00:00:00.000","2009-01-08T00:00:00.000","DPR","Department of Parks and Recreation","Maintenance or Facility","Structure - Outdoors","Park","10033",,,,,,,,"NEW YORK",,"N/A","Closed","2009-01-15T00:00:00.000","2009-01-08T00:00:00.000","12 MANHATTAN","MANHATTAN",,,"Fort Tryon Park","MANHATTAN","Fort Tryon Park","M029",,,"2124080100","Riverside Drive to Broadway, West 192nd to Dyckman Streets","NEW YORK","NY","10033",,,,,,,,,,,,,,,
"12882475","2009-01-08T00:00:00.000","2009-01-08T00:00:00.000","DOT","Department of Transportation","Street Light Condition","Street Light Out",,,,,,,"4 ST W","AVE U","INTERSECTION",,,"N/A","Closed",,"2009-01-07T00:00:00.000","Unspecified BROOKLYN","BROOKLYN",,,"Unspecified","BROOKLYN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"12891071","2009-01-09T00:00:00.000","2009-01-09T00:00:00.000","DOT","Department of Transportation","Traffic Signal Condition","Flashing Hazard",,,,,,,"3 AVE","62 ST","INTERSECTION",,,"N/A","Closed",,"2009-01-09T00:00:00.000","Unspecified BROOKLYN","BROOKLYN",,,"Unspecified","BROOKLYN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"12828000","2009-01-01T00:00:00.000","2009-01-05T00:00:00.000","DOT","Department of Transportation","Street Light Condition","Street Light Out",,,"716 178 ST E","178 ST E","CLINTON AVE","CROTONA AVE",,,"ADDRESS",,,"N/A","Closed",,"2009-01-05T00:00:00.000","Unspecified BRONX","BRONX",,,"Unspecified","BRONX","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"12828002","2009-01-01T00:00:00.000","2009-01-06T00:00:00.000","DOT","Department of Transportation","Street Light Condition","Street Light Out",,,"1201 222 ST E","222 ST E","MICKLE AVE","NEEDHAM AVE",,,"ADDRESS",,,"N/A","Closed",,"2009-01-06T00:00:00.000","Unspecified BRONX","BRONX",,,"Unspecified","BRONX","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"12832944","2009-01-02T00:00:00.000","2009-01-21T00:00:00.000","HPD","Department of Housing Preservation and Development","HEATING","HEAT","RESIDENTIAL BUILDING",,"554 LIVINGSTON ST","LIVINGSTON ST",,,,,"ADDRESS",,,"N/A","Closed",,"2009-01-21T00:00:00.000","0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"12829299","2009-01-01T00:00:00.000","2009-05-08T00:00:00.000","DOT","Department of Transportation","Street Light Condition","Street Light Out",,,,,,,"CYPRESS HILLS ST","INTERBORO PKWY","INTERSECTION",,,"N/A","Closed",,"2009-05-08T00:00:00.000","Unspecified QUEENS","QUEENS",,,"Unspecified","QUEENS","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"12826101","2009-01-01T00:00:00.000","2009-01-02T00:00:00.000","DOT","Department of Transportation","Street Light Condition","Street Light Out",,,"559 171 ST W","171 ST W","AUDUBON AVE","ST NICHOLAS AVE",,,"ADDRESS",,,"N/A","Closed",,"2009-01-02T00:00:00.000","Unspecified MANHATTAN","MANHATTAN",,,"Unspecified","MANHATTAN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"12918755","2009-01-13T00:00:00.000","2009-01-14T00:00:00.000","DOT","Department of Transportation","Street Light Condition","Street Light Out",,,,,,,"3 AVE","142 ST E","INTERSECTION",,,"N/A","Closed",,"2009-01-14T00:00:00.000","Unspecified BRONX","BRONX",,,"Unspecified","BRONX","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"12853360","2009-01-05T00:00:00.000","2009-01-05T00:00:00.000","DOT","Department of Transportation","Traffic Signal Condition","Controller",,,,,,,"BRYANT AVE","174 ST E","INTERSECTION",,,"N/A","Closed",,"2009-01-05T00:00:00.000","Unspecified BRONX","BRONX",,,"Unspecified","BRONX","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"12830884","2009-01-02T00:00:00.000","2009-01-02T00:00:00.000","DCA","Department of Consumer Affairs","DCA / DOH New License Application Request","General Street Vendor License",,,,,,,,,,,,"N/A","Closed","2009-01-09T00:00:00.000","2009-01-02T00:00:00.000","0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"12918785","2009-01-13T00:00:00.000","2009-01-13T00:00:00.000","DOT","Department of Transportation","Street Light Condition","Street Light Out",,,,,,,"HUGHES AVE","181 ST E","INTERSECTION",,,"N/A","Closed",,"2009-01-12T00:00:00.000","Unspecified BRONX","BRONX",,,"Unspecified","BRONX","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"12824945","2009-01-01T00:00:00.000","2009-01-05T00:00:00.000","DPR","Department of Parks and Recreation","Maintenance or Facility","Garbage or Litter","Park","11216",,,,,,,,"BROOKLYN",,"N/A","Closed","2009-01-04T00:00:00.000","2009-01-05T00:00:00.000","03 BROOKLYN","BROOKLYN",,,"St Andrew's Playground","BROOKLYN","St Andrew's Playground","B225",,,"7189658900","Atlantic Avenue and Herkimer Street","BROOKLYN","NY","11216",,,,,,,,,,,,,,,
"12825266","2009-01-01T00:00:00.000","2009-01-08T00:00:00.000","DPR","Department of Parks and Recreation","Maintenance or Facility","Structure - Outdoors","Park","10033",,,,,,,,"NEW YORK",,"N/A","Closed","2009-01-15T00:00:00.000","2009-01-08T00:00:00.000","12 MANHATTAN","MANHATTAN",,,"Fort Tryon Park","MANHATTAN","Fort Tryon Park","M029",,,"2124080100","Riverside Drive to Broadway, West 192nd to Dyckman Streets","NEW YORK","NY","10033",,,,,,,,,,,,,,,
"12818466","2009-01-01T00:00:00.000","2009-01-01T00:00:00.000","DPR","Department of Parks and Recreation","Maintenance or Facility","Unsecured Facility","Recreation Center","10010",,,,,,,,"NEW YORK",,"N/A","Closed","2009-01-04T00:00:00.000","2009-01-01T00:00:00.000","06 MANHATTAN","MANHATTAN",,,"Recreation Center - Asser Levy","MANHATTAN","Recreation Center - Asser Levy","M164",,,"2124472020","392 Asser Levy Place","NEW YORK","NY","10010",,,,,,,,,,,,,,,
"12829859","2009-01-01T00:00:00.000","2009-04-17T00:00:00.000","DOT","Department of Transportation","Street Light Condition","Lamppost Base Door/Cover Open",,,,,,,"NEW YORK AVE E","98 ST E","INTERSECTION",,,"N/A","Closed",,"2009-04-17T00:00:00.000","Unspecified BROOKLYN","BROOKLYN",,,"Unspecified","BROOKLYN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"12825353","2009-01-01T00:00:00.000","2009-01-12T00:00:00.000","TLC","Correspondence - Taxi and Limousine Commission","Taxi Compliment","Driver Compliment","N/A",,,,,,,,,,,"N/A","Closed",,"2009-01-12T00:00:00.000","0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"12837474","2009-01-02T00:00:00.000","2009-01-03T00:00:00.000","DOT","Department of Transportation","Traffic Signal Condition","Pedestrian Signal",,,,,,,"BEDFORD AVE","DIVISION AVE","INTERSECTION",,,"N/A","Closed",,"2009-01-03T00:00:00.000","Unspecified BROOKLYN","BROOKLYN",,,"Unspecified","BROOKLYN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"12837525","2009-01-02T00:00:00.000","2009-01-08T00:00:00.000","DOT","Department of Transportation","Street Light Condition","Street Light Cycling",,,,,,,"BRYANT AVE","165 ST E","INTERSECTION",,,"N/A","Closed",,"2009-01-08T00:00:00.000","Unspecified BRONX","BRONX",,,"Unspecified","BRONX","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"12929410","2009-01-14T00:00:00.000","2009-01-14T00:00:00.000","DSNY","BCC - Queens East","Missed Collection (All Materials)","1R Missed Recycling-All Materials","Sidewalk",,,,,,,,,,,"DSNY Garage","Closed",,"2009-01-14T00:00:00.000","13 QUEENS","QUEENS",,,"Unspecified","QUEENS","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"12843471","2009-01-04T00:00:00.000","2009-02-17T00:00:00.000","TLC","Taxi and Limousine Commission","Taxi Complaint","Driver Complaint","Street",,,,,,"82 STREET","AMSTERDAM",,,,"N/A","Closed","2009-03-01T00:00:00.000","2009-02-17T00:00:00.000","Unspecified MANHATTAN","MANHATTAN",,,"Unspecified","MANHATTAN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,"Other",,,,,,,,,,
"12843481","2009-01-04T00:00:00.000","2009-01-08T00:00:00.000","DPR","Department of Parks and Recreation","Maintenance or Facility","Rodent Sighting","Park","11209",,,,,,,,"BROOKLYN",,"N/A","Closed","2009-01-14T00:00:00.000","2009-01-08T00:00:00.000","10 BROOKLYN","BROOKLYN",,,"Fort Hamilton Athletic Field","BROOKLYN","Fort Hamilton Athletic Field","B192A",,,"7189658900","83rd to 85th Streets, West of Pederson Playground","BROOKLYN","NY","11209",,,,,,,,,,,,,,,
"12829194","2009-01-01T00:00:00.000","2009-01-05T00:00:00.000","DOT","Department of Transportation","Traffic Signal Condition","Controller",,,,,,,"BROADWAY","215 ST W","INTERSECTION",,,"N/A","Closed",,"2009-01-05T00:00:00.000","Unspecified MANHATTAN","MANHATTAN",,,"Unspecified","MANHATTAN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"12842391","2009-01-02T00:00:00.000","2009-01-06T00:00:00.000","DOB","Department of Buildings","Building/Use","Illegal Conversion Of Residential Building/Space",,,"7447 64 PLACE","64 PLACE",,,,,"ADDRESS",,,"N/A","Assigned",,"2009-01-06T00:00:00.000","Unspecified BROOKLYN","BROOKLYN",,,"Unspecified","BROOKLYN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"12838188","2009-01-03T00:00:00.000","2009-01-06T00:00:00.000","TLC","Taxi and Limousine Commission","Taxi Complaint","Insurance Information Requested","Street",,,,,,"DITMAS AVE","OCEAN PKWY",,,,"N/A","Closed",,"2009-01-06T00:00:00.000","Unspecified BROOKLYN","BROOKLYN",,,"Unspecified","BROOKLYN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"12938805","2009-01-15T00:00:00.000","2009-01-15T00:00:00.000","DOT","Department of Transportation","Traffic Signal Condition","Controller",,,,,,,"ASTORIA BLVD","31 ST","INTERSECTION",,,"N/A","Closed",,"2009-01-15T00:00:00.000","Unspecified QUEENS","QUEENS",,,"Unspecified","QUEENS","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"12824904","2009-01-01T00:00:00.000","2009-01-08T00:00:00.000","DPR","Department of Parks and Recreation","Maintenance or Facility","Structure - Outdoors","Park","10033",,,,,,,,"NEW YORK",,"N/A","Closed","2009-01-15T00:00:00.000","2009-01-08T00:00:00.000","12 MANHATTAN","MANHATTAN",,,"Fort Tryon Park","MANHATTAN","Fort Tryon Park","M029",,,"2124080100","Riverside Drive to Broadway, West 192nd to Dyckman Streets","NEW YORK","NY","10033",,,,,,,,,,,,,,,
"12829237","2009-01-01T00:00:00.000","2009-01-01T00:00:00.000","DOT","Department of Transportation","Traffic Signal Condition","Controller",,,,,,,"HUGHES AVE","TREMONT AVE EAST","INTERSECTION",,,"N/A","Closed",,"2009-01-01T00:00:00.000","Unspecified BRONX","BRONX",,,"Unspecified","BRONX","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"12829861","2009-01-01T00:00:00.000","2009-01-02T00:00:00.000","DOT","Department of Transportation","Street Light Condition","Street Light Out",,,,,,,"CATON AVE","3 ST E","INTERSECTION",,,"N/A","Closed",,"2009-01-02T00:00:00.000","Unspecified BROOKLYN","BROOKLYN",,,"Unspecified","BROOKLYN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"12829862","2009-01-01T00:00:00.000","2009-01-02T00:00:00.000","DOT","Department of Transportation","Street Light Condition","Multiple Street Lights Out",,,,,,,"5 ST E","AVE O","INTERSECTION",,,"N/A","Closed",,"2009-01-02T00:00:00.000","Unspecified BROOKLYN","BROOKLYN",,,"Unspecified","BROOKLYN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"12829863","2009-01-01T00:00:00.000","2009-01-05T00:00:00.000","DOT","Department of Transportation","Street Light Condition","Multiple Street Lights Out",,,,,,,"RIDGE BLVD","ERICSON DR ET S/B","INTERSECTION",,,"N/A","Closed",,"2009-01-05T00:00:00.000","Unspecified BROOKLYN","BROOKLYN",,,"Unspecified","BROOKLYN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"12829864","2009-01-01T00:00:00.000","2009-01-02T00:00:00.000","DOT","Department of Transportation","Street Light Condition","Street Light Out",,,,,,,"29 ST W","SURF AVE","INTERSECTION",,,"N/A","Closed",,"2009-01-02T00:00:00.000","Unspecified BROOKLYN","BROOKLYN",,,"Unspecified","BROOKLYN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"12829865","2009-01-01T00:00:00.000","2009-01-02T00:00:00.000","DOT","Department of Transportation","Street Light Condition","Street Light Cycling",,,,,,,"SURF AVE","23 ST W","INTERSECTION",,,"N/A","Closed",,"2009-01-02T00:00:00.000","Unspecified BROOKLYN","BROOKLYN",,,"Unspecified","BROOKLYN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"12829866","2009-01-01T00:00:00.000","2009-01-13T00:00:00.000","DOT","Department of Transportation","Street Light Condition","Street Light Out",,,,,,,"10 ST W","AVE S","INTERSECTION",,,"N/A","Closed",,"2009-01-13T00:00:00.000","Unspecified BROOKLYN","BROOKLYN",,,"Unspecified","BROOKLYN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"12829239","2009-01-01T00:00:00.000","2009-01-01T00:00:00.000","DOT","Department of Transportation","Traffic Signal Condition","Controller",,,,,,,"BOSTON RD","BOLLER AVE","INTERSECTION",,,"N/A","Closed",,"2009-01-01T00:00:00.000","Unspecified BRONX","BRONX",,,"Unspecified","BRONX","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"12835253","2009-01-02T00:00:00.000","2009-01-07T00:00:00.000","DOT","Department of Transportation","Street Light Condition","Street Light Out",,,,,,,"WASHINGTON ST","BATTERY PL","INTERSECTION",,,"N/A","Closed",,"2009-01-07T00:00:00.000","Unspecified MANHATTAN","MANHATTAN",,,"Unspecified","MANHATTAN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"12829087","2009-01-01T00:00:00.000","2009-01-03T00:00:00.000","HPD","Department of Housing Preservation and Development","HEATING","HEAT","RESIDENTIAL BUILDING",,"22-00 BEACH 22 STREET","BEACH 22 STREET",,,,,"ADDRESS",,,"N/A","Closed",,"2009-01-03T00:00:00.000","0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"12829088","2009-01-01T00:00:00.000","2009-01-20T00:00:00.000","HPD","Department of Housing Preservation and Development","ELECTRIC","ELECTRIC-SUPPLY","RESIDENTIAL BUILDING",,"22-00 BEACH 22 STREET","BEACH 22 STREET",,,,,"ADDRESS",,,"N/A","Closed",,"2009-01-20T00:00:00.000","0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"12837471","2009-01-02T00:00:00.000","2009-01-02T00:00:00.000","DOT","Department of Transportation","Traffic Signal Condition","Controller",,,,,,,"GRAND AVE","GRAND ST","INTERSECTION",,,"N/A","Closed",,"2009-01-02T00:00:00.000","Unspecified BROOKLYN","BROOKLYN",,,"Unspecified","BROOKLYN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"12837477","2009-01-02T00:00:00.000","2009-01-02T00:00:00.000","DOT","Department of Transportation","Traffic Signal Condition","Controller",,,,,,,"AVE P","3 ST E","INTERSECTION",,,"N/A","Closed",,"2009-01-02T00:00:00.000","Unspecified BROOKLYN","BROOKLYN",,,"Unspecified","BROOKLYN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"12837486","2009-01-02T00:00:00.000","2009-01-02T00:00:00.000","DOT","Department of Transportation","Traffic Signal Condition","Veh Signal Head",,,,,,,"HAMILTON AVE","15 ST","INTERSECTION",,,"N/A","Closed",,"2009-01-02T00:00:00.000","Unspecified BROOKLYN","BROOKLYN",,,"Unspecified","BROOKLYN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"12837497","2009-01-02T00:00:00.000","2009-01-02T00:00:00.000","DOT","Department of Transportation","Traffic Signal Condition","Controller",,,,,,,"LENOX RD","43 ST E","INTERSECTION",,,"N/A","Closed",,"2009-01-02T00:00:00.000","Unspecified BROOKLYN","BROOKLYN",,,"Unspecified","BROOKLYN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
