Nummer;Totaal van;Jaar;Maand;Procedure categorie;Verblijfscluster;Nationaliteit;Aantal aanvragen
1;Jaar;2016;;;;;73240
2;Jaar, Maand;2016;1;;;;5520
2;Jaar, Maand;2016;2;;;;5000
2;Jaar, Maand;2016;3;;;;4640
2;Jaar, Maand;2016;4;;;;5080
2;Jaar, Maand;2016;5;;;;5400
2;Jaar, Maand;2016;6;;;;8970
2;Jaar, Maand;2016;7;;;;10160
2;Jaar, Maand;2016;8;;;;7000
2;Jaar, Maand;2016;9;;;;4830
2;Jaar, Maand;2016;10;;;;4930
2;Jaar, Maand;2016;11;;;;5710
2;Jaar, Maand;2016;12;;;;6000
3;Jaar, Procedure categorie;2016;;TEV;;;49740
3;Jaar, Procedure categorie;2016;;VVR;;;23500
4;Jaar, Maand, Procedure categorie;2016;1;TEV;;;3750
4;Jaar, Maand, Procedure categorie;2016;1;VVR;;;1770
4;Jaar, Maand, Procedure categorie;2016;2;TEV;;;3340
4;Jaar, Maand, Procedure categorie;2016;2;VVR;;;1660
4;Jaar, Maand, Procedure categorie;2016;3;TEV;;;3200
4;Jaar, Maand, Procedure categorie;2016;3;VVR;;;1440
4;Jaar, Maand, Procedure categorie;2016;4;TEV;;;3610
4;Jaar, Maand, Procedure categorie;2016;4;VVR;;;1470
4;Jaar, Maand, Procedure categorie;2016;5;TEV;;;3760
4;Jaar, Maand, Procedure categorie;2016;5;VVR;;;1640
4;Jaar, Maand, Procedure categorie;2016;6;TEV;;;6500
4;Jaar, Maand, Procedure categorie;2016;6;VVR;;;2480
4;Jaar, Maand, Procedure categorie;2016;7;TEV;;;7420
4;Jaar, Maand, Procedure categorie;2016;7;VVR;;;2740
4;Jaar, Maand, Procedure categorie;2016;8;TEV;;;4330
4;Jaar, Maand, Procedure categorie;2016;8;VVR;;;2670
4;Jaar, Maand, Procedure categorie;2016;9;TEV;;;3040
4;Jaar, Maand, Procedure categorie;2016;9;VVR;;;1790
4;Jaar, Maand, Procedure categorie;2016;10;TEV;;;3160
4;Jaar, Maand, Procedure categorie;2016;10;VVR;;;1770
4;Jaar, Maand, Procedure categorie;2016;11;TEV;;;3740
4;Jaar, Maand, Procedure categorie;2016;11;VVR;;;1970
