Nummer;Totaal van;Jaar;Soort verzoek;Land van aanvraag;Aantal verzoeken
1;Jaar;2020;*Alle*;*Alle*;2030
2;Jaar, Soort verzoek;2020;LP;*Alle*;1220
2;Jaar, Soort verzoek;2020;T&O;*Alle*;810
3;Jaar, Land van aanvraag;2020;*Alle*;Afghanistan;40
3;Jaar, Land van aanvraag;2020;*Alle*;Albanië;120
3;Jaar, Land van aanvraag;2020;*Alle*;Algerije;220
3;Jaar, Land van aanvraag;2020;*Alle*;Armenië;50
3;Jaar, Land van aanvraag;2020;*Alle*;Azerbeidzjan;30
3;Jaar, Land van aanvraag;2020;*Alle*;Bangladesh;10
3;Jaar, Land van aanvraag;2020;*Alle*;Bosnië-Herzegovina;30
3;Jaar, Land van aanvraag;2020;*Alle*;Brazilië;10
3;Jaar, Land van aanvraag;2020;*Alle*;Burundi;10
3;Jaar, Land van aanvraag;2020;*Alle*;Chili;10
3;Jaar, Land van aanvraag;2020;*Alle*;China;20
3;Jaar, Land van aanvraag;2020;*Alle*;Democratische Republiek Congo;20
3;Jaar, Land van aanvraag;2020;*Alle*;Dominicaanse Republiek;10
3;Jaar, Land van aanvraag;2020;*Alle*;Egypte;40
3;Jaar, Land van aanvraag;2020;*Alle*;Ethiopië;40
3;Jaar, Land van aanvraag;2020;*Alle*;Gambia;20
3;Jaar, Land van aanvraag;2020;*Alle*;Georgië;120
3;Jaar, Land van aanvraag;2020;*Alle*;Ghana;20
3;Jaar, Land van aanvraag;2020;*Alle*;Guinee;50
3;Jaar, Land van aanvraag;2020;*Alle*;India;10
3;Jaar, Land van aanvraag;2020;*Alle*;Indonesië;10
3;Jaar, Land van aanvraag;2020;*Alle*;Irak;20
3;Jaar, Land van aanvraag;2020;*Alle*;Iran;50
3;Jaar, Land van aanvraag;2020;*Alle*;Italië;10
3;Jaar, Land van aanvraag;2020;*Alle*;Jordanië;20
3;Jaar, Land van aanvraag;2020;*Alle*;Kazachstan;10
3;Jaar, Land van aanvraag;2020;*Alle*;Kosovo;30
3;Jaar, Land van aanvraag;2020;*Alle*;Letland;10
3;Jaar, Land van aanvraag;2020;*Alle*;Libanon;10
3;Jaar, Land van aanvraag;2020;*Alle*;Liberia;10
3;Jaar, Land van aanvraag;2020;*Alle*;Libië;20
3;Jaar, Land van aanvraag;2020;*Alle*;Marokko;240
3;Jaar, Land van aanvraag;2020;*Alle*;Moldavië;30
3;Jaar, Land van aanvraag;2020;*Alle*;Nigeria;80
3;Jaar, Land van aanvraag;2020;*Alle*;Oekraïne;30
3;Jaar, Land van aanvraag;2020;*Alle*;Pakistan;20
3;Jaar, Land van aanvraag;2020;*Alle*;Palestijnse autoriteit;10
3;Jaar, Land van aanvraag;2020;*Alle*;Polen;120
3;Jaar, Land van aanvraag;2020;*Alle*;Republiek Noord-Macedonië;70
3;Jaar, Land van aanvraag;2020;*Alle*;Roemenië;20
3;Jaar, Land van aanvraag;2020;*Alle*;Rusland;30
3;Jaar, Land van aanvraag;2020;*Alle*;Senegal;10
3;Jaar, Land van aanvraag;2020;*Alle*;Servië;120
