Nummer;Totaal van;Jaar;Maand;Type aanvraag;Nationaliteit;Aantal aanvragen
1;Jaar;2016;;;;19830
2;Jaar, Maand;2016;1;;;2640
2;Jaar, Maand;2016;2;;;1880
2;Jaar, Maand;2016;3;;;1330
2;Jaar, Maand;2016;4;;;1020
2;Jaar, Maand;2016;5;;;1120
2;Jaar, Maand;2016;6;;;1140
2;Jaar, Maand;2016;7;;;1540
2;Jaar, Maand;2016;8;;;1760
2;Jaar, Maand;2016;9;;;1900
2;Jaar, Maand;2016;10;;;2060
2;Jaar, Maand;2016;11;;;1880
2;Jaar, Maand;2016;12;;;1560
3;Jaar, Maand, Type aanvraag;2016;1;Asiel - 1e aanvraag;;2520
3;Jaar, Maand, Type aanvraag;2016;1;Asiel - tweede en volgende aanvragen;;120
3;Jaar, Maand, Type aanvraag;2016;2;Asiel - 1e aanvraag;;1750
3;Jaar, Maand, Type aanvraag;2016;2;Asiel - tweede en volgende aanvragen;;140
3;Jaar, Maand, Type aanvraag;2016;3;Asiel - 1e aanvraag;;1220
3;Jaar, Maand, Type aanvraag;2016;3;Asiel - tweede en volgende aanvragen;;110
3;Jaar, Maand, Type aanvraag;2016;4;Asiel - 1e aanvraag;;890
3;Jaar, Maand, Type aanvraag;2016;4;Asiel - tweede en volgende aanvragen;;130
3;Jaar, Maand, Type aanvraag;2016;5;Asiel - 1e aanvraag;;980
3;Jaar, Maand, Type aanvraag;2016;5;Asiel - tweede en volgende aanvragen;;140
3;Jaar, Maand, Type aanvraag;2016;6;Asiel - 1e aanvraag;;990
3;Jaar, Maand, Type aanvraag;2016;6;Asiel - tweede en volgende aanvragen;;150
3;Jaar, Maand, Type aanvraag;2016;7;Asiel - 1e aanvraag;;1380
3;Jaar, Maand, Type aanvraag;2016;7;Asiel - tweede en volgende aanvragen;;160
3;Jaar, Maand, Type aanvraag;2016;8;Asiel - 1e aanvraag;;1620
3;Jaar, Maand, Type aanvraag;2016;8;Asiel - tweede en volgende aanvragen;;150
3;Jaar, Maand, Type aanvraag;2016;9;Asiel - 1e aanvraag;;1780
3;Jaar, Maand, Type aanvraag;2016;9;Asiel - tweede en volgende aanvragen;;120
3;Jaar, Maand, Type aanvraag;2016;10;Asiel - 1e aanvraag;;1930
3;Jaar, Maand, Type aanvraag;2016;10;Asiel - tweede en volgende aanvragen;;130
3;Jaar, Maand, Type aanvraag;2016;11;Asiel - 1e aanvraag;;1730
3;Jaar, Maand, Type aanvraag;2016;11;Asiel - tweede en volgende aanvragen;;150
3;Jaar, Maand, Type aanvraag;2016;12;Asiel - 1e aanvraag;;1400
