Nummer;Totaal van;Jaar;Maand;Procedure categorie;Verblijfscluster;Nationaliteit;Aantal aanvragen
1;Jaar;2022;*Alle*;*Alle*;*Alle*;*Alle*;117490
2;Jaar, Maand;2022;01;*Alle*;*Alle*;*Alle*;6990
2;Jaar, Maand;2022;02;*Alle*;*Alle*;*Alle*;6640
2;Jaar, Maand;2022;03;*Alle*;*Alle*;*Alle*;8130
2;Jaar, Maand;2022;04;*Alle*;*Alle*;*Alle*;7110
2;Jaar, Maand;2022;05;*Alle*;*Alle*;*Alle*;11400
2;Jaar, Maand;2022;06;*Alle*;*Alle*;*Alle*;16580
2;Jaar, Maand;2022;07;*Alle*;*Alle*;*Alle*;14040
2;Jaar, Maand;2022;08;*Alle*;*Alle*;*Alle*;9400
2;Jaar, Maand;2022;09;*Alle*;*Alle*;*Alle*;8270
2;Jaar, Maand;2022;10;*Alle*;*Alle*;*Alle*;9260
2;Jaar, Maand;2022;11;*Alle*;*Alle*;*Alle*;10520
2;Jaar, Maand;2022;12;*Alle*;*Alle*;*Alle*;9160
3;Jaar, Procedure categorie;2022;*Alle*;TEV;*Alle*;*Alle*;82490
3;Jaar, Procedure categorie;2022;*Alle*;VVR;*Alle*;*Alle*;35010
4;Jaar, Maand, Procedure categorie;2022;01;TEV;*Alle*;*Alle*;4980
4;Jaar, Maand, Procedure categorie;2022;01;VVR;*Alle*;*Alle*;2010
4;Jaar, Maand, Procedure categorie;2022;02;TEV;*Alle*;*Alle*;4800
4;Jaar, Maand, Procedure categorie;2022;02;VVR;*Alle*;*Alle*;1850
4;Jaar, Maand, Procedure categorie;2022;03;TEV;*Alle*;*Alle*;5690
4;Jaar, Maand, Procedure categorie;2022;03;VVR;*Alle*;*Alle*;2440
4;Jaar, Maand, Procedure categorie;2022;04;TEV;*Alle*;*Alle*;5150
4;Jaar, Maand, Procedure categorie;2022;04;VVR;*Alle*;*Alle*;1950
4;Jaar, Maand, Procedure categorie;2022;05;TEV;*Alle*;*Alle*;8220
4;Jaar, Maand, Procedure categorie;2022;05;VVR;*Alle*;*Alle*;3180
4;Jaar, Maand, Procedure categorie;2022;06;TEV;*Alle*;*Alle*;12140
4;Jaar, Maand, Procedure categorie;2022;06;VVR;*Alle*;*Alle*;4440
4;Jaar, Maand, Procedure categorie;2022;07;TEV;*Alle*;*Alle*;9550
4;Jaar, Maand, Procedure categorie;2022;07;VVR;*Alle*;*Alle*;4490
4;Jaar, Maand, Procedure categorie;2022;08;TEV;*Alle*;*Alle*;6490
