Nummer;Totaal van;Jaar;Maand;Opvangvorm;Verblijfsduur;Vergunninghouder;Land van herkomst;Aantal bezetting opvang
1;Jaar, Maand;2021;01;*Alle*;*Alle*;*Alle*;*Alle*;27510
1;Jaar, Maand;2021;02;*Alle*;*Alle*;*Alle*;*Alle*;27120
1;Jaar, Maand;2021;03;*Alle*;*Alle*;*Alle*;*Alle*;26510
1;Jaar, Maand;2021;04;*Alle*;*Alle*;*Alle*;*Alle*;26130
1;Jaar, Maand;2021;05;*Alle*;*Alle*;*Alle*;*Alle*;25920
1;Jaar, Maand;2021;06;*Alle*;*Alle*;*Alle*;*Alle*;26280
1;Jaar, Maand;2021;07;*Alle*;*Alle*;*Alle*;*Alle*;27070
1;Jaar, Maand;2021;08;*Alle*;*Alle*;*Alle*;*Alle*;29940
1;Jaar, Maand;2021;09;*Alle*;*Alle*;*Alle*;*Alle*;31900
1;Jaar, Maand;2021;10;*Alle*;*Alle*;*Alle*;*Alle*;33990
1;Jaar, Maand;2021;11;*Alle*;*Alle*;*Alle*;*Alle*;36080
1;Jaar, Maand;2021;12;*Alle*;*Alle*;*Alle*;*Alle*;36530
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2021;01;Gezinslocaties;<3 mnd;Geen Vergunninghouder;*Alle*;20
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2021;01;Gezinslocaties;>= 10 jaar;Geen Vergunninghouder;*Alle*;10
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2021;01;Gezinslocaties;1-2 jaar;Geen Vergunninghouder;*Alle*;110
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2021;01;Gezinslocaties;1-2 jaar;Vergunninghouder;*Alle*;10
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2021;01;Gezinslocaties;2-3 jaar;Geen Vergunninghouder;*Alle*;220
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2021;01;Gezinslocaties;3-4 jaar;Geen Vergunninghouder;*Alle*;110
