Nummer;Totaal van;Jaar;Maand;Procedure categorie;Verblijfscluster;Nationaliteit;Beslissing;Aantal beslissingen
1;Jaar;2017;*Alle*;*Alle*;*Alle*;*Alle*;*Alle*;79640
2;Jaar, Maand;2017;1;*Alle*;*Alle*;*Alle*;*Alle*;5470
2;Jaar, Maand;2017;2;*Alle*;*Alle*;*Alle*;*Alle*;4580
2;Jaar, Maand;2017;3;*Alle*;*Alle*;*Alle*;*Alle*;5440
2;Jaar, Maand;2017;4;*Alle*;*Alle*;*Alle*;*Alle*;4050
2;Jaar, Maand;2017;5;*Alle*;*Alle*;*Alle*;*Alle*;5410
2;Jaar, Maand;2017;6;*Alle*;*Alle*;*Alle*;*Alle*;8330
2;Jaar, Maand;2017;7;*Alle*;*Alle*;*Alle*;*Alle*;11590
2;Jaar, Maand;2017;8;*Alle*;*Alle*;*Alle*;*Alle*;8840
2;Jaar, Maand;2017;9;*Alle*;*Alle*;*Alle*;*Alle*;6600
2;Jaar, Maand;2017;10;*Alle*;*Alle*;*Alle*;*Alle*;6200
2;Jaar, Maand;2017;11;*Alle*;*Alle*;*Alle*;*Alle*;6130
2;Jaar, Maand;2017;12;*Alle*;*Alle*;*Alle*;*Alle*;6980
3;Jaar, Procedure categorie;2017;*Alle*;TEV;*Alle*;*Alle*;*Alle*;54560
3;Jaar, Procedure categorie;2017;*Alle*;VVR;*Alle*;*Alle*;*Alle*;25080
4;Jaar, Maand, Procedure categorie;2017;1;TEV;*Alle*;*Alle*;*Alle*;3330
4;Jaar, Maand, Procedure categorie;2017;1;VVR;*Alle*;*Alle*;*Alle*;2140
4;Jaar, Maand, Procedure categorie;2017;2;TEV;*Alle*;*Alle*;*Alle*;2960
4;Jaar, Maand, Procedure categorie;2017;2;VVR;*Alle*;*Alle*;*Alle*;1620
4;Jaar, Maand, Procedure categorie;2017;3;TEV;*Alle*;*Alle*;*Alle*;3500
4;Jaar, Maand, Procedure categorie;2017;3;VVR;*Alle*;*Alle*;*Alle*;1950
4;Jaar, Maand, Procedure categorie;2017;4;TEV;*Alle*;*Alle*;*Alle*;2710
4;Jaar, Maand, Procedure categorie;2017;4;VVR;*Alle*;*Alle*;*Alle*;1340
4;Jaar, Maand, Procedure categorie;2017;5;TEV;*Alle*;*Alle*;*Alle*;3790
4;Jaar, Maand, Procedure categorie;2017;5;VVR;*Alle*;*Alle*;*Alle*;1620
4;Jaar, Maand, Procedure categorie;2017;6;TEV;*Alle*;*Alle*;*Alle*;6170
4;Jaar, Maand, Procedure categorie;2017;6;VVR;*Alle*;*Alle*;*Alle*;2160
4;Jaar, Maand, Procedure categorie;2017;7;TEV;*Alle*;*Alle*;*Alle*;8660
4;Jaar, Maand, Procedure categorie;2017;7;VVR;*Alle*;*Alle*;*Alle*;2930
4;Jaar, Maand, Procedure categorie;2017;8;TEV;*Alle*;*Alle*;*Alle*;5820
4;Jaar, Maand, Procedure categorie;2017;8;VVR;*Alle*;*Alle*;*Alle*;3020
4;Jaar, Maand, Procedure categorie;2017;9;TEV;*Alle*;*Alle*;*Alle*;4430
4;Jaar, Maand, Procedure categorie;2017;9;VVR;*Alle*;*Alle*;*Alle*;2180
4;Jaar, Maand, Procedure categorie;2017;10;TEV;*Alle*;*Alle*;*Alle*;4250
4;Jaar, Maand, Procedure categorie;2017;10;VVR;*Alle*;*Alle*;*Alle*;1950
4;Jaar, Maand, Procedure categorie;2017;11;TEV;*Alle*;*Alle*;*Alle*;4100
