JAAR;PERIODE;BELEIDSPROGRAMMA;ORGANISATIE;SUBSIDIE_BESCHIKT;BEKOSTIGD_UIT_RIJKSINKOMSTEN;WETTELIJKE_TAAK;GLOB_OVERZ_GESUB_ACTIVITEITEN;INLEES_DATUM;GEMEENTE;GEMEENTE_CODE;LAND_CODE
2018;Q3;Programma Kunst en Cultuur;Vlaardingse Taal Genootschap VTG;350;;;restauratie historische gevelreclame Van Goor Drogisterij aan een pand aan de Nieuwe Kerkstraat.;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Kunst en Cultuur;Stichting Rondvaarten Vlaardingen en Vlietlanden;708;Nee;Nee;Rondvaart in het thema Slag bij Vlaardingen.;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Kunst en Cultuur;Stichting Het Blauwe Vaasje;800;Nee;Nee;Organiseren van de Haring- en Bierwandeltocht 2018. ;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Bestuur, Dienstverlening en Participatie;Stichting Vrienden van Moravska Trebova;5.000;Nee;Nee;Welzijnssubsidie: bijdrage aan de kosten die de stichting maakt met de activiteiten ten behoeve van het onderhouden van de vriendschapsband. ;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Kunst en Cultuur;Stichting Huisomroepen Vlaardingen / Plus-Radio;850;Nee;Nee;"Het maken van een live programma in beeld en geluid van de Rolstoelvierdaagse en het organiseren van een muziekprogramma op locatie onder de noemer ""Zonneterras"".";24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Kunst en Cultuur;Toneelgroep De Fakkel;1.000;Nee;Nee;Welzijnssubsidie: voorstellingen bij stadsterras, pietenstuk en UitFestival. ;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Kunst en Cultuur;ttoutdoor.events@gmail.com;1.000;Nee;Nee;Evenement Flardinga 1018 Kids Run in de binnenstad. Is niet uitgevoerd, subsidie is inmiddels teruggevorderd.;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Kunst en Cultuur;Stichting Lokale Omroep Vlaardingen;1.250;Nee;Nee;Uitzendingen met Jong Talent tijdens het Zomerterras 2018.;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Kunst en Cultuur;Stichting Metamorphose;1.400;Nee;Nee;Realisering van het project De Kameel, het Montmartre van Vlaardingen.;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Kunst en Cultuur;Stichting Stadshart Vlaardingen;1.400;Nee;Nee;Organiseren van vier streekmarkten in de Hoogstraat. ;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Kunst en Cultuur;Stichting Zona Franca;1.470;Nee;Nee;cultuurevenement;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Kunst en Cultuur;Toneelvereniging Het Masker;1.500;Nee;Nee;Welzijnssubsidie: toneelvoorstellingen.;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Kunst en Cultuur;Stichting Sjaak Foundation;1.500;Nee;Nee;"het organiseren van de seniorenmiddag ""Terug in de Tijd"" op zaterdag 18 augustus 2018.";24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Kunst en Cultuur;Stichting Geuzenmaand;7.000;Nee;Nee;Evenement Geuzenmaand 2018.;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Kunst en Cultuur;Stichting Balder Theater;7.043;Nee;Nee;Welzijnssubsidie: toneelopvoeringen Dirk III, the trye story.;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Kunst en Cultuur;Vlaardings Centrum voor Amateurtoneel;7.200;Nee;Nee;Welzijnssubsidie: faciliteren van de repetitieruimte t.b.v. vier toneelverenigingen, uitvoeringen en het ‚‚nakterfestival.;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Kunst en Cultuur;CJV Vlaardingen;8.000;Nee;Nee;Evenement Sinterklaasintocht Vlaardingen.;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Kunst en Cultuur;CJV Vlaardingen;8.000;Nee;Nee;Evenement, activiteiten in de binnenstad;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Kunst en Cultuur;Stadsgehoorzaal;9.800;Nee;Nee;Evenement UITterras.;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Kunst en Cultuur;Stichting Varend Corso;10.000;Nee;Nee;Organiseren Varend Corso 2018.;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Kunst en Cultuur;Stichting Vlaardingen 1018;10.000;Nee;Nee;Evenement historisch evenement Stadsspektakel.;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Kunst en Cultuur;Stadsgehoorzaal;10.000;Nee;Nee;X-posure.;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Kunst en Cultuur;Stichting Verder Kijken;12.500;Nee;Nee;Activiteiten die leiden tot de realisatie van het beeld OVERKANT.;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Kunst en Cultuur;Stichting Nationale Gedenkdagen Vlaardingen;14.600;Nee;Nee;Evenement bevrijdingsfestival op het Veerplein. ;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Kunst en Cultuur;Stichting Buitenbios / Filmtheater Het Zeepaard;14.902;Nee;Nee;Welzijnssubsidie: filmvertoningen en educatie 2018.;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Kunst en Cultuur;Stichting Nationale Gedenkdagen Vlaardingen;15.000;Nee;Nee;Evenement Koningsdag 2018.;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Kunst en Cultuur;Stichting Halen en Brengen ;24.000;Nee;Nee;Evenement Haring en Bierfeest 2018.;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Kunst en Cultuur;Stichting Halen en Brengen ;26.000;Nee;Nee;Organiseren van het evenement Haring & Bierfeest. ;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Kunst en Cultuur;Stichting Zomerterras;26.000;Nee;Nee;Organiseren van het evenement Zomerterras en het plusprogramma. ;24-10-2018;Vlaardingen;0622;NL
