Nummer;Totaal van;Jaar;Maand;Toezichtsmaatregel;Aantal uitstroom
1;Jaar;2020;*Alle*;*Alle*;3060
2;Jaar, Toezichtsmaatregel;2020;*Alle*;Bevel terugkeer EU lidstaat;380
2;Jaar, Toezichtsmaatregel;2020;*Alle*;Overdrachtsdossier aan DT&V als gevolg van maatregelen van bewaring of vanwege strafrechtelijke detentie (VRIS);1790
2;Jaar, Toezichtsmaatregel;2020;*Alle*;Periodieke meldplicht met een overdrachtsdossier aan DT&V;240
2;Jaar, Toezichtsmaatregel;2020;*Alle*;Terugkeerbesluit zonder overdrachtsdossier aan DT&V;650
3;Jaar, Maand;2020;01;*Alle*;340
3;Jaar, Maand;2020;02;*Alle*;310
3;Jaar, Maand;2020;03;*Alle*;230
3;Jaar, Maand;2020;04;*Alle*;110
3;Jaar, Maand;2020;05;*Alle*;170
3;Jaar, Maand;2020;06;*Alle*;180
3;Jaar, Maand;2020;07;*Alle*;310
3;Jaar, Maand;2020;08;*Alle*;290
3;Jaar, Maand;2020;09;*Alle*;300
3;Jaar, Maand;2020;10;*Alle*;260
3;Jaar, Maand;2020;11;*Alle*;260
3;Jaar, Maand;2020;12;*Alle*;300
4;Jaar, Maand, Toezichtsmaatregel;2020;01;Bevel terugkeer EU lidstaat;50
4;Jaar, Maand, Toezichtsmaatregel;2020;01;Overdrachtsdossier aan DT&V als gevolg van maatregelen van bewaring of vanwege strafrechtelijke detentie (VRIS);220
4;Jaar, Maand, Toezichtsmaatregel;2020;01;Periodieke meldplicht met een overdrachtsdossier aan DT&V;20
4;Jaar, Maand, Toezichtsmaatregel;2020;01;Terugkeerbesluit zonder overdrachtsdossier aan DT&V;60
4;Jaar, Maand, Toezichtsmaatregel;2020;02;Bevel terugkeer EU lidstaat;30
4;Jaar, Maand, Toezichtsmaatregel;2020;02;Overdrachtsdossier aan DT&V als gevolg van maatregelen van bewaring of vanwege strafrechtelijke detentie (VRIS);200
4;Jaar, Maand, Toezichtsmaatregel;2020;02;Periodieke meldplicht met een overdrachtsdossier aan DT&V;30
4;Jaar, Maand, Toezichtsmaatregel;2020;02;Terugkeerbesluit zonder overdrachtsdossier aan DT&V;70
4;Jaar, Maand, Toezichtsmaatregel;2020;03;Bevel terugkeer EU lidstaat;30
4;Jaar, Maand, Toezichtsmaatregel;2020;03;Overdrachtsdossier aan DT&V als gevolg van maatregelen van bewaring of vanwege strafrechtelijke detentie (VRIS);140
4;Jaar, Maand, Toezichtsmaatregel;2020;03;Periodieke meldplicht met een overdrachtsdossier aan DT&V;20
4;Jaar, Maand, Toezichtsmaatregel;2020;03;Terugkeerbesluit zonder overdrachtsdossier aan DT&V;50
4;Jaar, Maand, Toezichtsmaatregel;2020;04;Bevel terugkeer EU lidstaat;10
4;Jaar, Maand, Toezichtsmaatregel;2020;04;Overdrachtsdossier aan DT&V als gevolg van maatregelen van bewaring of vanwege strafrechtelijke detentie (VRIS);60
4;Jaar, Maand, Toezichtsmaatregel;2020;04;Periodieke meldplicht met een overdrachtsdossier aan DT&V;20
4;Jaar, Maand, Toezichtsmaatregel;2020;04;Terugkeerbesluit zonder overdrachtsdossier aan DT&V;30
4;Jaar, Maand, Toezichtsmaatregel;2020;05;Bevel terugkeer EU lidstaat;20
4;Jaar, Maand, Toezichtsmaatregel;2020;05;Overdrachtsdossier aan DT&V als gevolg van maatregelen van bewaring of vanwege strafrechtelijke detentie (VRIS);90
4;Jaar, Maand, Toezichtsmaatregel;2020;05;Periodieke meldplicht met een overdrachtsdossier aan DT&V;10
4;Jaar, Maand, Toezichtsmaatregel;2020;05;Terugkeerbesluit zonder overdrachtsdossier aan DT&V;50
4;Jaar, Maand, Toezichtsmaatregel;2020;06;Bevel terugkeer EU lidstaat;30
4;Jaar, Maand, Toezichtsmaatregel;2020;06;Overdrachtsdossier aan DT&V als gevolg van maatregelen van bewaring of vanwege strafrechtelijke detentie (VRIS);90
4;Jaar, Maand, Toezichtsmaatregel;2020;06;Periodieke meldplicht met een overdrachtsdossier aan DT&V;20
4;Jaar, Maand, Toezichtsmaatregel;2020;06;Terugkeerbesluit zonder overdrachtsdossier aan DT&V;40
4;Jaar, Maand, Toezichtsmaatregel;2020;07;Bevel terugkeer EU lidstaat;50
4;Jaar, Maand, Toezichtsmaatregel;2020;07;Overdrachtsdossier aan DT&V als gevolg van maatregelen van bewaring of vanwege strafrechtelijke detentie (VRIS);160
4;Jaar, Maand, Toezichtsmaatregel;2020;07;Periodieke meldplicht met een overdrachtsdossier aan DT&V;20
4;Jaar, Maand, Toezichtsmaatregel;2020;07;Terugkeerbesluit zonder overdrachtsdossier aan DT&V;90
4;Jaar, Maand, Toezichtsmaatregel;2020;08;Bevel terugkeer EU lidstaat;40
4;Jaar, Maand, Toezichtsmaatregel;2020;08;Overdrachtsdossier aan DT&V als gevolg van maatregelen van bewaring of vanwege strafrechtelijke detentie (VRIS);170
4;Jaar, Maand, Toezichtsmaatregel;2020;08;Periodieke meldplicht met een overdrachtsdossier aan DT&V;30
4;Jaar, Maand, Toezichtsmaatregel;2020;08;Terugkeerbesluit zonder overdrachtsdossier aan DT&V;60
4;Jaar, Maand, Toezichtsmaatregel;2020;09;Bevel terugkeer EU lidstaat;50
4;Jaar, Maand, Toezichtsmaatregel;2020;09;Overdrachtsdossier aan DT&V als gevolg van maatregelen van bewaring of vanwege strafrechtelijke detentie (VRIS);150
4;Jaar, Maand, Toezichtsmaatregel;2020;09;Periodieke meldplicht met een overdrachtsdossier aan DT&V;30
4;Jaar, Maand, Toezichtsmaatregel;2020;09;Terugkeerbesluit zonder overdrachtsdossier aan DT&V;80
4;Jaar, Maand, Toezichtsmaatregel;2020;10;Bevel terugkeer EU lidstaat;30
4;Jaar, Maand, Toezichtsmaatregel;2020;10;Overdrachtsdossier aan DT&V als gevolg van maatregelen van bewaring of vanwege strafrechtelijke detentie (VRIS);170
4;Jaar, Maand, Toezichtsmaatregel;2020;10;Periodieke meldplicht met een overdrachtsdossier aan DT&V;20
4;Jaar, Maand, Toezichtsmaatregel;2020;10;Terugkeerbesluit zonder overdrachtsdossier aan DT&V;50
4;Jaar, Maand, Toezichtsmaatregel;2020;11;Bevel terugkeer EU lidstaat;30
4;Jaar, Maand, Toezichtsmaatregel;2020;11;Overdrachtsdossier aan DT&V als gevolg van maatregelen van bewaring of vanwege strafrechtelijke detentie (VRIS);150
4;Jaar, Maand, Toezichtsmaatregel;2020;11;Periodieke meldplicht met een overdrachtsdossier aan DT&V;20
4;Jaar, Maand, Toezichtsmaatregel;2020;11;Terugkeerbesluit zonder overdrachtsdossier aan DT&V;60
4;Jaar, Maand, Toezichtsmaatregel;2020;12;Bevel terugkeer EU lidstaat;30
4;Jaar, Maand, Toezichtsmaatregel;2020;12;Overdrachtsdossier aan DT&V als gevolg van maatregelen van bewaring of vanwege strafrechtelijke detentie (VRIS);210
4;Jaar, Maand, Toezichtsmaatregel;2020;12;Periodieke meldplicht met een overdrachtsdossier aan DT&V;20
4;Jaar, Maand, Toezichtsmaatregel;2020;12;Terugkeerbesluit zonder overdrachtsdossier aan DT&V;40
