Nummer;Totaal van;Jaar;Maand;Categorie;Nationaliteit;Aantal ketenbreed vertrek
1;Jaar;2018;;;;21410
2;Jaar, Maand;2018;1;;;1870
2;Jaar, Maand;2018;2;;;1550
2;Jaar, Maand;2018;3;;;1780
2;Jaar, Maand;2018;4;;;1720
2;Jaar, Maand;2018;5;;;1780
2;Jaar, Maand;2018;6;;;1730
2;Jaar, Maand;2018;7;;;1790
2;Jaar, Maand;2018;8;;;1600
2;Jaar, Maand;2018;9;;;1610
2;Jaar, Maand;2018;10;;;2030
2;Jaar, Maand;2018;11;;;2130
2;Jaar, Maand;2018;12;;;1820
3;Jaar, Maand, Categorie;2018;1;Gedwongen vertrek;;510
3;Jaar, Maand, Categorie;2018;1;Zelfstandig vertrek;;180
3;Jaar, Maand, Categorie;2018;1;Zelfstandig vertrek zonder toezicht;;1170
3;Jaar, Maand, Categorie;2018;2;Gedwongen vertrek;;480
3;Jaar, Maand, Categorie;2018;2;Zelfstandig vertrek;;200
3;Jaar, Maand, Categorie;2018;2;Zelfstandig vertrek zonder toezicht;;870
3;Jaar, Maand, Categorie;2018;3;Gedwongen vertrek;;570
3;Jaar, Maand, Categorie;2018;3;Zelfstandig vertrek;;200
3;Jaar, Maand, Categorie;2018;3;Zelfstandig vertrek zonder toezicht;;1010
3;Jaar, Maand, Categorie;2018;4;Gedwongen vertrek;;490
3;Jaar, Maand, Categorie;2018;4;Zelfstandig vertrek;;190
3;Jaar, Maand, Categorie;2018;4;Zelfstandig vertrek zonder toezicht;;1040
3;Jaar, Maand, Categorie;2018;5;Gedwongen vertrek;;500
3;Jaar, Maand, Categorie;2018;5;Zelfstandig vertrek;;270
3;Jaar, Maand, Categorie;2018;5;Zelfstandig vertrek zonder toezicht;;1010
3;Jaar, Maand, Categorie;2018;6;Gedwongen vertrek;;540
3;Jaar, Maand, Categorie;2018;6;Zelfstandig vertrek;;200
3;Jaar, Maand, Categorie;2018;6;Zelfstandig vertrek zonder toezicht;;980
3;Jaar, Maand, Categorie;2018;7;Gedwongen vertrek;;500
3;Jaar, Maand, Categorie;2018;7;Zelfstandig vertrek;;220
3;Jaar, Maand, Categorie;2018;7;Zelfstandig vertrek zonder toezicht;;1070
3;Jaar, Maand, Categorie;2018;8;Gedwongen vertrek;;410
3;Jaar, Maand, Categorie;2018;8;Zelfstandig vertrek;;290
3;Jaar, Maand, Categorie;2018;8;Zelfstandig vertrek zonder toezicht;;900
3;Jaar, Maand, Categorie;2018;9;Gedwongen vertrek;;420
3;Jaar, Maand, Categorie;2018;9;Zelfstandig vertrek;;350
3;Jaar, Maand, Categorie;2018;9;Zelfstandig vertrek zonder toezicht;;840
3;Jaar, Maand, Categorie;2018;10;Gedwongen vertrek;;520
3;Jaar, Maand, Categorie;2018;10;Zelfstandig vertrek;;480
3;Jaar, Maand, Categorie;2018;10;Zelfstandig vertrek zonder toezicht;;1040
3;Jaar, Maand, Categorie;2018;11;Gedwongen vertrek;;500
3;Jaar, Maand, Categorie;2018;11;Zelfstandig vertrek;;460
3;Jaar, Maand, Categorie;2018;11;Zelfstandig vertrek zonder toezicht;;1180
3;Jaar, Maand, Categorie;2018;12;Gedwongen vertrek;;450
3;Jaar, Maand, Categorie;2018;12;Zelfstandig vertrek;;440
3;Jaar, Maand, Categorie;2018;12;Zelfstandig vertrek zonder toezicht;;920
4;Jaar, Categorie;2018;;Gedwongen vertrek;;5900
4;Jaar, Categorie;2018;;Zelfstandig vertrek;;3480
4;Jaar, Categorie;2018;;Zelfstandig vertrek zonder toezicht;;12030
5;Jaar, Maand, Nationaliteit;2018;1;;Afghaanse;50
5;Jaar, Maand, Nationaliteit;2018;1;;Albanese;100
5;Jaar, Maand, Nationaliteit;2018;1;;Algerijnse;110
5;Jaar, Maand, Nationaliteit;2018;1;;Amerikaans burger;10
5;Jaar, Maand, Nationaliteit;2018;1;;Angolese;10
5;Jaar, Maand, Nationaliteit;2018;1;;Armeense;20
5;Jaar, Maand, Nationaliteit;2018;1;;Azerbeidzjaanse;10
5;Jaar, Maand, Nationaliteit;2018;1;;Belarussische;20
5;Jaar, Maand, Nationaliteit;2018;1;;Bengalese;10
5;Jaar, Maand, Nationaliteit;2018;1;;Braziliaanse;30
5;Jaar, Maand, Nationaliteit;2018;1;;Burger van Bosnië-Herzegovina;20
5;Jaar, Maand, Nationaliteit;2018;1;;Burger van Congo;10
5;Jaar, Maand, Nationaliteit;2018;1;;Canadese;10
5;Jaar, Maand, Nationaliteit;2018;1;;Chileense;10
5;Jaar, Maand, Nationaliteit;2018;1;;Chinese;40
5;Jaar, Maand, Nationaliteit;2018;1;;Colombiaanse;10
5;Jaar, Maand, Nationaliteit;2018;1;;Cubaanse;30
5;Jaar, Maand, Nationaliteit;2018;1;;Dominicaanse;10
5;Jaar, Maand, Nationaliteit;2018;1;;Egyptische;30
5;Jaar, Maand, Nationaliteit;2018;1;;Eritrese;50
5;Jaar, Maand, Nationaliteit;2018;1;;Ethiopische;20
5;Jaar, Maand, Nationaliteit;2018;1;;Filipijnse;10
5;Jaar, Maand, Nationaliteit;2018;1;;Gambiaanse;30
5;Jaar, Maand, Nationaliteit;2018;1;;Georgische;60
5;Jaar, Maand, Nationaliteit;2018;1;;Ghanese;10
5;Jaar, Maand, Nationaliteit;2018;1;;Guinese;30
5;Jaar, Maand, Nationaliteit;2018;1;;Hondurese;10
5;Jaar, Maand, Nationaliteit;2018;1;;Indiase;20
5;Jaar, Maand, Nationaliteit;2018;1;;Indonesische;10
5;Jaar, Maand, Nationaliteit;2018;1;;Iraakse;120
5;Jaar, Maand, Nationaliteit;2018;1;;Iraanse;100
5;Jaar, Maand, Nationaliteit;2018;1;;Ivoriaanse;10
5;Jaar, Maand, Nationaliteit;2018;1;;Kosovaarse;10
5;Jaar, Maand, Nationaliteit;2018;1;;Libanese;10
5;Jaar, Maand, Nationaliteit;2018;1;;Libische;50
5;Jaar, Maand, Nationaliteit;2018;1;;Macedonische;10
5;Jaar, Maand, Nationaliteit;2018;1;;Marokkaanse;170
5;Jaar, Maand, Nationaliteit;2018;1;;Moldavische;40
5;Jaar, Maand, Nationaliteit;2018;1;;Myanmarese;10
5;Jaar, Maand, Nationaliteit;2018;1;;Nicaraguaanse;10
5;Jaar, Maand, Nationaliteit;2018;1;;Nigeriaanse;30
5;Jaar, Maand, Nationaliteit;2018;1;;Oekraïense;40
5;Jaar, Maand, Nationaliteit;2018;1;;Onbekend;20
5;Jaar, Maand, Nationaliteit;2018;1;;Pakistaanse;20
5;Jaar, Maand, Nationaliteit;2018;1;;Peruaanse;10
5;Jaar, Maand, Nationaliteit;2018;1;;Poolse;10
5;Jaar, Maand, Nationaliteit;2018;1;;Russische;50
5;Jaar, Maand, Nationaliteit;2018;1;;Senegalese;20
5;Jaar, Maand, Nationaliteit;2018;1;;Servische;20
5;Jaar, Maand, Nationaliteit;2018;1;;Sierra Leoonse;10
5;Jaar, Maand, Nationaliteit;2018;1;;Soedanese;30
5;Jaar, Maand, Nationaliteit;2018;1;;Somalische;30
5;Jaar, Maand, Nationaliteit;2018;1;;Sri Lankaanse;10
5;Jaar, Maand, Nationaliteit;2018;1;;Surinaamse;30
5;Jaar, Maand, Nationaliteit;2018;1;;Syrische;60
5;Jaar, Maand, Nationaliteit;2018;1;;Tunesische;20
5;Jaar, Maand, Nationaliteit;2018;1;;Turkse;30
5;Jaar, Maand, Nationaliteit;2018;1;;Ugandese;10
5;Jaar, Maand, Nationaliteit;2018;1;;Vietnamese;10
5;Jaar, Maand, Nationaliteit;2018;2;;Afghaanse;60
5;Jaar, Maand, Nationaliteit;2018;2;;Albanese;70
5;Jaar, Maand, Nationaliteit;2018;2;;Algerijnse;130
5;Jaar, Maand, Nationaliteit;2018;2;;Angolese;10
5;Jaar, Maand, Nationaliteit;2018;2;;Armeense;20
5;Jaar, Maand, Nationaliteit;2018;2;;Azerbeidzjaanse;20
5;Jaar, Maand, Nationaliteit;2018;2;;Belarussische;10
5;Jaar, Maand, Nationaliteit;2018;2;;Braziliaanse;30
5;Jaar, Maand, Nationaliteit;2018;2;;Burger van Bosnië-Herzegovina;20
5;Jaar, Maand, Nationaliteit;2018;2;;Cambodjaanse;10
5;Jaar, Maand, Nationaliteit;2018;2;;Chinese;20
5;Jaar, Maand, Nationaliteit;2018;2;;Colombiaanse;20
5;Jaar, Maand, Nationaliteit;2018;2;;Cubaanse;50
5;Jaar, Maand, Nationaliteit;2018;2;;Egyptische;20
5;Jaar, Maand, Nationaliteit;2018;2;;Eritrese;40
5;Jaar, Maand, Nationaliteit;2018;2;;Ethiopische;20
5;Jaar, Maand, Nationaliteit;2018;2;;Filipijnse;10
5;Jaar, Maand, Nationaliteit;2018;2;;Gambiaanse;20
5;Jaar, Maand, Nationaliteit;2018;2;;Georgische;20
5;Jaar, Maand, Nationaliteit;2018;2;;Ghanese;20
5;Jaar, Maand, Nationaliteit;2018;2;;Guinee-Bissause;10
5;Jaar, Maand, Nationaliteit;2018;2;;Guinese;20
5;Jaar, Maand, Nationaliteit;2018;2;;Hondurese;10
5;Jaar, Maand, Nationaliteit;2018;2;;Indiase;20
5;Jaar, Maand, Nationaliteit;2018;2;;Indonesische;10
5;Jaar, Maand, Nationaliteit;2018;2;;Iraakse;70
5;Jaar, Maand, Nationaliteit;2018;2;;Iraanse;50
5;Jaar, Maand, Nationaliteit;2018;2;;Ivoriaanse;10
5;Jaar, Maand, Nationaliteit;2018;2;;Jordaanse;10
5;Jaar, Maand, Nationaliteit;2018;2;;Kosovaarse;10
5;Jaar, Maand, Nationaliteit;2018;2;;Libische;40
5;Jaar, Maand, Nationaliteit;2018;2;;Macedonische;20
5;Jaar, Maand, Nationaliteit;2018;2;;Malinese;10
5;Jaar, Maand, Nationaliteit;2018;2;;Marokkaanse;130
5;Jaar, Maand, Nationaliteit;2018;2;;Moldavische;30
5;Jaar, Maand, Nationaliteit;2018;2;;Mongolische;10
5;Jaar, Maand, Nationaliteit;2018;2;;Nicaraguaanse;10
5;Jaar, Maand, Nationaliteit;2018;2;;Nigeriaanse;30
5;Jaar, Maand, Nationaliteit;2018;2;;Oekraïense;40
5;Jaar, Maand, Nationaliteit;2018;2;;Onbekend;10
5;Jaar, Maand, Nationaliteit;2018;2;;Pakistaanse;20
5;Jaar, Maand, Nationaliteit;2018;2;;Peruaanse;20
5;Jaar, Maand, Nationaliteit;2018;2;;Poolse;10
5;Jaar, Maand, Nationaliteit;2018;2;;Roemeense;10
5;Jaar, Maand, Nationaliteit;2018;2;;Russische;20
5;Jaar, Maand, Nationaliteit;2018;2;;Servische;20
5;Jaar, Maand, Nationaliteit;2018;2;;Sierra Leoonse;10
5;Jaar, Maand, Nationaliteit;2018;2;;Soedanese;30
5;Jaar, Maand, Nationaliteit;2018;2;;Somalische;20
5;Jaar, Maand, Nationaliteit;2018;2;;Surinaamse;20
5;Jaar, Maand, Nationaliteit;2018;2;;Syrische;50
5;Jaar, Maand, Nationaliteit;2018;2;;Tadzjiekse;20
5;Jaar, Maand, Nationaliteit;2018;2;;Tunesische;30
5;Jaar, Maand, Nationaliteit;2018;2;;Turkse;30
