FID,urlbig,folder,group_,rdx,rdy,name,se_anno_cad_data,gdb_geomattr_data,shape
zn_helicopterfotos_2009_07.1,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-07/j09l2533.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-07,a2_randweg_eindhoven,161543.9954,389524.3466,j09l2533,,,POINT (161543.99500000104 389524.34699999914)
zn_helicopterfotos_2009_07.2,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-07/j09l2534.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-07,a2_randweg_eindhoven,161480.8124,389515.365,j09l2534,,,POINT (161480.811999999 389515.36499999836)
zn_helicopterfotos_2009_07.3,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-07/j09l2535.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-07,a2_randweg_eindhoven,161448.6639,389511.9863,j09l2535,,,POINT (161448.6640000008 389511.98600000143)
zn_helicopterfotos_2009_07.4,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-07/j09l2536.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-07,a2_randweg_eindhoven,161416.2361,389509.7199,j09l2536,,,POINT (161416.23600000143 389509.7199999988)
zn_helicopterfotos_2009_07.5,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-07/j09l2537.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-07,a2_randweg_eindhoven,161253.5413,389498.3906,j09l2537,,,POINT (161253.54100000113 389498.3909999989)
zn_helicopterfotos_2009_07.6,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-07/j09l2538.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-07,a2_randweg_eindhoven,161221.1133,389496.1256,j09l2538,,,POINT (161221.11300000176 389496.1259999983)
zn_helicopterfotos_2009_07.7,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-07/j09l2539.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-07,a2_randweg_eindhoven,161188.684,389494.9732,j09l2539,,,POINT (161188.68400000036 389494.97300000116)
zn_helicopterfotos_2009_07.8,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-07/j09l2540.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-07,a2_randweg_eindhoven,161060.0095,389489.2545,j09l2540,,,POINT (161060.0089999996 389489.25499999896)
zn_helicopterfotos_2009_07.9,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-07/j09l2541.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-07,a2_randweg_eindhoven,160334.8614,389427.2476,j09l2541,,,POINT (160334.86100000143 389427.2479999997)
zn_helicopterfotos_2009_07.10,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-07/j09l2542.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-07,a2_randweg_eindhoven,160334.8614,389427.2476,j09l2542,,,POINT (160334.86100000143 389427.2479999997)
zn_helicopterfotos_2009_07.11,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-07/j09l2543.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-07,a2_randweg_eindhoven,160176.5182,389501.6213,j09l2543,,,POINT (160176.51799999923 389501.62099999934)
zn_helicopterfotos_2009_07.12,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-07/j09l2544.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-07,a2_randweg_eindhoven,160175.9321,390479.5227,j09l2544,,,POINT (160175.93200000003 390479.5229999982)
zn_helicopterfotos_2009_07.13,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-07/j09l2545.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-07,a2_randweg_eindhoven,160223.3145,390517.3971,j09l2545,,,POINT (160223.31500000134 390517.3969999999)
zn_helicopterfotos_2009_07.14,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-07/j09l2546.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-07,a2_randweg_eindhoven,160597.8221,390582.3248,j09l2546,,,POINT (160597.82200000063 390582.32499999925)
zn_helicopterfotos_2009_07.15,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-07/j09l2547.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-07,a2_randweg_eindhoven,160703.1979,390599.1305,j09l2547,,,POINT (160703.19799999893 390599.131000001)
zn_helicopterfotos_2009_07.16,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-07/j09l2548.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-07,a2_randweg_eindhoven,160935.0524,390633.8859,j09l2548,,,POINT (160935.05200000107 390633.88599999994)
zn_helicopterfotos_2009_07.17,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-07/j09l2849.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-07,a2_rondweg_denbosch,152888.7914,411839.9748,j09l2849,,,POINT (152888.79100000113 411839.9750000015)
zn_helicopterfotos_2009_07.18,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-07/j09l2850.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-07,a2_rondweg_denbosch,152811.6486,411715.4039,j09l2850,,,POINT (152811.6490000002 411715.40399999917)
zn_helicopterfotos_2009_07.19,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-07/j09l2851.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-07,a2_rondweg_denbosch,152694.3439,411467.3611,j09l2851,,,POINT (152694.3440000005 411467.36100000143)
zn_helicopterfotos_2009_07.20,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-07/j09l2852.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-07,a2_rondweg_denbosch,152618.3224,411249.3399,j09l2852,,,POINT (152618.32200000063 411249.33999999985)
zn_helicopterfotos_2009_07.21,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-07/j09l2853.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-07,a2_rondweg_denbosch,152584.0383,411130.3151,j09l2853,,,POINT (152584.03799999878 411130.31500000134)
zn_helicopterfotos_2009_07.22,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-07/j09l2854.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-07,a2_rondweg_denbosch,152537.476,410934.5318,j09l2854,,,POINT (152537.4759999998 410934.5320000015)
zn_helicopterfotos_2009_07.23,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2009-07/j09l2671.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2009-07,zuidwillemsvaart,158048.7651,406997.6217,j09l2671,,,POINT (158048.7650000006 406997.6220000014)
zn_helicopterfotos_2009_07.24,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2009-07/j09l2672.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2009-07,zuidwillemsvaart,157936.2844,407036.4931,j09l2672,,,POINT (157936.28400000185 407036.4930000007)
zn_helicopterfotos_2009_07.25,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2009-07/j09l2673.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2009-07,zuidwillemsvaart,157765.4563,407094.2474,j09l2673,,,POINT (157765.45600000024 407094.2470000014)
zn_helicopterfotos_2009_07.26,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2009-07/j09l2674.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2009-07,zuidwillemsvaart,157591.7233,407156.4561,j09l2674,,,POINT (157591.72300000116 407156.45600000024)
zn_helicopterfotos_2009_07.27,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-07/j09l2228.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-07,a2_randweg_eindhoven,157766.2443,381824.4926,j09l2228,,,POINT (157766.24399999902 381824.4930000007)
zn_helicopterfotos_2009_07.28,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-07/j09l2986.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-07,a2_rondweg_denbosch,152437.8602,411819.0452,j09l2986,,,POINT (152437.8599999994 411819.0450000018)
zn_helicopterfotos_2009_07.29,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-07/j09l2987.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-07,a2_rondweg_denbosch,152447.2212,411873.5546,j09l2987,,,POINT (152447.22100000083 411873.5549999997)
zn_helicopterfotos_2009_07.30,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-07/j09l2988.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-07,a2_rondweg_denbosch,152455.8913,411929.1769,j09l2988,,,POINT (152455.8909999989 411929.1770000011)
zn_helicopterfotos_2009_07.31,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-07/j09l2989.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-07,a2_rondweg_denbosch,152459.6386,411956.9884,j09l2989,,,POINT (152459.63899999857 411956.98800000176)
zn_helicopterfotos_2009_07.32,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-07/j09l2990.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-07,a2_rondweg_denbosch,152464.3681,412013.7252,j09l2990,,,POINT (152464.36800000072 412013.7250000015)
