JAAR,PERIODE,BELEIDSPROGRAMMA,ORGANISATIE,SUBSIDIE_BESCHIKT,BEKOSTIGD_UIT_RIJKSINKOMSTEN,WETTELIJKE_TAAK,GLOB_OVERZ_GESUB_ACTIVITEITEN,INLEES_DATUM,GEMEENTE,GEMEENTE_CODE,LAND_CODE
"2,017",Q3,Programma Sociaal domein,Stichting Wijkcentrum Vlaardingen,"29,990",Nee,Nee,In overleg met de wijk worden activiteiten ontwikkeld en aangeboden voor de buurten VOP en de Westwijk.,16/10/2017,Vlaardingen,0648,NL
"2,017",Q3,Programma Sociaal domein,GGZ Delfland,"30,466",Nee,Nee,Trainingen preventie psychische en psycho-sociale problematiek. en trainingen gericht op bestrijden van psychische problematiek t.g.v. huiselijk geweld.,16/10/2017,Vlaardingen,0649,NL
"2,017",Q3,Programma Sociaal domein,Stichting Wijzer - Ericaschool,"34,326",Nee,Nee,"Het aanleren van vaardigheden in een vertrouwelijke omgeving aan volssenen met een verstandelijke beperking / persoonlijkheidsstoornis, waardoor zij beter kunnen meedoen in de samenleving en waardoor vereenzaming wordt voorkomen. De activiteiten vinden plaats in het kader van de avondschool Erica voor oud-leerlingen van de Ericaschool SO/SVO, gedurende drie avonden per week (maandag, dinsdag en donderdag), twee uur per avond (van 19.00 - 21.00 uur).15-20 leerlingen per avond. ",16/10/2017,Vlaardingen,0650,NL
"2,017",Q3,Programma Sociaal domein,Stichting Pameijer - Mozaik ,"59,141",Nee,Nee,Het bieden van nazorg aan ex-gedetineerden in opdracht van de gemeentelijke coördinator nazorg ex-gedetineerden.,16/10/2017,Vlaardingen,0651,NL
"2,017",Q3,Programma Sociaal domein,CJV Vlaardingen,"60,888",Nee,Nee,"Groeps- en clubwerk voor jongeren in de leeftijd van 7 tot 12 jaar. Sociëteits- en groepswerk voor jongeren in de leeftijd van 12 tot 23 jaar. En eenmalige groepsactiviteiten zoals sinterklaasintocht, kamp en weekendwerk. In dienst hebben van een pedagogisch werker.",16/10/2017,Vlaardingen,0652,NL
"2,017",Q3,Programma Sociaal domein,UN1EK kinderopvang B.V.,"63,000",Ja,Ja,Kinderopvang als onderdeel van een adequaat hulpveleningstraject op advies van het wijkteam.,16/10/2017,Vlaardingen,0653,NL
"2,017",Q3,Programma Sociaal domein,Argos Zorggroep - onderdeel Oproepcentrale,"63,296",Nee,Ja,Mantelzorgondersteuning en ondersteuning van kwetsbare mensen thuis door middel van inzet van vrijwilligers bij de mensen thuis. ,16/10/2017,Vlaardingen,0654,NL
"2,017",Q3,Programma Sociaal domein,Zonnehuisgroep Vlaardingen,"65,310",Ja,Ja,"Inzet van 0,5 (16 uur per week) en 0,55 (20 uur per week) FTE in de wijkteams Vlaardingen.",16/10/2017,Vlaardingen,0655,NL
"2,017",Q3,Programma Sociaal domein,Careyn DWO NWN BV ,"76,163",Nee,Nee,Inzet praktische thuisbegeleiding vanuit wijkteams.,16/10/2017,Vlaardingen,0656,NL
"2,017",Q3,Programma Sociaal domein,Argos Zorggroep,"80,508",Ja,Ja,"Inzet 1,25 FTE in wijkteams.",16/10/2017,Vlaardingen,0657,NL
