Nummer;Totaal van;Jaar;Soort verzoek;Land van aanvraag;Aantal ontvangen reisdocumenten
1;Jaar;2020;*Alle*;*Alle*;270
2;Jaar, Soort verzoek;2020;LP;*Alle*;110
2;Jaar, Soort verzoek;2020;T&O;*Alle*;170
3;Jaar, Land van aanvraag;2020;*Alle*;Albanië;20
3;Jaar, Land van aanvraag;2020;*Alle*;Algerije;10
3;Jaar, Land van aanvraag;2020;*Alle*;Armenië;10
3;Jaar, Land van aanvraag;2020;*Alle*;Georgië;30
3;Jaar, Land van aanvraag;2020;*Alle*;Letland;10
3;Jaar, Land van aanvraag;2020;*Alle*;Moldavië;10
3;Jaar, Land van aanvraag;2020;*Alle*;Nigeria;10
3;Jaar, Land van aanvraag;2020;*Alle*;Oekraïne;10
3;Jaar, Land van aanvraag;2020;*Alle*;Polen;10
3;Jaar, Land van aanvraag;2020;*Alle*;Republiek Noord-Macedonië;20
3;Jaar, Land van aanvraag;2020;*Alle*;Roemenië;20
3;Jaar, Land van aanvraag;2020;*Alle*;Rusland;10
3;Jaar, Land van aanvraag;2020;*Alle*;Servië;30
3;Jaar, Land van aanvraag;2020;*Alle*;Turkije;10
3;Jaar, Land van aanvraag;2020;*Alle*;Vietnam;10
4;Jaar, Soort verzoek, Land van aanvraag;2020;LP;Algerije;10
4;Jaar, Soort verzoek, Land van aanvraag;2020;LP;Nigeria;10
4;Jaar, Soort verzoek, Land van aanvraag;2020;LP;Polen;10
4;Jaar, Soort verzoek, Land van aanvraag;2020;LP;Roemenië;20
4;Jaar, Soort verzoek, Land van aanvraag;2020;LP;Vietnam;10
4;Jaar, Soort verzoek, Land van aanvraag;2020;T&O;Albanië;20
4;Jaar, Soort verzoek, Land van aanvraag;2020;T&O;Armenië;10
4;Jaar, Soort verzoek, Land van aanvraag;2020;T&O;Georgië;30
4;Jaar, Soort verzoek, Land van aanvraag;2020;T&O;Moldavië;10
4;Jaar, Soort verzoek, Land van aanvraag;2020;T&O;Oekraïne;10
4;Jaar, Soort verzoek, Land van aanvraag;2020;T&O;Republiek Noord-Macedonië;20
4;Jaar, Soort verzoek, Land van aanvraag;2020;T&O;Rusland;10
4;Jaar, Soort verzoek, Land van aanvraag;2020;T&O;Servië;30
4;Jaar, Soort verzoek, Land van aanvraag;2020;T&O;Turkije;10
