Nummer;Totaal van;Jaar;Soort verzoek;Land van aanvraag;Aantal verzoeken
1;Jaar;2017;*Alle*;*Alle*;5530
2;Jaar, Soort verzoek;2017;LP;*Alle*;4100
2;Jaar, Soort verzoek;2017;T&O;*Alle*;1430
3;Jaar, Land van aanvraag;2017;*Alle*;Afghanistan;860
3;Jaar, Land van aanvraag;2017;*Alle*;Albanië;210
3;Jaar, Land van aanvraag;2017;*Alle*;Algerije;170
3;Jaar, Land van aanvraag;2017;*Alle*;Angola;30
3;Jaar, Land van aanvraag;2017;*Alle*;Armenië;210
3;Jaar, Land van aanvraag;2017;*Alle*;Azerbeidzjan;70
3;Jaar, Land van aanvraag;2017;*Alle*;Bangladesh;20
3;Jaar, Land van aanvraag;2017;*Alle*;Belarus;10
3;Jaar, Land van aanvraag;2017;*Alle*;Benin;10
3;Jaar, Land van aanvraag;2017;*Alle*;Bosnië-Herzegovina;70
3;Jaar, Land van aanvraag;2017;*Alle*;Brazilië;10
3;Jaar, Land van aanvraag;2017;*Alle*;Burkina Faso;10
3;Jaar, Land van aanvraag;2017;*Alle*;Burundi;20
3;Jaar, Land van aanvraag;2017;*Alle*;China;30
3;Jaar, Land van aanvraag;2017;*Alle*;Colombia;10
3;Jaar, Land van aanvraag;2017;*Alle*;Democratische Republiek Congo;40
3;Jaar, Land van aanvraag;2017;*Alle*;Dominicaanse Republiek;10
3;Jaar, Land van aanvraag;2017;*Alle*;Egypte;80
3;Jaar, Land van aanvraag;2017;*Alle*;Ethiopië;40
3;Jaar, Land van aanvraag;2017;*Alle*;Gambia;20
3;Jaar, Land van aanvraag;2017;*Alle*;Georgië;190
3;Jaar, Land van aanvraag;2017;*Alle*;Ghana;40
3;Jaar, Land van aanvraag;2017;*Alle*;Guinee;130
3;Jaar, Land van aanvraag;2017;*Alle*;Guinee-Bissau;10
3;Jaar, Land van aanvraag;2017;*Alle*;India;40
3;Jaar, Land van aanvraag;2017;*Alle*;Irak;780
3;Jaar, Land van aanvraag;2017;*Alle*;Iran;530
3;Jaar, Land van aanvraag;2017;*Alle*;Ivoorkust;20
3;Jaar, Land van aanvraag;2017;*Alle*;Jordanië;20
3;Jaar, Land van aanvraag;2017;*Alle*;Kameroen;10
3;Jaar, Land van aanvraag;2017;*Alle*;Kazachstan;10
3;Jaar, Land van aanvraag;2017;*Alle*;Kenya;10
3;Jaar, Land van aanvraag;2017;*Alle*;Kosovo;60
3;Jaar, Land van aanvraag;2017;*Alle*;Libanon;60
3;Jaar, Land van aanvraag;2017;*Alle*;Liberia;20
3;Jaar, Land van aanvraag;2017;*Alle*;Libië;60
3;Jaar, Land van aanvraag;2017;*Alle*;Macedonië;100
3;Jaar, Land van aanvraag;2017;*Alle*;Marokko;340
3;Jaar, Land van aanvraag;2017;*Alle*;Moldavië;10
3;Jaar, Land van aanvraag;2017;*Alle*;Mongolië;40
3;Jaar, Land van aanvraag;2017;*Alle*;Montenegro;20
3;Jaar, Land van aanvraag;2017;*Alle*;Myanmar;10
3;Jaar, Land van aanvraag;2017;*Alle*;Nepal;10
3;Jaar, Land van aanvraag;2017;*Alle*;Nigeria;140
3;Jaar, Land van aanvraag;2017;*Alle*;Oekraïne;60
3;Jaar, Land van aanvraag;2017;*Alle*;Pakistan;70
3;Jaar, Land van aanvraag;2017;*Alle*;Palestijnse autoriteit;40
3;Jaar, Land van aanvraag;2017;*Alle*;Peru;10
3;Jaar, Land van aanvraag;2017;*Alle*;Polen;40
3;Jaar, Land van aanvraag;2017;*Alle*;Rusland;50
3;Jaar, Land van aanvraag;2017;*Alle*;Rwanda;10
3;Jaar, Land van aanvraag;2017;*Alle*;Senegal;10
3;Jaar, Land van aanvraag;2017;*Alle*;Servië;160
3;Jaar, Land van aanvraag;2017;*Alle*;Sierra Leone;60
3;Jaar, Land van aanvraag;2017;*Alle*;Soedan;90
3;Jaar, Land van aanvraag;2017;*Alle*;Sri Lanka;30
3;Jaar, Land van aanvraag;2017;*Alle*;Suriname;50
3;Jaar, Land van aanvraag;2017;*Alle*;Tanzania;10
3;Jaar, Land van aanvraag;2017;*Alle*;Togo;10
3;Jaar, Land van aanvraag;2017;*Alle*;Tsjaad;10
3;Jaar, Land van aanvraag;2017;*Alle*;Tunesië;30
3;Jaar, Land van aanvraag;2017;*Alle*;Turkije;100
3;Jaar, Land van aanvraag;2017;*Alle*;Uganda;40
3;Jaar, Land van aanvraag;2017;*Alle*;Verenigde Arabische Emiraten;10
3;Jaar, Land van aanvraag;2017;*Alle*;Vietnam;30
3;Jaar, Land van aanvraag;2017;*Alle*;Zimbabwe;10
4;Jaar, Soort verzoek, Land van aanvraag;2017;LP;Afghanistan;860
4;Jaar, Soort verzoek, Land van aanvraag;2017;LP;Algerije;170
4;Jaar, Soort verzoek, Land van aanvraag;2017;LP;Angola;30
4;Jaar, Soort verzoek, Land van aanvraag;2017;LP;Bangladesh;20
4;Jaar, Soort verzoek, Land van aanvraag;2017;LP;Belarus;10
4;Jaar, Soort verzoek, Land van aanvraag;2017;LP;Benin;10
4;Jaar, Soort verzoek, Land van aanvraag;2017;LP;Brazilië;10
4;Jaar, Soort verzoek, Land van aanvraag;2017;LP;Burkina Faso;10
4;Jaar, Soort verzoek, Land van aanvraag;2017;LP;Burundi;20
4;Jaar, Soort verzoek, Land van aanvraag;2017;LP;China;30
4;Jaar, Soort verzoek, Land van aanvraag;2017;LP;Colombia;10
4;Jaar, Soort verzoek, Land van aanvraag;2017;LP;Democratische Republiek Congo;40
4;Jaar, Soort verzoek, Land van aanvraag;2017;LP;Dominicaanse Republiek;10
4;Jaar, Soort verzoek, Land van aanvraag;2017;LP;Egypte;80
4;Jaar, Soort verzoek, Land van aanvraag;2017;LP;Ethiopië;40
4;Jaar, Soort verzoek, Land van aanvraag;2017;LP;Gambia;20
4;Jaar, Soort verzoek, Land van aanvraag;2017;LP;Ghana;40
4;Jaar, Soort verzoek, Land van aanvraag;2017;LP;Guinee;130
4;Jaar, Soort verzoek, Land van aanvraag;2017;LP;Guinee-Bissau;10
4;Jaar, Soort verzoek, Land van aanvraag;2017;LP;India;40
4;Jaar, Soort verzoek, Land van aanvraag;2017;LP;Irak;780
4;Jaar, Soort verzoek, Land van aanvraag;2017;LP;Iran;530
4;Jaar, Soort verzoek, Land van aanvraag;2017;LP;Ivoorkust;20
4;Jaar, Soort verzoek, Land van aanvraag;2017;LP;Jordanië;20
4;Jaar, Soort verzoek, Land van aanvraag;2017;LP;Kameroen;10
4;Jaar, Soort verzoek, Land van aanvraag;2017;LP;Kenya;10
4;Jaar, Soort verzoek, Land van aanvraag;2017;LP;Libanon;60
4;Jaar, Soort verzoek, Land van aanvraag;2017;LP;Liberia;20
4;Jaar, Soort verzoek, Land van aanvraag;2017;LP;Libië;60
4;Jaar, Soort verzoek, Land van aanvraag;2017;LP;Marokko;340
4;Jaar, Soort verzoek, Land van aanvraag;2017;LP;Moldavië;10
4;Jaar, Soort verzoek, Land van aanvraag;2017;LP;Mongolië;40
4;Jaar, Soort verzoek, Land van aanvraag;2017;LP;Myanmar;10
4;Jaar, Soort verzoek, Land van aanvraag;2017;LP;Nepal;10
4;Jaar, Soort verzoek, Land van aanvraag;2017;LP;Nigeria;140
4;Jaar, Soort verzoek, Land van aanvraag;2017;LP;Palestijnse autoriteit;40
4;Jaar, Soort verzoek, Land van aanvraag;2017;LP;Peru;10
4;Jaar, Soort verzoek, Land van aanvraag;2017;LP;Rwanda;10
4;Jaar, Soort verzoek, Land van aanvraag;2017;LP;Senegal;10
