Nummer;Totaal van;Jaar;Maand;Type aanvraag;Beslissing;Nationaliteit;Aantal beslissingen
1;Jaar;2020;*Alle*;*Alle*;*Alle*;*Alle*;26160
2;Jaar, Maand;2020;01;*Alle*;*Alle*;*Alle*;2800
2;Jaar, Maand;2020;02;*Alle*;*Alle*;*Alle*;2410
2;Jaar, Maand;2020;03;*Alle*;*Alle*;*Alle*;2030
2;Jaar, Maand;2020;04;*Alle*;*Alle*;*Alle*;1490
2;Jaar, Maand;2020;05;*Alle*;*Alle*;*Alle*;1280
2;Jaar, Maand;2020;06;*Alle*;*Alle*;*Alle*;1540
2;Jaar, Maand;2020;07;*Alle*;*Alle*;*Alle*;1930
2;Jaar, Maand;2020;08;*Alle*;*Alle*;*Alle*;1700
2;Jaar, Maand;2020;09;*Alle*;*Alle*;*Alle*;1770
2;Jaar, Maand;2020;10;*Alle*;*Alle*;*Alle*;3080
2;Jaar, Maand;2020;11;*Alle*;*Alle*;*Alle*;2850
2;Jaar, Maand;2020;12;*Alle*;*Alle*;*Alle*;3300
3;Jaar, Maand, Type aanvraag;2020;01;Asiel - 1e aanvraag;*Alle*;*Alle*;1770
3;Jaar, Maand, Type aanvraag;2020;01;Asiel - hasa;*Alle*;*Alle*;160
3;Jaar, Maand, Type aanvraag;2020;01;Asiel - Hervestiging;*Alle*;*Alle*;130
3;Jaar, Maand, Type aanvraag;2020;01;Asiel - Nareis;*Alle*;*Alle*;470
3;Jaar, Maand, Type aanvraag;2020;01;Asiel - zij-instroom;*Alle*;*Alle*;260
3;Jaar, Maand, Type aanvraag;2020;02;Asiel - 1e aanvraag;*Alle*;*Alle*;1560
3;Jaar, Maand, Type aanvraag;2020;02;Asiel - hasa;*Alle*;*Alle*;130
3;Jaar, Maand, Type aanvraag;2020;02;Asiel - Hervestiging;*Alle*;*Alle*;10
3;Jaar, Maand, Type aanvraag;2020;02;Asiel - Nareis;*Alle*;*Alle*;470
3;Jaar, Maand, Type aanvraag;2020;02;Asiel - zij-instroom;*Alle*;*Alle*;230
3;Jaar, Maand, Type aanvraag;2020;03;Asiel - 1e aanvraag;*Alle*;*Alle*;1410
3;Jaar, Maand, Type aanvraag;2020;03;Asiel - hasa;*Alle*;*Alle*;150
3;Jaar, Maand, Type aanvraag;2020;03;Asiel - Hervestiging;*Alle*;*Alle*;10
3;Jaar, Maand, Type aanvraag;2020;03;Asiel - Nareis;*Alle*;*Alle*;130
3;Jaar, Maand, Type aanvraag;2020;03;Asiel - zij-instroom;*Alle*;*Alle*;330
3;Jaar, Maand, Type aanvraag;2020;04;Asiel - 1e aanvraag;*Alle*;*Alle*;990
3;Jaar, Maand, Type aanvraag;2020;04;Asiel - hasa;*Alle*;*Alle*;110
