FID,filename,folder,group_,urlbig,rdx,rdy,se_anno_cad_data,gdb_geomattr_data,shape
zn_helicopterfotos_2012_11.1,2012-11-06-094.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_eindhoven-denbosch/2012-11,a2_eindhoven-denbosch/2012-11,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_eindhoven-denbosch/2012-11/2012-11-06-094.jpg,5.42199183,51.49956517,,,POINT (157415.85599999875 390059.43499999866)
zn_helicopterfotos_2012_11.2,2012-11-06-095.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_eindhoven-denbosch/2012-11,a2_eindhoven-denbosch/2012-11,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_eindhoven-denbosch/2012-11/2012-11-06-095.jpg,5.42140483,51.49991617,,,POINT (157375.07600000128 390098.46599999815)
zn_helicopterfotos_2012_11.3,2012-11-06-096.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_eindhoven-denbosch/2012-11,a2_eindhoven-denbosch/2012-11,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_eindhoven-denbosch/2012-11/2012-11-06-096.jpg,5.41810317,51.50205617,,,POINT (157145.70899999887 390336.44999999925)
zn_helicopterfotos_2012_11.4,2012-11-06-097.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_eindhoven-denbosch/2012-11,a2_eindhoven-denbosch/2012-11,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_eindhoven-denbosch/2012-11/2012-11-06-097.jpg,5.4142185,51.5047455,,,POINT (156875.86100000143 390635.5460000001)
zn_helicopterfotos_2012_11.5,2012-11-06-098.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_eindhoven-denbosch/2012-11,a2_eindhoven-denbosch/2012-11,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_eindhoven-denbosch/2012-11/2012-11-06-098.jpg,5.41285183,51.50575267,,,POINT (156780.93100000173 390747.5639999993)
zn_helicopterfotos_2012_11.6,2012-11-06-099.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_eindhoven-denbosch/2012-11,a2_eindhoven-denbosch/2012-11,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_eindhoven-denbosch/2012-11/2012-11-06-099.jpg,5.41258483,51.505951,,,POINT (156762.38599999994 390769.6229999997)
zn_helicopterfotos_2012_11.7,2012-11-06-100.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_eindhoven-denbosch/2012-11,a2_eindhoven-denbosch/2012-11,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_eindhoven-denbosch/2012-11/2012-11-06-100.jpg,5.41153483,51.506733,,,POINT (156689.4549999982 390856.6000000015)
zn_helicopterfotos_2012_11.8,2012-11-06-101.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_eindhoven-denbosch/2012-11,a2_eindhoven-denbosch/2012-11,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_eindhoven-denbosch/2012-11/2012-11-06-101.jpg,5.41063167,51.50857933,,,POINT (156626.68200000003 391061.993999999)
zn_helicopterfotos_2012_11.9,2012-11-06-102.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_eindhoven-denbosch/2012-11,a2_eindhoven-denbosch/2012-11,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_eindhoven-denbosch/2012-11/2012-11-06-102.jpg,5.40966183,51.50931167,,,POINT (156559.32499999925 391143.44900000095)
zn_helicopterfotos_2012_11.10,2012-11-06-103.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_eindhoven-denbosch/2012-11,a2_eindhoven-denbosch/2012-11,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_eindhoven-denbosch/2012-11/2012-11-06-103.jpg,5.40921017,51.50958633,,,POINT (156527.95899999887 391173.9979999997)
zn_helicopterfotos_2012_11.11,2012-11-06-104.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_eindhoven-denbosch/2012-11,a2_eindhoven-denbosch/2012-11,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_eindhoven-denbosch/2012-11/2012-11-06-104.jpg,5.40826183,51.51014717,,,POINT (156462.10300000012 391236.3740000017)
zn_helicopterfotos_2012_11.12,2012-11-06-105.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_eindhoven-denbosch/2012-11,a2_eindhoven-denbosch/2012-11,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_eindhoven-denbosch/2012-11/2012-11-06-105.jpg,5.40757183,51.51060483,,,POINT (156414.186999999 391287.27800000086)
zn_helicopterfotos_2012_11.13,2012-11-06-106.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_eindhoven-denbosch/2012-11,a2_eindhoven-denbosch/2012-11,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_eindhoven-denbosch/2012-11/2012-11-06-106.jpg,5.40713833,51.51092917,,,POINT (156384.08199999854 391323.3539999984)
zn_helicopterfotos_2012_11.14,2012-11-06-107.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_eindhoven-denbosch/2012-11,a2_eindhoven-denbosch/2012-11,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_eindhoven-denbosch/2012-11/2012-11-06-107.jpg,5.4065065,51.511425,,,POINT (156340.2039999999 391378.506000001)
zn_helicopterfotos_2012_11.15,2012-11-06-108.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_eindhoven-denbosch/2012-11,a2_eindhoven-denbosch/2012-11,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_eindhoven-denbosch/2012-11/2012-11-06-108.jpg,5.40567167,51.51209267,,,POINT (156282.22899999842 391452.7729999982)
zn_helicopterfotos_2012_11.16,2012-11-06-109.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_eindhoven-denbosch/2012-11,a2_eindhoven-denbosch/2012-11,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_eindhoven-denbosch/2012-11/2012-11-06-109.jpg,5.40546517,51.5122605,,,POINT (156267.88899999857 391471.44099999964)
zn_helicopterfotos_2012_11.17,2012-11-06-110.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_eindhoven-denbosch/2012-11,a2_eindhoven-denbosch/2012-11,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_eindhoven-denbosch/2012-11/2012-11-06-110.jpg,5.40505983,51.51260383,,,POINT (156239.7410000004 391509.6319999993)
zn_helicopterfotos_2012_11.18,2012-11-06-111.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_eindhoven-denbosch/2012-11,a2_eindhoven-denbosch/2012-11,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_eindhoven-denbosch/2012-11/2012-11-06-111.jpg,5.4040885,51.51349267,,,POINT (156172.28799999878 391608.50400000066)
zn_helicopterfotos_2012_11.19,2012-11-06-112.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_eindhoven-denbosch/2012-11,a2_eindhoven-denbosch/2012-11,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_eindhoven-denbosch/2012-11/2012-11-06-112.jpg,5.40330983,51.514225,,,POINT (156118.21599999815 391689.9670000002)
zn_helicopterfotos_2012_11.20,2012-11-06-113.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_eindhoven-denbosch/2012-11,a2_eindhoven-denbosch/2012-11,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_eindhoven-denbosch/2012-11/2012-11-06-113.jpg,5.402925,51.5145875,,,POINT (156091.49300000072 391730.29199999943)
zn_helicopterfotos_2012_11.21,2012-11-06-114.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_eindhoven-denbosch/2012-11,a2_eindhoven-denbosch/2012-11,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_eindhoven-denbosch/2012-11/2012-11-06-114.jpg,5.40194517,51.51548767,,,POINT (156023.45600000024 391830.42599999905)
zn_helicopterfotos_2012_11.22,2012-11-06-115.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_eindhoven-denbosch/2012-11,a2_eindhoven-denbosch/2012-11,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_eindhoven-denbosch/2012-11/2012-11-06-115.jpg,5.40154167,51.51585383,,,POINT (155995.438000001 391871.1579999998)
zn_helicopterfotos_2012_11.23,2012-11-06-116.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_eindhoven-denbosch/2012-11,a2_eindhoven-denbosch/2012-11,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_eindhoven-denbosch/2012-11/2012-11-06-116.jpg,5.40115167,51.51622017,,,POINT (155968.3590000011 391911.91000000015)
zn_helicopterfotos_2012_11.24,2012-11-06-117.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_eindhoven-denbosch/2012-11,a2_eindhoven-denbosch/2012-11,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_eindhoven-denbosch/2012-11/2012-11-06-117.jpg,5.40059183,51.51678083,,,POINT (155929.48699999973 391974.2800000012)
