X,Y,OBJECTID,AFVALBAKTYPE,BUURT,WIJK,OPMERKING
5.91081167504631,52.0040052333243,1,Afvalbak,Alteveer/Cranevelt,Alteveer/Cranevelt,
5.91163710671732,51.9998599152927,2,Afvalbak,Alteveer/Cranevelt,Alteveer/Cranevelt,
5.8982913063964,51.9814290018671,3,Afvalbak,Utrechtsestraat,Centrum,Gedoogzone graffiti 
5.89862446641099,51.9812189837172,4,Afvalbak,Utrechtsestraat,Centrum,"Gedoogzone graffiti, Superpole Prestige 120l"
5.899668010052,51.9806043047557,5,Afvalbak,Stationsplein,Centrum,Gedoogzone graffiti
5.90044010567272,51.9801874930553,6,Afvalbak,Stationsplein,Centrum,Gedoogzone graffiti
5.90522565301166,51.9844850792824,7,Afvalbak,Stationsplein,Centrum,
5.90259861264812,51.9840459890666,8,Afvalbak,Stationsplein,Centrum,
5.90137283597477,51.9836122231088,9,Afvalbak,Stationsplein,Centrum,
5.90366753013805,51.9835368090809,10,Afvalbak,Stationsplein,Centrum,
5.90278946195461,51.9818676764797,11,Afvalbak,Stationsplein,Centrum,Met kauwgombakje Gumbuddy
5.90281281082418,51.9819592419218,12,Afvalbak,Stationsplein,Centrum,Met kauwgombakje Gumbuddy
5.90274843158901,51.9817310372981,13,Afvalbak,Stationsplein,Centrum,Met kauwgombakje Gumbuddy
5.90212951514598,51.981496423016,14,Afvalbak,Stationsplein,Centrum,
5.90258528824049,51.9822866925115,15,Afvalbak,Stationsplein,Centrum,
5.90177720162768,51.9825236899806,16,Afvalbak,Stationsplein,Centrum,Kleur bruin door beheerders coehoornpark
5.90160398560657,51.9827676796525,17,Afvalbak,Stationsplein,Centrum,Kleur bruin door beheerders coehoornpark aan gebracht
5.90145003242989,51.982773710693,18,Afvalbak,Stationsplein,Centrum,
5.90125536602964,51.9830245771097,19,Afvalbak,Stationsplein,Centrum,
5.90076787024032,51.9833991388032,20,Afvalbak,Stationsplein,Centrum,
5.90140328708511,51.9837571440955,21,Afvalbak,Stationsplein,Centrum,
5.89897670173453,51.9837737249792,22,Afvalbak,Utrechtsestraat,Centrum,
5.90080142782777,51.9837666501854,23,Afvalbak,Stationsplein,Centrum,
5.90086399008112,51.9839837586023,24,Afvalbak,Stationsplein,Centrum,
5.90158205954257,51.9839314871933,25,Afvalbak,Stationsplein,Centrum,
5.90083079114406,51.9841391629963,26,Afvalbak,Stationsplein,Centrum,
5.9093321344287,51.9835481855552,27,Afvalbak,Janssingel,Centrum,
5.90629581953812,51.98336356039,28,Afvalbak,Rijnstraat,Centrum,
5.92916107948731,52.0040192214092,29,Afvalbak,Klarenbeek,Monnikenhuizen,
5.9407475166285,51.9956686727632,30,Adoptiebak,Angerenstein,Velperweg e.o.,
5.91206743379887,51.983433567958,31,Afvalbak,Markt,Centrum,
5.91064757210508,51.9834125381188,32,Afvalbak,Rijnstraat,Centrum,
5.91033841314903,51.9834684027563,33,Afvalbak,Rijnstraat,Centrum,
5.91004380883608,51.9833955523656,34,Afvalbak,Rijnstraat,Centrum,
5.91186233481618,51.9840344669245,35,Afvalbak,Markt,Centrum,
5.91272750168064,51.9829811954007,36,Afvalbak,Markt,Centrum,
5.91379889671081,51.983225624963,37,Afvalbak,Markt,Centrum,
5.91331322685548,51.9823759134918,38,Afvalbak,Markt,Centrum,
5.91402219835196,51.9819037597759,39,Afvalbak,Markt,Centrum,
5.91522240460808,51.9783589760042,40,Afvalbak,Markt,Centrum,
5.91485880768984,51.9782003765387,41,Afvalbak,Markt,Centrum,
5.91391178971738,51.9773350979866,42,Afvalbak,Markt,Centrum,
5.91341472011258,51.9782962245152,43,Afvalbak,Markt,Centrum,
5.91125323005563,51.9763672003597,44,Afvalbak,Markt,Centrum,
5.90890778644929,51.9764639090884,45,Afvalbak,Markt,Centrum,
5.91176808521599,51.9786603999409,46,Afvalbak,Markt,Centrum,
5.91100412591883,51.9785400167672,47,Afvalbak,Markt,Centrum,
5.90520632498952,51.9917417062821,48,Afvalbak,Sonsbeek/Zijpendaal,Burgemeesterswijk/Hoogkamp,
5.9046699539025,51.9910267870029,49,Afvalbak,Sonsbeek/Zijpendaal,Burgemeesterswijk/Hoogkamp,
5.90445630514678,51.9908181270464,50,Afvalbak,Sonsbeek/Zijpendaal,Burgemeesterswijk/Hoogkamp,
5.90398220888015,51.9909226775702,51,Afvalbak,Sonsbeek/Zijpendaal,Burgemeesterswijk/Hoogkamp,
5.90235912504072,51.9913165992424,52,Afvalbak,Sonsbeek/Zijpendaal,Burgemeesterswijk/Hoogkamp,
5.90318506673973,51.9931759902853,53,Afvalbak,Sonsbeek/Zijpendaal,Burgemeesterswijk/Hoogkamp,
5.90618978143959,51.9940823429986,54,Afvalbak,Sonsbeek/Zijpendaal,Burgemeesterswijk/Hoogkamp,
5.90681797152973,51.9942519039165,55,Afvalbak,Sonsbeek/Zijpendaal,Burgemeesterswijk/Hoogkamp,
5.90823893145177,51.9938171091009,56,Afvalbak,Sonsbeek/Zijpendaal,Burgemeesterswijk/Hoogkamp,
5.90710390285766,51.9935333525787,57,Afvalbak,Sonsbeek/Zijpendaal,Burgemeesterswijk/Hoogkamp,
5.90599174962096,51.9935227478683,58,Afvalbak,Sonsbeek/Zijpendaal,Burgemeesterswijk/Hoogkamp,
5.90497355961362,51.9942072466219,59,Afvalbak,Sonsbeek/Zijpendaal,Burgemeesterswijk/Hoogkamp,
5.90132280333366,51.9907690521826,60,Afvalbak,Sonsbeek/Zijpendaal,Burgemeesterswijk/Hoogkamp,
5.90168765002167,51.9905471241761,61,Afvalbak,Sonsbeek/Zijpendaal,Burgemeesterswijk/Hoogkamp,
5.90222860899404,51.9903353649263,62,Afvalbak,Sonsbeek/Zijpendaal,Burgemeesterswijk/Hoogkamp,
5.90264686190236,51.9897655964811,63,Afvalbak,Sonsbeek/Zijpendaal,Burgemeesterswijk/Hoogkamp,
5.90263848713386,51.9897672007382,64,Afvalbak,Sonsbeek/Zijpendaal,Burgemeesterswijk/Hoogkamp,
5.90153324465669,51.9885377979111,65,Afvalbak,Sonsbeek/Zijpendaal,Burgemeesterswijk/Hoogkamp,
5.90141791806385,51.9886576313365,66,Afvalbak,Sonsbeek/Zijpendaal,Burgemeesterswijk/Hoogkamp,
