Nummer;Totaal van;Jaar;Maand;Procedure categorie;Verblijfscluster;Beslissing;Nationaliteit;Aantal beslissingen
1;Jaar, Procedure categorie;2018;*Alle*;EU-document;*Alle*;*Alle*;*Alle*;5750
2;Jaar, Maand, Procedure categorie;2018;1;EU-document;*Alle*;*Alle*;*Alle*;470
2;Jaar, Maand, Procedure categorie;2018;2;EU-document;*Alle*;*Alle*;*Alle*;490
2;Jaar, Maand, Procedure categorie;2018;3;EU-document;*Alle*;*Alle*;*Alle*;540
2;Jaar, Maand, Procedure categorie;2018;4;EU-document;*Alle*;*Alle*;*Alle*;480
2;Jaar, Maand, Procedure categorie;2018;5;EU-document;*Alle*;*Alle*;*Alle*;500
2;Jaar, Maand, Procedure categorie;2018;6;EU-document;*Alle*;*Alle*;*Alle*;440
2;Jaar, Maand, Procedure categorie;2018;7;EU-document;*Alle*;*Alle*;*Alle*;450
2;Jaar, Maand, Procedure categorie;2018;8;EU-document;*Alle*;*Alle*;*Alle*;420
2;Jaar, Maand, Procedure categorie;2018;9;EU-document;*Alle*;*Alle*;*Alle*;440
2;Jaar, Maand, Procedure categorie;2018;10;EU-document;*Alle*;*Alle*;*Alle*;580
2;Jaar, Maand, Procedure categorie;2018;11;EU-document;*Alle*;*Alle*;*Alle*;450
2;Jaar, Maand, Procedure categorie;2018;12;EU-document;*Alle*;*Alle*;*Alle*;510
3;Jaar, Procedure categorie, Verblijfscluster;2018;*Alle*;EU-document;Derdelanders;*Alle*;*Alle*;5700
3;Jaar, Procedure categorie, Verblijfscluster;2018;*Alle*;EU-document;EU-burgers;*Alle*;*Alle*;40
4;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;1;EU-document;Derdelanders;*Alle*;*Alle*;470
4;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;2;EU-document;Derdelanders;*Alle*;*Alle*;490
4;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;3;EU-document;Derdelanders;*Alle*;*Alle*;520
4;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;3;EU-document;EU-burgers;*Alle*;*Alle*;20
4;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;4;EU-document;Derdelanders;*Alle*;*Alle*;470
4;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;5;EU-document;Derdelanders;*Alle*;*Alle*;500
4;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;6;EU-document;Derdelanders;*Alle*;*Alle*;440
4;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;7;EU-document;Derdelanders;*Alle*;*Alle*;450
4;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;8;EU-document;Derdelanders;*Alle*;*Alle*;420
4;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;9;EU-document;Derdelanders;*Alle*;*Alle*;440
4;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;10;EU-document;Derdelanders;*Alle*;*Alle*;580
4;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;11;EU-document;Derdelanders;*Alle*;*Alle*;440
4;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;12;EU-document;Derdelanders;*Alle*;*Alle*;510
5;Jaar, Procedure categorie, Beslissing;2018;*Alle*;EU-document;*Alle*;Afwijzing;*Alle*;900
5;Jaar, Procedure categorie, Beslissing;2018;*Alle*;EU-document;*Alle*;Inwilliging;*Alle*;4700
5;Jaar, Procedure categorie, Beslissing;2018;*Alle*;EU-document;*Alle*;Overig;*Alle*;150
6;Jaar, Maand, Procedure categorie, Beslissing;2018;1;EU-document;*Alle*;Afwijzing;*Alle*;40
