Nummer;Totaal van;Jaar;Maand;Type aanvraag;Beslissing;Nationaliteit;Aantal beslissingen
1;Jaar;2021;*Alle*;*Alle*;*Alle*;*Alle*;36350
2;Jaar, Maand;2021;01;*Alle*;*Alle*;*Alle*;2280
2;Jaar, Maand;2021;02;*Alle*;*Alle*;*Alle*;2250
2;Jaar, Maand;2021;03;*Alle*;*Alle*;*Alle*;2810
2;Jaar, Maand;2021;04;*Alle*;*Alle*;*Alle*;3250
2;Jaar, Maand;2021;05;*Alle*;*Alle*;*Alle*;3040
2;Jaar, Maand;2021;06;*Alle*;*Alle*;*Alle*;4240
2;Jaar, Maand;2021;07;*Alle*;*Alle*;*Alle*;3050
2;Jaar, Maand;2021;08;*Alle*;*Alle*;*Alle*;2460
2;Jaar, Maand;2021;09;*Alle*;*Alle*;*Alle*;2580
2;Jaar, Maand;2021;10;*Alle*;*Alle*;*Alle*;3530
2;Jaar, Maand;2021;11;*Alle*;*Alle*;*Alle*;3780
2;Jaar, Maand;2021;12;*Alle*;*Alle*;*Alle*;3070
3;Jaar, Maand, Type aanvraag;2021;01;Asiel - 1e aanvraag;*Alle*;*Alle*;1330
3;Jaar, Maand, Type aanvraag;2021;01;Asiel - hasa;*Alle*;*Alle*;130
3;Jaar, Maand, Type aanvraag;2021;01;Asiel - Hervestiging;*Alle*;*Alle*;50
3;Jaar, Maand, Type aanvraag;2021;01;Asiel - Nareis;*Alle*;*Alle*;370
3;Jaar, Maand, Type aanvraag;2021;01;Asiel - Relocatie;*Alle*;*Alle*;50
3;Jaar, Maand, Type aanvraag;2021;01;Asiel - zij-instroom;*Alle*;*Alle*;350
3;Jaar, Maand, Type aanvraag;2021;02;Asiel - 1e aanvraag;*Alle*;*Alle*;1270
3;Jaar, Maand, Type aanvraag;2021;02;Asiel - hasa;*Alle*;*Alle*;110
3;Jaar, Maand, Type aanvraag;2021;02;Asiel - Hervestiging;*Alle*;*Alle*;110
3;Jaar, Maand, Type aanvraag;2021;02;Asiel - Nareis;*Alle*;*Alle*;470
3;Jaar, Maand, Type aanvraag;2021;02;Asiel - Relocatie;*Alle*;*Alle*;10
3;Jaar, Maand, Type aanvraag;2021;02;Asiel - zij-instroom;*Alle*;*Alle*;290
3;Jaar, Maand, Type aanvraag;2021;03;Asiel - 1e aanvraag;*Alle*;*Alle*;1620
3;Jaar, Maand, Type aanvraag;2021;03;Asiel - hasa;*Alle*;*Alle*;110
3;Jaar, Maand, Type aanvraag;2021;03;Asiel - Hervestiging;*Alle*;*Alle*;120
3;Jaar, Maand, Type aanvraag;2021;03;Asiel - Nareis;*Alle*;*Alle*;680
3;Jaar, Maand, Type aanvraag;2021;03;Asiel - zij-instroom;*Alle*;*Alle*;290
3;Jaar, Maand, Type aanvraag;2021;04;Asiel - 1e aanvraag;*Alle*;*Alle*;1860
3;Jaar, Maand, Type aanvraag;2021;04;Asiel - hasa;*Alle*;*Alle*;110
3;Jaar, Maand, Type aanvraag;2021;04;Asiel - Hervestiging;*Alle*;*Alle*;30
3;Jaar, Maand, Type aanvraag;2021;04;Asiel - Nareis;*Alle*;*Alle*;890
3;Jaar, Maand, Type aanvraag;2021;04;Asiel - zij-instroom;*Alle*;*Alle*;360
3;Jaar, Maand, Type aanvraag;2021;05;Asiel - 1e aanvraag;*Alle*;*Alle*;1770
3;Jaar, Maand, Type aanvraag;2021;05;Asiel - hasa;*Alle*;*Alle*;90
3;Jaar, Maand, Type aanvraag;2021;05;Asiel - Hervestiging;*Alle*;*Alle*;10
3;Jaar, Maand, Type aanvraag;2021;05;Asiel - Nareis;*Alle*;*Alle*;830
3;Jaar, Maand, Type aanvraag;2021;05;Asiel - zij-instroom;*Alle*;*Alle*;340
3;Jaar, Maand, Type aanvraag;2021;06;Asiel - 1e aanvraag;*Alle*;*Alle*;2680
