JAAR;PERIODE;BELEIDSPROGRAMMA;ORGANISATIE; SUBSIDIE_BESCHIKT ;BEKOSTIGD_UIT_RIJKSINKOMSTEN;WETTELIJKE_TAAK;GLOB_OVERZ_GESUB_ACTIVITEITEN;INLEES_DATUM;GEMEENTE;GEMEENTE_CODE;LAND_CODE
2018;Q1;Programma Kunst en Cultuur;Stichting tot Exploitatie van de Grote Kerk  te Vlaardingen; 10.000,00 ;Nee;Nee;Bijdrage in de exploitatie van de Grote Kerk in Vlaardingen en het uitvoeren van activiteiten in de kerk ten behoeve van de instandhouding van het kerkgebouw.;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Kunst en Cultuur;Stichting Lokale Omroep Vlaardingen; 45.202,00 ;Ja;Ja;Het programma-aanbod bestaat voor tenminste 50% uit onderdelen die van informatieve, culturele en educatieve aard zijn (in casu 56 uurvan de in totaal 112 uur zendtijd per week). Dit is een wettelijke verplichting die voortvloeit uit artikel 2:70 van de Mediawet.;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Kunst en Cultuur;Stichting UN1 EK / bibliotheek Vlaardingen; 65.373,00 ;Ja;Nee;Inzet van 0,89 fte combinatiefunctionaris. Samenwerkingsverband tussen IKC Prins Willem Alexander en Stadsbibliotheek Vlaardingen.;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Kunst en Cultuur;"Stichting Jongeren Cultuurcentrum Vlaardingen ""De Kroepoekfabriek"""; 120.000,00 ;Nee;Nee;1. aanbieden van jongerencultuurprogramma, 2. organiseren van culturele evenementen, 3. aanbieden van cultuureducatie en talentcoaching.;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Kunst en Cultuur;Museum Vlaardingen; 424.305,00 ;Nee;Nee;1. beheren en behouden van de collectie erfgoederen, 2. het presenteren van de collectie voor een breed publiek tentoonstellingen en presentaties, 3. het organiseren van cultuureducatieve activiteiten die de collectie actief en receptief verklaren, 4. het verzorgen van een toeristeninformatiefunctie.;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Kunst en Cultuur;Stichting Centrum Kunsteducatie Kade 40; 625.019,00 ;Nee;Nee;1a. de organisatie en co”rdinatie van Vlaardingse schatten voor leerlingen in het primair onderwijs, 1b. maatwerk activiteiten voor leerlingen in het primair en voortgezet onderwijs, 2 de co”rdinatie van en het plaatsbieden aan een cursusaanbod, 3a. de organisatie van de kunstuitleen, 3b. de organisatie van de tentoonstellingsfunctie en overige activiteiten in de exploitatie van het pand.;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Onderwijs, economie en haven;Stichting Aanzet; 16.897,00 ;Ja;Ja;VVE scholingstraject.;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Onderwijs, economie en haven;Stichting TechNetkring Nieuwe Waterweg Noord; 32.000,00 ;Nee;Nee;Het verrichten van activiteiten om de bundeling tussen Onderwijs, Ondernemers en Overheid in te zetten om Techniek & Technologie in de regio te promoten. Door een actief programma de kweekvijver van jong technisch talent te vergroten.;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Onderwijs, economie en haven;Stichting Zorg voor Onderwijs Nieuwe Waterweg Noord; 81.696,00 ;Nee;Nee;Actviteiten in het kader van voortijdig schoolverlaten.;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Onderwijs, economie en haven;Stichting Aanzet; 395.178,00 ;Ja;Ja;Schakelklassen.;9-4-2018;Vlaardingen;0622;NL
