Id,"Titel kunstwerk","Achternaam Kunstenaar","Voornaam Kunstenaar","Tussenvoegsel Kunstenaar",Jaartal,Collectie,Wijk,Adres,"Materiaal 1","Materiaal 2","Materiaal 3","Materiaal 4","Materiaal 5",latitude,longitude,Omschrijving,Samenvatting,"Foto 1","Foto 2","Foto 3","Foto 4","Foto 5"
5179,"Sint Liduina",Pfaeltzer,Judith,,1998,Schiedam,Centrum,"Oude Kerkhof ",Brons,RVS,,,,51.917686,4.399592,,,http://beheer.kunstwacht.nl/cache/f/4/8/f4876834a0446b0c004961823f5fb456_700_540.jpg,,,,
5180,Emmabank,,,,1935,Schiedam,West,"Julianapark ",Brons,Aardewerk,Tegels,Hout,,51.91023382940437,4.390883445739746,"<p>Hulde aan de nagedachtenis van de Moeder van Haar Volk , Geschenk van de burgers van Schiedam.</p>",,http://beheer.kunstwacht.nl/cache/8/7/a/87a8878f3334123eb5765cd6cb8ea6d7_700_540.jpg,http://beheer.kunstwacht.nl/cache/e/4/b/e4b1a17c09e87ef5bd9da96d0ba90a92_700_540.jpg,,,
5181,Emmaschaal,Gebroeders,"Vincent & Co",,1898,Schiedam,Centrum,"Emmaplein ",Smeedijzer,Hardsteen,,,,51.91692139499834,4.4034335017204285,,,http://beheer.kunstwacht.nl/cache/e/2/8/e289893961e324c6602571979bcd6449_700_540.jpg,http://beheer.kunstwacht.nl/cache/3/a/e/3aec994cd56052482e3f401bc57f1204_700_540.jpg,,,
5182,"Zonder titel - Jan van Luyn","Luijn (1916-1995)",Jan,van,1955,Schiedam,Centrum,"Gerrit Verboonstraat ",Brons,,,,,51.913221,4.401112,,,http://beheer.kunstwacht.nl/cache/3/b/5/3b57fef9d53d5cef4b0030835068fb0f_700_540.jpg,http://beheer.kunstwacht.nl/cache/3/a/0/3a07029e9860d47c77bc337e97fe3cdf_700_540.jpg,http://beheer.kunstwacht.nl/cache/9/6/7/9674d6bcedfaa7f6720e87bfa76da1b7_700_540.jpg,http://beheer.kunstwacht.nl/cache/e/b/c/ebc476013a131b1f44ce62103e7a7a60_700_540.jpg,
5183,"Zonder titel - Hans Petri","Petri (1919-1996)",Hans,,1960,Schiedam,Zuid,"Havendijk ",Zandsteen,Kalksteen,,,,51.90377695159794,4.399276077747345,,,http://beheer.kunstwacht.nl/cache/8/a/6/8a6de39b367b0437e8e524383f18cc68_700_540.jpg,,,,
5184,"IndiÃ«-Korea Monument",Vendel,Paul,,2001,Schiedam,Nieuwland,"Burgemeester van Haarenlaan 1450",Brons,,,,,51.915405,4.376287,,,http://beheer.kunstwacht.nl/cache/8/d/7/8d7259decb35b4fbf274baa9809f0f54_700_540.jpg,http://beheer.kunstwacht.nl/cache/5/a/0/5a0181a0862605e771c21f139fe52a81_700_540.jpg,http://beheer.kunstwacht.nl/cache/8/5/0/85049212ca35d33960a2e78e22d68115_700_540.jpg,,
5185,"Heilig Hart beeld",,,,1931,Schiedam,Centrum,"Singel 106",Zandsteen,,,,,51.91780317927175,4.404613673686981,,,http://beheer.kunstwacht.nl/cache/c/2/7/c27517a9aae4d54adf6f5423c24487c5_700_540.jpg,,,,
5187,"Zonder titel - Mariabeeld",,,,,Schiedam,West,"Vlaardingerdijk 47",Natuursteen,,,,,51.916204,4.388879,,,http://beheer.kunstwacht.nl/cache/4/a/3/4a3ac9262e09b15be94cb72241c08570_700_540.jpg,,,,
5190,Zakkendrager,Plas,Hans,"van der",1987,Schiedam,Centrum,"Lange Haven 145",Brons,,,,,51.917434,4.396547,"<p>Beeld is in 2010 in brons gegoten en in 2011 teruggeplaatst op de Lange Haven.</p>",,http://beheer.kunstwacht.nl/cache/0/1/1/011f080818a7e370fd5773616a27c366_700_540.jpg,,,,
5191,Brandersknecht,Henderickx,Frits,,1985,Schiedam,Centrum,"Lange Haven ",Brons,,,,,51.917689,4.396524,"<p>In 2012 teruggeplaatst naar hoek Korte Haven/Nieuwe Sluisstraat (bij de Korenbeurs).</p>",,http://beheer.kunstwacht.nl/cache/0/0/2/002cff62f732a3c97da591df9803642a_700_540.jpg,http://beheer.kunstwacht.nl/cache/a/3/f/a3fc2ff17c927200c4074e3d84e2c604_700_540.jpg,http://beheer.kunstwacht.nl/cache/7/6/5/765e746b24bb3d539fc754f654082d3f_700_540.jpg,,
