Nummer;Totaal van;Jaar;Maand;Procedure categorie;Verblijfscluster;Nationaliteit;Aantal aanvragen
1;Jaar;2020;*Alle*;*Alle*;*Alle*;*Alle*;84810
2;Jaar, Maand;2020;01;*Alle*;*Alle*;*Alle*;6520
2;Jaar, Maand;2020;02;*Alle*;*Alle*;*Alle*;5630
2;Jaar, Maand;2020;03;*Alle*;*Alle*;*Alle*;5530
2;Jaar, Maand;2020;04;*Alle*;*Alle*;*Alle*;3270
2;Jaar, Maand;2020;05;*Alle*;*Alle*;*Alle*;3940
2;Jaar, Maand;2020;06;*Alle*;*Alle*;*Alle*;8090
2;Jaar, Maand;2020;07;*Alle*;*Alle*;*Alle*;14060
2;Jaar, Maand;2020;08;*Alle*;*Alle*;*Alle*;9250
2;Jaar, Maand;2020;09;*Alle*;*Alle*;*Alle*;6660
2;Jaar, Maand;2020;10;*Alle*;*Alle*;*Alle*;6800
2;Jaar, Maand;2020;11;*Alle*;*Alle*;*Alle*;7140
2;Jaar, Maand;2020;12;*Alle*;*Alle*;*Alle*;7940
3;Jaar, Procedure categorie;2020;*Alle*;TEV;*Alle*;*Alle*;42780
3;Jaar, Procedure categorie;2020;*Alle*;VVR;*Alle*;*Alle*;42030
4;Jaar, Maand, Procedure categorie;2020;01;TEV;*Alle*;*Alle*;4330
4;Jaar, Maand, Procedure categorie;2020;01;VVR;*Alle*;*Alle*;2190
4;Jaar, Maand, Procedure categorie;2020;02;TEV;*Alle*;*Alle*;3830
4;Jaar, Maand, Procedure categorie;2020;02;VVR;*Alle*;*Alle*;1800
4;Jaar, Maand, Procedure categorie;2020;03;TEV;*Alle*;*Alle*;3550
4;Jaar, Maand, Procedure categorie;2020;03;VVR;*Alle*;*Alle*;1980
4;Jaar, Maand, Procedure categorie;2020;04;TEV;*Alle*;*Alle*;1500
4;Jaar, Maand, Procedure categorie;2020;04;VVR;*Alle*;*Alle*;1770
4;Jaar, Maand, Procedure categorie;2020;05;TEV;*Alle*;*Alle*;1530
4;Jaar, Maand, Procedure categorie;2020;05;VVR;*Alle*;*Alle*;2410
4;Jaar, Maand, Procedure categorie;2020;06;TEV;*Alle*;*Alle*;4370
4;Jaar, Maand, Procedure categorie;2020;06;VVR;*Alle*;*Alle*;3720
4;Jaar, Maand, Procedure categorie;2020;07;TEV;*Alle*;*Alle*;6090
4;Jaar, Maand, Procedure categorie;2020;07;VVR;*Alle*;*Alle*;7970
4;Jaar, Maand, Procedure categorie;2020;08;TEV;*Alle*;*Alle*;3600
4;Jaar, Maand, Procedure categorie;2020;08;VVR;*Alle*;*Alle*;5650
4;Jaar, Maand, Procedure categorie;2020;09;TEV;*Alle*;*Alle*;3030
4;Jaar, Maand, Procedure categorie;2020;09;VVR;*Alle*;*Alle*;3630
4;Jaar, Maand, Procedure categorie;2020;10;TEV;*Alle*;*Alle*;3480
4;Jaar, Maand, Procedure categorie;2020;10;VVR;*Alle*;*Alle*;3320
4;Jaar, Maand, Procedure categorie;2020;11;TEV;*Alle*;*Alle*;3690
