FID,filename,folder,group_,urlbig,rdx,rdy,se_anno_cad_data,gdb_geomattr_data,shape
zn_helicopterfotos_2011_06.1,jvh_2249.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_steenbergen/2011-06,a4_steenbergen/2011-06,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_steenbergen/2011-06/jvh_2249.jpg,4.2897111,51.5448612,,,POINT (78847.73900000006 395571.58900000155)
zn_helicopterfotos_2011_06.2,jvh_2250.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_steenbergen/2011-06,a4_steenbergen/2011-06,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_steenbergen/2011-06/jvh_2250.jpg,4.2901502,51.5448725,,,POINT (78878.21299999952 395572.38599999994)
zn_helicopterfotos_2011_06.3,jvh_2251.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_steenbergen/2011-06,a4_steenbergen/2011-06,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_steenbergen/2011-06/jvh_2251.jpg,4.2914675,51.5449207,,,POINT (78969.65700000152 395576.368999999)
zn_helicopterfotos_2011_06.4,jvh_2252.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_steenbergen/2011-06,a4_steenbergen/2011-06,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_steenbergen/2011-06/jvh_2252.jpg,4.2919028,51.5449419,,,POINT (78999.88300000131 395578.2710000016)
zn_helicopterfotos_2011_06.5,jvh_2253.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_steenbergen/2011-06,a4_steenbergen/2011-06,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_steenbergen/2011-06/jvh_2253.jpg,4.2923335,51.544966,,,POINT (79029.79500000179 395580.5020000003)
zn_helicopterfotos_2011_06.6,jvh_2254.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_steenbergen/2011-06,a4_steenbergen/2011-06,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_steenbergen/2011-06/jvh_2254.jpg,4.2940311,51.5450927,,,POINT (79147.74599999934 395592.8220000006)
zn_helicopterfotos_2011_06.7,jvh_2255.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_steenbergen/2011-06,a4_steenbergen/2011-06,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_steenbergen/2011-06/jvh_2255.jpg,4.298386,51.5444718,,,POINT (79448.75 395519.2199999988)
zn_helicopterfotos_2011_06.8,jvh_2256.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_steenbergen/2011-06,a4_steenbergen/2011-06,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_steenbergen/2011-06/jvh_2256.jpg,4.2989165,51.5441352,,,POINT (79484.98299999908 395481.2270000018)
zn_helicopterfotos_2011_06.9,jvh_2257.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_steenbergen/2011-06,a4_steenbergen/2011-06,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_steenbergen/2011-06/jvh_2257.jpg,4.2995736,51.5435442,,,POINT (79529.57299999893 395414.8049999997)
zn_helicopterfotos_2011_06.10,jvh_2258.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_steenbergen/2011-06,a4_steenbergen/2011-06,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_steenbergen/2011-06/jvh_2258.jpg,4.2997598,51.5433272,,,POINT (79542.1259999983 395390.47399999946)
zn_helicopterfotos_2011_06.11,jvh_2261.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_steenbergen/2011-06,a4_steenbergen/2011-06,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_steenbergen/2011-06/jvh_2261.jpg,4.2995259,51.5357858,,,POINT (79513.34200000018 394551.85599999875)
zn_helicopterfotos_2011_06.12,jvh_2262.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_steenbergen/2011-06,a4_steenbergen/2011-06,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_steenbergen/2011-06/jvh_2262.jpg,4.2992081,51.5356431,,,POINT (79491.05900000036 394536.313000001)
zn_helicopterfotos_2011_06.13,jvh_2263.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_steenbergen/2011-06,a4_steenbergen/2011-06,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_steenbergen/2011-06/jvh_2263.jpg,4.2972416,51.5351978,,,POINT (79353.89799999818 394488.8260000013)
zn_helicopterfotos_2011_06.14,jvh_2264.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_steenbergen/2011-06,a4_steenbergen/2011-06,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_steenbergen/2011-06/jvh_2264.jpg,4.2969265,51.5352598,,,POINT (79332.14299999923 394496.05099999905)
zn_helicopterfotos_2011_06.15,jvh_2265.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_steenbergen/2011-06,a4_steenbergen/2011-06,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_steenbergen/2011-06/jvh_2265.jpg,4.2963734,51.5355073,,,POINT (79294.18699999899 394524.1570000015)
zn_helicopterfotos_2011_06.16,jvh_2266.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_steenbergen/2011-06,a4_steenbergen/2011-06,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_steenbergen/2011-06/jvh_2266.jpg,4.2961368,51.5356726,,,POINT (79278.05000000075 394542.79100000113)
zn_helicopterfotos_2011_06.17,jvh_2267.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_steenbergen/2011-06,a4_steenbergen/2011-06,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_steenbergen/2011-06/jvh_2267.jpg,4.2959199,51.5358506,,,POINT (79263.30099999905 394562.81599999964)
zn_helicopterfotos_2011_06.18,jvh_2268.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_steenbergen/2011-06,a4_steenbergen/2011-06,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_steenbergen/2011-06/jvh_2268.jpg,4.2953332,51.5364286,,,POINT (79223.56799999997 394627.72100000083)
zn_helicopterfotos_2011_06.19,jvh_2269.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_steenbergen/2011-06,a4_steenbergen/2011-06,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_steenbergen/2011-06/jvh_2269.jpg,4.2948184,51.5370484,,,POINT (79188.89400000125 394697.2010000013)
zn_helicopterfotos_2011_06.20,jvh_2270.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_steenbergen/2011-06,a4_steenbergen/2011-06,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_steenbergen/2011-06/jvh_2270.jpg,4.2946659,51.5372618,,,POINT (79178.67199999839 394721.09699999914)
zn_helicopterfotos_2011_06.21,jvh_2271.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_steenbergen/2011-06,a4_steenbergen/2011-06,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_steenbergen/2011-06/jvh_2271.jpg,4.2943888,51.5376978,,,POINT (79160.1799999997 394769.8839999996)
zn_helicopterfotos_2011_06.22,jvh_2272.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_steenbergen/2011-06,a4_steenbergen/2011-06,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_steenbergen/2011-06/jvh_2272.jpg,4.294263,51.5379197,,,POINT (79151.82499999925 394794.6979999989)
