Nummer;Totaal van;Jaar;Maand;Type aanvraag;Nationaliteit;Aantal aanvragen
1;Jaar;2019;*Alle*;*Alle*;*Alle*;25260
2;Jaar, Maand;2019;01;*Alle*;*Alle*;2140
2;Jaar, Maand;2019;02;*Alle*;*Alle*;1940
2;Jaar, Maand;2019;03;*Alle*;*Alle*;2190
2;Jaar, Maand;2019;04;*Alle*;*Alle*;2120
2;Jaar, Maand;2019;05;*Alle*;*Alle*;1940
2;Jaar, Maand;2019;06;*Alle*;*Alle*;1930
2;Jaar, Maand;2019;07;*Alle*;*Alle*;2170
2;Jaar, Maand;2019;08;*Alle*;*Alle*;2030
2;Jaar, Maand;2019;09;*Alle*;*Alle*;2210
2;Jaar, Maand;2019;10;*Alle*;*Alle*;2290
2;Jaar, Maand;2019;11;*Alle*;*Alle*;2210
2;Jaar, Maand;2019;12;*Alle*;*Alle*;2100
3;Jaar, Maand, Type aanvraag;2019;01;Asiel - 1e aanvraag;*Alle*;1840
3;Jaar, Maand, Type aanvraag;2019;01;Asiel - tweede en volgende aanvragen;*Alle*;300
3;Jaar, Maand, Type aanvraag;2019;02;Asiel - 1e aanvraag;*Alle*;1660
3;Jaar, Maand, Type aanvraag;2019;02;Asiel - tweede en volgende aanvragen;*Alle*;280
3;Jaar, Maand, Type aanvraag;2019;03;Asiel - 1e aanvraag;*Alle*;1870
3;Jaar, Maand, Type aanvraag;2019;03;Asiel - tweede en volgende aanvragen;*Alle*;310
3;Jaar, Maand, Type aanvraag;2019;04;Asiel - 1e aanvraag;*Alle*;1860
3;Jaar, Maand, Type aanvraag;2019;04;Asiel - tweede en volgende aanvragen;*Alle*;260
3;Jaar, Maand, Type aanvraag;2019;05;Asiel - 1e aanvraag;*Alle*;1640
3;Jaar, Maand, Type aanvraag;2019;05;Asiel - tweede en volgende aanvragen;*Alle*;290
3;Jaar, Maand, Type aanvraag;2019;06;Asiel - 1e aanvraag;*Alle*;1680
3;Jaar, Maand, Type aanvraag;2019;06;Asiel - tweede en volgende aanvragen;*Alle*;250
3;Jaar, Maand, Type aanvraag;2019;07;Asiel - 1e aanvraag;*Alle*;1960
3;Jaar, Maand, Type aanvraag;2019;07;Asiel - tweede en volgende aanvragen;*Alle*;210
3;Jaar, Maand, Type aanvraag;2019;08;Asiel - 1e aanvraag;*Alle*;1880
3;Jaar, Maand, Type aanvraag;2019;08;Asiel - tweede en volgende aanvragen;*Alle*;150
3;Jaar, Maand, Type aanvraag;2019;09;Asiel - 1e aanvraag;*Alle*;2030
3;Jaar, Maand, Type aanvraag;2019;09;Asiel - tweede en volgende aanvragen;*Alle*;170
3;Jaar, Maand, Type aanvraag;2019;10;Asiel - 1e aanvraag;*Alle*;2090
