FID,urlbig,folder,group_,rdx,rdy,name,se_anno_cad_data,gdb_geomattr_data,shape
zn_helicopterfotos_2010_03.1,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2010-03_meerenakkerweg/2010-03-10-0885.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2010-03_meerenakkerweg,a2_randweg_eindhoven,157654.1962,380898.8243,2010-03-10-0885,,,POINT (157654.1959999986 380898.82400000095)
zn_helicopterfotos_2010_03.2,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2010-03_meerenakkerweg/2010-03-10-0886.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2010-03_meerenakkerweg,a2_randweg_eindhoven,157623.7311,380892.1333,2010-03-10-0886,,,POINT (157623.73099999875 380892.1330000013)
zn_helicopterfotos_2010_03.3,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2010-03_meerenakkerweg/2010-03-10-0887.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2010-03_meerenakkerweg,a2_randweg_eindhoven,157562.8676,380884.3145,2010-03-10-0887,,,POINT (157562.86800000072 380884.31500000134)
zn_helicopterfotos_2010_03.4,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2010-03_meerenakkerweg/2010-03-10-0888.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2010-03_meerenakkerweg,a2_randweg_eindhoven,157415.3925,380887.5792,2010-03-10-0888,,,POINT (157415.39299999923 380887.5789999999)
zn_helicopterfotos_2010_03.5,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2010-03_meerenakkerweg/2010-03-10-0889.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2010-03_meerenakkerweg,a2_randweg_eindhoven,157387.5647,380893.1285,2010-03-10-0889,,,POINT (157387.56500000134 380893.12900000066)
zn_helicopterfotos_2010_03.6,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2010-03_meerenakkerweg/2010-03-10-0890.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2010-03_meerenakkerweg,a2_randweg_eindhoven,157334.0647,380906.4536,2010-03-10-0890,,,POINT (157334.06500000134 380906.4539999999)
zn_helicopterfotos_2010_03.7,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2010-03_meerenakkerweg/2010-03-10-0891.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2010-03_meerenakkerweg,a2_randweg_eindhoven,157308.4616,380915.3419,2010-03-10-0891,,,POINT (157308.46200000122 380915.3420000002)
zn_helicopterfotos_2010_03.8,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2010-03_meerenakkerweg/2010-03-10-0892.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2010-03_meerenakkerweg,a2_randweg_eindhoven,157259.897,380937.5701,2010-03-10-0892,,,POINT (157259.89699999988 380937.5700000003)
zn_helicopterfotos_2010_03.9,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2010-03_meerenakkerweg/2010-03-10-0893.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2010-03_meerenakkerweg,a2_randweg_eindhoven,157155.5205,381015.4,2010-03-10-0893,,,POINT (157155.52100000158 381015.3999999985)
zn_helicopterfotos_2010_03.10,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2010-03_meerenakkerweg/2010-03-10-0894.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2010-03_meerenakkerweg,a2_randweg_eindhoven,157121.767,381054.3235,2010-03-10-0894,,,POINT (157121.76700000092 381054.32400000095)
