Nummer;Totaal van;Jaar;Maand;Opvangvorm;Verblijfsduur;Vergunninghouder;Land van herkomst;Aantal bezetting opvang
1;Jaar, Maand;2019;1;*Alle*;*Alle*;*Alle*;*Alle*;22880
1;Jaar, Maand;2019;2;*Alle*;*Alle*;*Alle*;*Alle*;23030
1;Jaar, Maand;2019;3;*Alle*;*Alle*;*Alle*;*Alle*;23610
1;Jaar, Maand;2019;4;*Alle*;*Alle*;*Alle*;*Alle*;23700
1;Jaar, Maand;2019;5;*Alle*;*Alle*;*Alle*;*Alle*;23530
1;Jaar, Maand;2019;6;*Alle*;*Alle*;*Alle*;*Alle*;24250
1;Jaar, Maand;2019;7;*Alle*;*Alle*;*Alle*;*Alle*;24650
1;Jaar, Maand;2019;8;*Alle*;*Alle*;*Alle*;*Alle*;25190
1;Jaar, Maand;2019;9;*Alle*;*Alle*;*Alle*;*Alle*;26200
1;Jaar, Maand;2019;10;*Alle*;*Alle*;*Alle*;*Alle*;26740
1;Jaar, Maand;2019;11;*Alle*;*Alle*;*Alle*;*Alle*;27250
1;Jaar, Maand;2019;12;*Alle*;*Alle*;*Alle*;*Alle*;27320
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2019;1;Gezinslocaties;<3 mnd;Geen Vergunninghouder;*Alle*;20
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2019;1;Gezinslocaties;>= 10 jaar;Geen Vergunninghouder;*Alle*;50
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2019;1;Gezinslocaties;1-2 jaar;Geen Vergunninghouder;*Alle*;170
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2019;1;Gezinslocaties;1-2 jaar;Vergunninghouder;*Alle*;10
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2019;1;Gezinslocaties;2-3 jaar;Geen Vergunninghouder;*Alle*;130
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2019;1;Gezinslocaties;2-3 jaar;Vergunninghouder;*Alle*;20
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2019;1;Gezinslocaties;3-4 jaar;Geen Vergunninghouder;*Alle*;210
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2019;1;Gezinslocaties;3-6 mnd;Geen Vergunninghouder;*Alle*;30
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2019;1;Gezinslocaties;4-5 jaar;Geen Vergunninghouder;*Alle*;150
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2019;1;Gezinslocaties;5-6 jaar ;Geen Vergunninghouder;*Alle*;80
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2019;1;Gezinslocaties;6-12 mnd;Geen Vergunninghouder;*Alle*;70
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2019;1;Gezinslocaties;6-7 jaar;Geen Vergunninghouder;*Alle*;90
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2019;1;Gezinslocaties;6-7 jaar;Vergunninghouder;*Alle*;10
