Id,"Titel kunstwerk","Achternaam Kunstenaar","Voornaam Kunstenaar","Tussenvoegsel Kunstenaar",Jaartal,Collectie,Wijk,Adres,"Materiaal 1","Materiaal 2","Materiaal 3","Materiaal 4","Materiaal 5",latitude,longitude,Omschrijving,Samenvatting,"Foto 1","Foto 2","Foto 3","Foto 4","Foto 5"
3003,Zeespiegel,Beek,Marius,van,1985,Lelystad,Stadscentrum,"Agorabaan ",RVS,Graniet,Glas,Garen,,52.5121334,5.4754158,"De Zeespiegel bestond uit twee vier meter hoge, granieten monolieten die twee extreem dikke glasplaten vast hielden. Tussen de granieten blokken en de glasplaten zou zich borrelend water moeten bevinden tot een hoogte gelijk aan dat van het zeeniveau. """"De Zeespiegel"""" van Marius van Beek verliep niet geheel volgens plan. Op de dag van de opening is er een glasplaat gebarsten aan de Zuid-wand, de bak was geheel gevuld met water. Niemand begreep iets van deze complicatie. Het slopen van de gebarsten plaat bracht enorme problemen met zich mee, omdat de siliconenkit heel moeilijk te verwijderen is. Het maken van een nieuwe plaat zou 3 weken duren. Er moest er een nieuwe tent gebouwd worden bij het monteren van de nieuwe plaat. Ze stonden voor enorme extra kosten. De glasplaat barstte ook voor een tweede keer zonder dat er sprake was van waterdruk. Deskundige op het T.N.O. glasgebied verklaarden dat de oorzaak vermoedelijk kwam doordat het feit dat zonnewarmte een deel van het glas wel en een deel niet verwarmt, een en ander wellicht in combinatie met door zwaar verkeer veroorzaakte trillingen. De constructie was goed, deze is tevoren door TNO positief beoordeeld. De Noordelijke glasplaat bleef gaaf. Na veel onderzoeken is besloten om van """"De Zeespiegel"""" een Spiegelvariant te maken. De wanden zijn van roestvast stalen spiegels gelijmd op panelen op natuursteen, deze zijn bevestigd op betonbodem. Op bodemplaat is kunstverlichting onder een waterdichte glasplaat aangebracht.",,http://beheer.kunstwacht.nl/cache/2/8/c/28c324a0056e19fdc7496a9bb3beb271_700_540.jpg,,,,
3004,"Water en zon","Jonk (1928-1994)",Nic,,1980,Lelystad,Atol,"Fjord ",Brons,,,,,52.5143415,5.4883000,"Een waterwezen met een vissenstaart komt opgerezen uit de golven, de zonneschijf in de armen. Water en zon lijken geschapen voor het nieuwe land.",,http://beheer.kunstwacht.nl/cache/2/4/7/2477b7f18cd6498357dcd88fb5844308_700_540.jpg,http://beheer.kunstwacht.nl/cache/2/2/4/224ab568dcc864c41fac9198f80bdaf7_700_540.jpg,,,
3005,"Cornelis Lely",Esser,Piet,,1984,Lelystad,"Park Houtribhoogte","Bataviaplein ",Brons,,,,,52.52184840804295,5.4378944635391235,"De naamgever van de stad. De oud-minister van verkeer en waterstaat, die de Zuiderzeewet (1918) bij het parlement indiende, kijkt uit over het op de Zuiderzee veroverde land.",,http://beheer.kunstwacht.nl/cache/6/8/b/68bf3b27470883d19f73ecb1fe8efe9d_700_540.jpg,,,,
3006,"Drie generaties","Kampen (1939 - )",David,van,1981,Lelystad,Atol,"Atol ",Brons,,,,,52.51383122463924,5.491211414337158,"<p>Een beeld van volwassenheid. Een stad waar drie generaties hun woonplek vinden kent verbondenheid in inwoners en saamhorigheid in families. Grootmoeder, moeder en kind samen op &eacute;&eacute;n bank.</p>",,http://beheer.kunstwacht.nl/cache/9/c/4/9c432e77cc13a7d454fddd4463bd05c2_700_540.jpg,,,,
3007,Windwachter,"Stok (1959 - )",Jeroen,,1990,Lelystad,Waterwijk,"Bronsweg ",Staal,,,,,52.5349970,5.4872092,"Sinds Jeroen Stok zich in juli 1988 vestigde was hij gefascineerd door de wind. Als beeldend kunstenaar leek het hem een goed idee iets met de wind te doen. Zo ontstond het plan van de zogenaamde windwachter. Het object bestaat uit een metalen frame. In het frame hangen roestvrij stalen panelen die constant in beweging zijn (wind) en die lucht en omgeving weerspiegelen. Tevens kan de windwachter fungeren als een oriÃ«ntatiepunt binnen het gebied. Website van de kunstenaar: www.jeroenstok.com",,http://beheer.kunstwacht.nl/cache/b/8/5/b85cf8c1f9589c4ff11f7c84dbafe036_700_540.jpg,http://beheer.kunstwacht.nl/cache/9/1/3/913edf6394e4042c1fe52adbe8c87309_700_540.jpg,,,
3008,Hoorn,"Stok (1959 - )",Jeroen,,1990,Lelystad,Stadscentrum,"Neringweg ",Staal,,,,,52.5077012,5.4778208,"Dit kunstwerk is door staatssecretaris Eneus Heerma (WVC) onthuld in het kader van de renovatie van het woningcomplex door de Woningbouwvereniging """"Lelystad"""". Het symboliseert het inblazen van nieuw leven in het gebouw. Website van de kunstenaar: www.jeroenstok.com",,http://beheer.kunstwacht.nl/cache/d/3/4/d34aedaf1b97d7b0a4f2d887cde879c6_700_540.jpg,,,,
3009,"Fast Future",Bogner,Peter,,1983,Lelystad,Waterwijk,"Zuigerplasdreef ",Polyester,,,,,52.493233155027156,5.481534004211426,"Polyester vleugelvorm met in het grasveld twee lichtbakken.",,http://beheer.kunstwacht.nl/cache/6/f/6/6f67b701ed6ac30670246b2275ed6551_700_540.jpg,,,,
3010,"Grote spant",Bouter,Willem,,1977,Lelystad,Kempenaar,"Kempenaar 17",Beton,Hout,,,,52.518193,5.464035,"<p>Een spant is een scheepsbouw onderdeel, waarvoor Bouter inspiratie opdeed in de scheepsarcheologie. Daartoe woonde hij zes jaar in Lelystad want de bodem van de Zuiderzee gaf vele scheepswrakken bloot.</p>",,http://beheer.kunstwacht.nl/cache/7/c/1/7c11577c38b2b400f4f5bb9571d38ab6_700_540.jpg,,,,
3011,Veulen,Witt,"Floyd T.",de,1971,Lelystad,Lelycentre,"Koopmansstraat ",Brons,,,,,52.5202766,5.4847219,"<p>Een bevallig vormgegeven dier dat staat op drie poten. De in Montana (USA) woonachtige kunstenaar werkt bij voorkeur met brons.</p>",,http://beheer.kunstwacht.nl/cache/c/6/e/c6e98ddea87f68b76c7810341a20a0f1_700_540.jpg,,,,
3012,Judith,Jong,Gooitzen,de,1976,Lelystad,Lelycentre,"Koopmansstraat ",Brons,,,,,52.5202766,5.4847219,"Judith staat voor vrijheid. De echte Judith uit het gelijknamige apocriefe bijbel boek stelde de vrijheid en het geluk van haar medeburgers boven haar eigen deugdzaamheid.",,http://beheer.kunstwacht.nl/cache/9/b/d/9bd98bb79fda54763adcec3b45d2a50e_700_540.jpg,,,,
