lattitude;longitude;locatie_naam;jaar;maker;omschrijving;geopoint
51.44394940051863;5.4754843724214775;Love and let love;2017;Mr. June / Chaz;Dit is de Regenboogtunnel van Eindhoven. Hiermee onderstrepen we dat Eindhoven een tolerante stad is, waar iedereen welkom is, ongeacht geaardheid of overtuiging.;51.44394940051863, 5.4754843724214775
51.44331746819389;5.474620552207894;Ga toch fietsen!;2018;Vlakwerk/Erosie;Bij deze ‘ode aan de fietser’ spatten de fietsonderdelen van de muren af. En je herkent vast ook de symbolen (pijlen, getallen) van landelijke fietsroutes. Deze tunnel benadrukt dat Eindhoven een fietsstad is en dat we fietsen graag stimuleren.;51.44331746819389, 5.474620552207894
51.44323153820863;5.4722258760731695;Depressietunnel;2018;Kerstin Zabransky / Jessica Bartels;Het hebben van een depressie kan een moeilijk onderwerp zijn om over te praten. Met deze tunnel wil de gemeente het gesprek over depressie stimuleren, zodat mensen niet langer het gevoel hebben er alleen voor te staan.;51.44323153820863, 5.4722258760731695
51.44236620981366;5.472030611207831;Step Out Of The Arena 2018;2018;Dynamo;Step Out Of The Arena is een side event van het jaarlijkse graffitifestival Step In The Arena. Met een select gezelschap van deelnemers aan het festival wordt daarbij op een bijzondere locatie een ‘graffiti jam’ gehouden, zoals hier bij de spoorwand ter hoogte van het ‘Stroomhuisje’.;51.44236620981366, 5.472030611207831
51.44818723518808;5.452511190951034;Op handen gedragen;2019;Niels Bakkerus i.s.m. CKE en SintLucas;Dit werk is ontstaan door een samenwerking van SintLucas, CKE, Niels Bakkerus en gemeente Eindhoven. Uit diverse ontwerpen van studenten van SintLucas zijn deze handen als beste beoordeeld en op de pilaren van het Strijps Bultje geschilderd. Voor de handen hebben buurtbewoners model gestaan.;51.44818723518808, 5.452511190951034
51.44696013192004;5.448791199264089;Muurbloempjes;2018;Beeldentemmers;Voor dit ontwerp koos kunstenaarsduo Beeldentemmers ervoor om de onopvallende grauwe betonnen wanden van viaduct Beukenlaan zichtbaar te maken. Ze hopen hiermee mensen aan te sporen het geluk dichtbij te zoeken en oog te hebben voor het minder voor de hand liggende. De tekst is van schrijver Henk van Straten.;51.44696013192004, 5.448791199264089
51.45644307476233;5.448900154482955;Overbruggen: Collecting Cultures;2021;VHGA;Dit kunstwerk in de spoortunnel aan de Bezuidenhoutseweg is gebaseerd op schimmels en bacteriën van bewoners, scholieren en ondernemers uit de buurt van het viaduct. Het kunstwerk is een samenwerking met BioArt Laboratories en staat in het teken van Collecting Cultures. Dat is een langlopend project van BioArt Laboratories, waarbij de culturen (schimmels en bacteriën) die mensen met zich meedragen worden opgekweekt en zichtbaar gemaakt. Doel van dit project is om diversiteit en inclusiviteit op een mooie manier zichtbaar te maken. De verzamelde schimmels en bacteriën zijn uitvergroot op de muren van het viaduct geschilderd. Zo vormt het viaduct een weerspiegeling van de culturen in de omgeving.;51.45644307476233, 5.448900154482955
51.45711335306226;5.4020449391074825;Overbruggen: backbone printplaat;2020;VHGA;Overbruggen stimuleert een kruisbestuiving tussen de creatieve industrie en de hightech productie-industrie. De resultaten zijn te zien in muurschilderingen op verschillende tunnels in Eindhoven-Noordwest. zie: https://overbruggen.org;51.45711335306226, 5.4020449391074825
51.438304680479355;5.389060365266666;Aqua urbana;2017;Treepack (BE)/Bozik (RU);Dit kunstwerk rolt als een golf over het verkeer dat door de tunnel gaat. Het roept gedachten aan zee, wind en surfen op, en dat ver van de kust, zo midden in het land. Een kunstwerk waarvan je zin in de zomer krijgt!;51.438304680479355, 5.389060365266666
51.43666173388029;5.426507129148154;Flora en fauna;2018;Dzia (BE);“Natuur in de stad is buitengewoon belangrijk. Flora en fauna inspireert en is van een ongekende rijkdom. Zelfs bij een viaduct is er grote diversiteit aan insecten en slakken. Het ene moment vervloek je ze, het andere bewonder je ze”, aldus Dzia.;51.43666173388029, 5.426507129148154
51.42246864380944;5.4288996618811565;Wilde bloemen;2018/2019;Cazone;Met zijn wilde bloemen laat street artist Cazone het mooie van de natuur zien aan alle voorbijgangers. Zijn kunstwerk is ook een boodschap voor mensen die steeds meer verwijderd raken van de natuur: laten we ervoor zorgen dat mooie natuur niet verdwijnt.;51.42246864380944, 5.4288996618811565
51.41953405185787;5.439668194275006;Castle garden;2017;Vincent Huibers;Deze tunnel werd vroeger gezien als een plek om te vermijden, in plaats van te gebruiken. Om de tunnel veiliger en gebruiksvriendelijker te maken, is er kunst op de muren gemaakt. Met dank aan Dynamo Jeugdwerk, CKE, het Buurtcultuurfonds van Woonbedrijf, basisscholen de Hanevoet, de Hobbitstee, de Springplank, ’t Startblok, Buurtpreventie Hanevoet en kunstenaars Vincent Huibers, Emil van der Wijst en Werner Zwakhalen.;51.41953405185787, 5.439668194275006
51.421106994944076;5.440178886936869;Genderbird;2020;Decofiti i.s.m. Stichting Buurtbeheer Genderbeemd;Het lijkt wel een grote foto van een roodborstje, dit prachtig geschilderde kunstwerk van Emil van der Wijst. De naam ‘Genderbird’ verwijst naar de wijk waar de muur bij een speelveldje staat: Genderbeemd.;51.421106994944076, 5.440178886936869
51.40584456926511;5.473139207913122;Spring-Summer-Autumn-Winter;2020;Treepack (BE)/Tellas (IT);De kleuren en patronen op de wanden van dit viaduct staan symbool voor de vier jaargetijden.;51.40584456926511, 5.473139207913122
51.434308261410294;5.519079922320807;Lempke collectief 2020;2020;Lempke Collectief;Deze muur op het parkeerterrein van tennisvereniging De Doornakkers is onder handen genomen door graffitikunstenaars die zelf mochten bepalen wat ze zouden schilderen, als ze maar gebruik maakten van de kleuren groen, zwart en wit. Met dank aan alle betrokken partijen om dit mogelijk te maken!;51.434308261410294, 5.519079922320807
51.44426849018678;5.502716192512771;Brugpijlers;2021;Erosie;"Kunstenaar Erosie liet zich voor dit abstracte werk inspireren door verschillende pijlers van bruggen. ""Ik heb een grote voorliefde voor deze betonnen constructies, de pilaren van de Kennedylaan bijvoorbeeld zijn ware kunstwerken!""";51.44426849018678, 5.502716192512771
51.460867095646634;5.486247269924252;Through the space;2018;Treepack/Hoodo (RU);Deze tunnel vertelt het verhaal van Aeneas, zoon van liefdesgodin Aphrodite, held in de Trojaanse oorlog. Na de nederlaag tegen de Grieken vluchtte hij weg uit Troje en kwam hij na vele avonturen in Italië, waar zijn nakomelingen de stad Rome stichtten.;51.460867095646634, 5.486247269924252
51.460858342868484;5.486419730329176;Eindhoven 1920-2020;2020;Stichting MOS;“Eer gisteren, vier vandaag, maak morgen” is de slogan van jubileumjaar Eindhoven 1920-2020. In 1920 zijn Eindhoven, Gestel, Stratum, Woensel, Strijp en Tongelre één gemeente geworden. In 2020 hebben we hier veel aandacht aan besteed. Helaas konden we het door corona niet groots vieren met de stad.;51.460858342868484, 5.486419730329176
51.49596818599373;5.4682230849505205;Erfgoedtunnel;2017;Studio Giftig;Wie door deze tunnel gaat, wordt tijdreiziger. Op de muren zijn voorwerpen en personen afgebeeld die symbool staan voor een periode, van prehistorie tot middeleeuwen. Aanleiding zijn de vondsten die in de omgeving zijn gedaan bij archeologisch onderzoek.;51.49596818599373, 5.4682230849505205
51.444991233867974;5.483504246220293;Aquarium;2020;Stichting MOS;Dit is geen sprookje, dit is een zeemeermin op een tunnel. Aan beide kanten worden fietsers en wandelaars door haar verleidelijke blik aangetrokken. Oppassen dus dat je hier, volgens de oude mythe, niet op de klippen raakt of tegen de muur botst.;51.444991233867974, 5.483504246220293
51.44247788730025;5.477637048386085;Handhoven;2020;Studio Giftig;De verschillende handschoenen van deze murals verbeelden de groei en diversiteit van de stad. Elke handschoen staat symbool voor een thema, zoals gastvrijheid, het groen in de stad, hightech, design, mode en (maak)industrie.;51.44247788730025, 5.477637048386085
51.442670884711426;5.476847133175851;Step Out Of The Arena 2020;2020;Dynamo;Step Out Of The Arena is een side event van het jaarlijkse graffitifestival Step In The Arena. Met een select gezelschap van deelnemers aan het festival wordt daarbij op een bijzondere locatie een ‘graffiti jam’ gehouden, zoals hier bij de spoorwand naast het Beursgebouw.;51.442670884711426, 5.476847133175851
51.44416338622776;5.475385666998793;Burst your bubble;2020;CKE/Niels Bakkerus/NEOS;‘Burst your bubble’ is een samenwerking tussen Neos, CKE en gemeente Eindhoven. Het is gemaakt door ‘outsider artists’: mensen met ervaringen op het gebied van dakloosheid, verslaving of psychiatrie. Door het maken van kunst werken zij aan hun herstel.;51.44416338622776, 5.475385666998793
51.44234547908661;5.4707173767230834;Wij zijn Eindhoven;2017;Lighttown Madness;Lighttown Madness is sinds 2007 de vooraanstaande supportersgroep op het gebied van visuele en vocale sfeer bij PSV. In 2017 is het 10-jarig jubileum groots gevierd. Deze muurschildering is een eerbetoon aan dit jubileum, de 10 jaar die hieraan voorafgingen en de jaren die nog volgen.;51.44234547908661, 5.4707173767230834
51.44363806333743;5.46593918692198;Step Out Of The Arena 2019;2019;Dynamo;Step Out Of The Arena is een side event van het jaarlijkse graffitifestival Step In The Arena. Met een select gezelschap van deelnemers aan het festival wordt daarbij op een bijzondere locatie een ‘graffiti jam’ gehouden, zoals hier bij de spoorwand naast het Philips Stadion.;51.44363806333743, 5.46593918692198
51.45721267304301;5.402845763468224;Overbruggen: How it’s made;2020;VHGA/Johan Moorman;Johan Moorman liet zich inspireren door 2 Eindhovense hightech bedrijven: Yaskawa en Anteryon, gespecialiseerd in het maken van respectievelijk robotarmen en lenzen. Deze onderwerpen zijn terug te zien in de aangebrachte muurschilderingen en wallwraps. zie: https://overbruggen.org;51.45721267304301, 5.402845763468224
51.44190860832168;5.427383138874369;Overbruggen: Focus;2020;VHGA/Motion Paintings;Vergelijkbaar met de werking van een microscoop, zorgt speciale ledverlichting ervoor dat verschillende kleurlagen ‘in focus’ raken. Daardoor ontstaat er een illusie van beweging en komt het kunstwerk tot leven. Zie: https://overbruggen.org;51.44190860832168, 5.427383138874369
51.42936640205708;5.428511278212104;Ganzen in beweging;2017;VHGA;De ganzen en eenden symboliseren het reizen. Ze komen altijd terug op hun vertrouwde plek, zoals forenzen weer thuiskomen na een dag werken. De vogels in vogelvlucht verbeelden snelheid en sluiten goed aan bij de snelweg en het lichtproject in de tunnel.;51.42936640205708, 5.428511278212104
