Nummer;Totaal van;Jaar;Soort verzoek;Land van aanvraag;Aantal verzoeken
1;Jaar;2019;*Alle*;*Alle*;3130
2;Jaar, Soort verzoek;2019;LP;*Alle*;1850
2;Jaar, Soort verzoek;2019;T&O;*Alle*;1280
3;Jaar, Land van aanvraag;2019;*Alle*;Afghanistan;100
3;Jaar, Land van aanvraag;2019;*Alle*;Albanië;150
3;Jaar, Land van aanvraag;2019;*Alle*;Algerije;310
3;Jaar, Land van aanvraag;2019;*Alle*;Angola;20
3;Jaar, Land van aanvraag;2019;*Alle*;Armenië;50
3;Jaar, Land van aanvraag;2019;*Alle*;Azerbeidzjan;20
3;Jaar, Land van aanvraag;2019;*Alle*;Bangladesh;10
3;Jaar, Land van aanvraag;2019;*Alle*;Belarus;10
3;Jaar, Land van aanvraag;2019;*Alle*;Bosnië-Herzegovina;70
3;Jaar, Land van aanvraag;2019;*Alle*;Burundi;10
3;Jaar, Land van aanvraag;2019;*Alle*;Chili;10
3;Jaar, Land van aanvraag;2019;*Alle*;China;20
3;Jaar, Land van aanvraag;2019;*Alle*;Colombia;10
3;Jaar, Land van aanvraag;2019;*Alle*;Democratische Republiek Congo;30
3;Jaar, Land van aanvraag;2019;*Alle*;Egypte;40
3;Jaar, Land van aanvraag;2019;*Alle*;Ethiopië;80
3;Jaar, Land van aanvraag;2019;*Alle*;Gambia;20
3;Jaar, Land van aanvraag;2019;*Alle*;Georgië;270
3;Jaar, Land van aanvraag;2019;*Alle*;Ghana;40
3;Jaar, Land van aanvraag;2019;*Alle*;Guinee;60
3;Jaar, Land van aanvraag;2019;*Alle*;India;20
3;Jaar, Land van aanvraag;2019;*Alle*;Indonesië;10
3;Jaar, Land van aanvraag;2019;*Alle*;Irak;100
3;Jaar, Land van aanvraag;2019;*Alle*;Iran;80
3;Jaar, Land van aanvraag;2019;*Alle*;Ivoorkust;10
3;Jaar, Land van aanvraag;2019;*Alle*;Jordanië;20
3;Jaar, Land van aanvraag;2019;*Alle*;Kaapverdië;10
3;Jaar, Land van aanvraag;2019;*Alle*;Kameroen;10
3;Jaar, Land van aanvraag;2019;*Alle*;Kenya;10
3;Jaar, Land van aanvraag;2019;*Alle*;Kosovo;40
3;Jaar, Land van aanvraag;2019;*Alle*;Letland;10
3;Jaar, Land van aanvraag;2019;*Alle*;Libanon;10
3;Jaar, Land van aanvraag;2019;*Alle*;Liberia;10
3;Jaar, Land van aanvraag;2019;*Alle*;Libië;30
3;Jaar, Land van aanvraag;2019;*Alle*;Litouwen;10
3;Jaar, Land van aanvraag;2019;*Alle*;Macedonië;60
3;Jaar, Land van aanvraag;2019;*Alle*;Marokko;270
3;Jaar, Land van aanvraag;2019;*Alle*;Moldavië;50
3;Jaar, Land van aanvraag;2019;*Alle*;Montenegro;10
3;Jaar, Land van aanvraag;2019;*Alle*;Myanmar;20
3;Jaar, Land van aanvraag;2019;*Alle*;Nigeria;100
3;Jaar, Land van aanvraag;2019;*Alle*;Oekraïne;30
3;Jaar, Land van aanvraag;2019;*Alle*;Pakistan;40
3;Jaar, Land van aanvraag;2019;*Alle*;Palestijnse autoriteit;20
3;Jaar, Land van aanvraag;2019;*Alle*;Polen;70
3;Jaar, Land van aanvraag;2019;*Alle*;Republiek Noord-Macedonië;120
3;Jaar, Land van aanvraag;2019;*Alle*;Roemenië;10
3;Jaar, Land van aanvraag;2019;*Alle*;Rusland;40
3;Jaar, Land van aanvraag;2019;*Alle*;Rwanda;10
3;Jaar, Land van aanvraag;2019;*Alle*;Senegal;20
3;Jaar, Land van aanvraag;2019;*Alle*;Servië;270
3;Jaar, Land van aanvraag;2019;*Alle*;Sierra Leone;30
3;Jaar, Land van aanvraag;2019;*Alle*;Soedan;30
3;Jaar, Land van aanvraag;2019;*Alle*;Sri Lanka;20
3;Jaar, Land van aanvraag;2019;*Alle*;Suriname;20
3;Jaar, Land van aanvraag;2019;*Alle*;Tadzjikistan;10
3;Jaar, Land van aanvraag;2019;*Alle*;Tanzania;10
3;Jaar, Land van aanvraag;2019;*Alle*;Togo;10
3;Jaar, Land van aanvraag;2019;*Alle*;Tunesië;50
