KORPS;JAAR;MAAND;LEEFTIJDSCATEGORIE;GEMEENTE;AANTAL
PL01;2019;03;meerderjarig;Leeuwarden;5
PL01;2019;03;meerderjarig;Midden-Groningen;28
PL01;2019;03;meerderjarig;Oldambt;2
PL01;2019;03;meerderjarig;Pekela;1
PL01;2019;03;meerderjarig;Stadskanaal;3
PL01;2019;03;meerderjarig;Veendam;23
PL01;2019;03;meerderjarig;Westerkwartier;8
PL01;2019;03;meerderjarig;Westerwolde;1
PL01;2019;03;minderjarig;Delfzijl;1
PL01;2019;03;minderjarig;Groningen;9
PL01;2019;03;minderjarig;Leeuwarden;1
PL01;2019;03;minderjarig;Midden-Groningen;4
PL01;2019;03;minderjarig;Pekela;1
PL01;2019;03;minderjarig;Stadskanaal;1
PL01;2019;03;minderjarig;Veendam;3
PL01;2019;03;minderjarig;Westerkwartier;3
PL01;2019;04;meerderjarig;Assen;2
PL01;2019;04;meerderjarig;Groningen;40
PL01;2019;04;meerderjarig;Hoogeveen;1
PL01;2019;04;meerderjarig;Leeuwarden;6
PL01;2019;04;meerderjarig;Midden-Groningen;21
PL01;2019;04;meerderjarig;Oldambt;10
PL01;2019;04;meerderjarig;Pekela;1
PL01;2019;04;meerderjarig;Smallingerland;2
PL01;2019;04;meerderjarig;Stadskanaal;1
PL01;2019;04;meerderjarig;Veendam;24
PL01;2019;04;meerderjarig;Westerkwartier;4
PL01;2019;04;minderjarig;Groningen;1
PL01;2019;04;minderjarig;Het Hogeland;1
PL01;2019;04;minderjarig;Midden-Groningen;5
PL01;2019;04;minderjarig;Oldambt;3
PL01;2019;04;minderjarig;Veendam;2
PL01;2019;04;minderjarig;Westerkwartier;1
PL01;2019;05;meerderjarig;Appingedam;2
PL01;2019;05;meerderjarig;Delfzijl;10
PL01;2019;05;meerderjarig;Groningen;16
PL01;2019;05;meerderjarig;Heerenveen;1
PL01;2019;05;meerderjarig;Het Hogeland;2
PL01;2019;05;meerderjarig;Loppersum;1
PL01;2019;05;meerderjarig;Meppel;1
PL01;2019;05;meerderjarig;Midden-Groningen;10
PL01;2019;05;meerderjarig;Oldambt;1
PL01;2019;05;meerderjarig;Stadskanaal;1
PL01;2019;05;meerderjarig;Veendam;15
PL01;2019;05;meerderjarig;Westerkwartier;8
PL01;2019;05;minderjarig;Groningen;2
PL01;2019;05;minderjarig;Midden-Groningen;2
PL01;2019;05;minderjarig;Veendam;2
PL01;2019;06;meerderjarig;Appingedam;1
PL01;2019;06;meerderjarig;Delfzijl;2
PL01;2019;06;meerderjarig;Groningen;7
PL01;2019;06;meerderjarig;Harlingen;5
PL01;2019;06;meerderjarig;Leeuwarden;6
PL01;2019;06;meerderjarig;Midden-Groningen;15
PL01;2019;06;meerderjarig;Oldambt;5
PL01;2019;06;meerderjarig;Pekela;1
PL01;2019;06;meerderjarig;Tynaarlo;1
PL01;2019;06;meerderjarig;Veendam;10
PL01;2019;06;minderjarig;Harlingen;1
PL01;2019;06;minderjarig;Midden-Groningen;3
PL01;2019;06;minderjarig;Oldambt;1
PL01;2019;06;minderjarig;Veendam;1
PL01;2019;06;minderjarig;Westerkwartier;1
PL01;2019;07;meerderjarig;Appingedam;2
PL01;2019;07;meerderjarig;Delfzijl;2
PL01;2019;07;meerderjarig;Groningen;10
PL01;2019;07;meerderjarig;Het Hogeland;1
PL01;2019;07;meerderjarig;Midden-Groningen;6
PL01;2019;07;meerderjarig;Oldambt;5
PL01;2019;07;meerderjarig;Pekela;1
PL01;2019;07;meerderjarig;Terschelling;3
PL01;2019;07;meerderjarig;Veendam;3
PL01;2019;07;meerderjarig;Westerkwartier;1
PL01;2019;07;minderjarig;Appingedam;1
PL01;2019;07;minderjarig;Groningen;2
PL01;2019;07;minderjarig;Midden-Groningen;1
PL01;2019;07;minderjarig;Veendam;1
PL01;2019;08;meerderjarig;Appingedam;1
PL01;2019;08;meerderjarig;De Fryske Marren;1
PL01;2019;08;meerderjarig;Delfzijl;4
PL01;2019;08;meerderjarig;Groningen;19
PL01;2019;08;meerderjarig;Het Hogeland;2
PL01;2019;08;meerderjarig;Meppel;1
PL01;2019;08;meerderjarig;Midden-Groningen;21
PL01;2019;08;meerderjarig;Oldambt;7
PL01;2019;08;meerderjarig;Pekela;4
PL01;2019;08;meerderjarig;Stadskanaal;1
PL01;2019;08;meerderjarig;Terschelling;2
PL01;2019;08;meerderjarig;Tynaarlo;1
PL01;2019;08;meerderjarig;Veendam;9
PL01;2019;08;meerderjarig;Waadhoeke;1
PL01;2019;08;meerderjarig;Westerkwartier;4
PL01;2019;08;minderjarig;Appingedam;2
PL01;2019;08;minderjarig;Delfzijl;3
PL01;2019;08;minderjarig;Midden-Groningen;1
PL01;2019;08;minderjarig;Oldambt;2
PL01;2019;08;minderjarig;Veendam;4
PL01;2019;08;minderjarig;Westerkwartier;1
PL01;2019;09;meerderjarig;Delfzijl;1
PL01;2019;09;meerderjarig;Groningen;49
PL01;2019;09;meerderjarig;Heerenveen;1
PL01;2019;09;meerderjarig;Midden-Groningen;21
PL01;2019;09;meerderjarig;Stadskanaal;1
PL01;2019;09;meerderjarig;Veendam;8
PL01;2019;09;meerderjarig;Westerkwartier;12
PL01;2019;09;minderjarig;Midden-Groningen;4
PL01;2019;10;meerderjarig;Appingedam;2
PL01;2019;10;meerderjarig;Groningen;231
PL01;2019;10;meerderjarig;Het Hogeland;5
PL01;2019;10;meerderjarig;Loppersum;1
PL01;2019;10;meerderjarig;Midden-Groningen;11
PL01;2019;10;meerderjarig;Oldambt;3
PL01;2019;10;meerderjarig;Pekela;2
PL01;2019;10;meerderjarig;Stadskanaal;7
PL01;2019;10;meerderjarig;Veendam;32
PL01;2019;10;meerderjarig;Westerkwartier;3
PL01;2019;10;minderjarig;Groningen;5
PL01;2019;10;minderjarig;Het Hogeland;1
PL01;2019;10;minderjarig;Midden-Groningen;1
PL01;2019;10;minderjarig;Oldambt;2
PL01;2019;10;minderjarig;Pekela;1
PL01;2019;10;minderjarig;Stadskanaal;2
PL01;2019;10;minderjarig;Veendam;1
PL01;2019;11;meerderjarig;Aa En Hunze;1
PL01;2019;11;meerderjarig;Appingedam;9
PL01;2019;11;meerderjarig;Assen;3
PL01;2019;11;meerderjarig;Groningen;264
PL01;2019;11;meerderjarig;Het Hogeland;4
PL01;2019;11;meerderjarig;Leeuwarden;5
PL01;2019;11;meerderjarig;Loppersum;1
PL01;2019;11;meerderjarig;Midden-Groningen;21
PL01;2019;11;meerderjarig;Oldambt;12
PL01;2019;11;meerderjarig;Pekela;5
PL01;2019;11;meerderjarig;Stadskanaal;3
PL01;2019;11;meerderjarig;Veendam;9
PL01;2019;11;meerderjarig;Westerkwartier;3
PL01;2019;11;meerderjarig;Westerwolde;2
PL01;2019;11;minderjarig;Appingedam;5
PL01;2019;11;minderjarig;Groningen;11
PL01;2019;11;minderjarig;Het Hogeland;1
PL01;2019;11;minderjarig;Midden-Groningen;4
PL01;2019;11;minderjarig;Oldambt;1
PL01;2019;11;minderjarig;Pekela;2
PL01;2019;11;minderjarig;Veendam;1
PL01;2019;11;minderjarig;Westerwolde;1
PL01;2019;12;meerderjarig;Appingedam;2
PL01;2019;12;meerderjarig;De Fryske Marren;1
PL01;2019;12;meerderjarig;Delfzijl;2
PL01;2019;12;meerderjarig;Groningen;195
PL01;2019;12;meerderjarig;Het Hogeland;7
PL01;2019;12;meerderjarig;Leeuwarden;1
PL01;2019;12;meerderjarig;Midden-Groningen;29
PL01;2019;12;meerderjarig;Oldambt;9
PL01;2019;12;meerderjarig;Stadskanaal;2
PL01;2019;12;meerderjarig;Veendam;4
PL01;2019;12;meerderjarig;Westerkwartier;3
PL01;2019;12;meerderjarig;Westerwolde;1
PL01;2019;12;minderjarig;Groningen;5
PL01;2019;12;minderjarig;Het Hogeland;4
PL01;2019;12;minderjarig;Midden-Groningen;17
PL01;2019;12;minderjarig;Veendam;1
PL02;2019;01;meerderjarig;Aa En Hunze;1
PL02;2019;01;meerderjarig;Achtkarspelen;7
PL02;2019;01;meerderjarig;Ameland;1
PL02;2019;01;meerderjarig;Dantumadiel;6
PL02;2019;01;meerderjarig;De Fryske Marren;2
PL02;2019;01;meerderjarig;Dongeradeel;3
PL02;2019;01;meerderjarig;Groningen;1
PL02;2019;01;meerderjarig;Harlingen;2
PL02;2019;01;meerderjarig;Heerenveen;8
PL02;2019;01;meerderjarig;Leeuwarden;111
PL02;2019;01;meerderjarig;Noardeast-Fryslân;25
PL02;2019;01;meerderjarig;Ooststellingwerf;1
PL02;2019;01;meerderjarig;Opsterland;1
PL02;2019;01;meerderjarig;Smallingerland;4
PL02;2019;01;meerderjarig;Súdwest-Fryslân;16
PL02;2019;01;meerderjarig;Tynaarlo;3
PL02;2019;01;meerderjarig;Tytsjerksteradiel;3
PL02;2019;01;meerderjarig;Weststellingwerf;2
PL02;2019;01;minderjarig;Achtkarspelen;5
PL02;2019;01;minderjarig;Dantumadiel;7
PL02;2019;01;minderjarig;De Fryske Marren;13
PL02;2019;01;minderjarig;Dongeradeel;1
PL02;2019;01;minderjarig;Heerenveen;1
PL02;2019;01;minderjarig;Leeuwarden;1
PL02;2019;01;minderjarig;Noardeast-Fryslân;19
PL02;2019;01;minderjarig;Súdwest-Fryslân;10
PL02;2019;01;minderjarig;Tytsjerksteradiel;4
PL02;2019;01;minderjarig;Waadhoeke;1
PL02;2019;02;meerderjarig;Achtkarspelen;7
PL02;2019;02;meerderjarig;Dantumadiel;14
PL02;2019;02;meerderjarig;De Fryske Marren;1
PL02;2019;02;meerderjarig;Harlingen;1
PL02;2019;02;meerderjarig;Heerenveen;30
PL02;2019;02;meerderjarig;Leeuwarden;71
PL02;2019;02;meerderjarig;Noardeast-Fryslân;26
PL02;2019;02;meerderjarig;Opsterland;1
PL02;2019;02;meerderjarig;Smallingerland;20
PL02;2019;02;meerderjarig;Súdwest-Fryslân;9
PL02;2019;02;meerderjarig;Terschelling;1
PL02;2019;02;meerderjarig;Tytsjerksteradiel;4
PL02;2019;02;meerderjarig;Waadhoeke;1
PL02;2019;02;meerderjarig;Weststellingwerf;4
PL02;2019;02;minderjarig;Dantumadiel;3
PL02;2019;02;minderjarig;Heerenveen;9
PL02;2019;02;minderjarig;Leeuwarden;1
PL02;2019;02;minderjarig;Noardeast-Fryslân;8
PL02;2019;02;minderjarig;Smallingerland;10
PL02;2019;03;meerderjarig;Achtkarspelen;5
PL02;2019;03;meerderjarig;Ameland;2
PL02;2019;03;meerderjarig;Dantumadiel;7
PL02;2019;03;meerderjarig;Heerenveen;3
PL02;2019;03;meerderjarig;Leeuwarden;98
PL02;2019;03;meerderjarig;Noardeast-Fryslân;11
PL02;2019;03;meerderjarig;Ooststellingwerf;1
PL02;2019;03;meerderjarig;Opsterland;4
PL02;2019;03;meerderjarig;Smallingerland;8
PL02;2019;03;meerderjarig;Súdwest-Fryslân;8
PL02;2019;03;meerderjarig;Tytsjerksteradiel;4
PL02;2019;03;meerderjarig;Waadhoeke;1
PL02;2019;03;meerderjarig;Weststellingwerf;1
PL02;2019;03;minderjarig;Achtkarspelen;1
PL02;2019;03;minderjarig;Dantumadiel;3
PL02;2019;03;minderjarig;Harlingen;1
PL02;2019;03;minderjarig;Leeuwarden;6
PL02;2019;03;minderjarig;Noardeast-Fryslân;2
PL02;2019;03;minderjarig;Ooststellingwerf;1
PL02;2019;03;minderjarig;Súdwest-Fryslân;4
PL02;2019;04;meerderjarig;Achtkarspelen;2
PL02;2019;04;meerderjarig;Dantumadiel;6
PL02;2019;04;meerderjarig;Heerenveen;7
PL02;2019;04;meerderjarig;Leeuwarden;58
PL02;2019;04;meerderjarig;Noardeast-Fryslân;9
PL02;2019;04;meerderjarig;Smallingerland;6
PL02;2019;04;meerderjarig;Súdwest-Fryslân;7
PL02;2019;04;meerderjarig;Tytsjerksteradiel;5
PL02;2019;04;meerderjarig;Waadhoeke;5
PL02;2019;04;meerderjarig;Weststellingwerf;2
PL02;2019;04;minderjarig;Achtkarspelen;1
PL02;2019;04;minderjarig;Dantumadiel;1
PL02;2019;04;minderjarig;Heerenveen;2
PL02;2019;04;minderjarig;Leeuwarden;2
PL02;2019;04;minderjarig;Noardeast-Fryslân;2
PL02;2019;04;minderjarig;Súdwest-Fryslân;3
PL02;2019;04;minderjarig;Waadhoeke;1
PL02;2019;05;meerderjarig;Achtkarspelen;1
PL02;2019;05;meerderjarig;Dantumadiel;1
PL02;2019;05;meerderjarig;Heerenveen;1
PL02;2019;05;meerderjarig;Leeuwarden;30
PL02;2019;05;meerderjarig;Noardeast-Fryslân;7
PL02;2019;05;meerderjarig;Ooststellingwerf;1
PL02;2019;05;meerderjarig;Smallingerland;5
PL02;2019;05;meerderjarig;Súdwest-Fryslân;3
PL02;2019;05;meerderjarig;Tytsjerksteradiel;3
PL02;2019;05;meerderjarig;Waadhoeke;2
PL02;2019;05;meerderjarig;Weststellingwerf;1
PL02;2019;06;meerderjarig;Dantumadiel;1
PL02;2019;06;meerderjarig;Leeuwarden;72
PL02;2019;06;meerderjarig;Meppel;1
PL02;2019;06;meerderjarig;Ooststellingwerf;1
PL02;2019;06;meerderjarig;Opsterland;1
PL02;2019;06;meerderjarig;Súdwest-Fryslân;2
PL02;2019;06;meerderjarig;Terschelling;2
PL02;2019;06;meerderjarig;Waadhoeke;1
PL02;2019;06;meerderjarig;Weststellingwerf;1
PL02;2019;06;minderjarig;Leeuwarden;1
PL02;2019;06;minderjarig;Meppel;1
PL02;2019;07;meerderjarig;Dantumadiel;1
PL02;2019;07;meerderjarig;De Fryske Marren;3
PL02;2019;07;meerderjarig;Heerenveen;2
PL02;2019;07;meerderjarig;Hoorn;1
PL02;2019;07;meerderjarig;Leeuwarden;100
PL02;2019;07;meerderjarig;Ooststellingwerf;2
PL02;2019;07;meerderjarig;Súdwest-Fryslân;3
PL02;2019;07;meerderjarig;Terschelling;2
PL02;2019;07;meerderjarig;Weststellingwerf;5
PL02;2019;07;minderjarig;De Fryske Marren;4
PL02;2019;07;minderjarig;Hoorn;1
PL02;2019;08;meerderjarig;Dantumadiel;3
PL02;2019;08;meerderjarig;De Fryske Marren;3
PL02;2019;08;meerderjarig;Heerenveen;2
PL02;2019;08;meerderjarig;Leeuwarden;12
PL02;2019;08;meerderjarig;Noardeast-Fryslân;5
PL02;2019;08;meerderjarig;Ooststellingwerf;2
PL02;2019;08;meerderjarig;Opsterland;1
PL02;2019;08;meerderjarig;Smallingerland;1
PL02;2019;08;meerderjarig;Súdwest-Fryslân;4
PL02;2019;08;meerderjarig;Terschelling;2
PL02;2019;08;meerderjarig;Tytsjerksteradiel;1
PL02;2019;08;meerderjarig;Waadhoeke;3
PL02;2019;08;minderjarig;De Fryske Marren;3
PL02;2019;08;minderjarig;Leeuwarden;1
PL02;2019;08;minderjarig;Noardeast-Fryslân;1
PL02;2019;08;minderjarig;Smallingerland;1
PL02;2019;08;minderjarig;Súdwest-Fryslân;5
PL02;2019;08;minderjarig;Terschelling;1
PL02;2019;09;meerderjarig;Ameland;1
PL02;2019;09;meerderjarig;Dantumadiel;3
PL02;2019;09;meerderjarig;De Fryske Marren;1
PL02;2019;09;meerderjarig;Heerenveen;2
PL02;2019;09;meerderjarig;Leeuwarden;25
PL02;2019;09;meerderjarig;Noardeast-Fryslân;2
PL02;2019;09;meerderjarig;Smallingerland;2
PL02;2019;09;meerderjarig;Súdwest-Fryslân;29
PL02;2019;09;meerderjarig;Veendam;1
PL02;2019;09;meerderjarig;Waadhoeke;3
PL02;2019;09;meerderjarig;Weststellingwerf;1
PL02;2019;09;minderjarig;Dantumadiel;1
PL02;2019;09;minderjarig;Heerenveen;1
PL02;2019;09;minderjarig;Leeuwarden;3
PL02;2019;09;minderjarig;Súdwest-Fryslân;2
PL02;2019;10;meerderjarig;Achtkarspelen;3
PL02;2019;10;meerderjarig;Ameland;3
PL02;2019;10;meerderjarig;Dantumadiel;2
PL02;2019;10;meerderjarig;De Fryske Marren;1
PL02;2019;10;meerderjarig;Heerenveen;26
PL02;2019;10;meerderjarig;Leeuwarden;100
PL02;2019;10;meerderjarig;Midden-Groningen;1
PL02;2019;10;meerderjarig;Noardeast-Fryslân;1
PL02;2019;10;meerderjarig;Smallingerland;10
PL02;2019;10;meerderjarig;Súdwest-Fryslân;13
PL02;2019;10;meerderjarig;Veendam;9
PL02;2019;10;meerderjarig;Weststellingwerf;1
PL02;2019;10;minderjarig;Harlingen;1
PL02;2019;10;minderjarig;Heerenveen;2
PL02;2019;10;minderjarig;Leeuwarden;8
PL02;2019;10;minderjarig;Midden-Groningen;1
PL02;2019;10;minderjarig;Noardeast-Fryslân;1
PL02;2019;10;minderjarig;Smallingerland;1
PL02;2019;10;minderjarig;Súdwest-Fryslân;2
PL02;2019;10;minderjarig;Weststellingwerf;3
PL02;2019;11;meerderjarig;Achtkarspelen;3
PL02;2019;11;meerderjarig;Harlingen;2
PL02;2019;11;meerderjarig;Heerenveen;32
PL02;2019;11;meerderjarig;Leeuwarden;44
PL02;2019;11;meerderjarig;Midden-Groningen;2
PL02;2019;11;meerderjarig;Noardeast-Fryslân;4
PL02;2019;11;meerderjarig;Ooststellingwerf;13
PL02;2019;11;meerderjarig;Opsterland;7
PL02;2019;11;meerderjarig;Smallingerland;7
PL02;2019;11;meerderjarig;Súdwest-Fryslân;19
PL02;2019;11;meerderjarig;Tytsjerksteradiel;7
PL02;2019;11;meerderjarig;Waadhoeke;9
PL02;2019;11;meerderjarig;Weststellingwerf;8
PL02;2019;11;minderjarig;Achtkarspelen;2
PL02;2019;11;minderjarig;Dantumadiel;2
PL02;2019;11;minderjarig;Heerenveen;4
PL02;2019;11;minderjarig;Leeuwarden;5
PL02;2019;11;minderjarig;Ooststellingwerf;4
PL02;2019;11;minderjarig;Smallingerland;3
PL02;2019;11;minderjarig;Súdwest-Fryslân;3
PL02;2019;12;meerderjarig;Achtkarspelen;4
PL02;2019;12;meerderjarig;Dantumadiel;2
PL02;2019;12;meerderjarig;De Fryske Marren;6
PL02;2019;12;meerderjarig;Harlingen;1
PL02;2019;12;meerderjarig;Heerenveen;35
PL02;2019;12;meerderjarig;Leeuwarden;27
PL02;2019;12;meerderjarig;Midden-Groningen;2
PL02;2019;12;meerderjarig;Noardeast-Fryslân;9
PL02;2019;12;meerderjarig;Ooststellingwerf;1
PL02;2019;12;meerderjarig;Opsterland;1
PL02;2019;12;meerderjarig;Smallingerland;10
PL02;2019;12;meerderjarig;Súdwest-Fryslân;13
PL02;2019;12;meerderjarig;Tytsjerksteradiel;8
PL02;2019;12;meerderjarig;Veendam;3
PL02;2019;12;meerderjarig;Waadhoeke;8
PL02;2019;12;meerderjarig;Westerkwartier;1
PL02;2019;12;minderjarig;Achtkarspelen;2
PL02;2019;12;minderjarig;Dantumadiel;2
PL02;2019;12;minderjarig;De Fryske Marren;2
PL02;2019;12;minderjarig;Heerenveen;4
PL02;2019;12;minderjarig;Leeuwarden;1
PL02;2019;12;minderjarig;Noardeast-Fryslân;10
PL02;2019;12;minderjarig;Ooststellingwerf;1
PL02;2019;12;minderjarig;Opsterland;2
PL02;2019;12;minderjarig;Smallingerland;13
PL02;2019;12;minderjarig;Súdwest-Fryslân;8
PL02;2019;12;minderjarig;Tytsjerksteradiel;6
PL02;2019;12;minderjarig;Waadhoeke;4
PL02;2019;12;minderjarig;Weststellingwerf;7
PL03;2019;01;meerderjarig;Aa En Hunze;3
PL03;2019;01;meerderjarig;Assen;65
PL03;2019;01;meerderjarig;Coevorden;1
PL03;2019;01;meerderjarig;De Fryske Marren;4
PL03;2019;01;meerderjarig;De Wolden;2
PL03;2019;01;meerderjarig;Emmen;1
PL03;2019;01;meerderjarig;Groningen;6
PL03;2019;01;meerderjarig;Hoogeveen;12
PL03;2019;01;meerderjarig;Leeuwarden;3
PL03;2019;01;meerderjarig;Meppel;46
PL03;2019;01;meerderjarig;Midden-Drenthe;23
PL03;2019;01;meerderjarig;Midden-Groningen;3
PL03;2019;01;meerderjarig;Noordenveld;2
PL03;2019;01;meerderjarig;Oldambt;1
PL03;2019;01;meerderjarig;Súdwest-Fryslân;1
PL03;2019;01;meerderjarig;Tynaarlo;2
PL03;2019;01;minderjarig;Assen;22
PL03;2019;01;minderjarig;Coevorden;1
PL03;2019;01;minderjarig;De Wolden;1
PL03;2019;01;minderjarig;Emmen;1
PL03;2019;01;minderjarig;Hoogeveen;1
PL03;2019;01;minderjarig;Meppel;4
PL03;2019;01;minderjarig;Midden-Drenthe;18
PL03;2019;01;minderjarig;Súdwest-Fryslân;1
PL03;2019;01;minderjarig;Tynaarlo;5
PL03;2019;02;meerderjarig;Aa En Hunze;5
PL03;2019;02;meerderjarig;Assen;54
PL03;2019;02;meerderjarig;De Fryske Marren;1
PL03;2019;02;meerderjarig;De Wolden;3
PL03;2019;02;meerderjarig;Emmen;1
PL03;2019;02;meerderjarig;Groningen;2
PL03;2019;02;meerderjarig;Heerenveen;1
PL03;2019;02;meerderjarig;Hoogeveen;53
PL03;2019;02;meerderjarig;Leeuwarden;3
PL03;2019;02;meerderjarig;Meppel;45
PL03;2019;02;meerderjarig;Midden-Drenthe;10
PL03;2019;02;meerderjarig;Midden-Groningen;1
PL03;2019;02;meerderjarig;Noordenveld;3
PL03;2019;02;meerderjarig;Súdwest-Fryslân;1
PL03;2019;02;meerderjarig;Tynaarlo;11
PL03;2019;02;meerderjarig;Westerveld;4
PL03;2019;02;minderjarig;Aa En Hunze;1
PL03;2019;02;minderjarig;Assen;6
PL03;2019;02;minderjarig;Emmen;1
PL03;2019;02;minderjarig;Heerenveen;1
PL03;2019;02;minderjarig;Hoogeveen;8
PL03;2019;02;minderjarig;Meppel;12
PL03;2019;02;minderjarig;Noordenveld;1
PL03;2019;03;meerderjarig;Aa En Hunze;6
PL03;2019;03;meerderjarig;Amsterdam;1
PL03;2019;03;meerderjarig;Assen;47
PL03;2019;03;meerderjarig;Coevorden;7
PL03;2019;03;meerderjarig;De Wolden;2
PL03;2019;03;meerderjarig;Emmen;6
PL03;2019;03;meerderjarig;Hoogeveen;17
PL03;2019;03;meerderjarig;Leeuwarden;8
PL03;2019;03;meerderjarig;Meppel;29
PL03;2019;03;meerderjarig;Midden-Drenthe;4
PL03;2019;03;meerderjarig;Midden-Groningen;1
PL03;2019;03;meerderjarig;Noordenveld;4
PL03;2019;03;meerderjarig;Stadskanaal;1
PL03;2019;03;meerderjarig;Staphorst;2
PL03;2019;03;meerderjarig;Steenwijkerland;1
PL03;2019;03;meerderjarig;Tynaarlo;13
PL03;2019;03;meerderjarig;Westerveld;1
PL03;2019;03;minderjarig;Aa En Hunze;2
PL03;2019;03;minderjarig;Hoogeveen;4
PL03;2019;03;minderjarig;Leeuwarden;1
PL03;2019;03;minderjarig;Meppel;2
PL03;2019;03;minderjarig;Midden-Drenthe;1
PL03;2019;03;minderjarig;Staphorst;1
PL03;2019;04;meerderjarig;Aa En Hunze;4
PL03;2019;04;meerderjarig;Assen;23
PL03;2019;04;meerderjarig;De Fryske Marren;1
PL03;2019;04;meerderjarig;De Wolden;1
PL03;2019;04;meerderjarig;Emmen;1
PL03;2019;04;meerderjarig;Groningen;1
PL03;2019;04;meerderjarig;Heerenveen;1
PL03;2019;04;meerderjarig;Hoogeveen;25
PL03;2019;04;meerderjarig;Leeuwarden;26
PL03;2019;04;meerderjarig;Meppel;25
PL03;2019;04;meerderjarig;Midden-Drenthe;14
PL03;2019;04;meerderjarig;Noordenveld;3
PL03;2019;04;meerderjarig;Steenwijkerland;1
PL03;2019;04;meerderjarig;Súdwest-Fryslân;1
PL03;2019;04;meerderjarig;Tynaarlo;14
PL03;2019;04;meerderjarig;Westerveld;1
PL03;2019;04;minderjarig;Assen;1
PL03;2019;04;minderjarig;De Wolden;1
PL03;2019;04;minderjarig;Hoogeveen;1
PL03;2019;04;minderjarig;Leeuwarden;1
PL03;2019;04;minderjarig;Meppel;3
PL03;2019;04;minderjarig;Noordenveld;2
