Nummer;Totaal van;Jaar;Maand;Type;Land bij nationaliteit;Aantal AMV
9;Jaar, Aantal AMV;2022;;Alleenstaande minderjarige vreemdelingen;;4.210
10;Jaar, Maand, Aantal AMV;2022;1;Alleenstaande minderjarige vreemdelingen;;180
10;Jaar, Maand, Aantal AMV;2022;2;Alleenstaande minderjarige vreemdelingen;;160
10;Jaar, Maand, Aantal AMV;2022;3;Alleenstaande minderjarige vreemdelingen;;200
10;Jaar, Maand, Aantal AMV;2022;4;Alleenstaande minderjarige vreemdelingen;;140
10;Jaar, Maand, Aantal AMV;2022;5;Alleenstaande minderjarige vreemdelingen;;260
10;Jaar, Maand, Aantal AMV;2022;6;Alleenstaande minderjarige vreemdelingen;;250
10;Jaar, Maand, Aantal AMV;2022;7;Alleenstaande minderjarige vreemdelingen;;420
10;Jaar, Maand, Aantal AMV;2022;8;Alleenstaande minderjarige vreemdelingen;;600
10;Jaar, Maand, Aantal AMV;2022;9;Alleenstaande minderjarige vreemdelingen;;630
10;Jaar, Maand, Aantal AMV;2022;10;Alleenstaande minderjarige vreemdelingen;;580
10;Jaar, Maand, Aantal AMV;2022;11;Alleenstaande minderjarige vreemdelingen;;520
10;Jaar, Maand, Aantal AMV;2022;12;Alleenstaande minderjarige vreemdelingen;;260
11;Jaar, Land bij nationaliteit, Aantal AMV;2022;;Alleenstaande minderjarige vreemdelingen;Afghanistan;150
11;Jaar, Land bij nationaliteit, Aantal AMV;2022;;Alleenstaande minderjarige vreemdelingen;Algeria;70
11;Jaar, Land bij nationaliteit, Aantal AMV;2022;;Alleenstaande minderjarige vreemdelingen;Eritrea;610
11;Jaar, Land bij nationaliteit, Aantal AMV;2022;;Alleenstaande minderjarige vreemdelingen;Ethiopia;50
11;Jaar, Land bij nationaliteit, Aantal AMV;2022;;Alleenstaande minderjarige vreemdelingen;Guinea;10
11;Jaar, Land bij nationaliteit, Aantal AMV;2022;;Alleenstaande minderjarige vreemdelingen;Iran (Islamic Republic of);10
11;Jaar, Land bij nationaliteit, Aantal AMV;2022;;Alleenstaande minderjarige vreemdelingen;Iraq;90
11;Jaar, Land bij nationaliteit, Aantal AMV;2022;;Alleenstaande minderjarige vreemdelingen;Libyan Arab Jamahiriya;10
11;Jaar, Land bij nationaliteit, Aantal AMV;2022;;Alleenstaande minderjarige vreemdelingen;Morocco;70
11;Jaar, Land bij nationaliteit, Aantal AMV;2022;;Alleenstaande minderjarige vreemdelingen;Palestinian Territory, Occupied;10
11;Jaar, Land bij nationaliteit, Aantal AMV;2022;;Alleenstaande minderjarige vreemdelingen;Sierra Leone;10
11;Jaar, Land bij nationaliteit, Aantal AMV;2022;;Alleenstaande minderjarige vreemdelingen;Somalia;320
11;Jaar, Land bij nationaliteit, Aantal AMV;2022;;Alleenstaande minderjarige vreemdelingen;Sudan;20
11;Jaar, Land bij nationaliteit, Aantal AMV;2022;;Alleenstaande minderjarige vreemdelingen;Syrian Arab Republic;2.430
11;Jaar, Land bij nationaliteit, Aantal AMV;2022;;Alleenstaande minderjarige vreemdelingen;Tunisia;10
11;Jaar, Land bij nationaliteit, Aantal AMV;2022;;Alleenstaande minderjarige vreemdelingen;Turkey;50
11;Jaar, Land bij nationaliteit, Aantal AMV;2022;;Alleenstaande minderjarige vreemdelingen;Unknown;70
11;Jaar, Land bij nationaliteit, Aantal AMV;2022;;Alleenstaande minderjarige vreemdelingen;Yemen;190
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2022;1;Alleenstaande minderjarige vreemdelingen;Afghanistan;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2022;1;Alleenstaande minderjarige vreemdelingen;Eritrea;30
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2022;1;Alleenstaande minderjarige vreemdelingen;Ethiopia;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2022;1;Alleenstaande minderjarige vreemdelingen;Iraq;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2022;1;Alleenstaande minderjarige vreemdelingen;Morocco;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2022;1;Alleenstaande minderjarige vreemdelingen;Somalia;20
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2022;1;Alleenstaande minderjarige vreemdelingen;Syrian Arab Republic;90
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2022;1;Alleenstaande minderjarige vreemdelingen;Yemen;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2022;2;Alleenstaande minderjarige vreemdelingen;Afghanistan;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2022;2;Alleenstaande minderjarige vreemdelingen;Eritrea;30
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2022;2;Alleenstaande minderjarige vreemdelingen;Morocco;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2022;2;Alleenstaande minderjarige vreemdelingen;Somalia;20
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2022;2;Alleenstaande minderjarige vreemdelingen;Syrian Arab Republic;80
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2022;3;Alleenstaande minderjarige vreemdelingen;Afghanistan;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2022;3;Alleenstaande minderjarige vreemdelingen;Eritrea;20
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2022;3;Alleenstaande minderjarige vreemdelingen;Iraq;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2022;3;Alleenstaande minderjarige vreemdelingen;Morocco;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2022;3;Alleenstaande minderjarige vreemdelingen;Somalia;30
