objectid;id;stadsdeel;buurt;straat;locatie;element;omschrijving_element;lengte;breedte;bouwjaar;shape_area;shape_len;geo_shape;geo_point_2d
667;58.0;Stratum;Gijzenrooi;Bunderkensven;Bunderkensven;Asfaltvloer;Asfaltvloer met 2 kooidoelen met basketopbouw;1900.0;1000.0;2005;202.51628130499998;60.135811835652895;"{""coordinates"": [[[5.514683692037725, 51.418640335336285], [5.514675583839887, 51.41863257438673], [5.514674086137518, 51.41863318635904], [5.5145529874368036, 51.41868264346004], [5.514709293597809, 51.4188322662765], [5.514831890229097, 51.418782196140484], [5.514683692037725, 51.418640335336285]]], ""type"": ""Polygon""}";51.418732420169476, 5.514692438926036
672;915.0;Woensel noord 2;'t Hool;Luxemburglaan;Luxemburglaan;Grindzandvloer;Vloer onder speeltoestel(len);1450.0;950.0;2007;132.09965022;44.3107876601746;"{""coordinates"": [[[5.477044727095358, 51.47122435933272], [5.47704218701402, 51.471224466459475], [5.477039673117597, 51.471224714687786], [5.477037204111082, 51.47122510130669], [5.477034798701246, 51.47122562450399], [5.477032478466285, 51.47122627886986], [5.47703026210943, 51.471227060794405], [5.477028164007319, 51.4712279621768], [5.4770262042971005, 51.47122897670944], [5.477024395916195, 51.4712300962925], [5.477022754678657, 51.47123131192527], [5.4770212949575425, 51.47123261370903], [5.4770200253690025, 51.4712339917497], [5.477018957405768, 51.47123543525202], [5.477018099680401, 51.47123693252412], [5.47701745936613, 51.47123847187515], [5.477017040754187, 51.47124003981895], [5.477016848141119, 51.47124162556572], [5.477016881498545, 51.47124321473369], [5.4770215166839895, 51.471291055057385], [5.477021692375872, 51.471292566813155], [5.477022075292768, 51.47129406402727], [5.477022665409886, 51.471295534115626], [5.47702345551139, 51.47129696719625], [5.477024441258337, 51.47129835248612], [5.477025613995653, 51.47129968010437], [5.477026966503941, 51.47130093837137], [5.477028487255085, 51.47130212010503], [5.477030166154713, 51.47130321542563], [5.477031988792478, 51.471304215355566], [5.477033945081201, 51.47130511361066], [5.4770360162980385, 51.47130590391325], [5.477038189475572, 51.47130657908239], [5.47704044733368, 51.471307134637094], [5.477042774031733, 51.47130756609525], [5.4770451522932015, 51.47130787077358], [5.477047563402434, 51.47130804598997], [5.477049990086494, 51.47130809085881], [5.477052412195706, 51.47130800539568], [5.477202874050552, 51.47130362230178], [5.477205388133342, 51.471303466652905], [5.477207873168093, 51.47130317799435], [5.477210309006963, 51.47130275724065], [5.477212678387669, 51.47130220889935], [5.477214964044387, 51.47130153568047], [5.477217148718393, 51.471300743889344], [5.477219218024319, 51.47129983713266], [5.477221156147902, 51.4712988244112], [5.477222948709056, 51.47129771202818], [5.477224581329417, 51.47129650718567], [5.477226045394713, 51.47129522067676], [5.477227326528363, 51.4712938606022], [5.477228417553553, 51.47129243685518], [5.477229309856179, 51.47129096022874], [5.4772299962611575, 51.471289441514806], [5.47723047391136, 51.47128789150192], [5.477230737072874, 51.471286321879795], [5.477230785767035, 51.47128474343485], [5.477226926163411, 51.47123692319371], [5.477226553188919, 51.471235362153145], [5.477225970134476, 51.47123382734209], [5.477225179897989, 51.47123232864577], [5.477224186818691, 51.47123087684719], [5.477222999555162, 51.471229483625], [5.477221628201762, 51.47122815885884], [5.477220079972562, 51.47122691153176], [5.477218366401143, 51.47122575152239], [5.477216501896092, 51.47122468690939], [5.477214497985652, 51.47122372487474], [5.477212370515853, 51.47122287259708], [5.477210135332775, 51.47122213725515], [5.477207808277003, 51.47122152333096], [5.477205405191057, 51.47122103620548], [5.477202943349581, 51.471220677663084], [5.477200442911048, 51.47122045218252], [5.477197919707156, 51.47122035975155], [5.477195393892935, 51.471220403051156], [5.477044727095358, 51.47122435933272]]], ""type"": ""Polygon""}";51.47126407164798, 5.47712380947757
964;904.0;Tongelre;'t Hofke;Zwaluwstaartweg;Zwaluwstaartweg;Grindzandvloer;Vloer onder speeltoestel(len);1100.0;1000.0;2005;124.923027535;42.955716484026595;"{""coordinates"": [[[5.523466282372774, 51.448764591208814], [5.523441163814479, 51.44874966343711], [5.523437477742537, 51.448747568892955], [5.523433510350357, 51.448745686810355], [5.523429290449013, 51.44874403063858], [5.523424854047834, 51.44874261561627], [5.523420232821613, 51.448741450695], [5.523415465643194, 51.44874054661573], [5.523410589933454, 51.44873990962674], [5.523405641674803, 51.44873954597801], [5.523400661149019, 51.44873945652133], [5.523395688640664, 51.4487396430073], [5.523390761549114, 51.44874010449336], [5.523385918701508, 51.448740836439725], [5.523381198922425, 51.448741833407894], [5.52337663958971, 51.448743087264354], [5.523315254541656, 51.448756821788066], [5.523295635128567, 51.448829886663965], [5.523399949139615, 51.44884104553368], [5.5234141900364815, 51.448840786188576], [5.523428269495593, 51.44883945737852], [5.523441986146091, 51.448837068327705], [5.5234551387248185, 51.44883366421504], [5.523467540354306, 51.448829290202696], [5.523479018596383, 51.44882400941329], [5.523489372296115, 51.44881790298052], [5.523494726678312, 51.44881408551893], [5.523522630214452, 51.44879338791057], [5.523466282372774, 51.448764591208814]]], ""type"": ""Polygon""}";51.44879334876927, 5.52339858623753
967;873.0;Tongelre;Muschberg, Geestenberg;Bree;Bree;Grindzandvloer;Vloer onder speeltoestel(len);600.0;500.0;2005;31.5284515;22.583158179145002;"{""coordinates"": [[[5.52339487333019, 51.442015861031955], [5.523305389705095, 51.442019102676745], [5.5233090482205975, 51.44206417661381], [5.523398648961429, 51.44206159100278], [5.52339487333019, 51.442015861031955]]], ""type"": ""Polygon""}";51.442040181983984, 5.523352098430961
968;909.0;Tongelre;'t Hofke;Keizersmantelstraat;Keizersmantelstraat;Grindzandvloer;Vloer onder speeltoestel(len);1500.0;1000.0;2000;132.394397805;42.3630797960558;"{""coordinates"": [[[5.521231846157097, 51.45087081813279], [5.521181624424716, 51.45082886016643], [5.52117726567975, 51.45082601217563], [5.52117252930206, 51.45082341000965], [5.521167449879152, 51.45082107430257], [5.521162066300875, 51.450819021189204], [5.521156417462605, 51.45081726860215], [5.521150547992776, 51.45081582727649], [5.521144501086663, 51.45081470974662], [5.521138319923567, 51.4508139231538], [5.521132054875786, 51.450813474631005], [5.521125750545492, 51.450813365924795], [5.521119454414441, 51.45081359967707], [5.5211132153874996, 51.45081417313507], [5.521107078048082, 51.450815081753184], [5.521101089851824, 51.450816319184874], [5.521095296805006, 51.450817875489726], [5.521089740598193, 51.45081974073225], [5.521084464342176, 51.45082189868341], [5.521079505395814, 51.45082433401957], [5.521074903987345, 51.45082702871718], [5.521070693146686, 51.45082996296326], [5.52106690589333, 51.45083311334935], [5.521063568053679, 51.45083645647531], [5.5210607068900455, 51.45083996804047], [5.521058343905159, 51.45084362195291], [5.521056494839315, 51.45084738943093], [5.521055175435571, 51.45085124259157], [5.521054395679868, 51.45085515265968], [5.521054161242305, 51.45085909086489], [5.521054472033272, 51.45086302664599], [5.52105532796574, 51.45086693034033], [5.521056723203628, 51.45087077408978], [5.521058644709744, 51.45087452734785], [5.521061079454961, 51.45087816226461], [5.52106400865812, 51.45088165189562], [5.52106741066357, 51.45088497019845], [5.52107125949983, 51.45088809113595], [5.521075527767316, 51.45089099226779], [5.521123637587062, 51.4509246300988], [5.5211275578013055, 51.45092756039262], [5.521131874407821, 51.45093026371611], [5.521136557129714, 51.45093271763238], [5.5211415685101795, 51.45093490420715], [5.521146869653751, 51.450936805507745], [5.521152418798334, 51.45093840720025], [5.521158171307118, 51.450939695852945], [5.521164083995232, 51.450940662526875], [5.5211701108056905, 51.450941300083926], [5.521176204242961, 51.45094160138788], [5.521182315394107, 51.450941566494876], [5.521188398217977, 51.45094119366019], [5.521194405253434, 51.450940487432774], [5.521200289039298, 51.45093945236151], [5.52120600212756, 51.45093809748965], [5.521211502824781, 51.450936431853904], [5.521216746576125, 51.45093446988739], [5.521221691704, 51.45093222601997], [5.521226302293215, 51.45092971737152], [5.521230538126066, 51.450926965561074], [5.521234370485737, 51.45092398949795], [5.521237766358126, 51.450920814388446], [5.5212407013583, 51.45091746453005], [5.521243149667884, 51.45091396601966], [5.521245095541583, 51.450910345841464], [5.521246521798071, 51.45090663188007], [5.521247418457103, 51.450902854708474], [5.521247776968992, 51.45089904220145], [5.521247595985222, 51.450895224921915], [5.521246875593117, 51.4508914325325], [5.521245623073126, 51.45088769468735], [5.5212438471442695, 51.45088404103905], [5.521241560836183, 51.45088049943748], [5.5212387843688076, 51.45087709682529], [5.521235536528766, 51.45087386194462], [5.521231846157097, 51.45087081813279]]], ""type"": ""Polygon""}";51.45087733028857, 5.521151086300332
969;911.0;Tongelre;'t Hofke;Keizersmantelstraat;Keizersmantelstraat;Asfaltvloer;Vloer onder speeltoestel(len);2600.0;1100.0;2007;334.17216707;79.831766989871;"{""coordinates"": [[[5.520913325656191, 51.45092845366229], [5.521013431083823, 51.450938944451956], [5.521082894318857, 51.45069194680485], [5.520913785686528, 51.45067187876962], [5.520844852812555, 51.45092048377902], [5.520913325656191, 51.45092845366229]]], ""type"": ""Polygon""}";51.45080580137061, 5.520963651641558
975;854.0;Woensel zuid;Kronehoef;Hermelijnstraat;Hermelijnstraat;Grindzandvloer;Vloer onder speeltoestel(len);2000.0;1100.0;2008;144.248922;48.526025412763495;"{""coordinates"": [[[5.467712456344699, 51.45495151274941], [5.4677115973940005, 51.45492133841226], [5.467628879021375, 51.45485320762466], [5.467529576483691, 51.45491821926665], [5.467565958029232, 51.45495662966238], [5.467566525015953, 51.45500079954533], [5.467712674971572, 51.45500201987793], [5.4677126574684936, 51.45495949454027], [5.467712456344699, 51.45495151274941]]], ""type"": ""Polygon""}";51.45493911773479, 5.467630813788917
978;150.0;Woensel zuid;Hemelrijken;Zoutmanstraat;Zoutmanstraat;Grindzandvloer;Vloer onder speeltoestel(len);2800.0;1900.0;1999;442.90547849;90.97050414137568;"{""coordinates"": [[[5.471656796947037, 51.44867112924976], [5.4716112842027185, 51.44869288427596], [5.471582535527038, 51.44870414005559], [5.4715202004908505, 51.44870418523324], [5.471457826776246, 51.448682509296084], [5.471357258718977, 51.44875074310755], [5.471732714572187, 51.448885295598174], [5.471861898995138, 51.4487346478498], [5.471656796947037, 51.44867112924976]]], ""type"": ""Polygon""}";51.448764972426765, 5.47163126473503
982;870.0;Woensel noord 1;Prinsejagt;Henschenlaan;Henschenlaan;Grindzandvloer;Vloer onder speeltoestel(len);1300.0;1200.0;1994;138.6005225;47.8582632567675;"{""coordinates"": [[[5.457942550062304, 51.470135423871646], [5.457829843363285, 51.470227572096775], [5.45795736614714, 51.47028791633489], [5.458060744967888, 51.47020398929628], [5.458015346688282, 51.470182183499894], [5.45802323806745, 51.47017576978764], [5.457942550062304, 51.470135423871646]]], ""type"": ""Polygon""}";51.47021266204908, 5.457946939241872
986;30.0;Stratum;Genneperzijde;Jacob Reviuslaan;Jacob Reviuslaan;Betontegelvloer;Betontegels 30x30 met 1 tafeltennistafel;550.0;360.0;2009;20.160418999999997;18.360366448449003;"{""coordinates"": [[[5.480842110954839, 51.42258803362827], [5.480834561682961, 51.42253843114503], [5.480782508162359, 51.42254152915937], [5.480790057378132, 51.42259113164597], [5.480842110954839, 51.42258803362827]]], ""type"": ""Polygon""}";51.42256478139911, 5.480812309545249
