FID,name,folder,group_,urlbig,latitude,longitude,se_anno_cad_data,gdb_geomattr_data,shape
zn_helicopterfotos_2007.1,1o9r5095,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2007-09/,a2_randweg_eindhoven,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2007-09/1o9r5095.jpg,161034.541161,379572.108816,,,POINT (161034.54100000113 379572.1090000011)
zn_helicopterfotos_2007.2,1o9r5096,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2007-09/,a2_randweg_eindhoven,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2007-09/1o9r5096.jpg,160985.831752,379574.090522,,,POINT (160985.83199999854 379574.09099999815)
zn_helicopterfotos_2007.3,1o9r5097,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2007-09/,a2_randweg_eindhoven,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2007-09/1o9r5097.jpg,160891.542698,379579.356916,,,POINT (160891.54300000146 379579.3570000008)
zn_helicopterfotos_2007.4,1o9r5098,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2007-09/,a2_randweg_eindhoven,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2007-09/1o9r5098.jpg,160830.65776,379580.398842,,,POINT (160830.65799999982 379580.3990000002)
zn_helicopterfotos_2007.5,1o9r5099,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2007-09/,a2_randweg_eindhoven,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2007-09/1o9r5099.jpg,160785.429699,379580.532297,,,POINT (160785.4299999997 379580.5320000015)
zn_helicopterfotos_2007.6,1o9r5100,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2007-09/,a2_randweg_eindhoven,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2007-09/1o9r5100.jpg,160725.126322,379580.092803,,,POINT (160725.1259999983 379580.0929999985)
zn_helicopterfotos_2007.7,1o9r5101,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2007-09/,a2_randweg_eindhoven,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2007-09/1o9r5101.jpg,160680.01569,379578.929398,,,POINT (160680.0159999989 379578.9290000014)
zn_helicopterfotos_2007.8,1o9r5102,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2007-09/,a2_randweg_eindhoven,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2007-09/1o9r5102.jpg,160649.748643,379578.153802,,,POINT (160649.7490000017 379578.15399999917)
zn_helicopterfotos_2007.9,1o9r5103,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2007-09/,a2_randweg_eindhoven,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2007-09/1o9r5103.jpg,160634.673307,379577.580717,,,POINT (160634.67300000042 379577.58100000024)
zn_helicopterfotos_2007.10,1o9r5104,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2007-09/,a2_randweg_eindhoven,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2007-09/1o9r5104.jpg,160604.290276,379576.805262,,,POINT (160604.2899999991 379576.8049999997)
zn_helicopterfotos_2007.11,1o9r5105,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2007-09/,a2_randweg_eindhoven,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2007-09/1o9r5105.jpg,160558.136683,379574.900109,,,POINT (160558.13699999824 379574.8999999985)
zn_helicopterfotos_2007.12,1o9r5106,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2007-09/,a2_randweg_eindhoven,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2007-09/1o9r5106.jpg,160527.406124,379573.753895,,,POINT (160527.4059999995 379573.75400000066)
