verkiezing;cbs_gemeentecode;gemeente;cbs_wijkcode;wijknaam;cbs_buurtcode;buurtnaam;bag_referentienummer_stembureau;stembureau_naam;Partij;aantal_stemmen;stembureau_x;stembureau_y;latitude;longitude;wijk_x;wijk_y;wijk_latitude;wijk_longitude;buurt_x;buurt_y;buurt_latitude;buurt_longitude;woonplaats;nr_stembureau
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;Water Natuurlijk;155;130768;461900;52.14476;5.03320;132100;461987;52.14560;5.52647;130880;461879;52.144572;5.034836;Maarssen;1
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;Partij van de Arbeid (P.v.d.A.);75;130768;461900;52.14476;5.03320;132100;461987;52.14560;5.52647;130880;461879;52.144572;5.034836;Maarssen;1
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;VVD;199;130768;461900;52.14476;5.03320;132100;461987;52.14560;5.52647;130880;461879;52.144572;5.034836;Maarssen;1
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;CDA;140;130768;461900;52.14476;5.03320;132100;461987;52.14560;5.52647;130880;461879;52.144572;5.034836;Maarssen;1
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;Socialistische Waterschapsvereniging;10;130768;461900;52.14476;5.03320;132100;461987;52.14560;5.52647;130880;461879;52.144572;5.034836;Maarssen;1
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;Partij voor de Dieren (PvdD);69;130768;461900;52.14476;5.03320;132100;461987;52.14560;5.52647;130880;461879;52.144572;5.034836;Maarssen;1
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;Eigen Woning en Water !;23;130768;461900;52.14476;5.03320;132100;461987;52.14560;5.52647;130880;461879;52.144572;5.034836;Maarssen;1
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;Algemene Waterschapspartij;23;130768;461900;52.14476;5.03320;132100;461987;52.14560;5.52647;130880;461879;52.144572;5.034836;Maarssen;1
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;Recreatie Wonen en Water;33;130768;461900;52.14476;5.03320;132100;461987;52.14560;5.52647;130880;461879;52.144572;5.034836;Maarssen;1
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;ChristenUnie - SGP;45;130768;461900;52.14476;5.03320;132100;461987;52.14560;5.52647;130880;461879;52.144572;5.034836;Maarssen;1
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;50PLUS;42;130768;461900;52.14476;5.03320;132100;461987;52.14560;5.52647;130880;461879;52.144572;5.034836;Maarssen;1
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;De Groenen;22;130768;461900;52.14476;5.03320;132100;461987;52.14560;5.52647;130880;461879;52.144572;5.034836;Maarssen;1
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;Partij voor Mens en Spirit (MenS);6;130768;461900;52.14476;5.03320;132100;461987;52.14560;5.52647;130880;461879;52.144572;5.034836;Maarssen;1
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;Woonzorgcentrum Maria Dommer;Water Natuurlijk;84;131158;461849;52.14432;5.03890;132100;461987;52.14560;5.52647;131117;461984;52.145525;5.038299;Maarssen;2
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;Woonzorgcentrum Maria Dommer;Partij van de Arbeid (P.v.d.A.);87;131158;461849;52.14432;5.03890;132100;461987;52.14560;5.52647;131117;461984;52.145525;5.038299;Maarssen;2
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;Woonzorgcentrum Maria Dommer;VVD;64;131158;461849;52.14432;5.03890;132100;461987;52.14560;5.52647;131117;461984;52.145525;5.038299;Maarssen;2
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;Woonzorgcentrum Maria Dommer;CDA;111;131158;461849;52.14432;5.03890;132100;461987;52.14560;5.52647;131117;461984;52.145525;5.038299;Maarssen;2
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;Woonzorgcentrum Maria Dommer;Socialistische Waterschapsvereniging;11;131158;461849;52.14432;5.03890;132100;461987;52.14560;5.52647;131117;461984;52.145525;5.038299;Maarssen;2
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;Woonzorgcentrum Maria Dommer;Partij voor de Dieren (PvdD);37;131158;461849;52.14432;5.03890;132100;461987;52.14560;5.52647;131117;461984;52.145525;5.038299;Maarssen;2
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;Woonzorgcentrum Maria Dommer;Eigen Woning en Water !;15;131158;461849;52.14432;5.03890;132100;461987;52.14560;5.52647;131117;461984;52.145525;5.038299;Maarssen;2
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;Woonzorgcentrum Maria Dommer;Algemene Waterschapspartij;10;131158;461849;52.14432;5.03890;132100;461987;52.14560;5.52647;131117;461984;52.145525;5.038299;Maarssen;2
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;Woonzorgcentrum Maria Dommer;Recreatie Wonen en Water;18;131158;461849;52.14432;5.03890;132100;461987;52.14560;5.52647;131117;461984;52.145525;5.038299;Maarssen;2
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;Woonzorgcentrum Maria Dommer;ChristenUnie - SGP;41;131158;461849;52.14432;5.03890;132100;461987;52.14560;5.52647;131117;461984;52.145525;5.038299;Maarssen;2
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;Woonzorgcentrum Maria Dommer;50PLUS;38;131158;461849;52.14432;5.03890;132100;461987;52.14560;5.52647;131117;461984;52.145525;5.038299;Maarssen;2
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;Woonzorgcentrum Maria Dommer;De Groenen;10;131158;461849;52.14432;5.03890;132100;461987;52.14560;5.52647;131117;461984;52.145525;5.038299;Maarssen;2
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;Woonzorgcentrum Maria Dommer;Partij voor Mens en Spirit (MenS);0;131158;461849;52.14432;5.03890;132100;461987;52.14560;5.52647;131117;461984;52.145525;5.038299;Maarssen;2
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040115;Zeeheldenbuurt;0333100000013689;Basisschool de Klaroen;Water Natuurlijk;105;131379;462060;52.14622;5.04211;132100;461987;52.14560;5.52647;131371;462270;52.148109;5.041989;Maarssen;3
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040115;Zeeheldenbuurt;0333100000013689;Basisschool de Klaroen;Partij van de Arbeid (P.v.d.A.);68;131379;462060;52.14622;5.04211;132100;461987;52.14560;5.52647;131371;462270;52.148109;5.041989;Maarssen;3
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040115;Zeeheldenbuurt;0333100000013689;Basisschool de Klaroen;VVD;79;131379;462060;52.14622;5.04211;132100;461987;52.14560;5.52647;131371;462270;52.148109;5.041989;Maarssen;3
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040115;Zeeheldenbuurt;0333100000013689;Basisschool de Klaroen;CDA;141;131379;462060;52.14622;5.04211;132100;461987;52.14560;5.52647;131371;462270;52.148109;5.041989;Maarssen;3
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040115;Zeeheldenbuurt;0333100000013689;Basisschool de Klaroen;Socialistische Waterschapsvereniging;13;131379;462060;52.14622;5.04211;132100;461987;52.14560;5.52647;131371;462270;52.148109;5.041989;Maarssen;3
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040115;Zeeheldenbuurt;0333100000013689;Basisschool de Klaroen;Partij voor de Dieren (PvdD);57;131379;462060;52.14622;5.04211;132100;461987;52.14560;5.52647;131371;462270;52.148109;5.041989;Maarssen;3
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040115;Zeeheldenbuurt;0333100000013689;Basisschool de Klaroen;Eigen Woning en Water !;23;131379;462060;52.14622;5.04211;132100;461987;52.14560;5.52647;131371;462270;52.148109;5.041989;Maarssen;3
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040115;Zeeheldenbuurt;0333100000013689;Basisschool de Klaroen;Algemene Waterschapspartij;13;131379;462060;52.14622;5.04211;132100;461987;52.14560;5.52647;131371;462270;52.148109;5.041989;Maarssen;3
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040115;Zeeheldenbuurt;0333100000013689;Basisschool de Klaroen;Recreatie Wonen en Water;9;131379;462060;52.14622;5.04211;132100;461987;52.14560;5.52647;131371;462270;52.148109;5.041989;Maarssen;3
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040115;Zeeheldenbuurt;0333100000013689;Basisschool de Klaroen;ChristenUnie - SGP;46;131379;462060;52.14622;5.04211;132100;461987;52.14560;5.52647;131371;462270;52.148109;5.041989;Maarssen;3
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040115;Zeeheldenbuurt;0333100000013689;Basisschool de Klaroen;50PLUS;44;131379;462060;52.14622;5.04211;132100;461987;52.14560;5.52647;131371;462270;52.148109;5.041989;Maarssen;3
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040115;Zeeheldenbuurt;0333100000013689;Basisschool de Klaroen;De Groenen;20;131379;462060;52.14622;5.04211;132100;461987;52.14560;5.52647;131371;462270;52.148109;5.041989;Maarssen;3
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040115;Zeeheldenbuurt;0333100000013689;Basisschool de Klaroen;Partij voor Mens en Spirit (MenS);3;131379;462060;52.14622;5.04211;132100;461987;52.14560;5.52647;131371;462270;52.148109;5.041989;Maarssen;3
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040112;Schilderskwartier;0333100000019854;KBS De Pionier;Water Natuurlijk;132;131695;461473;52.14096;5.04677;132100;461987;52.14560;5.52647;131469;461697;52.142961;5.043451;Maarssen;4
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040112;Schilderskwartier;0333100000019854;KBS De Pionier;Partij van de Arbeid (P.v.d.A.);61;131695;461473;52.14096;5.04677;132100;461987;52.14560;5.52647;131469;461697;52.142961;5.043451;Maarssen;4
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040112;Schilderskwartier;0333100000019854;KBS De Pionier;VVD;167;131695;461473;52.14096;5.04677;132100;461987;52.14560;5.52647;131469;461697;52.142961;5.043451;Maarssen;4
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040112;Schilderskwartier;0333100000019854;KBS De Pionier;CDA;193;131695;461473;52.14096;5.04677;132100;461987;52.14560;5.52647;131469;461697;52.142961;5.043451;Maarssen;4
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040112;Schilderskwartier;0333100000019854;KBS De Pionier;Socialistische Waterschapsvereniging;9;131695;461473;52.14096;5.04677;132100;461987;52.14560;5.52647;131469;461697;52.142961;5.043451;Maarssen;4
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040112;Schilderskwartier;0333100000019854;KBS De Pionier;Partij voor de Dieren (PvdD);39;131695;461473;52.14096;5.04677;132100;461987;52.14560;5.52647;131469;461697;52.142961;5.043451;Maarssen;4
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040112;Schilderskwartier;0333100000019854;KBS De Pionier;Eigen Woning en Water !;11;131695;461473;52.14096;5.04677;132100;461987;52.14560;5.52647;131469;461697;52.142961;5.043451;Maarssen;4
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040112;Schilderskwartier;0333100000019854;KBS De Pionier;Algemene Waterschapspartij;17;131695;461473;52.14096;5.04677;132100;461987;52.14560;5.52647;131469;461697;52.142961;5.043451;Maarssen;4
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040112;Schilderskwartier;0333100000019854;KBS De Pionier;Recreatie Wonen en Water;19;131695;461473;52.14096;5.04677;132100;461987;52.14560;5.52647;131469;461697;52.142961;5.043451;Maarssen;4
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040112;Schilderskwartier;0333100000019854;KBS De Pionier;ChristenUnie - SGP;45;131695;461473;52.14096;5.04677;132100;461987;52.14560;5.52647;131469;461697;52.142961;5.043451;Maarssen;4
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040112;Schilderskwartier;0333100000019854;KBS De Pionier;50PLUS;61;131695;461473;52.14096;5.04677;132100;461987;52.14560;5.52647;131469;461697;52.142961;5.043451;Maarssen;4
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040112;Schilderskwartier;0333100000019854;KBS De Pionier;De Groenen;19;131695;461473;52.14096;5.04677;132100;461987;52.14560;5.52647;131469;461697;52.142961;5.043451;Maarssen;4
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040112;Schilderskwartier;0333100000019854;KBS De Pionier;Partij voor Mens en Spirit (MenS);2;131695;461473;52.14096;5.04677;132100;461987;52.14560;5.52647;131469;461697;52.142961;5.043451;Maarssen;4
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040105;Zandweg-Oostwaard;0333100000017478;Basisschool Het Kompas;Water Natuurlijk;151;132159;460927;52.13607;5.05358;132100;461987;52.14560;5.52647;132071;461001;52.136734;5.052298;Maarssen;5
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040105;Zandweg-Oostwaard;0333100000017478;Basisschool Het Kompas;Partij van de Arbeid (P.v.d.A.);81;132159;460927;52.13607;5.05358;132100;461987;52.14560;5.52647;132071;461001;52.136734;5.052298;Maarssen;5
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040105;Zandweg-Oostwaard;0333100000017478;Basisschool Het Kompas;VVD;202;132159;460927;52.13607;5.05358;132100;461987;52.14560;5.52647;132071;461001;52.136734;5.052298;Maarssen;5
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040105;Zandweg-Oostwaard;0333100000017478;Basisschool Het Kompas;CDA;121;132159;460927;52.13607;5.05358;132100;461987;52.14560;5.52647;132071;461001;52.136734;5.052298;Maarssen;5
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040105;Zandweg-Oostwaard;0333100000017478;Basisschool Het Kompas;Socialistische Waterschapsvereniging;13;132159;460927;52.13607;5.05358;132100;461987;52.14560;5.52647;132071;461001;52.136734;5.052298;Maarssen;5
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040105;Zandweg-Oostwaard;0333100000017478;Basisschool Het Kompas;Partij voor de Dieren (PvdD);37;132159;460927;52.13607;5.05358;132100;461987;52.14560;5.52647;132071;461001;52.136734;5.052298;Maarssen;5
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040105;Zandweg-Oostwaard;0333100000017478;Basisschool Het Kompas;Eigen Woning en Water !;16;132159;460927;52.13607;5.05358;132100;461987;52.14560;5.52647;132071;461001;52.136734;5.052298;Maarssen;5
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040105;Zandweg-Oostwaard;0333100000017478;Basisschool Het Kompas;Algemene Waterschapspartij;11;132159;460927;52.13607;5.05358;132100;461987;52.14560;5.52647;132071;461001;52.136734;5.052298;Maarssen;5
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040105;Zandweg-Oostwaard;0333100000017478;Basisschool Het Kompas;Recreatie Wonen en Water;15;132159;460927;52.13607;5.05358;132100;461987;52.14560;5.52647;132071;461001;52.136734;5.052298;Maarssen;5
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040105;Zandweg-Oostwaard;0333100000017478;Basisschool Het Kompas;ChristenUnie - SGP;22;132159;460927;52.13607;5.05358;132100;461987;52.14560;5.52647;132071;461001;52.136734;5.052298;Maarssen;5
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040105;Zandweg-Oostwaard;0333100000017478;Basisschool Het Kompas;50PLUS;20;132159;460927;52.13607;5.05358;132100;461987;52.14560;5.52647;132071;461001;52.136734;5.052298;Maarssen;5
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040105;Zandweg-Oostwaard;0333100000017478;Basisschool Het Kompas;De Groenen;24;132159;460927;52.13607;5.05358;132100;461987;52.14560;5.52647;132071;461001;52.136734;5.052298;Maarssen;5
WS-AGV2015;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040105;Zandweg-Oostwaard;0333100000017478;Basisschool Het Kompas;Partij voor Mens en Spirit (MenS);4;132159;460927;52.13607;5.05358;132100;461987;52.14560;5.52647;132071;461001;52.136734;5.052298;Maarssen;5
WS-AGV2015;G1904;Stichtse Vecht;WK190411;Oud Zuilen;BU19041101;Oud Zuilen;0333100000015733;Restaurant Belle;Water Natuurlijk;30;133341;459915;52.12702;5.07091;133378;460449;52.13182;5.71418;133378;460449;52.131824;5.071418;Oud Zuilen;6
