Id,"Titel kunstwerk","Achternaam Kunstenaar","Voornaam Kunstenaar","Tussenvoegsel Kunstenaar",Jaartal,Collectie,Wijk,Adres,"Materiaal 1","Materiaal 2","Materiaal 3","Materiaal 4","Materiaal 5",latitude,longitude,Omschrijving,Samenvatting,"Foto 1","Foto 2","Foto 3","Foto 4","Foto 5"
4216,"Zittende vrouwentorso",Blees,Willy,,1981,Utrecht,Oost,"Maliebaan 6",Brons,,,,,52.08975894165677,5.130985969530343,"<p>De eigenzinnige beelden van de Utrechtse beeldhouwster Willy Blees (1931-1988) bezitten een verrassende opbouw. De gladde ronde volumes verwijzen naar herkenbare elementen, maar het is steeds de kracht van de ronde vormen die spreekt.<br /> Aanvankelijk ging haar creatieve belangstelling vooral uit naar dierplastieken waarvan er in Utrecht een aantal staan. Ook vervaardigde zij geabstraheerde vrouwenfiguren in verschillende poses. E&eacute;n daarvan is te zien in het park Vechtzoom.</p> <p>'Zittende Vrouwetorso' op de Maliebaan is een van haar laatste werkstukken. Zij boetseerde deze in gips. Daarna werd het beeld in brons gegoten. Het betreft hier een zittende vrouwelijke figuur die zover geabstraheerd is dat alleen de essenti&euml;le vormen overblijven. Dit levert een monumentaal beeld op.</p>",,http://beheer.kunstwacht.nl/cache/3/1/c/31cc8ee715a9f315f5776993d7b92914_700_540.jpg,http://beheer.kunstwacht.nl/cache/1/b/1/1b1df2812245d0f21e50af474fb33b4a_700_540.jpg,http://beheer.kunstwacht.nl/cache/f/a/6/fa63bdb6e1594ebcf991315859e13d00_700_540.jpg,,
4217,Sappho,Bourdelle,"Emile-Antoine ",,1959,Utrecht,Oost,"Museumlaan ",Brons,,,,,52.09465637512603,5.1400864426072985,"<p>Zittende vrouwenfiguur die met haar rechter arm onder het voorover gebogen hoofd steunt op een lier. Het beeld stelt de Griekse dichteres Sappho voor.</p>",,http://beheer.kunstwacht.nl/cache/2/5/0/250e0f00dece3a4b7ed3f01c713cf4c8_700_540.jpg,http://beheer.kunstwacht.nl/cache/5/3/b/53bc78354c440726880be266771a2dd6_700_540.jpg,http://beheer.kunstwacht.nl/cache/2/a/2/2a26424988bd465f03041b09c013d85a_700_540.jpg,,
4218,"Schrijdende danseres met tamboerijn",Blaisse,Fioen,,1982,Utrecht,Oost,"Maliebaan ",Brons,,,,,52.09068403548702,5.1323788980162135,"<p>E&eacute;n van de belangrijkste kenmerken van de plastieken van Fioen Blaisse (1932) is de vloeiende lijn, ooit de muzikaliteit van haar werk genoemd. Deze muzikaliteit is te vinden zowel in de suggestie van beweging als in de thematiek van haar beelden.</p> <p>In de jaren zestig maakte Blaisse grote dierplastieken. Een dansuitvoering in Tunesi&euml; in 1970 inspireerde haar tot het verwerken van het thema dans in haar beelden. Blaisse abstraheert de waarneembare werkelijkheid. Haar welhaast zwevende figuren bestaan uit strakke gebogen vormen die in elkaar overlopen, waarvan alleen het hoofd een herkenbare vorm heeft. Zij hebben geen individueel uitgewerkte gezichten en blijven anoniem. De kleding van de danseressen vormt zo'n eenheid met het lichaam dat er geen onderscheid aanwijsbaar is.</p> <p>De 'Schrijdende Danseres met Tamboerijn II' heeft een voet opgetild en is op weg om contact te maken met de aarde. Opvallend is dat de naar achteren hellende sculptuur zowel breed als ijl is. Door deze factoren wordt een moment van spanning weergegeven. Het zetten van de stap houdt de belofte in dat er iets komen gaat. Het is Blaisse's verbeelding van het ritme van het bestaan.</p>",,http://beheer.kunstwacht.nl/cache/e/5/d/e5d3b8997cc0923d820faf43b70af9ab_700_540.jpg,,,,
4219,"Twee rustende duiven",Berman,Janko,,1984,Utrecht,Oost,"Mauritsstraat ",Brons,,,,,52.092077130964626,5.141657182708968,"<p>Op een hoge rechthoekige bronzen sokkel staan twee meer dan levensgrote duiven met de koppen naar elkaar toegericht. De ene duif zit met de vleugels tegen het lijf gedrukt, terwijl de andere duif met de vleugels omhoog gespreid staat.</p>",,http://beheer.kunstwacht.nl/cache/a/6/7/a67d9572dd3401c7e37434740827c903_700_540.jpg,http://beheer.kunstwacht.nl/cache/e/6/f/e6f7555c9e3c5e563471dc983ad750e4_700_540.jpg,,,
4220,"Fran̤ois Villon",Beek,Marius,van,1963,Utrecht,Binnenstad,"Achter de Dom ",Brons,,,,,52.09052253785604,5.123059451580048,"<p>Staande figuur met een cape om en beide handen op de heupen, in zijn rechterhand een (papier)rol. Het beeld stelt dichter Fran&ccedil;ois Villon voor.</p> <p>In het begin van de jaren zestig voerde het Utrechtsch Studenten Corps op het Domplein een openluchtspel op over het leven van Fran&ccedil;ois Villon (circa 1431- circa 1465), de Middeleeuwse Franse dichter en vagebond, die aan de zelfkant van de samenleving stond. Het beeld dat Marius van Beek in opdracht van de&nbsp;Vereniging Nederlandse Baksteenindustrie&euml;n&nbsp;maakte is kennelijk ge&iuml;nspireerd op het enige overgeleverde portret, dat in de oudste uitgave van zijn werken (1489) was afgebeeld.</p> <p>Beeldhouwer Marius van Beek (1921-2003) zat in de Tweede Wereldoorlog in het gewapend verzet. Hij werd door het Polizei Standesgericht veroordeeld. Het lukte hem om onder te duiken bij de beeldhouwer Pieter d'Hont in Utrecht. D'Hont werd van Beek's leermeester. Er staan nog twee andere beelden van Van Beek in Utrecht.</p>",,http://beheer.kunstwacht.nl/cache/5/4/f/54f6b729d24dece19067c6ce9541b62a_700_540.jpg,http://beheer.kunstwacht.nl/cache/1/1/d/11d6331cb5bd6cd191dd8fdf5c14a600_700_540.jpg,http://beheer.kunstwacht.nl/cache/f/5/2/f52007c991f114716397aa4069481666_700_540.jpg,,
4222,"Zonder titel","Oude Alink",Karen,,1994,Utrecht,Oost,"Maliebaan ",Brons,,,,,52.09154151470287,5.133674716474616,"<p>Op een vierkante grondplaat staat een amorf-abstracte, compacte staande vorm van groen gepatineerd brons.</p>",,http://beheer.kunstwacht.nl/cache/5/f/4/5f4c8b14c761cf749af975467cc69f43_700_540.jpg,http://beheer.kunstwacht.nl/cache/a/9/4/a94304c1ae6e65838959044928461759_700_540.jpg,,,
4223,"Zonder titel",Vervoort,Karien,,1994,Utrecht,Oost,"Maliebaan ",Brons,,,,,52.0909045231646,5.132700827218969,"<p>Op een vierkante grondplaat staan twee met de poten op elkaar staande tafels. De onderste grotere tafel ligt met het blad naar de grond gericht met de poten omhoog in de lucht, terwijl de bovenste, kleinere tafel met zijn vier poten op de poten van de onderste tafel staat. Op beide tafels ligt een kleed en op de bovenste tafel liggen bronzen bollen.</p> <p>Langs de statige Maliebaan staan 17 beelden: hoogtepunten van de moderne sculptuur. Alle beelden zijn gemaakt door vrouwelijke kunstenaars. Dit was een bewuste keuze van de gemeente eind jaren &rsquo;70.</p>",,http://beheer.kunstwacht.nl/cache/7/b/e/7bed7f0c7d40c32f1803b5cdfff14557_700_540.jpg,http://beheer.kunstwacht.nl/cache/f/a/7/fa70bca1420b6e3e348365daf1c09f65_700_540.jpg,,,
4224,"Zonder titel",Popma,Carola,,1993,Utrecht,Oost,"Maliebaan ",Brons,Steen,,,,52.09306110654719,5.135915798873043,"<p>Op een ronde grondplaat staat een stapeling van drie abstracte vormen. De onderste vorm is een afgeronde, grof bewerkte steen, de middelste vorm een ronde, naar beneden taps toelopende vorm. Deze wordt bekroond door de bovenste, bronzen bladvorm.</p>",,http://beheer.kunstwacht.nl/cache/9/1/f/91f17114ef31cc26e438e0f0522c7164_700_540.jpg,http://beheer.kunstwacht.nl/cache/e/f/1/ef1f9461d5c6403eb13e374721459c9c_700_540.jpg,http://beheer.kunstwacht.nl/cache/7/6/f/76f4406669d32f22ad99bf4d848c68eb_700_540.jpg,,
4225,"Koningin Wilhelmina","Andriessen (1897-1979)",Mari,,,Utrecht,Oost,"Wilhelminapark ",Brons,,,,,52.087342213166465,5.139781013131142,"<p>Op een vierkante grondplaat bevindt zich een staande vrouwenfiguur, die is gekleed in een mantel met grote bontkraag. De armen van de vrouw hangen langs het lichaam omlaag. Het beeld stelt koningin Wilhelmina voor. De koningin is uitgebeeld als stoere, onverzettelijke vrouw.</p> <p>Dit beeld is gemaakt ter ere van Wilhelmina's 80ste verjaardag. Hare Koninklijke Hoogheid weigerde echter mee te werken aan een monument dat tijdens haar leven zou worden opgericht. Bijna 10 jaar nadat het eerste idee was ontstaan werd het beeld op 6 september 1968 door Koningin Juliana onthuld.</p>",,http://beheer.kunstwacht.nl/cache/3/2/f/32f2ab41bfbb66b20f5ef28041e4ea84_700_540.jpg,http://beheer.kunstwacht.nl/cache/7/6/4/76475dce6035e9e5f14fce157c2341a4_700_540.jpg,,,
4226,"De jonge Bacchus","Andriessen (1897-1979)",Mari,,1976,Utrecht,Binnenstad,"Janskerkhof 28",Brons,,,,,52.093276254501134,5.1224035782145165,"<p>Beeldhouwer Mari Andriessen (1897-1979) is onder andere bekend van het verzetsmonument 'De dokwerker' in Amsterdam en van het krachtige beeld van koningin&nbsp;Wilhelmina in het Wilhelminapark Utrecht.</p> <p>In 1973 werd Andriessen benaderd door de Adviescommissie voor Beeldende Kunst en Nijverheid&nbsp;om&nbsp;een van zijn kleinplastieken te vergroten voor een locatie op het Janskerkhof. Hier voelde de kunstenaar echter niets voor en hij zei dat hij op zijn leeftijd - hij was inmiddels 75 jaar oud - alleen nog een opdracht wilde aanvaarden als hij er persoonlijk genoegen&nbsp;aan beleefde.</p> <p>Andriessen wilde een fonteinbeeld van de jonge Bacchus maken. De commissie besloot aan de&nbsp;oostzijde van het Janskerkhof een fonteinbak te plaatsen waar het beeld in geplaatst kon worden, zodat het als watervoorziening kon dienen voor de bloemenmarkt op zaterdagochtend.</p>",,http://beheer.kunstwacht.nl/cache/8/9/7/897c06527890ee1cdc3bf3c9802e6cdc_700_540.jpg,http://beheer.kunstwacht.nl/cache/b/8/2/b828291aa115eff1f59cc4f80b29417a_700_540.jpg,http://beheer.kunstwacht.nl/cache/1/b/a/1ba875ee5a24791c5c76667b9ee31346_700_540.jpg,http://beheer.kunstwacht.nl/cache/3/3/9/3391c9387867838c7df661f24f8bc1c0_700_540.jpg,
