FID,name,folder,group_,urlbig,rdx,rdy,se_anno_cad_data,gdb_geomattr_data,shape
zn_helicopterfotos_2008_08.1,jvh16968,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/wilhelminakanaal/2008-06/,wilhelminakanaal,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/wilhelminakanaal/2008-06/jvh16968.jpg,131277.8895,399269.1314,,,POINT (131277.8900000006 399269.131000001)
zn_helicopterfotos_2008_08.2,moerdk-1266,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a16_belggrens-moerdijk/2008-06/,a16_belggrens-moerdijk,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a16_belggrens-moerdijk/2008-06/moerdk-1266.jpg,103039.913,414819.0958,,,POINT (103039.91299999878 414819.09600000083)
zn_helicopterfotos_2008_08.3,moerdk-1267,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a16_belggrens-moerdijk/2008-06/,a16_belggrens-moerdijk,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a16_belggrens-moerdijk/2008-06/moerdk-1267.jpg,103047.7216,414798.9881,,,POINT (103047.72199999914 414798.98800000176)
zn_helicopterfotos_2008_08.4,moerdk-1268,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a16_belggrens-moerdijk/2008-06/,a16_belggrens-moerdijk,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a16_belggrens-moerdijk/2008-06/moerdk-1268.jpg,103055.4726,414779.9935,,,POINT (103055.47300000116 414779.993999999)
zn_helicopterfotos_2008_08.5,moerdk-1269,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a16_belggrens-moerdijk/2008-06/,a16_belggrens-moerdijk,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a16_belggrens-moerdijk/2008-06/moerdk-1269.jpg,103071.2973,414739.7758,,,POINT (103071.29699999839 414739.77600000054)
zn_helicopterfotos_2008_08.6,moerdk-1270,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a16_belggrens-moerdijk/2008-06/,a16_belggrens-moerdijk,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a16_belggrens-moerdijk/2008-06/moerdk-1270.jpg,103111.2632,414641.453,,,POINT (103111.26300000027 414641.4530000016)
zn_helicopterfotos_2008_08.7,moerdk-1271,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a16_belggrens-moerdijk/2008-06/,a16_belggrens-moerdijk,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a16_belggrens-moerdijk/2008-06/moerdk-1271.jpg,103127.3652,414601.2326,,,POINT (103127.36499999836 414601.2329999991)
zn_helicopterfotos_2008_08.8,moerdk-1272,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a16_belggrens-moerdijk/2008-06/,a16_belggrens-moerdijk,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a16_belggrens-moerdijk/2008-06/moerdk-1272.jpg,103135.3817,414581.1228,,,POINT (103135.38199999928 414581.1229999997)
zn_helicopterfotos_2008_08.9,moerdk-1273,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a16_belggrens-moerdijk/2008-06/,a16_belggrens-moerdijk,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a16_belggrens-moerdijk/2008-06/moerdk-1273.jpg,103152.1866,414542.008,,,POINT (103152.18699999899 414542.0080000013)
zn_helicopterfotos_2008_08.10,moerdk-1274,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a16_belggrens-moerdijk/2008-06/,a16_belggrens-moerdijk,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a16_belggrens-moerdijk/2008-06/moerdk-1274.jpg,103368.3153,414012.4043,,,POINT (103368.31500000134 414012.40399999917)
zn_helicopterfotos_2008_08.11,moerdk-1275,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a16_belggrens-moerdijk/2008-06/,a16_belggrens-moerdijk,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a16_belggrens-moerdijk/2008-06/moerdk-1275.jpg,103348.4361,413860.1805,,,POINT (103348.43600000069 413860.1810000017)
