Nummer;Totaal van;Jaar;Maand;Procedure categorie;Verblijfscluster;Beslissing;Nationaliteit;Aantal beslissingen
1;Jaar, Procedure categorie;2021;*Alle*;EU-document;*Alle*;*Alle*;*Alle*;6400
2;Jaar, Maand, Procedure categorie;2021;01;EU-document;*Alle*;*Alle*;*Alle*;520
2;Jaar, Maand, Procedure categorie;2021;02;EU-document;*Alle*;*Alle*;*Alle*;520
2;Jaar, Maand, Procedure categorie;2021;03;EU-document;*Alle*;*Alle*;*Alle*;670
2;Jaar, Maand, Procedure categorie;2021;04;EU-document;*Alle*;*Alle*;*Alle*;530
2;Jaar, Maand, Procedure categorie;2021;05;EU-document;*Alle*;*Alle*;*Alle*;450
2;Jaar, Maand, Procedure categorie;2021;06;EU-document;*Alle*;*Alle*;*Alle*;620
2;Jaar, Maand, Procedure categorie;2021;07;EU-document;*Alle*;*Alle*;*Alle*;560
2;Jaar, Maand, Procedure categorie;2021;08;EU-document;*Alle*;*Alle*;*Alle*;460
2;Jaar, Maand, Procedure categorie;2021;09;EU-document;*Alle*;*Alle*;*Alle*;500
2;Jaar, Maand, Procedure categorie;2021;10;EU-document;*Alle*;*Alle*;*Alle*;510
2;Jaar, Maand, Procedure categorie;2021;11;EU-document;*Alle*;*Alle*;*Alle*;600
2;Jaar, Maand, Procedure categorie;2021;12;EU-document;*Alle*;*Alle*;*Alle*;460
3;Jaar, Procedure categorie, Verblijfscluster;2021;*Alle*;EU-document;Derdelanders;*Alle*;*Alle*;6390
3;Jaar, Procedure categorie, Verblijfscluster;2021;*Alle*;EU-document;EU-burgers;*Alle*;*Alle*;10
4;Jaar, Maand, Procedure categorie, Verblijfscluster;2021;01;EU-document;Derdelanders;*Alle*;*Alle*;520
4;Jaar, Maand, Procedure categorie, Verblijfscluster;2021;02;EU-document;Derdelanders;*Alle*;*Alle*;520
4;Jaar, Maand, Procedure categorie, Verblijfscluster;2021;03;EU-document;Derdelanders;*Alle*;*Alle*;670
4;Jaar, Maand, Procedure categorie, Verblijfscluster;2021;04;EU-document;Derdelanders;*Alle*;*Alle*;520
4;Jaar, Maand, Procedure categorie, Verblijfscluster;2021;05;EU-document;Derdelanders;*Alle*;*Alle*;450
4;Jaar, Maand, Procedure categorie, Verblijfscluster;2021;06;EU-document;Derdelanders;*Alle*;*Alle*;620
4;Jaar, Maand, Procedure categorie, Verblijfscluster;2021;07;EU-document;Derdelanders;*Alle*;*Alle*;560
4;Jaar, Maand, Procedure categorie, Verblijfscluster;2021;08;EU-document;Derdelanders;*Alle*;*Alle*;460
4;Jaar, Maand, Procedure categorie, Verblijfscluster;2021;09;EU-document;Derdelanders;*Alle*;*Alle*;500
4;Jaar, Maand, Procedure categorie, Verblijfscluster;2021;10;EU-document;Derdelanders;*Alle*;*Alle*;510
4;Jaar, Maand, Procedure categorie, Verblijfscluster;2021;11;EU-document;Derdelanders;*Alle*;*Alle*;600
4;Jaar, Maand, Procedure categorie, Verblijfscluster;2021;12;EU-document;Derdelanders;*Alle*;*Alle*;460
5;Jaar, Procedure categorie, Beslissing;2021;*Alle*;EU-document;*Alle*;Afwijzing;*Alle*;970
5;Jaar, Procedure categorie, Beslissing;2021;*Alle*;EU-document;*Alle*;Inwilliging;*Alle*;5150
5;Jaar, Procedure categorie, Beslissing;2021;*Alle*;EU-document;*Alle*;Overig;*Alle*;270
6;Jaar, Maand, Procedure categorie, Beslissing;2021;01;EU-document;*Alle*;Afwijzing;*Alle*;90
6;Jaar, Maand, Procedure categorie, Beslissing;2021;01;EU-document;*Alle*;Inwilliging;*Alle*;410
6;Jaar, Maand, Procedure categorie, Beslissing;2021;01;EU-document;*Alle*;Overig;*Alle*;20
6;Jaar, Maand, Procedure categorie, Beslissing;2021;02;EU-document;*Alle*;Afwijzing;*Alle*;80
6;Jaar, Maand, Procedure categorie, Beslissing;2021;02;EU-document;*Alle*;Inwilliging;*Alle*;420
6;Jaar, Maand, Procedure categorie, Beslissing;2021;02;EU-document;*Alle*;Overig;*Alle*;20
6;Jaar, Maand, Procedure categorie, Beslissing;2021;03;EU-document;*Alle*;Afwijzing;*Alle*;90
6;Jaar, Maand, Procedure categorie, Beslissing;2021;03;EU-document;*Alle*;Inwilliging;*Alle*;550
6;Jaar, Maand, Procedure categorie, Beslissing;2021;03;EU-document;*Alle*;Overig;*Alle*;30
6;Jaar, Maand, Procedure categorie, Beslissing;2021;04;EU-document;*Alle*;Afwijzing;*Alle*;70
6;Jaar, Maand, Procedure categorie, Beslissing;2021;04;EU-document;*Alle*;Inwilliging;*Alle*;420
6;Jaar, Maand, Procedure categorie, Beslissing;2021;04;EU-document;*Alle*;Overig;*Alle*;30
6;Jaar, Maand, Procedure categorie, Beslissing;2021;05;EU-document;*Alle*;Afwijzing;*Alle*;60
6;Jaar, Maand, Procedure categorie, Beslissing;2021;05;EU-document;*Alle*;Inwilliging;*Alle*;380
6;Jaar, Maand, Procedure categorie, Beslissing;2021;05;EU-document;*Alle*;Overig;*Alle*;20
6;Jaar, Maand, Procedure categorie, Beslissing;2021;06;EU-document;*Alle*;Afwijzing;*Alle*;90
6;Jaar, Maand, Procedure categorie, Beslissing;2021;06;EU-document;*Alle*;Inwilliging;*Alle*;510
6;Jaar, Maand, Procedure categorie, Beslissing;2021;06;EU-document;*Alle*;Overig;*Alle*;20
6;Jaar, Maand, Procedure categorie, Beslissing;2021;07;EU-document;*Alle*;Afwijzing;*Alle*;80
6;Jaar, Maand, Procedure categorie, Beslissing;2021;07;EU-document;*Alle*;Inwilliging;*Alle*;460
6;Jaar, Maand, Procedure categorie, Beslissing;2021;07;EU-document;*Alle*;Overig;*Alle*;20
6;Jaar, Maand, Procedure categorie, Beslissing;2021;08;EU-document;*Alle*;Afwijzing;*Alle*;60
6;Jaar, Maand, Procedure categorie, Beslissing;2021;08;EU-document;*Alle*;Inwilliging;*Alle*;370
6;Jaar, Maand, Procedure categorie, Beslissing;2021;08;EU-document;*Alle*;Overig;*Alle*;30
6;Jaar, Maand, Procedure categorie, Beslissing;2021;09;EU-document;*Alle*;Afwijzing;*Alle*;100
6;Jaar, Maand, Procedure categorie, Beslissing;2021;09;EU-document;*Alle*;Inwilliging;*Alle*;380
